"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","QCt9_sd1","QCt10_sd1","QCt11_sd1","QCt12_sd1","NPPL_sd1","NPPR_sd1","NPPS_sd1","add_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.00386101980672149,0.00386125577400726,0.00386155400826112,0,0,0,0,0.00104526820061764,8.43836548296145e-05,0.00173400094537377,0.000920143645664813,8.95974072771085e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00790897062028587,0,0.00282523537955686,0.00137756865193048,0.00830473336070369,0.00178090207040386,0.000451472762534598,0.0296898258040115,0.0648758547076499,0.0732979086705135,0.0157063971126583,0.0014204485870234,0.000125226208145215,2.007900228257e-05,4.73502279631883e-05,0
"2",0,0,0.00356926592992968,0.0035685414353699,0.00357198223878962,0,0,0,0,0.000997359720875903,7.79175351545971e-05,0.00158156154285177,0.000841448579191172,8.09014839184021e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00856318838930813,0,0.00292625198185711,0.00154661831633822,0.0090165738641957,0.00146889287988783,0.00110554215066355,0.0306936793321016,0.0591377719795853,0.107988940042873,0.0217159038494832,0.00185574006325367,0.000165801025207676,0,0,0
"3",0,0,0.00468573016020644,0.00468771395076197,0.00468567685347065,0,0,0,0,0.00134006616054183,9.94435419525588e-05,0.00205989570138908,0.00109329270457445,0.000103542658669416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101703055898819,0,0.00399198019179748,0.00152365981717605,0.0108585782422417,0.00162249769106616,0.000603682619768717,0.0356006314882858,0.0673871987795807,0.0977293725944017,0.02403331234859,0.00238090732271516,0.000218832390724854,3.3749638163201e-05,0,0
"4",0,0,0.00275119740009113,0.00274977522127447,0.00275022009685819,0,0,0,0,0.000801022667987154,6.40299904682022e-05,0.00120057527960726,0.000633887993241661,6.48414128288206e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00796584906099312,0,0.00163293874284241,0.00260117978474097,0.00836360168984947,0.00192303178926534,0.00280380314289863,0.0209653486985574,0.0552060350292184,0.0710472710502478,0.0203644433773216,0.0024136941560516,0.000252012023761411,5.08410229954751e-05,8.91734478843235e-06,0
"5",0,0,0.0101848260330084,0.0101878647132179,0.0101852685792796,0,0,0,0,0.00303249344153388,0.000212485152139514,0.00440528614872002,0.00232437010667091,0.000215798001740329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023127786447733,0,0.00843559414250556,0.00417991177956783,0.0246445616694588,0.00595195045918034,0.000946973641743165,0.0242262009532087,0.0526627153585711,0.0339656870702819,0.00939948379386774,0.00175916580476579,0.000233771122843924,4.1318936445776e-05,0,0
"6",0,0,0.0116183505791643,0.0116209553844809,0.0116202570068744,0,0,0,0,0.00336490130041326,0.000245641363289472,0.00509018074728972,0.00267612901276937,0.000246678861927493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246648287404066,0,0.00970736246010541,0.00434257629729123,0.0277540239614385,0.00616606070430858,0.00149752051584971,0.0233648169430356,0.0448540798567934,0.0288778440815376,0.0058616995490392,0.000967599347350963,0.000167282176735029,4.09134185277087e-05,0,0
"7",0,0,0.00802387745287524,0.00802301899708928,0.00802595931249107,0,0,0,0,0.00217905551233816,0.000172948496277728,0.00360723371993293,0.0018893273076284,0.000175167369148543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401447663279668,0,0.00544079745937928,0.00910151878800988,0.0417626616231737,0.00502955841757023,0.00139707716652247,0.011004258201129,0.0160419651805416,0.0094926751109223,0.00313476913904522,0.000545072259003408,0.000126834593184077,1.40140210350287e-05,0,0
"8",0,0,0.00625165622624373,0.00625588867597979,0.00625437914720824,0,0,0,0,0.00151848431972754,0.000138842047768148,0.00292564871452492,0.00153712767295558,0.000144551133029515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04060369718252,0,0.00399131471401249,0.0103180990388516,0.0433412577141052,0.00426435296057265,0.00034570227092144,0.0102366376677835,0.00621528885822552,0.00185750650627169,0.000715908100818542,0.000260721982010998,6.3142806621625e-05,3.86230952535785e-05,0,0
"9",0,0,0.0207532100943067,0.0207541903623146,0.020751595925782,0,0,0,0,0.00477730206183152,0.000440937969089935,0.00985038037575674,0.00520722521010735,0.000479573750286599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369567518699568,0,0.0187880523274905,0.00513223523594097,0.0374504432250876,0.00435612702814906,0.000479573750286573,0.014904713724941,0.0161470361302495,0.00795343432708099,0.000855543189030582,0.000112340022081294,4.69357638895004e-05,0,0,0
"10",0,0,0.0181427096892869,0.0181439787226444,0.0181440513380532,0,0,0,0,0.00422089257245627,0.000385034469997395,0.0085730210182151,0.00454659291935717,0.000419975140021969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239198839951343,0,0.015582326295697,0.0054274204540989,0.024033945129274,0.00526117368436684,0.000908521470591119,0.0286205575009175,0.0330847106700397,0.0174103766020972,0.00273043186260207,0.000167732012615693,4.54216496012132e-05,0,0,0
