"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","QCt11_mean1","QCt12_mean1","NPPL_mean1","NPPR_mean1","NPPS_mean1","add_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"11",13.1995,0.0262,46.907235,33.707725,17.2518466,29.6554,26.6907,0.8801,2.0846,4.066237,0.3558628,8.1139624,4.3182736,0.3975106,175.8428,75.8121,197.2236,252.1991,257.4857,460.9277,81912.4375,72552.3906,14.4614,1.8153,7.4716,9.2982,0.8137,13.9155,14.8118,0.7437,0.2238,5.3378,7.7406,5.5662,0.0131,0.0105,0.0026,0,0.8907176,1.046,0.1964536,0.0199274,0.521687,0.3491036,0.0019492,0.8793106,3.7020144,4.9936202,6.1587734,7.332464,7.607123,7.7458,7.8787,8.005
"12",3.0498,0,29.641294,26.5914944,15.5954124,14.0459,11.832,0.3069,1.907,3.8783514,0.32119,7.2037558,3.8387176,0.3533994,160.3538,73.7168,188.7256,267.5743,258.5282,460.5335,81905.875,72552.3906,15.4889,2.0953,8.498,8.9222,0.7389,12.4299,13.2472,0.6652,0.2032,5.1104,6.923,4.972,0,0,0,0,0.3826232,0.8773,0.1802498,0.0309768,0.2046812,0.146965,0.0030088,1.7614438,4.1724224,5.9644486,6.9160588,7.4599312,7.5987138,7.6765,7.7602,7.8468
"13",2.2879,0,13.314017,11.0261444,12.3141164,0.9999,0.8213,0.0224,0.1562,3.2076252,0.2531966,5.5957008,2.9829536,0.2746394,148.1682,72.004,181.8804,279.5321,259.405,460.4721,81899.3359,72552.3906,12.1857,1.7129,6.8451,7.337,0.5792,9.5996,10.2347,0.514,0.1593,4.1946,5.3487,3.8398,0,0,0,0,0.2302232,0.6184,0.1266886,0.02038,0.0791878,0.130657,0.002497,1.7920866,4.1012434,6.1631864,7.1598218,7.6288492,7.7180716,7.7697996,7.83,7.8956
"14",4.3839,0,12.558075,8.1741476,12.5445408,0.0135,0.011,3e-04,0.0022,3.3817472,0.257184,5.629087,3.0002694,0.2762564,136.9086,70.2838,175.0984,290.1093,260.279,460.6073,81893.5391,72552.3906,11.2596,1.7204,6.7821,7.7271,0.5877,9.6467,10.2833,0.5165,0.1616,4.4115,5.3741,3.8587,0,0,0,0,0.2311662,0.5918,0.1063192,0.020217,0.0796768,0.1312756,0.0027924,1.8069506,4.110567,6.1970854,7.276633,7.7742588,7.852257,7.8944012,7.9438018,7.9983
"15",29.4999,1.4096,18.5888742,-10.9110304,13.6729322,4.9159,4.079,0.1856,0.6514,3.7933672,0.2798264,6.069125,3.2329102,0.297697,127.1879,68.6036,168.582,299.0642,261.1756,460.9472,81887.9141,72552.3906,10.4254,1.8212,7.0803,8.8275,0.6511,10.5912,11.2834,0.5667,0.1791,5.0342,5.8967,4.2365,0.7048,0.5638,0.141,0,0.4129528,0.849,0.0701772,0.2509048,0.0271016,0.1349458,0.0303826,1.853251,4.1168872,6.1819882,7.3671554,7.9125792,7.9940086,8.0354,8.0842,8.1385
"16",37.9842,43.5942,32.6052848,-5.3789436,15.2689916,17.3363,15.4099,0.556,1.3705,4.3593974,0.3134068,6.7016872,3.5661022,0.3284028,158.2112,67.0962,162.8463,307.0933,261.9665,461.542,81881.2422,72553.3984,11.1172,1.798,6.8979,10.2498,0.7369,11.8168,12.5759,0.6317,0.2026,5.84,6.5722,4.7267,1.4524,1.1619,0.2905,40.6894,0.7754808,1.1028,0.050038,0.452282,0.155733,0.167467,0.0517682,1.8315142,4.180646,6.071964,7.3565684,8.0199946,8.1193008,8.1677996,8.2206,8.2781
"17",89.2945,32.2905,84.3472536,-4.9472156,37.0095448,47.3377,38.7233,2.5926,6.0217,10.8592804,0.7764004,16.065651,8.5231242,0.7850814,163.7716,68.1086,167.1986,301.6536,261.6658,463.4455,81859.5703,72561.5234,12.814,1.7705,6.7807,25.2976,1.8088,28.0747,29.7879,1.4966,0.4974,14.4111,15.5674,11.2299,13.9162,11.1329,2.7832,4.4582,1.9285314,2.9721,0.3985186,0.6537466,0.4938786,0.7809042,0.109152,0.9576732,3.2862962,4.621776,6.326138,8.1884906,8.4456594,8.5667476,8.6599944,8.7347
"18",132.8638,49.0171,127.496278,-5.3675684,59.0969454,68.3993,53.6616,4.3815,10.3562,16.7627076,1.2473434,26.058822,13.7599714,1.2681012,174.9565,71.1695,179.6127,282.4997,260.2571,465.3586,81825.0781,72576.4375,13.3237,1.8406,7.1926,39.9473,2.973,46.5874,49.1991,2.4732,0.8176,22.7886,25.7125,18.635,24.5086,19.6068,4.9017,0,3.9388926,6.0745,0.7017208,1.6603052,1.1954264,1.0831594,0.1171652,1.569557,3.7372356,4.7289974,6.2426132,8.4481086,8.816576,8.9978944,9.143199,9.2598
"19",161.2977,63.3201,167.286046,5.98831,82.0393228,85.2467,66.213,5.7865,13.2473,21.784001,1.7580822,37.1375558,19.5561396,1.8035496,192.1243,75.567,197.1384,253.3773,257.7283,465.2249,81775.4844,72590.5,14.4922,1.9345,7.8028,51.7055,4.1725,66.1035,69.6185,3.5021,1.1474,29.5855,36.3852,26.4414,31.6601,25.3281,6.332,0,4.5901326,8.6267,1.5934794,1.471834,1.6647238,1.453577,0.0866674,2.0210456,4.6546842,5.443715,6.561888,8.9503414,9.331762,9.5161054,9.6733,9.8065
"20",144.4119,52.6873,157.9608046,13.548842,72.2128942,85.7479,68.7477,5.5838,11.4164,17.6545636,1.550834,33.6170906,17.7519876,1.638411,202.8073,78.7977,209.7639,236.4015,255.8259,462.5105,81731.0781,72604.5078,15.6607,2.038,8.4493,41.3916,3.6356,59.1033,62.4201,3.1424,0.9998,23.7652,32.6241,23.6413,26.3437,21.0749,5.2687,0,4.149519,7.1103,1.7353654,0.5601022,2.1802224,1.4091942,0.0034994,1.483882,4.274737,5.082438,6.2346286,8.7734542,9.173584,9.3612018,9.5262,9.6713
"21",98.0102,30.0142,117.6298714,19.619668,44.1243042,73.5056,61.52,4.2681,7.7174,10.3067684,0.9347572,20.8141644,11.0482832,1.0203324,201.6547,80.0087,214.2384,237.1419,255.242,460.2112,81704.0781,72615.6406,16.1596,1.7904,7.5312,23.2189,2.1059,35.155,37.3196,1.8799,0.5791,13.3495,19.5058,14.062,15.0071,12.0057,3.0014,0,1.9107918,2.9483,1.5151202,0.1013278,0.9710408,0.8384228,0.035883,0.0273124,2.9751698,4.166643,5.5068682,7.9565242,8.3822798,8.5893,8.7666,8.9168966
"22",39.2695,7.9666,75.6537122,36.3842334,25.4160976,50.2377,44.7442,2.2237,3.2697,6.0002142,0.5276292,11.9396074,6.360984,0.587665,190.0845,79.0418,210.0235,247.2513,255.5889,459.071,81688.8438,72621.2656,15.5535,1.7635,7.4015,13.1102,1.1525,19.5623,20.8444,1.0504,0.3169,7.5276,10.8949,7.8249,3.9833,3.1866,0.7967,0,0.467804,1.3409,1.4025186,0.085126,0.014893,0.3677892,0.0037922,0.1663048,1.5918494,3.7027526,5.432729,7.4218778,7.7962072,7.9789,8.1384,8.2773
"23",8.5158,0,42.5171254,34.0013418,17.838242,24.6789,22.2995,0.6375,1.7418,4.3074688,0.3628928,8.3181072,4.4395272,0.4102452,175.6396,77.106,201.997,260.0943,256.3999,458.4053,81678.3359,72626.1484,14.445,1.9359,8.0266,9.9191,0.8356,14.364,15.3327,0.7728,0.2298,5.6853,8.0141,5.7456,0,0,0,0,0.6813234,1.1377,0.2309408,0.0561744,0.363009,0.2621386,0.0049616,0.8235262,2.4142988,4.4653716,6.043408,7.3054764,7.5948978,7.741,7.8681,7.977
"24",0.9482,0,26.5173296,25.5691336,16.9009848,9.6163,8.0782,0.2124,1.3257,4.3009948,0.3443808,7.7392718,4.1342534,0.3820888,160.1686,74.7962,192.5702,275.3885,257.5652,458.1635,81671.7734,72626.1484,15.471,2.3097,9.4269,9.9473,0.7965,13.4248,14.3428,0.723,0.219,5.69,7.4968,5.3699,0,0,0,0,0.4285036,1.0515,0.229059,0.077381,0.2178232,0.1333018,0.005347,1.5190154,3.1982784,5.3631152,6.7917946,7.4785564,7.6412542,7.7277,7.8108,7.8903
"25",1.2872,0,14.1968818,12.9096384,13.7226258,0.4743,0.3876,0.0106,0.076,3.6591774,0.2798712,6.1780904,3.3004372,0.3050472,147.997,72.8537,184.7692,287.1626,258.5667,458.2648,81666.1484,72626.1484,12.1716,1.9426,7.8009,8.4841,0.6489,10.7433,11.4785,0.5787,0.1785,4.8447,5.9997,4.2973,0,0,0,0,0.3566282,0.8337,0.1196438,0.156881,0.0807978,0.1189486,0.0070608,1.6771444,3.5775382,5.5660354,7.0579678,7.673756,7.7844866,7.8424056,7.9028,7.9649
"26",2.8577,0,13.6823304,10.8246268,13.6727678,0.0096,0.0077,2e-04,0.0016,3.766868,0.2782796,6.0807686,3.2467426,0.300109,136.7504,70.9724,177.3271,297.4934,259.5287,458.5725,81660.5234,72626.1484,11.2466,1.8813,7.4422,8.6409,0.6384,10.4617,11.1718,0.5633,0.1755,4.928,5.8394,4.1847,0,0,0,0,0.3305534,0.7031,0.1374246,0.0495634,0.156541,0.1244484,0.003729,1.7755812,3.7824936,5.5691394,7.146613,7.8055144,7.9044904,7.9518996,8.0027,8.0563
"27",8.4494,0.0012,13.6719056,5.2225026,13.453672,0.2182,0.1748,0.0055,0.0379,3.8021794,0.2729012,5.9254622,3.1609336,0.292196,126.3589,69.1943,170.396,306.3761,260.4153,459.033,81654.8984,72626.1484,10.392,1.7782,6.9316,8.7056,0.6248,10.1754,10.8561,0.5474,0.1718,4.9599,5.6744,4.0701,6e-04,5e-04,1e-04,0,0.3198662,0.6877,0.1521786,0.0417204,0.1507706,0.1273746,0.0061258,1.8112504,3.8683486,5.5979708,7.183076,7.8825772,7.9880088,8.0362408,8.0859,8.1372
"28",20.5772,0.3999,15.2314828,-5.3456786,13.9214832,1.31,1.0827,0.0526,0.1747,4.0149382,0.2815692,6.0839102,3.2414142,0.2996528,116.9555,67.4226,163.5977,313.8256,261.2973,459.6509,81649.2734,72626.1484,9.6034,1.8116,6.9581,9.3772,0.6576,10.6565,11.3553,0.5726,0.1808,5.3383,5.9353,4.2626,0.1999,0.16,0.04,0,0.4938504,0.908,0.067795,0.304364,0.0589082,0.1305804,0.0309756,1.8287976,3.8694814,5.587012,7.2396186,7.9718628,8.0864072,8.1388036,8.1909004,8.244
"29",59.7702,40.7149,47.72774,-12.0424618,21.2089512,26.5188,20.9467,1.4322,4.1399,6.3715198,0.4400896,9.1078312,4.841846,0.447661,139.4218,67.3858,163.8005,315.5755,261.7888,461.0236,81638.4609,72629.4219,9.5448,1.7772,6.76,14.8192,1.0236,15.8901,16.8948,0.852,0.2815,8.432,8.8308,6.356,8.7035,6.9628,1.7407,23.308,1.0917486,1.5203,0.211619,0.4119802,0.3625094,0.3172552,0.0583794,1.2478242,3.800274,5.369781,6.980127,8.0987736,8.2419608,8.305405,8.3718988,8.445
"30",111.0328,64.3105,99.8629862,-11.1697528,47.9403568,51.9226,40.2305,3.1421,8.55,14.3012944,1.0069582,20.6809814,10.9393542,1.0117634,170.6855,69.6815,173.2576,301.5428,260.9418,463.8785,81610.4688,72640.7031,12.5454,1.8045,6.9439,33.7872,2.3793,36.6463,38.7679,1.9558,0.6543,19.2372,20.2641,14.6585,20.5013,16.401,4.1003,23.308,2.6973896,4.4744,0.5594674,1.174617,0.6362264,0.8865492,0.1941698,1.5060714,3.4990382,4.657644,6.3405266,8.3586864,8.6594764,8.8015912,8.91701,9.0144
"31",143.3966,54.936,146.2025064,2.8059102,74.1551744,72.0473,55.9471,4.6358,11.4644,20.7999358,1.569954,32.8921796,17.292737,1.600364,184.0434,73.2759,187.6817,273.3229,258.7691,465.7063,81565.7578,72654.2656,14.11,1.8992,7.5499,50.1649,3.7876,59.5165,62.5791,3.159,1.0416,28.6323,32.7111,23.8066,27.468,21.9744,5.4936,0,5.6446394,8.4241,0.6484742,2.7005232,1.5129192,1.431197,0.0370402,1.6768704,4.377816,5.2474016,6.489472,8.7920572,9.1669068,9.3530324,9.5071094,9.6331
"32",141.1684,51.489,143.3242286,2.1558466,61.3504382,81.9737,65.4501,5.36,11.1637,16.1118086,1.3025518,27.9183456,14.660054,1.3576764,194.9258,76.5302,200.5793,258.7554,257.3543,465.1869,81529.2422,72669.5391,14.8619,1.8948,7.698,37.4079,3.0242,48.6119,51.0527,2.5789,0.8317,21.406,26.6869,19.4448,25.7445,20.5956,5.1489,0,2.9240946,5.0691,1.1875404,0.1382176,1.6497308,1.1361468,0.0026812,1.573946,4.0070676,4.868979,6.1490016,8.5386548,8.94221,9.14,9.3112,9.4596
"33",100.4244,43.8633,127.4443776,27.0199594,57.9282102,69.5162,55.9556,4.1325,9.4281,14.4443452,1.223612,26.8347876,14.1172424,1.3082232,201.1152,78.8958,209.7298,249.6222,256.2281,463.3877,81494.2188,72683.2031,15.7422,2.0207,8.3949,33.5729,2.8439,46.7705,49.2098,2.4874,0.7821,19.2472,25.7242,18.7082,21.9317,17.5453,4.3863,0,2.8789162,5.0697,1.2858224,0.155548,1.5921296,1.1312352,0.002387,1.0161836,3.723052,4.5939892,5.8830794,8.2701184,8.6838778,8.8886,9.0645,9.2139
"34",40.9952,11.2959,76.3327788,35.3375842,34.0211116,42.3116,37.4545,1.7365,3.1207,8.2581576,0.7038282,15.8928266,8.3885526,0.7777484,191.1514,77.9458,205.5792,254.7535,256.3376,461.959,81472.875,72691.8516,15.6115,2.0795,8.6691,19.4617,1.6586,28.0916,29.6548,1.4997,0.4561,11.16,15.5023,11.2366,5.6479,4.5183,1.1296,0,2.638439,3.1978,0.2880162,0.7768654,1.0110786,0.8504946,0.0210526,0.7522948,3.246836,4.2661602,5.6884934,7.740001,8.132601,8.3294,8.4996,8.6441
"35",6.3808,0,37.1824438,30.801678,17.9867192,19.1957,17.4549,0.443,1.2979,4.4268754,0.3637046,8.3625944,4.4233182,0.4102288,176.6254,75.9034,197.1779,267.7657,257.2337,461.3388,81462.9062,72696.1953,14.526,2.0424,8.4014,10.2232,0.8399,14.4837,15.3221,0.7751,0.231,5.8537,8.0098,5.7935,0,0,0,0,0.9988224,1.2897,0.2713712,0.1372586,0.5480644,0.3134928,0.006351,1.2433036,3.6005486,5.056827,6.3304166,7.4583036,7.7381088,7.8839004,8.0155,8.1318
"36",0.5946,0,21.5070782,20.9124342,16.1527624,5.3543,4.4333,0.1141,0.807,4.183783,0.326492,7.3758882,3.9044498,0.3621522,161.0676,73.5995,187.8548,283.353,258.4411,461.1588,81456.3438,72696.1953,15.5579,2.3039,9.3231,9.6392,0.7523,12.7459,13.4942,0.6827,0.2069,5.5084,7.0543,5.0984,0,0,0,0,0.4299462,0.9036,0.1694314,0.0692742,0.2212188,0.139454,0.0029586,1.7742908,3.880111,5.828555,6.9797884,7.5730936,7.7248546,7.8105,7.8918,7.9674
"37",0.5719,0,13.270469,12.6985702,13.0896258,0.1808,0.1485,0.004,0.0283,3.5410196,0.264068,5.8820818,3.1136298,0.2888226,148.8277,71.7048,180.3114,295.3133,259.4465,461.2749,81450.1797,72696.1953,12.2399,1.8947,7.5434,8.1071,0.6046,10.1002,10.6929,0.541,0.1663,4.6251,5.5899,4.0401,0,0,0,0,0.2610388,0.6016,0.0769816,0.0289718,0.1035988,0.128467,0.0030964,1.7885296,3.9709584,5.9604392,7.1834086,7.7283228,7.8368674,7.8974,7.9554,8.0103
"38",1.4874,0,12.3767672,10.8893498,12.3676986,0.0091,0.0074,2e-04,0.0015,3.4507578,0.2489654,5.492534,2.9058708,0.2695716,137.5179,69.952,173.4335,305.9058,260.3679,461.5615,81444.3672,72696.1953,11.3098,1.7528,6.8778,7.8592,0.567,9.3817,9.927,0.5023,0.1559,4.4785,5.1895,3.7527,0,0,0,0,0.2458834,0.5041,0.071358,0.0244432,0.0961416,0.125298,0.002785,1.5478438,3.9194872,5.8742248,7.262658,7.8446298,7.9397158,7.9898812,8.0406,8.0897
"39",9.7275,0.0048,5.4726316,-4.2548926,5.2189978,0.2536,0.2037,0.0064,0.0435,1.4921928,0.1042204,2.2959586,1.2140002,0.1126242,127.6539,69.1938,170.4885,315.5102,260.781,461.7409,81440.2812,72696.1953,9.8664,0.7588,2.9473,3.3223,0.232,3.8332,4.0537,0.2051,0.0638,1.8911,2.1191,1.5333,0.0024,0.0019,5e-04,0,0.1272586,0.1566,0.0422926,0.0222358,0,0.1050222,0.0026278,1.0841494,3.4057324,5.4045062,7.1928262,7.8600912,7.9551592,8.0056844,8.063,8.1162
"40",29.1236,0.2368,18.8471358,-10.276433,13.315079,5.5321,4.7514,0.1653,0.6154,3.9384668,0.268314,5.774836,3.0504336,0.28301,118.0677,67.4969,163.9685,323.0412,261.6277,462.4337,81434.2891,72696.2969,9.7045,1.7205,6.6147,9.0394,0.6158,9.9391,10.5001,0.5314,0.1693,5.141,5.4892,3.9756,0.1184,0.0947,0.0237,0,0.2374506,0.5412,0.0120352,0.1437784,0,0.0936732,0.0298476,1.0743824,3.1521618,5.2240116,7.2428618,8.034719,8.1560078,8.2179994,8.2796,8.3342
"41",76.4639,48.6084,56.747453,-19.7164688,24.8298286,31.9176,25.6719,1.7531,4.4926,7.6714504,0.5166956,10.5617668,5.5636506,0.516261,146.8744,67.707,165.1525,322.0183,261.9334,464.3059,81421.6719,72700.7656,9.8704,1.7759,6.7606,17.9178,1.2068,18.5079,19.4992,0.9869,0.3319,10.1867,10.1937,7.4032,9.9315,7.9452,1.9863,28.7455,1.2227698,1.828,0.2266756,0.5160264,0.3789656,0.3277842,0.0031424,1.1813382,3.3997028,5.0040164,6.8652792,8.2053966,8.408164,8.5113064,8.5897,8.6601
"42",134.2471,69.699,125.5812438,-8.6658604,57.1634962,68.4178,51.9778,4.3597,12.0802,17.0350124,1.189597,24.767583,12.9675086,1.2037958,176.875,71.1756,179.2235,301.4778,260.6224,467.4164,81387.9062,72714.8438,13.1698,1.8373,7.1518,41.1363,2.8731,44.8631,46.9769,2.3787,0.7901,23.4151,24.5588,17.9452,26.5284,21.2227,5.3057,16.6422,4.4100978,6.221,0.1110736,2.4121018,0.8479732,1.1500236,0.224492,1.658234,3.6549136,4.7123896,6.330437,8.504871,8.8648746,9.0424278,9.1681,9.2814
"43",158.7238,56.874,155.1984694,-3.5253194,72.7003012,82.4981,64.287,5.4359,12.7752,20.2907742,1.5250396,32.4271228,16.888537,1.5688298,190.7914,74.9283,194.2031,275.3105,258.6055,468.6373,81344.5469,72728.2344,14.5206,1.9348,7.7698,48.7456,3.6622,58.3997,60.8318,3.0823,1.0071,27.8172,31.8029,23.3599,28.437,22.7496,5.6874,0,5.4364098,8.1255,0.8277144,2.3158106,1.690589,1.4300144,0.0250744,1.7498936,4.3048268,5.1486364,6.4011398,8.7856174,9.1825412,9.3760026,9.5291,9.6689
"44",146.2686,57.3272,160.6668302,14.3982294,69.2708546,91.396,72.736,6.1784,12.4817,18.1643666,1.4692018,31.6388362,16.4676446,1.5308006,203.8805,78.7038,209.0621,256.8223,256.8394,467.653,81303.3828,72742.0781,15.5735,1.9572,8.0714,42.4269,3.4321,55.43,57.7015,2.9257,0.9438,24.2786,30.1673,22.172,28.6636,22.9309,5.7327,0,3.4591972,6.2103,1.3647038,0.3930022,1.7639318,1.3022678,0.0328128,1.5071932,4.1645396,4.977685,6.2079564,8.7042944,9.115893,9.3092004,9.4706,9.6186
"45",98.126,39.6884,118.3676828,20.2416274,51.0210946,67.3466,54.9282,3.8445,8.5739,12.72897,1.07425,23.6976554,12.3696442,1.1505782,207.4083,80.5565,216.0519,252.1092,256.0872,465.8149,81272.4453,72755.0156,16.3163,2.116,8.8852,30.233,2.5513,42.2015,44.0556,2.2352,0.7016,17.3298,23.0337,16.8806,19.8442,15.8754,3.9688,0,4.0842538,5.3386,0.6419324,1.2705034,1.615966,1.1977814,0.0163842,1.0088956,3.569781,4.446027,5.8125826,8.2415754,8.6505204,8.8410002,9.0076,9.1595
"46",47.5131,10.1954,76.9089048,29.3957778,31.4174972,45.4914,40.7596,1.8971,2.8347,7.721322,0.6473628,14.6589032,7.6756218,0.7142846,196.5763,79.4698,211.2962,259.3753,256.3858,464.5459,81252.7109,72761.9375,15.9298,2.1061,8.8338,17.8115,1.4934,25.3614,26.5591,1.3481,0.4107,10.207,13.8862,10.1445,5.0977,4.0781,1.0195,0,1.9647308,2.5029,0.5573236,0.1791364,1.035754,0.749837,0.0041486,0.7120456,3.2046894,4.2388114,5.6943356,7.71809,8.083352,8.2546,8.4135,8.5568
