"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.461,0,14.273284,13.812275,14.002582,0.2707,0.222,0.006,0.0427,3.794672,0.28492,6.280801,3.336256,0.305923,148.9371,71.7151,180.3568,294.9485,261.0116,463.6118,82144.9844,72475.8828,12.2489,1.9067,7.5924,8.755,0.6574,10.8684,11.5462,0.5775,0.1808,4.996,0.382018,0.8187,0.151223,0.121783,0.128268,0.131974,0.008629,1.867367,4.041232,6.000485,7.186647,7.731964,7.837584,7.898405,7.9624,8.028
"2",4.3333,0.0035,14.027839,9.694526,13.939999,0.0878,0.0709,0.0022,0.0148,3.887285,0.282513,6.185496,3.283593,0.301123,137.6206,69.8639,173.0948,304.8271,261.9326,463.9562,82139.3594,72475.8828,11.3181,1.8516,7.2635,8.9836,0.6529,10.7208,11.3824,0.5694,0.1795,5.1205,0.427321,0.8106,0.118303,0.163807,0.128036,0.13548,0.009709,1.901759,4.106301,5.979996,7.270024,7.849429,7.94826,8.003022,8.0612,8.121
"3",10.9973,0,14.209674,3.212411,14.011036,0.1986,0.1603,0.0049,0.0334,3.997551,0.282958,6.162582,3.268226,0.299731,127.1624,68.0777,166.1914,313.2682,262.8003,464.4519,82133.7344,72475.8828,10.4581,1.7862,6.9034,9.1873,0.6503,10.6225,11.2669,0.5636,0.1788,5.2319,0.453453,0.765,0.14857,0.105408,0.211045,0.137002,0.00634,1.948572,4.174745,5.932252,7.282553,7.91216,8.01766,8.074067,8.1318,8.1907
"4",30.831,1.4483,23.190271,-7.640774,16.048637,7.1416,5.9761,0.2538,0.9118,4.703741,0.325828,6.982252,3.697671,0.339147,118.2123,66.4523,160.0284,318.8905,263.5389,465.247,82126.7188,72477.2266,9.6743,1.7703,6.7425,11.0576,0.7659,12.3086,13.0367,0.6522,0.2106,6.2923,0.735578,1.1609,0.047025,0.462869,0.085643,0.187073,0.055642,1.720958,4.064771,5.747649,7.237709,8.012229,8.135398,8.197998,8.2593,8.3211
"5",70.2384,54.0734,70.05457,-0.183858,35.792613,34.262,27.6849,1.8477,4.7294,10.655131,0.741457,15.47729,8.169287,0.749452,151.7099,66.7822,161.7188,311.2445,263.2932,467.2417,82106.4453,72485.5156,10.2478,1.7357,6.5726,24.7284,1.7207,26.9381,28.4375,1.423,0.4732,14.0738,1.819812,2.6558,0.379768,0.495592,0.634399,0.689817,0.023099,1.03274,3.424422,4.710842,6.361941,8.142811,8.409548,8.54214,8.643301,8.7222
"6",110.5754,52.7766,111.152941,0.577567,54.544596,56.6083,44.6531,3.3936,8.5616,15.749754,1.139018,23.931344,12.570692,1.153779,171.0382,69.0968,171.2408,294.3436,262.1074,469.3043,82074.2578,72500.4688,13.1044,1.7539,6.7537,37.0193,2.6779,42.2009,44.3338,2.2195,0.7364,21.097,2.71682,4.6926,0.583964,0.872891,0.895811,0.948118,0.162727,1.406143,3.595867,4.644807,6.185188,8.306676,8.67642,8.863906,9.0137,9.1329
"7",152.0779,61.4944,161.681639,9.603739,84.90988,76.7717,58.8834,5.0708,12.8175,23.057877,1.809384,38.210027,19.995981,1.836614,187.6049,73.3662,188.3788,260.3866,259.3195,469.7726,82022.6094,72515.5703,14.1803,1.8802,7.4595,55.8817,4.3859,69.4655,72.7053,3.6425,1.2061,31.9411,6.445702,9.9407,0.639549,3.135414,1.714034,1.596265,0.276707,2.278634,4.90391,5.681808,6.729585,9.029434,9.400546,9.584044,9.74008,9.8711
"8",148.7757,56.1901,161.268778,12.493125,80.400186,80.8686,63.8168,5.2095,11.8423,19.82249,1.725893,37.416434,19.630781,1.804585,200.3198,76.9961,202.7168,236.028,256.8173,466.6299,81971.8906,72529.9922,15.3803,1.9891,8.1375,48.1748,4.1931,68.1708,71.5306,3.5866,1.1531,27.6492,7.368488,9.8346,0.546439,3.153863,2.426219,1.788397,0.016155,1.804084,4.792726,5.561712,6.574832,9.112733,9.493737,9.671,9.8283,9.9668
"9",97.3019,27.1025,121.739357,24.437435,49.693829,72.0455,60.6882,4.1535,7.2039,11.529194,1.058487,23.536024,12.426989,1.143136,197.9897,77.9055,206.0729,233.1793,255.9162,463.6983,81941.0156,72542.2578,15.8815,1.8008,7.485,26.4851,2.4315,40.537,42.8062,2.1478,0.6687,15.2355,2.912218,3.6539,0.950478,0.182791,1.690034,1.039378,0.009793,0.564977,3.533852,4.420456,5.688295,8.214326,8.627654,8.824475,9.0003,9.1568
"10",56.0028,15.9898,88.569297,32.566492,32.276679,56.2926,48.9156,2.8049,4.5721,7.507836,0.679967,15.251973,8.092188,0.744721,190.5018,77.6618,204.8026,239.5013,255.9337,461.9241,81920.5,72549.6719,15.4829,1.8427,7.6664,17.1041,1.549,26.06,27.6534,1.3881,0.426,9.8332,1.550371,2.1417,0.664088,0.187064,0.698392,0.664917,0.005699,0.668943,3.233828,4.17889,5.523088,7.622506,8.0121,8.2003,8.3676,8.5151
