"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.385,0,14.36326,13.9783,14.1785,0.1848,0.1377,0.0139,0.0331,3.87372,0.30902,6.34258,3.3463,0.30688,113.5701,210.8233,175.8664,299.9287,282.2836,466.7962,82147.0547,72488.3984,12.2895,2.1165,7.4309,8.9433,0.7135,10.9826,11.5886,0.5797,0.1962,5.115,0.38728,0.8342,0.15146,0.12624,0.13032,0.13072,0.00912,1.85774,4.0076,5.93912,7.17284,7.73504,7.84374,7.9052,7.9693,8.0349
"2",3.593,0.0024,14.13502,10.54196,14.0903,0.0447,0.0323,0.0042,0.0083,3.95502,0.30608,6.23846,3.28908,0.30168,102.4817,208.737,168.7632,309.2768,283.3503,467.1667,82141.4297,72488.3984,11.0896,2.0876,7.1032,9.152,0.7083,10.8267,11.4163,0.5711,0.1948,5.2284,0.44934,0.8292,0.11218,0.17934,0.13472,0.13526,0.01002,1.9106,4.07718,5.91214,7.2575,7.85336,7.95438,8.0096,8.0679,8.1278
"3",8.9796,0,14.28204,5.30244,14.21444,0.0676,0.0482,0.0061,0.0133,4.07488,0.30796,6.2423,3.28778,0.30156,92.4749,206.683,161.9885,316.9937,284.3887,467.6812,82135.8047,72488.3984,10.0068,2.0541,6.7746,9.3718,0.7083,10.7676,11.3424,0.5675,0.1948,5.3493,0.46246,0.7835,0.14964,0.11176,0.2138,0.13692,0.00668,1.9762,4.13862,5.86834,7.27008,7.91708,8.02458,8.08128,8.1392,8.1982
"4",24.5753,0.403,18.36632,-6.209,16.2223,2.144,1.5015,0.2939,0.3486,4.76656,0.35378,7.05254,3.7092,0.34028,83.6412,204.8225,155.3991,321.7211,285.3098,468.4731,82128.7891,72489.7422,9.0352,2.062,6.5894,11.2042,0.8315,12.4316,13.0765,0.6543,0.2287,6.391,0.75834,1.1786,0.04608,0.47274,0.08856,0.19704,0.05552,1.64684,4.02724,5.68716,7.21114,8.0165,8.14168,8.20452,8.2659,8.3278
"5",57.2533,51.7055,61.28148,4.02812,36.1967,25.0848,18.4115,4.0706,2.6027,10.7783,0.8065,15.65312,8.20584,0.75292,118.1846,207.302,151.9339,313.1025,285.1856,470.4281,82108.4375,72498.125,9.7953,2.0504,6.3011,25.0209,1.8722,27.2512,28.572,1.43,0.5148,14.2763,1.89152,2.735,0.37792,0.52892,0.61948,0.74314,0.0272,0.9249,3.2501,4.4904,6.23364,8.14616,8.42112,8.55408,8.6553,8.7342
"6",96.8623,53.3086,103.7855,6.92324,55.20586,48.5796,35.4403,4.3209,8.8185,15.93006,1.2411,24.2307,12.64342,1.16062,137.8755,209.2431,161.5119,295.9782,284.0089,472.3981,82076.0234,72513.2422,13.6508,2.0527,6.3958,37.476,2.9204,42.7659,44.6289,2.2346,0.8031,21.415,2.8247,4.8275,0.59918,0.92166,0.92448,0.97854,0.16142,1.33172,3.41412,4.46142,6.08764,8.31462,8.69502,8.88296,9.0326,9.1516
"7",135.511,65.4651,149.01002,13.49914,85.48548,63.5246,44.1828,5.6092,13.7325,23.20848,1.96174,38.47218,20.00528,1.83776,155.4942,213.6688,180.581,262.2135,281.0535,472.7108,82024.3984,72528.4141,15.114,2.1208,7.1167,56.3109,4.7605,70.0194,72.8196,3.6488,1.3091,32.2801,6.55848,10.0966,0.60648,3.22712,1.70228,1.62908,0.27636,2.21114,4.8006,5.58404,6.68434,9.0444,9.42326,9.6069,9.7625,9.8932
"8",134.7627,58.7488,145.49874,10.73606,80.9134,64.5853,46.7896,5.4205,12.3753,19.98304,1.86986,37.63248,19.6238,1.80422,168.1773,217.3815,196.2349,238.466,278.3438,469.4693,81973.7344,72542.8516,16.6913,2.1621,7.8451,48.6119,4.5473,68.6311,71.5746,3.5894,1.2505,27.9871,7.48434,9.9564,0.5209,3.22762,2.45464,1.8021,0.01792,1.81114,4.77004,5.54252,6.56938,9.13172,9.51726,9.6944,9.85106,9.9891
"9",88.5699,28.207,107.42742,18.85746,50.40832,57.0191,45.5206,4.316,7.1825,11.74532,1.15516,23.84296,12.51362,1.15128,164.975,218.2666,200.1812,236.3325,277.3259,466.4869,81942.875,72555.2656,17.3058,1.9354,7.3364,27.0661,2.6619,41.1977,43.2435,2.1701,0.732,15.6184,3.07374,3.7784,0.84524,0.14898,1.84604,1.07874,0.0067,0.71972,3.56372,4.4396,5.7107,8.24246,8.65686,8.853,9.0279,9.1836
"10",50.6069,16.632,78.36272,27.75584,33.07102,45.2917,36.7668,3.3838,5.141,7.74306,0.74884,15.5963,8.22572,0.75714,156.591,217.9309,199.2066,243.2404,277.3108,464.6909,81922.2891,72562.9844,16.7,1.9986,7.6274,17.7194,1.7136,26.7688,28.2368,1.4177,0.4712,10.2169,1.72498,2.2843,0.58048,0.15822,0.84868,0.71808,0.00918,0.65196,3.19428,4.13086,5.50772,7.65566,8.04744,8.23512,8.4018,8.5488
"11",11.7076,0.0185,40.52608,28.81848,17.94042,22.5856,18.4725,1.5612,2.5519,4.26328,0.39628,8.41864,4.4523,0.40994,141.3093,215.9195,191.6984,256.5659,278.113,463.8427,81913.25,72566.0938,15.291,2.0136,7.5157,9.7831,0.9093,14.4886,15.325,0.7696,0.2501,5.6308,0.98492,1.1395,0.17712,0.0683,0.53938,0.37724,0.00474,1.00996,3.61764,4.90338,6.12628,7.358,7.6379,7.7764,7.9083,8.0332
"12",2.622,0,26.89608,24.27408,16.40008,10.496,7.9729,0.7492,1.7739,4.11202,0.36164,7.55654,4.00142,0.36844,125.3462,213.5295,183.0614,272.0275,279.3068,463.4547,81906.6875,72566.0938,15.9631,2.3894,8.6369,9.4983,0.8354,13.0915,13.8647,0.6964,0.2297,5.4538,0.45814,0.975,0.17534,0.09692,0.209,0.15216,0.00602,1.77362,4.06394,5.91374,6.91408,7.48286,7.62598,7.7046,7.7888,7.8759
"13",1.9325,0,13.82674,11.8942,13.01048,0.8163,0.6077,0.0618,0.1468,3.41322,0.28658,5.89844,3.12454,0.28772,113.1068,211.5364,176.0858,283.711,280.3423,463.4077,81901.0625,72566.0938,12.2394,1.993,6.9756,7.8378,0.6581,10.1587,10.7626,0.5406,0.181,4.4918,0.29082,0.6835,0.11824,0.06128,0.09832,0.1312,0.00488,1.81832,4.08922,6.13178,7.1659,7.65258,7.74498,7.7973,7.8574,7.9225
"14",3.617,0,13.30122,9.68418,13.29524,0.006,0.0044,5e-04,0.0011,3.60376,0.29224,5.95496,3.15386,0.29044,102.0625,209.4996,169.1684,293.7172,281.4015,463.5576,81895.4375,72566.0938,11.0443,2.0364,6.9173,8.2611,0.6699,10.2383,10.8448,0.5448,0.1842,4.7278,0.27036,0.6443,0.09158,0.05554,0.08184,0.133,0.00544,1.83962,4.12924,6.1781,7.28718,7.7988,7.87888,7.9215,7.9716,8.0268
"15",23.9637,0.9031,17.1056,-6.85818,13.8707,3.2349,2.3291,0.4916,0.4141,3.86084,0.30466,6.1501,3.25526,0.2998,92.5304,207.8532,162.2684,301.895,282.4699,463.9052,81889.8125,72566.0938,9.9836,2.0971,6.9002,9.0132,0.7112,10.767,11.3979,0.5726,0.1956,5.1529,0.4812,0.879,0.0428,0.29912,0.04564,0.13644,0.03178,1.8722,4.14234,6.13558,7.36674,7.92688,8.01042,8.0526,8.1018,8.1565
"16",31.9335,46.3251,24.92768,-7.00582,15.357,9.5707,7.4683,0.8617,1.2406,4.39106,0.33864,6.73702,3.56218,0.3281,127.09,205.9927,156.1223,309.5598,283.443,464.4893,81883.1406,72567.1016,11.0654,2.0812,6.627,10.3361,0.7971,11.893,12.5767,0.6318,0.2192,5.9041,0.8231,1.1138,0.03204,0.47362,0.177,0.1725,0.05096,1.79992,4.14578,5.99204,7.33908,8.02676,8.12804,8.1769,8.2299,8.2877
"17",78.4014,31.5831,77.559,-0.84246,37.27586,40.2831,30.4392,3.5156,6.3282,10.9527,0.84046,16.17184,8.52544,0.78542,131.9031,206.6006,160.2711,304.2301,283.2255,466.3781,81861.4609,72575.3125,13.4392,2.0585,6.5153,25.5897,1.9638,28.3422,29.8825,1.5016,0.54,14.6144,2.07946,3.039,0.29554,0.77414,0.48106,0.82422,0.10782,0.89482,3.15176,4.43748,6.23264,8.19332,8.4571,8.5786,8.6719,8.7468
"18",117.5444,51.5969,117.01028,-0.53414,59.1692,57.8411,41.5752,5.1166,11.1493,16.81552,1.34246,26.07002,13.68024,1.26096,143.6178,209.6709,173.9763,285.2452,281.7817,468.2655,81827.0703,72590.2188,14.0836,2.0901,6.9335,40.3098,3.2186,46.8804,49.2006,2.4737,0.8851,23.0555,4.3385,6.2049,0.40692,1.98158,1.22648,1.13044,0.16378,1.51302,3.62016,4.60218,6.181,8.45426,8.83038,9.0121,9.1573,9.2739
"19",145.1526,67.0892,151.44602,6.2933,82.1187,69.3272,49.3323,5.9929,14.0021,21.87908,1.89124,37.12654,19.42972,1.79218,161.4921,214.2561,193.1962,256.5194,279.0634,468.1273,81777.5547,72604.3438,15.6702,2.1233,7.6158,52.3292,4.523,66.5913,69.6995,3.5067,1.2438,30.0249,5.23054,8.8423,1.07554,2.04696,1.67484,1.50872,0.14518,2.0235,4.63826,5.42472,6.56022,8.9691,9.35462,9.53888,9.6955,9.8283
"20",131.8278,54.8952,140.88848,9.06066,72.36074,68.5277,51.2231,5.5663,11.7384,17.79726,1.66888,33.62172,17.64414,1.62872,171.7444,217.5822,206.8323,240.3168,276.9603,465.4464,81733.1484,72618.3438,17.1954,2.1638,8.322,42.0462,3.9423,59.5637,62.5154,3.1477,1.0841,24.2095,4.70154,7.2774,1.26036,1.06846,2.17414,1.45894,0.01578,1.50924,4.30746,5.1156,6.2615,8.79876,9.19988,9.387,9.5512,9.6958
"21",89.6815,31.0863,103.81828,14.13672,44.8155,59.0028,46.7679,4.428,7.8069,10.5621,1.01844,21.0859,11.12172,1.02728,169.5146,218.803,211.7169,241.9493,276.2522,463.1684,81705.8203,72629.75,17.773,1.888,7.5499,23.9729,2.3117,35.8808,37.8494,1.9069,0.6357,13.8208,2.18494,3.0768,1.23214,0.25136,1.03364,0.89998,0.06034,0.03284,3.21592,4.20044,5.53096,7.99172,8.4171,8.62328,8.7996,8.9491
"22",35.5934,8.2429,66.31692,30.72356,25.57356,40.7434,33.7299,2.8662,4.1472,6.10764,0.56884,11.97334,6.33806,0.58564,156.7698,217.774,207.613,252.942,276.567,462.0723,81690.3047,72635.375,16.8663,1.8539,7.401,13.553,1.262,19.9211,21.0906,1.063,0.347,7.8012,0.75212,1.4136,1.0024,0.19452,0.10402,0.45358,0.0024,0.3338,2.44212,3.84056,5.42744,7.44872,7.8246,8.007,8.1659,8.3043
