"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.462,0,14.295495,13.833453,14.024526,0.271,0.2215,0.0071,0.0424,3.802726,0.290313,6.289308,3.336268,0.305915,149.4501,85.0757,180.2367,295.5945,265.9538,464.2734,82151.7969,72477.2188,12.2911,1.91,7.587,8.7739,0.6698,10.8835,11.5467,0.5775,0.1842,5.0098,0.383237,0.82,0.15128,0.121799,0.129585,0.131837,0.008534,1.868069,4.034256,6.001782,7.186842,7.732538,7.838313,7.8992,7.9632,8.0288
"2",4.3426,0.0034,14.048493,9.705853,13.962427,0.0861,0.0692,0.0025,0.0144,3.895634,0.28784,6.194093,3.283741,0.301117,138.0947,83.2138,172.9795,305.4895,266.8719,464.6192,82146.1719,72477.2188,11.3571,1.8623,7.2584,9.0029,0.6652,10.7358,11.383,0.5693,0.1829,5.1345,0.427729,0.8118,0.118542,0.16402,0.128201,0.135518,0.009989,1.905742,4.108159,5.989063,7.271629,7.850054,7.948933,8.0037,8.0619,8.1218
"3",11.0207,0,14.232451,3.211731,14.033779,0.1987,0.1597,0.0058,0.0332,4.006117,0.288274,6.171238,3.268421,0.29973,127.6006,81.4102,166.081,313.9437,267.7425,465.1132,82140.5469,72477.2188,10.4941,1.8037,6.8985,9.2068,0.6625,10.6371,11.2673,0.5636,0.1822,5.2459,0.454352,0.7662,0.149103,0.105786,0.211347,0.137216,0.006379,1.953403,4.178618,5.942466,7.285119,7.912908,8.018285,8.074688,8.1325,8.1914
"4",30.8986,1.4049,22.988999,-7.909577,16.076103,6.9129,5.7397,0.2782,0.8949,4.71412,0.331971,6.992643,3.6982,0.339166,118.5957,79.7559,159.9052,319.571,268.4881,465.9107,82133.5312,72478.5625,9.7073,1.7948,6.7378,11.0811,0.7803,12.3259,13.0375,0.6522,0.2146,6.3092,0.737782,1.1628,0.047092,0.463102,0.086026,0.188656,0.055517,1.714389,4.065046,5.749268,7.237312,8.013059,8.136119,8.198721,8.26,8.3219
"5",70.4178,54.4377,70.063675,-0.354099,35.853895,34.2098,27.6069,1.8825,4.7204,10.678375,0.755415,15.500181,8.170414,0.749509,152.5085,80.0399,161.5272,311.908,268.2317,467.9053,82113.2578,72486.8516,10.2894,1.7624,6.5663,24.7806,1.753,26.976,28.4394,1.423,0.4821,14.1114,1.818735,2.66,0.380947,0.495289,0.630608,0.692845,0.022827,1.034553,3.424526,4.70559,6.35838,8.143749,8.410901,8.543502,8.6447,8.7235
"6",110.9403,53.0439,111.529367,0.589056,54.638245,56.8911,44.9031,3.4157,8.5724,15.784956,1.160418,23.966564,12.572439,1.153867,172.0247,82.3359,171.0578,295.0024,267.0109,469.9676,82081.0859,72501.8047,13.1815,1.7734,6.7459,37.0997,2.728,42.2603,44.3371,2.2195,0.7502,21.155,2.714498,4.7003,0.586701,0.87506,0.888116,0.951316,0.162695,1.407404,3.596968,4.644541,6.183844,8.308656,8.678729,8.866211,9.016,9.1351
"7",152.5251,61.5349,162.191714,9.666645,85.052157,77.1396,59.2004,5.1025,12.8367,23.110442,1.843175,38.264093,19.997777,1.836665,188.5362,86.6029,188.2198,260.9873,264.1468,470.4323,82029.4531,72516.9062,14.256,1.8865,7.4525,56.0091,4.4678,69.5638,72.7117,3.6426,1.2286,32.0337,6.461373,9.9575,0.640067,3.139073,1.722479,1.59982,0.277003,2.277807,4.902738,5.681084,6.72977,9.033417,9.404669,9.588048,9.7439,9.8749
"8",149.134,56.2197,161.74922,12.615083,80.533391,81.2159,64.1177,5.2411,11.8571,19.868847,1.757925,37.469284,19.632692,1.804642,201.1943,90.2456,202.5765,236.5785,261.5574,467.2796,81978.7734,72531.3359,15.4517,1.9791,8.1314,48.2871,4.2709,68.2666,71.5369,3.5867,1.1745,27.7324,7.382785,9.8511,0.546716,3.161964,2.427806,1.793016,0.016207,1.80283,4.790897,5.560368,6.575106,9.11734,9.498503,9.675608,9.832783,9.9712
"9",97.5093,27.1127,122.105446,24.596168,49.776526,72.3289,60.9318,4.1808,7.2163,11.556747,1.078002,23.569898,12.428669,1.143213,198.8024,91.1734,205.9408,233.7257,260.5967,464.3398,81947.9453,72543.6328,15.9482,1.7837,7.4807,26.5493,2.4764,40.5968,42.8135,2.148,0.681,15.2831,2.911848,3.6605,0.951123,0.181081,1.689974,1.0408,0.009863,0.567424,3.532053,4.419202,5.68794,8.217712,8.631289,8.828003,9.003769,9.1602
"10",56.1192,15.9938,88.825315,32.70609,32.334069,56.4912,49.0862,2.8242,4.5809,7.526736,0.692468,15.275707,8.094294,0.744869,191.2546,90.9485,204.6758,240.0605,260.5695,462.5595,81927.4297,72551.0625,15.5448,1.8243,7.6623,17.1457,1.5773,26.0983,27.6582,1.3883,0.4338,9.8639,1.552927,2.1457,0.667563,0.188698,0.697422,0.666801,0.006377,0.665919,3.232341,4.178932,5.522811,7.62479,8.014699,8.202885,8.3701,8.5175
"11",13.2368,0.0259,46.93883,33.702051,17.256766,29.6821,26.6916,0.8972,2.0932,4.07274,0.360549,8.114886,4.311706,0.396879,176.733,89.1478,197.2139,253.0087,261.2755,461.7198,81919.0703,72553.7109,14.5346,1.8032,7.4723,9.3295,0.8259,13.9416,14.8152,0.7438,0.2271,5.3583,0.924529,1.0483,0.164733,0.050452,0.522264,0.351816,0.003336,0.879661,3.699241,4.990896,6.157719,7.334006,7.608999,7.7477,7.8805,8.0069
"12",3.0593,0,29.669995,26.610684,15.593567,14.0764,11.8008,0.3588,1.9168,3.88289,0.325236,7.201502,3.831251,0.352692,161.1656,87.0584,188.7158,268.4318,262.3019,461.3238,81912.5078,72553.7109,15.5673,2.0895,8.4981,8.9514,0.7498,12.4521,13.2492,0.6653,0.2062,5.1295,0.415604,0.8791,0.147628,0.06272,0.205279,0.147604,0.00466,1.759046,4.169997,5.96285,6.915868,7.460819,7.599832,7.6777,7.7614,7.848
"13",2.2952,0,13.3291,11.033937,12.314901,1.0142,0.8303,0.0267,0.1572,3.211902,0.256401,5.594852,2.977621,0.274132,148.9183,85.3437,181.8712,280.4273,263.172,461.2632,81906.0625,72553.7109,12.2474,1.7147,6.8446,7.3603,0.5876,9.6159,10.2353,0.514,0.1616,4.2098,0.251788,0.6195,0.104182,0.041993,0.078925,0.130879,0.003642,1.792416,4.102941,6.16224,7.159933,7.629557,7.718946,7.770703,7.8309,7.8966
"14",4.3982,0,12.561983,8.163773,12.548438,0.0135,0.011,4e-04,0.0022,3.387022,0.260484,5.629525,2.995602,0.275808,137.6017,83.6154,175.09,291.0371,264.0456,461.402,81900.2969,72553.7109,11.3166,1.7284,6.7812,7.7512,0.5961,9.6625,10.2833,0.5164,0.1639,4.4271,0.251364,0.5929,0.086962,0.039376,0.08047,0.131524,0.004109,1.808354,4.112352,6.196181,7.276924,7.774952,7.853039,7.8953,7.9447,7.9991
"15",29.5946,1.4037,18.539391,-11.055194,13.68207,4.8573,4.008,0.2042,0.6451,3.800562,0.283509,6.071704,3.228976,0.297312,127.8255,81.9192,168.572,300.0214,264.9474,461.7434,81894.6719,72553.7109,10.4779,1.8367,7.0798,8.8555,0.6605,10.6092,11.2841,0.5667,0.1816,5.0522,0.430385,0.8506,0.052815,0.268697,0.026484,0.135208,0.030539,1.85774,4.120429,6.178819,7.36727,7.913291,7.994774,8.0362,8.085,8.1393
"16",38.1265,44.1322,32.435231,-5.691308,15.285236,17.15,15.1332,0.615,1.4018,4.36939,0.317636,6.707035,3.563078,0.328102,159.3566,80.3827,162.8079,308.089,265.7471,462.3418,81888,72554.7188,11.1855,1.8199,6.8969,10.2828,0.7475,11.8372,12.5769,0.6317,0.2056,5.8611,0.791523,1.105,0.035546,0.466786,0.156563,0.168177,0.051926,1.829582,4.183917,6.073462,7.356199,8.020737,8.120127,8.168602,8.2214,8.279
"17",89.6543,32.3187,84.511886,-5.142509,36.995642,47.5163,38.8877,2.6068,6.0218,10.868609,0.785703,16.054806,8.503309,0.783206,164.8745,81.3692,167.1471,302.6552,265.4403,464.2508,81866.3281,72562.8438,12.9042,1.793,6.7783,25.3801,1.8349,28.1228,29.7896,1.4966,0.5046,14.4637,2.019548,2.9778,0.304466,0.738187,0.49285,0.788505,0.109308,0.957272,3.280326,4.621188,6.325151,8.19004,8.447344,8.56842,8.6617,8.7365
"18",133.3365,49.0591,127.737378,-5.599113,59.007765,68.7296,53.9473,4.4091,10.3732,16.758953,1.260826,26.011912,13.712445,1.263638,175.9958,84.4206,179.5801,283.4541,264.0038,466.1706,81831.8516,72577.7578,13.4082,1.8546,7.1908,40.0813,3.0159,46.6685,49.2032,2.4732,0.8294,22.8741,4.154053,6.0867,0.474706,1.854297,1.196118,1.103642,0.138097,1.567794,3.738214,4.726943,6.241858,8.451102,8.819727,9.000921,9.1462,9.2628
"19",161.7811,63.3713,167.429499,5.648516,81.787322,85.6421,66.5536,5.8225,13.2661,21.746893,1.774246,37.013386,19.458386,1.794412,193.1093,88.8249,197.1271,254.236,261.4141,466.0369,81782.3125,72591.8203,14.5721,1.9328,7.8018,51.8807,4.2324,66.2191,69.6244,3.5022,1.1639,29.6983,5.017937,8.6442,1.143281,1.85252,1.672983,1.492426,0.121167,2.018523,4.653328,5.442279,6.561939,8.955124,9.336703,9.520901,9.6779,9.811
"20",144.7694,52.724,158.039574,13.270157,71.933079,86.1065,69.0547,5.6173,11.4345,17.610709,1.563736,33.479594,17.650127,1.628905,203.7351,92.0768,209.7676,237.1937,259.4435,463.3145,81737.9219,72605.8281,15.7363,2.0204,8.4492,41.5316,3.6874,59.2068,62.4258,3.1425,1.014,23.8564,4.577733,7.1247,1.277801,0.948919,2.177574,1.451242,0.013131,1.484957,4.272622,5.081741,6.234846,8.778338,9.178738,9.3662,9.531,9.676
"21",98.2296,30.0347,117.800223,19.570621,44.001553,73.7987,61.7714,4.2957,7.7315,10.292658,0.943478,20.752489,10.997368,1.015559,202.5219,93.3129,214.2498,237.9245,258.8106,461.0054,81710.9375,72616.9688,16.2307,1.7673,7.5318,23.297,2.1356,35.2171,37.324,1.88,0.5873,13.4006,2.123442,2.9542,1.283798,0.284289,0.973298,0.865858,0.057816,0.036768,2.974381,4.167476,5.506705,7.959985,8.386064,8.593014,8.7702,8.9204
"22",39.3566,7.9602,75.687385,36.330799,25.293965,50.3934,44.8775,2.2385,3.2774,5.979497,0.531357,11.8803,6.319049,0.583752,190.8826,92.3675,210.0319,248.0534,259.122,459.8597,81695.7031,72622.5938,15.6194,1.7415,7.402,13.1533,1.1686,19.5963,20.8465,1.0504,0.3214,7.5557,0.636665,1.3435,1.206203,0.225018,0.014687,0.396964,0.005906,0.167684,1.593799,3.709055,5.433402,7.424059,7.79869,7.9814,8.1408,8.2797
"23",8.5364,0,42.550686,34.014283,17.828012,24.7227,22.2356,0.6781,1.8091,4.310726,0.366986,8.312008,4.429049,0.409249,176.3769,90.4495,202.0049,260.9246,259.9047,459.1911,81685.1875,72627.4844,14.5056,1.9179,8.0269,9.951,0.8471,14.3887,15.3341,0.7728,0.2329,5.706,0.728325,1.1399,0.183953,0.098801,0.363241,0.266277,0.007841,0.819142,2.406858,4.467304,6.040759,7.306804,7.596515,7.7427,7.8697,7.9786
"24",0.9507,0,26.475526,25.524814,16.881648,9.5939,8.0246,0.2469,1.3224,4.301529,0.348009,7.729081,4.122091,0.380939,160.8409,88.1516,192.5778,276.2507,261.0519,458.9489,81678.625,72627.4844,15.536,2.2979,9.4271,9.9786,0.8073,13.4477,14.3439,0.723,0.222,5.7102,0.481111,1.0534,0.17764,0.127974,0.218828,0.134315,0.007928,1.520098,3.200274,5.374517,6.793657,7.479468,7.642322,7.7288,7.8119,7.8914
"25",1.2907,0,14.19776,12.907059,13.719104,0.4787,0.39,0.0126,0.0761,3.662679,0.283041,6.175373,3.293623,0.304397,148.6182,86.2105,184.7767,288.0499,262.0441,459.0476,81673,72627.4844,12.2227,1.9411,7.8011,8.5104,0.6577,10.7616,11.4794,0.5787,0.1809,4.8616,0.386727,0.8352,0.090285,0.186068,0.081311,0.119347,0.01007,1.680101,3.583055,5.590043,7.062582,7.674765,7.785361,7.843332,7.903701,7.9658
"26",2.8654,0,13.677214,10.811789,13.667384,0.0098,0.0079,3e-04,0.0016,3.769789,0.281363,6.077204,3.239595,0.299431,137.3244,84.3231,177.3345,298.4027,263.0013,459.3523,81667.375,72627.4844,11.2938,1.8874,7.4422,8.6671,0.6469,10.4792,11.1723,0.5633,0.1779,4.9448,0.3628,0.7044,0.106573,0.080263,0.157592,0.124946,0.00557,1.777254,3.792567,5.592912,7.152762,7.806711,7.90527,7.9527,8.0035,8.0571
"27",8.4724,0.0012,13.663383,5.191027,13.44631,0.2171,0.1732,0.0065,0.0374,3.804434,0.275868,5.921031,3.153482,0.291486,126.8894,82.5323,170.4037,307.3047,263.8906,459.8111,81661.75,72627.4844,10.4356,1.7909,6.9311,8.7311,0.6331,10.1915,10.8558,0.5473,0.1741,4.9762,0.351038,0.6888,0.120608,0.07271,0.150402,0.127928,0.00865,1.813471,3.885778,5.612005,7.187473,7.883734,7.98874,8.036948,8.0866,8.1379
"28",20.6346,0.3875,15.222766,-5.411831,13.928238,1.2945,1.0635,0.0576,0.1734,4.021447,0.284916,6.085556,3.237092,0.299235,117.4394,80.7391,163.6002,314.7764,264.7825,460.4277,81656.125,72627.4844,9.6436,1.8321,6.9584,9.4057,0.6664,10.6746,11.3562,0.5726,0.1832,5.3564,0.514526,0.9096,0.047855,0.324948,0.058517,0.131063,0.031035,1.833067,3.88273,5.602822,7.243497,7.972969,8.087164,8.139517,8.191633,8.2447
"29",59.9381,40.8881,47.475456,-12.462663,21.198819,26.2766,20.682,1.4852,4.1094,6.375242,0.444886,9.101404,4.830679,0.446597,140.1468,80.6562,163.7176,316.5206,265.2831,461.8019,81645.3281,72630.7734,9.5855,1.8019,6.7585,14.8636,1.0372,15.9168,16.8962,0.852,0.2852,8.4602,1.151331,1.523,0.157701,0.464023,0.366094,0.321211,0.063027,1.241183,3.793769,5.369484,6.979564,8.099982,8.243007,8.306421,8.3729,8.4461
"30",111.4087,64.6107,100.030831,-11.377907,47.874484,52.1564,40.4348,3.1628,8.5588,14.297121,1.01703,20.647645,10.904239,1.008442,171.6489,82.9295,173.1693,302.4604,264.422,464.661,81617.3359,72642.0625,12.6191,1.8242,6.94,33.8891,2.411,36.7081,38.7712,1.9558,0.663,19.302,2.862089,4.4826,0.390042,1.322987,0.639029,0.90008,0.194785,1.507613,3.490999,4.650845,6.338334,8.360729,8.661687,8.803754,8.9192,9.0166
"31",143.8084,54.9809,146.518329,2.709857,74.121011,72.3973,56.2495,4.6661,11.4817,20.813583,1.587094,32.870174,17.253532,1.596628,184.9551,86.5236,187.6153,274.1587,262.2021,466.489,81572.6875,72655.625,14.1841,1.9039,7.5466,50.3179,3.838,59.6165,62.5842,3.159,1.0554,28.7303,5.825126,8.44,0.458912,2.862672,1.513142,1.449308,0.060564,1.676799,4.37632,5.244754,6.488754,8.795744,9.170788,9.3568,9.5108,9.6368
"32",141.5204,51.5224,143.578668,2.058164,61.261439,82.3173,65.7426,5.3929,11.1817,16.107492,1.315432,27.872551,14.612751,1.353207,195.7844,89.7876,200.5283,259.5434,260.7434,465.9654,81536.1875,72670.8984,14.9318,1.8883,7.6959,37.5235,3.0643,48.6951,51.0588,2.5791,0.8427,21.4806,3.13498,5.0791,0.967429,0.328021,1.651531,1.155422,0.004749,1.572015,4.004912,4.867507,6.148674,8.542464,8.946314,9.143997,9.315,9.4634
"33",100.6379,43.8821,127.562475,26.92462,57.767763,69.7947,56.1962,4.1574,9.441,14.421302,1.233938,26.756445,14.053811,1.302262,201.9176,92.175,209.6878,250.37,259.5618,464.1567,81501.1562,72684.5625,15.808,2.001,8.3934,33.6757,2.8812,46.8501,49.2157,2.4875,0.7923,19.314,3.151711,5.0797,0.996879,0.400084,1.594564,1.157057,0.00832,1.01661,3.72046,4.594339,5.88309,8.273738,8.687789,8.892434,9.0682,9.2176
"34",41.0773,11.276,76.525936,35.448604,34.018897,42.507,37.5871,1.7504,3.1695,8.267226,0.711607,15.889872,8.373858,0.776337,191.8838,91.2459,205.531,255.4968,259.6307,462.7208,81479.8203,72693.2266,15.6719,2.0567,8.6672,19.5195,1.6801,28.1384,29.6577,1.4998,0.462,11.1978,2.710462,3.2036,0.219825,0.836147,1.01666,0.857654,0.027058,0.753325,3.240456,4.266511,5.688482,7.742498,8.135402,8.3322,8.5023,8.6468
"35",6.3947,0,37.205424,30.81068,17.949982,19.2554,17.4025,0.496,1.357,4.422839,0.366957,8.344595,4.406916,0.408678,177.3021,89.2186,197.1316,268.5325,260.5037,462.0971,81469.8516,72697.5703,14.5817,2.0272,8.3995,10.2527,0.8506,14.5075,15.3234,0.7751,0.2339,5.8729,1.07136,1.2919,0.198873,0.20453,0.548179,0.318653,0.009314,1.240908,3.584342,5.048279,6.326032,7.459471,7.739793,7.885613,8.0172,8.1335
"36",0.5961,0,21.468636,20.872579,16.140403,5.3282,4.3957,0.1327,0.7998,4.185081,0.329786,7.36936,3.894933,0.361244,161.6847,86.9218,187.8107,284.1481,261.6931,461.9132,81463.2891,72697.5703,15.6175,2.2968,9.3207,9.6663,0.7617,12.7665,13.495,0.6827,0.2095,5.5259,0.470812,0.9051,0.129324,0.108741,0.222418,0.139647,0.00383,1.770421,3.87,5.825337,6.978975,7.573756,7.725867,7.8116,7.8929,7.9685
"37",0.5733,0,13.273801,12.700489,13.092769,0.181,0.1482,0.0047,0.0281,3.545494,0.266969,5.88274,3.109164,0.288394,149.3979,85.025,180.2704,296.1314,262.6937,462.0269,81457.1406,72697.5703,12.2868,1.8969,7.5404,8.1282,0.612,10.1148,10.6918,0.5409,0.1683,4.6388,0.279798,0.6025,0.059844,0.046044,0.105323,0.128425,0.00413,1.785205,3.96252,5.958965,7.183293,7.728872,7.837602,7.8982,7.9562,8.011
"38",1.4866,0,13.199987,11.713411,13.19123,0.0088,0.0071,2e-04,0.0014,3.693845,0.26885,5.85111,3.090719,0.286699,138.0448,83.1738,173.0495,306.5524,263.6534,462.3508,81451.4844,72697.5703,11.3531,1.8511,7.2209,8.4329,0.6138,10.0183,10.5839,0.5355,0.1688,4.8069,0.261315,0.5421,0.056145,0.038911,0.096944,0.125466,0.003365,1.588012,3.962925,5.895056,7.272144,7.856188,7.953215,8.003518,8.053,8.1013
"39",9.3016,0.0014,14.038571,4.736922,13.811569,0.227,0.1824,0.0067,0.0379,3.974561,0.281412,6.060643,3.198256,0.296699,127.5551,81.3381,166.0241,315.2485,264.5705,462.8662,81445.8594,72697.5703,10.4904,1.8357,7.026,9.0997,0.6443,10.4066,10.9833,0.5558,0.1772,5.182,0.352968,0.6179,0.077621,0.060722,0.169798,0.12245,0.007381,1.708693,3.970831,5.797473,7.292484,7.944196,8.044379,8.092864,8.1417,8.1914
"40",26.2805,0.0992,18.659022,-7.621444,14.225561,4.4335,3.7224,0.1473,0.5637,4.183908,0.289917,6.188122,3.261075,0.302537,117.9098,79.543,159.2856,322.2548,265.4307,463.5569,81440.2266,72697.5781,9.6949,1.8051,6.7778,9.7293,0.6741,10.7911,11.3736,0.5756,0.1854,5.5365,0.476954,0.8414,0.052097,0.254689,0.092282,0.129977,0.035256,1.82186,3.953396,5.729325,7.32446,8.018871,8.125374,8.175402,8.2285,8.2849
"41",71.2804,33.4165,53.778558,-17.501779,24.542095,29.2365,23.3357,1.6825,4.2183,7.48815,0.513668,10.505967,5.521947,0.512365,132.9794,79.5763,159.9458,320.8493,265.7321,465.2225,81427.2422,72702.4531,9.3228,1.7713,6.5593,17.5525,1.204,18.4716,19.4176,0.9828,0.3311,9.985,1.417078,1.8744,0.138025,0.651181,0.376613,0.389291,0.010225,1.163028,3.804574,5.304965,6.911276,8.171033,8.343169,8.428301,8.5021,8.5794
"42",126.4346,79.27,119.544309,-6.890252,56.013599,63.5308,48.8376,4.051,10.6421,16.631986,1.182035,24.311965,12.707991,1.179634,175.417,82.6133,172.4545,300.3927,264.4189,468.1304,81394.4219,72715.3516,12.5668,1.8162,6.9043,40.197,2.8573,44.076,46.0767,2.333,0.7858,22.8941,4.42118,6.0998,0.061023,2.416311,0.878662,1.126206,0.253293,1.734521,3.768678,4.829332,6.392464,8.491652,8.828963,8.99481,9.1164,9.2296
"43",153.8851,53.9357,159.356844,5.471764,79.097444,80.2594,63.3086,5.3031,11.6477,21.72162,1.675747,35.509256,18.47473,1.716085,188.0297,86.1166,186.5601,269.8642,261.9672,468.7849,81346.6406,72728.1875,14.355,1.8904,7.4689,52.6388,4.059,64.5038,67.1205,3.4007,1.1162,30.0676,6.597838,9.3778,0.666982,2.809397,2.202982,1.585452,0.050223,1.961071,4.645773,5.449432,6.540581,8.918387,9.27498,9.435597,9.5647,9.6816
