"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","NPPL_mean1","NPPR_mean1","NPPS_mean1","add_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"37",0.5739,0,13.26313,12.68928,13.08263,0.1805,0.1474,0.0053,0.0277,3.53481,0.26918,5.87774,3.11209,0.28879,149.614,97.6159,178.8769,294.8685,264.5141,461.0212,81425.375,72705.3828,12.3046,1.8869,7.4913,8.1027,0.6171,10.105,10.7006,0.5417,0.1697,4.6262,0,0,0,0,0.27924,0.6021,0.05996,0.04662,0.10287,0.12974,0.00457,1.80534,4.00356,6.01077,7.19432,7.72982,7.83773,7.89826,7.9562,8.0111
"38",1.4879,0,13.19361,11.70568,13.18465,0.009,0.0073,3e-04,0.0014,3.68418,0.27114,5.84772,3.09445,0.28719,138.2445,95.7684,171.7005,305.2827,265.465,461.3494,81419.7266,72705.3828,11.3695,1.8475,7.1763,8.4107,0.619,10.0124,10.5966,0.5364,0.1702,4.7961,0,0,0,0,0.26299,0.5419,0.0555,0.03906,0.09774,0.12619,0.0034,1.58988,4.0043,5.96663,7.28726,7.85763,7.95342,8.0037,8.0531,8.1014
"39",9.3101,0.0014,14.02654,4.71644,13.80324,0.2233,0.1789,0.0075,0.0369,3.96415,0.28376,6.05645,3.20172,0.29718,127.7396,93.9311,164.7194,313.9741,266.3777,461.8659,81414.1016,72705.3828,10.5055,1.8373,6.9815,9.0762,0.6497,10.3998,10.9956,0.5567,0.1787,5.1706,7e-04,5e-04,1e-04,0,0.35421,0.6183,0.0768,0.06124,0.16961,0.12337,0.00762,1.72141,4.01723,5.83393,7.30549,7.94601,8.0448,8.0932,8.142,8.1917
"40",26.305,0.0985,18.50376,-7.80124,14.19559,4.3082,3.5739,0.1628,0.5715,4.167,0.29189,6.17449,3.25967,0.30258,118.0799,92.1313,158.0334,320.9811,267.2387,462.5573,81408.4766,72705.3828,9.7089,1.8095,6.7253,9.6915,0.6788,10.7691,11.3704,0.5757,0.1867,5.517,0.0492,0.0394,0.0098,0,0.48424,0.8415,0.05037,0.25876,0.09458,0.13088,0.03651,1.83552,3.9731,5.75621,7.33234,8.02018,8.12562,8.1755,8.2286,8.2849
"41",71.3595,33.5554,54.71917,-16.6403,25.58247,29.1367,23.1315,1.7518,4.2534,7.81034,0.54185,10.93751,5.75822,0.53455,133.3024,92.151,158.7202,318.7783,267.4827,464.3323,81394.9609,72710.6953,9.3371,1.7799,6.5098,18.3133,1.2704,19.2359,20.2544,1.0256,0.3494,10.4217,8.9962,7.1969,1.7992,15.5631,1.48952,1.9714,0.16263,0.66505,0.42778,0.39665,0.0125,1.24155,3.86483,5.34164,6.91947,8.19032,8.362,8.44644,8.51779,8.5927
"42",126.681,79.5753,125.33643,-1.34461,61.38371,63.9527,48.7545,4.0456,11.1526,18.02743,1.30565,26.74879,14.00144,1.30042,176.0438,95.178,171.2472,294.7433,265.8577,467.2229,81358.0625,72725.0938,12.6099,1.8181,6.8531,43.7679,3.1705,48.7157,50.9988,2.5836,0.8719,24.9442,24.2245,19.3796,4.8449,31.1261,5.05793,6.9871,0.06998,2.76452,1.06494,1.22849,0.27502,1.94181,4.08933,5.10208,6.47717,8.56546,8.89746,9.0617,9.1829,9.2959
"43",154.1527,53.8919,165.3864,11.23374,85.07311,80.3133,63.3238,5.3081,11.6815,22.84929,1.81646,38.47866,20.06383,1.86486,188.5876,98.6845,185.3858,261.1757,263.0352,467.0996,81305.6797,72740.1484,14.4015,1.8823,7.4185,55.6723,4.4237,70.2759,73.2875,3.7155,1.2165,31.8363,26.9459,21.5568,5.3892,0,7.47257,10.637,0.74354,3.11179,2.63265,1.72813,0.05945,2.2508,5.04338,5.80224,6.74149,9.14131,9.47615,9.6205,9.7399,9.8478
"44",143.1615,54.4618,173.31257,30.1511,82.3239,90.9888,72.8257,6.2184,11.9444,20.27344,1.78087,38.3442,20.05936,1.86601,200.4724,102.2696,199.539,236.4736,260.4031,463.815,81254.8672,72754.3672,15.3451,1.8606,7.6334,47.9603,4.2138,68.0459,71.1961,3.6125,1.1588,27.537,27.2309,21.7847,5.4462,0,4.94247,8.3618,1.43329,0.60049,2.74126,1.60073,0.06097,2.07957,4.89692,5.61271,6.58012,9.19228,9.54598,9.6781,9.7891,9.8897
"45",93.0002,35.1337,128.35898,35.35875,62.4963,65.8626,54.3313,3.7206,7.8108,14.34211,1.34741,29.69295,15.65635,1.45752,202.0594,103.778,205.1382,226.6228,258.8615,459.6437,81214.3047,72769.3516,15.9799,2.005,8.4545,34.5826,3.2484,53.6795,56.6052,2.8743,0.8933,19.9138,17.5668,14.0535,3.5134,0,5.7265,7.5095,0.75168,1.69899,2.56742,1.46009,0.03784,1.53193,4.31167,5.07402,6.11407,8.61197,8.97398,9.1071,9.2212,9.3249
"46",43.6462,7.6558,85.001,41.35486,39.71454,45.2865,40.8465,1.8893,2.5507,8.86765,0.84129,18.98312,10.08323,0.93923,190.4139,102.5626,199.8745,229.9838,258.5776,456.789,81189.5469,72780.4141,15.4735,1.9812,8.326,20.7354,1.9673,33.2912,35.366,1.7969,0.541,11.9455,3.8279,3.0623,0.7656,0,3.19707,3.7368,0.63554,0.35169,1.81868,1.02672,0.00849,0.91893,3.64529,4.4328,5.56079,7.78689,8.1151,8.2392,8.3566,8.4625
"47",7.2446,0,43.71896,36.47435,20.95573,22.7632,20.3546,0.6773,1.7313,4.65545,0.42878,10.02456,5.34854,0.49837,175.9439,100.6772,192.0834,241.7812,259.1906,455.299,81177.3516,72784.2812,14.47,1.8854,7.791,10.7466,0.9898,17.355,18.5193,0.9413,0.2722,6.1828,0,0,0,0,1.62293,1.6278,0.25267,0.11014,0.94986,0.56291,0.00483,0.87428,3.82183,4.77219,5.73093,7.15155,7.3756,7.4605,7.5656,7.6598
"48",2.2569,0,27.77165,25.51472,15.1865,12.5851,10.5431,0.3651,1.6769,3.564,0.30882,7.13947,3.81836,0.35584,160.4461,98.6404,183.8525,257.5923,260.2097,454.5726,81170.3906,72784.2812,15.4978,2.0367,8.2308,8.2228,0.7125,12.3538,13.2143,0.6717,0.1959,4.7185,0,0,0,0,0.67046,0.9494,0.12507,0.05634,0.37017,0.24395,0.00349,1.47838,4.60968,5.78227,6.45427,7.0431,7.11417,7.1432,7.2141,7.278
"49",1.18009,0,13.8034,12.62332,13.32132,0.48209,0.34626,0.02006,0.11577,2.13109,0.11398,5.01891,5.8788,0.17853,141.18658,97.401,178.76148,277.09897,261.00029,458.4504,81152.76719,72788.53438,19.25957,1.2398,5.09102,5.02736,0.26412,9.17395,19.93233,0.33102,0.07264,2.93615,0,0,0,0,3.37768,0.71642,0.09253,0.01013,2.99462,0.37294,0.00243,1.37805,4.61987,5.86777,6.70302,7.34843,7.3791,7.39499,7.45642,7.51499
"50",0.63809,0,8.71871,8.08061,8.71858,0.00011,7e-05,0,4e-05,1.45359,0.07436,3.27137,3.80304,0.11621,124.24125,96.5501,175.32825,294.23335,261.55268,460.98719,81141.23983,72790.25781,16.94535,0.8509,3.43314,3.36503,0.16919,5.85262,12.65778,0.21146,0.04653,1.96446,0,0,0,0,0.38577,0.39621,0.06523,0.01062,0.04152,0.33361,0.00137,1.00115,4.13022,5.75738,6.74482,7.45869,7.46555,7.45816,7.49987,7.54102
"51",11.13088,0.02793,18.16324,7.03236,17.85738,0.3059,0.17575,0.01346,0.11667,3.22958,0.15381,6.6115,7.63059,0.23187,109.34483,95.03476,169.31849,307.68371,262.48768,466.53889,81118.68593,72796.20549,14.91042,1.52177,6.01775,7.70843,0.35831,12.21429,26.17218,0.43381,0.09854,4.48345,0.01395,0.00779,0.00618,0,0.44036,0.96802,0.09492,0.08625,0.03316,0.32097,0.00395,1.26391,3.9823,5.7633,6.93683,7.75961,7.7908,7.79301,7.83503,7.87675
