"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.00400204302034267,0.00400221819757521,0.00400229345072693,0,0,0,0,0.00108146719904268,8.66143411230203e-05,0.00179513611387402,0.000955741724781853,9.2051000937228e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00802822666638241,0,0.00288814107649808,0.00140477108583826,0.00860330277260974,0.00182614935943529,0.000446939043962413,0.030189353572713,0.0632242925827183,0.0710639798380364,0.0152477550947955,0.0013810120885704,0.000118649042096415,2.05300503148409e-05,4.69955014261825e-05,0
"2",0,0,0.00359131293780344,0.00359088413873183,0.00359064883804533,0,0,0,0,0.0010015519020125,7.97317647403833e-05,0.00159548223654615,0.000846503500496412,8.54297165683294e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00887965150113241,0,0.00294245051446241,0.00147938128214329,0.00937802008749838,0.00148856434446591,0.00103175821296467,0.0322149265394768,0.055558356423647,0.107162917878791,0.0212880806028046,0.00180463447022998,0.000165232453008026,0,0,0
"3",0,0,0.0043744645432418,0.00437206139500389,0.00437296802397154,0,0,0,0,0.00125029054739522,9.23433516241237e-05,0.00192327963883007,0.00102105010976607,9.73926622560707e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00986585784724898,0,0.00377997963646687,0.00144390745460883,0.0102737623110547,0.00160606838937285,0.000631010132704024,0.0356215397734526,0.0632048671964005,0.0955847977146382,0.0236340862117012,0.00233523395728789,0.000215833658951962,3.52324090190381e-05,0,0
"4",0,0,0.00264423249563682,0.00264315900752834,0.00264384219709242,0,0,0,0,0.000769375016381259,6.27416371005046e-05,0.00114992550076718,0.000611859382380956,6.28829749381852e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00772839408611521,0,0.00167582839264741,0.00267098189596582,0.00806127553968063,0.0018884296049219,0.00291673308751549,0.0228088527367409,0.0506724057507549,0.0691514490217205,0.019686276028944,0.00235438831305652,0.000245796647625726,5.00496747228999e-05,7.73042812771696e-06,0
"5",0,0,0.0109139363096705,0.0109159802624492,0.010915299587743,0,0,0,0,0.00324906628178109,0.000228444596932666,0.00472106945867855,0.0024910106841314,0.000230514280831673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214264834638644,0,0.00829432821396899,0.00418083927867938,0.0239685970061848,0.0059453414982709,0.000916759541053282,0.0254294129512675,0.0528004500664003,0.036004619006728,0.00958257075761246,0.00172089043456452,0.000223467302463914,4.322843271252e-05,0,0
"6",0,0,0.0120932624445642,0.0120918042035833,0.012088327026541,0,0,0,0,0.00350348701761049,0.000256219704695292,0.00529709333082875,0.00278602964132198,0.000258446957148493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249474947284583,0,0.0102700327743573,0.00460291872202009,0.0279613937284692,0.00642625953905743,0.0014519915974958,0.0222373746044491,0.0468524869554202,0.0282182808460724,0.00590308379039913,0.000977428202879124,0.000166691127129251,4.39073537282066e-05,0,0
"7",0,0,0.00808023633803882,0.00808134459734284,0.00808252890790318,0,0,0,0,0.00219352315868679,0.000174491416720189,0.00363688917699868,0.00190476015879299,0.000175515273473388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039238439197569,0,0.0056685925840342,0.00891679215439327,0.0420104639407974,0.00498421496704098,0.00135067271890239,0.0116776926510036,0.0161653923360603,0.00935078477518457,0.00315400268005779,0.000555258195190932,0.000126456088365424,1.40140210350287e-05,0,0
"8",0,0,0.00644614046494398,0.00644677725953582,0.00644511210920333,0,0,0,0,0.00156791021582544,0.000142945818455888,0.00301231526346323,0.00158236048022523,0.0001463762686505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393913974128905,0,0.00394307028170853,0.0100415506790575,0.0420212408832812,0.00451865028086058,0.000341568936932729,0.0110002158386549,0.00619496550071995,0.00197308925353236,0.000746773527518744,0.000267248730151299,6.34240113082558e-05,4.03372555879694e-05,0,0
"9",0,0,0.020444464779501,0.0204491937760926,0.0204427072502504,0,0,0,0,0.00471223410927358,0.000436003162276392,0.00969932757208981,0.00512432155341226,0.000472404839798825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358207807691265,0,0.0184219839862045,0.00517127597314055,0.0366405510324274,0.00464614037678605,0.000480960128587164,0.0155126611628278,0.0163466272363448,0.00808803253582731,0.000866078995041052,0.00011366300434712,4.76539799349951e-05,0,0,0
"10",0,0,0.0192967723748863,0.0192966708790409,0.019298414171612,0,0,0,0,0.00448983923015348,0.00041317476541235,0.00911601335007785,0.00483825226812535,0.00044714834595084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244140145460042,0,0.0166477771672142,0.00507854609320834,0.0247205006491513,0.0051036926040263,0.000876500145470621,0.0301245136958395,0.0332465031988313,0.0182560904971596,0.00284041315547363,0.000177063103681605,4.26285630624478e-05,0,0,0
