"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","QCt9_sd1","QCt10_sd1","NPPL_sd1","NPPR_sd1","NPPS_sd1","add_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.00360371721667751,0.00360168170596887,0.00360371721667765,0,0,0,0,0.000991127304302237,6.99205898780165e-05,0.00159944434796027,0.000866730766860245,7.88810637746732e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00656895899075509,0,0.0023519495459441,0.00247262793175376,0.00802911369122811,0.00151000367917138,0.000684430014277899,0.0209832446384146,0.0342905493945165,0.054286835932439,0.0108294044157563,0.000947569991551557,8.7559503577293e-05,5.16397779497705e-05,0,0
"2",0,0,0.0027440643011577,0.00275648729767107,0.00276574281764114,0,0,0,0,0.000779173351129921,5.16397779494265e-05,0.00120041659435384,0.000643255608430937,7.88810637746779e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00807856560425316,0,0.00210420214491542,0.00267143323995857,0.00951654115503924,0.0012908223046656,0.00126249312429371,0.0390449726455134,0.0344297029386611,0.0890702400730271,0.0174610709866262,0.00135256957101816,0.000143372087784054,0,0,0
"3",0,0,0.00368873660997605,0.00368873660997608,0.00368154556915688,0,0,0,0,0.00107605245638356,8.43274042711592e-05,0.00160281003241188,0.000845970842681157,9.4868329805052e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00901705174778443,0,0.00249908872280367,0.00239678024765633,0.011195614220657,0.00151235651293676,0.00052967495273569,0.0298831873950703,0.0607630699246398,0.0686686803911846,0.0174049035236241,0.00179059270137628,0.000163299316185165,5.16397779493119e-05,0,0
"4",0,0,0.0013649989824991,0.00135088448391729,0.00136467334308653,0,0,0,0,0.000404007700696628,5.16397779494265e-05,0.000585377371160275,0.000314289321768724,5.16397779494265e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00819951895607975,0,0.000670074622710039,0.0036842005012395,0.0075263684617631,0.00140984632732318,0.00268702644406621,0.0206979333375205,0.03924535358202,0.0417796986851535,0.0116608032885103,0.00160208197875983,0.000179195734075791,0,0,0
"5",0,0,0.00874597685288097,0.0087783572241938,0.00878084404953315,0,0,0,0,0.00262612938667444,0.000181352940116499,0.00376370089731448,0.00198407549139542,0.000196920739836537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182929980532929,0,0.00493897200280022,0.00458695008814259,0.0220264210034727,0.00655526929695155,0.00130213499897497,0.0289188154821197,0.0583947067616387,0.0271564520673981,0.0060878385144302,0.00110473727394552,0.000163639169448066,3.16227766016101e-05,4.21637021354801e-05,0
"6",0,0,0.00954370065656911,0.00951633099232869,0.00949788865426927,0,0,0,0,0.00280126955345462,0.00018885620632285,0.00416745325908599,0.00216971580320272,0.000211869981094253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272236008721191,0,0.00642582463363436,0.00731789283575233,0.031164418813769,0.00599388577357518,0.00150277521051331,0.0121765895608472,0.0416248536867632,0.019710969872975,0.00385031023281093,0.00059675045966562,9.48683298048303e-05,3.16227766016101e-05,3.16227766016101e-05,0
"7",0,0,0.00338179768104809,0.00338913296024544,0.00340210719015872,0,0,0,0,0.000908050414655394,6.32455532033606e-05,0.00154272486205286,0.00080422495470886,9.4280904158196e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375507375278954,0,0.00223927071461521,0.0095768006719943,0.0400074159792073,0.00277120110341265,0.00141578403877303,0.0110775097482341,0.0147984834057787,0.00736082724819541,0.00253992563320695,0.000328125992062136,7.37864787370902e-05,0,0,0
"8",0,0,0.00292734236694447,0.00293113554029055,0.00291578081785631,0,0,0,0,0.000718717994457278,7.37864787372541e-05,0.00137048247789615,0.000694502219819732,7.88810637746529e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258207948065981,0,0.00150218359582161,0.00805726725109417,0.0287247647703356,0.00245302534298637,0.000519080383413248,0.00938571017854031,0.00467058169111016,0.00148432551087085,0.000612825877028362,0.000179195734075791,4.83045891538522e-05,0,0,0
"9",0,0,0.00826021925993486,0.00831210629811188,0.00831301523048132,0,0,0,0,0.00194878879763255,0.00016193277068653,0.00395054145374745,0.00206193005593187,0.00017763883459297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241576672898872,0,0.00869815433807016,0.00170388445095969,0.0276882566362629,0.00675211900895646,0.000532186266472766,0.0278401309064611,0.0137658837549776,0.00591115705913635,0.000612463150819027,6.7494855770898e-05,4.21637021354801e-05,5.27046276702864e-05,4.21637021354801e-05,0
"10",0,0,0.0193722137781569,0.0193557944238356,0.0193521890808818,0,0,0,0,0.00457433662464364,0.00041311822359546,0.00914053244255167,0.00480116883917053,0.000442216638714049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360953059428938,0,0.0119598448522081,0.00641772718508837,0.0406088714992727,0.00963279121888702,0.00175131696477568,0.0290469045969905,0.0310923445383085,0.012569402885137,0.00218540614074378,0.000134989711542161,0,0,0,0
"11",0,0,0.00635233115565478,0.00633298244641991,0.00633038527877926,0,0,0,0,0.00151084965058274,0.000133333333333337,0.00297985831132218,0.00158829048560612,0.000147572957474521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155558349181264,0,0.00196310411791575,0.00133898800924014,0.0140317457534296,0.00601118402091745,0.000588406511029766,0.02156835129948,0.0661261328405378,0.0184144900674562,0.00396770294587001,0.000272641400622389,3.1622776601891e-05,0,0,0
"12",0,0,0.00390215040429968,0.00392082757704122,0.00388394129718744,0,0,0,0,0.000990454441153105,7.37864787372724e-05,0.00180200505610319,0.000965228815704658,7.37864787372724e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00951270495472004,0,0.00283345097794976,0.00282205598810512,0.011325492385666,0.00202649122047609,0.000210818510677892,0.0402671095450258,0.173053678570167,0.0353269192291405,0.00670684559072145,0.00050596442562692,5.16397779493119e-05,0,0,0
"13",0,0,0.00391583679151458,0.00393233038060441,0.00391430425207038,0,0,0,0,0.00103279555898871,9.48683298050656e-05,0.00177951304200521,0.000941865760663896,8.43274042711577e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00419332803391292,0,0.00253149055784224,0.00221309235635971,0.00614097350226782,0.00231411130050201,0.000404007700696685,0.0346804716102753,0.095848419682098,0.0420775791445595,0.00995391603563368,0.000822529972435975,7.37864787370902e-05,0,0,0
