"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","QCt9_sd1","QCt10_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.00328907834562159,0.00328644276697561,0.00328792771922819,0,0,0,0,0.000891247565058255,7.27247474309048e-05,0.00147977987716023,0.000782732845273993,7.6962538440668e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00734480122607174,0,0.00214123795968594,0.00219927880741103,0.00766968972019341,0.00171207092980603,0.000528936420918183,0.0280942886463682,0.0575339730555396,0.0674789081225693,0.0147081755592877,0.00134215980020746,0.000126873833775696,2.19042913559025e-05,0,0
"2",0,0,0.00290186007918928,0.00290702319192398,0.00290728430329783,0,0,0,0,0.000808962423120002,6.64466064984019e-05,0.001286330227642,0.000681623137085357,6.7711509249541e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00877382470761754,0,0.00206726384333974,0.0022447413294996,0.00942529071437614,0.00136914926029622,0.00124691903133566,0.0316860095788394,0.0546576085991491,0.0961508208099351,0.0195989386179327,0.0017087448876029,0.00015208981928884,4.22952584680665e-05,0,0
"3",0,0,0.00355004623671699,0.00355053261049405,0.00355495542599458,0,0,0,0,0.00101556522551373,7.69297199928762e-05,0.00156424571166574,0.000832566920293888,8.10038033774724e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105077487521535,0,0.00264519747787754,0.00226360220654932,0.0111841852179718,0.00151013946777151,0.000777701222783655,0.0335668158643731,0.0574072069086322,0.0886730479077635,0.0216210758335939,0.0021407397475328,0.000203452523437059,4.3519413988823e-05,0,0
"4",0,0,0.00222947450437476,0.00222288373992257,0.00221986349566675,0,0,0,0,0.000647138222320285,5.31816023478515e-05,0.000966018068718638,0.000513198526179454,5.41229427257266e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00748457835360905,0,0.00103572548135463,0.00275889818440609,0.00782411520798862,0.00183046359420147,0.00303606254177607,0.0228982734782085,0.0473083167352553,0.0628041516996056,0.0181189573974806,0.00215510926859789,0.000229841842855582,4.67531665863222e-05,0,0
"5",0,0,0.0102242405561242,0.0102152317940446,0.0102131297451819,0,0,0,0,0.00304709565310837,0.000213813380348777,0.0044161658949954,0.00233129261409312,0.000214737330737184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208340635993223,0,0.00683218608255562,0.00537567435281145,0.0231608264711837,0.00616999091399557,0.00140782050910568,0.0246499290264719,0.0497629775977477,0.0310972351072106,0.00845248603678347,0.00154820554321462,0.000207074377893248,5.02116731567508e-05,0,0
"6",0,0,0.00998609513070971,0.00997582512219851,0.00998408309017477,0,0,0,0,0.00288932203435015,0.000213200716355587,0.00438308629330355,0.00229904327927946,0.000208648851984228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256047856953549,0,0.00774526737218714,0.00584665068585632,0.0273988203683253,0.00660174839100838,0.00131028372284152,0.0217628140587925,0.0483919665258855,0.0245712030473056,0.00501710317239184,0.000850430669268413,0.000150541111536804,2.38683256579626e-05,0,0
"7",0,0,0.00593270340544377,0.00595615495249925,0.0059573504381082,0,0,0,0,0.00161791235981439,0.000133828625525777,0.00268088990953961,0.00140757115829226,0.000129271462864421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413563690818762,0,0.00350039233010336,0.0105746036055325,0.0430452130047728,0.00497076869449196,0.00127239970532101,0.0135527700400167,0.0157981650897191,0.00881317488281896,0.00279105714739059,0.000467370681082243,0.000113079037345411,4.94311070422558e-05,3.588702812818e-05,0
"8",0,0,0.00572156332383687,0.00572256776440287,0.00572263942776429,0,0,0,0,0.00139834823194283,0.000120817919602046,0.00267860566019471,0.00139939777812282,0.000125444663642421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355160434795944,0,0.00252000701458058,0.0103704893565805,0.0384960510109069,0.00509272366651032,0.000654281933484983,0.0115648881262958,0.00617842155645701,0.0019272870449249,0.00069519200167432,0.000229999999999943,6.10596661329347e-05,0,0,0
"9",0,0,0.0164436305558899,0.0164548116753953,0.0164549059645757,0,0,0,0,0.0038038092284531,0.000353161765092442,0.00780551339720456,0.00412470458078969,0.000379072499129036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361864511728471,0,0.0149318707346522,0.0074498508560761,0.0369955814451489,0.00462294879439039,0.000686577664134866,0.0137508420311506,0.0165588895836172,0.0085117968642694,0.000897784028381057,9.91427906065618e-05,4.64823198718905e-05,3.77525168067757e-05,0,0
"10",0,0,0.0154067886126057,0.0154105664917279,0.0154077468380768,0,0,0,0,0.00359306290093854,0.0003258245174348,0.00727905532776377,0.00386288673654744,0.000357571777070809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225744770513386,0,0.0131368542811451,0.00756194593095099,0.0226820904742669,0.00541074090783482,0.00122712236265553,0.0327514320606016,0.0359975321685004,0.0200825054777193,0.00308958236529134,0.000187085568927714,0,0,0,0
