"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","QCt9_mean1","QCt10_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.462,0,14.2959945,13.8339455,14.0250195,0.271,0.2215,0.0071,0.0424,3.8028605,0.2903165,6.2895305,3.3363825,0.3059195,149.4501,85.0757,180.2367,295.5945,265.9538,464.2734,82151.7969,72477.2188,12.2911,1.91,7.587,8.7739,0.6698,10.8835,11.5467,0.5775,0.1842,5.0098,0.3834745,0.82,0.151531,0.12204,0.129347,0.132087,0.0086,1.871461,4.0443915,6.005246,7.187727,7.7326345,7.8383235,7.8992,7.9632,8.0288
"2",4.3426,0.0034,14.0489505,9.7063055,13.9628765,0.0861,0.0692,0.0025,0.0144,3.8957515,0.287849,6.1943025,3.283847,0.3011265,138.0947,83.2138,172.9795,305.4895,266.8719,464.6192,82146.1719,72477.2188,11.3571,1.8623,7.2584,9.0029,0.6652,10.7358,11.383,0.5693,0.1829,5.1345,0.428354,0.8118,0.118793,0.1642105,0.1284265,0.135715,0.009785,1.907513,4.1130585,5.9890005,7.2720135,7.8501405,7.9489325,8.0037,8.0619,8.1218
"3",11.0207,0,14.2323595,3.2116455,14.0336775,0.1987,0.1597,0.0058,0.0332,4.0060865,0.288273,6.171196,3.2683995,0.2997265,127.6006,81.4102,166.081,313.9437,267.7425,465.1132,82140.5469,72477.2188,10.4941,1.8037,6.8985,9.2068,0.6625,10.6371,11.2673,0.5636,0.1822,5.2459,0.4531685,0.7662,0.1489575,0.1057195,0.210181,0.1372625,0.006269,1.9543005,4.185862,5.9369515,7.2840565,7.9128955,8.0182885,8.0746885,8.1325,8.1914
"4",30.8986,1.4049,22.989179,-7.909396,16.076287,6.9129,5.7397,0.2782,0.8949,4.714177,0.331974,6.992718,3.69824,0.339171,118.5957,79.7559,159.9052,319.571,268.4881,465.9107,82133.5312,72478.5625,9.7073,1.7948,6.7378,11.0811,0.7803,12.3259,13.0375,0.6522,0.2146,6.3092,0.7390345,1.1628,0.047149,0.463805,0.0864335,0.188788,0.0558285,1.7120805,4.068803,5.747766,7.2368095,8.013,8.1361165,8.1987215,8.26,8.3219
"5",70.4178,54.4377,70.0623525,-0.3554135,35.852581,34.2098,27.6069,1.8825,4.7204,10.6779825,0.755387,15.4996105,8.1701195,0.7494765,152.5085,80.0399,161.5272,311.908,268.2317,467.9053,82113.2578,72486.8516,10.2894,1.7624,6.5663,24.7806,1.753,26.976,28.4394,1.423,0.4821,14.1114,1.8219875,2.66,0.379938,0.4945655,0.6348895,0.692531,0.0228285,1.0311105,3.4139375,4.701978,6.357877,8.143688,8.4108885,8.543501,8.6447,8.7235
"6",110.9403,53.0439,111.527523,0.587218,54.636404,56.8911,44.9031,3.4157,8.5724,15.7844215,1.160383,23.9657585,12.5720125,1.1538255,172.0247,82.3359,171.0578,295.0024,267.0109,469.9676,82081.0859,72501.8047,13.1815,1.7734,6.7459,37.0997,2.728,42.2603,44.3371,2.2195,0.7502,21.155,2.7137205,4.7003,0.5864875,0.8744045,0.889627,0.949692,0.1627905,1.4058105,3.5911295,4.6370455,6.182865,8.308585,8.678722,8.866209,9.016,9.1351
"7",152.5251,61.5349,162.191819,9.666744,85.052254,77.1396,59.2004,5.1025,12.8367,23.1104715,1.8431725,38.26414,19.997801,1.8366645,188.5362,86.6029,188.2198,260.9873,264.1468,470.4323,82029.4531,72516.9062,14.256,1.8865,7.4525,56.0091,4.4678,69.5638,72.7117,3.6426,1.2286,32.0337,6.461332,9.9575,0.6402825,3.1392805,1.72234,1.599708,0.276845,2.2775525,4.903061,5.679119,6.728929,9.033311,9.404661,9.5880465,9.743903,9.8749
"8",149.134,56.2197,161.7484805,12.6143405,80.532646,81.2159,64.1177,5.2411,11.8571,19.868661,1.7579045,37.468942,19.6325155,1.8046255,201.1943,90.2456,202.5765,236.5785,261.5574,467.2796,81978.7734,72531.3359,15.4517,1.9791,8.1314,48.2871,4.2709,68.2666,71.5369,3.5867,1.1745,27.7324,7.3835035,9.8511,0.546747,3.158844,2.432414,1.7922375,0.016207,1.8026295,4.7912165,5.5602965,6.574987,9.1172845,9.4984895,9.67561,9.8327835,9.9712
"9",97.5093,27.1127,122.1040835,24.594806,49.7751595,72.3289,60.9318,4.1808,7.2163,11.5564275,1.077973,23.569249,12.4283225,1.1431845,198.8024,91.1734,205.9408,233.7257,260.5967,464.3398,81947.9453,72543.6328,15.9482,1.7837,7.4807,26.5493,2.4764,40.5968,42.8135,2.148,0.681,15.2831,2.9186475,3.6605,0.94943,0.181768,1.6957465,1.041133,0.009813,0.5676625,3.531422,4.418361,5.6878515,8.2176935,8.6312805,8.828001,9.0037745,9.1602
"10",56.1192,15.9938,88.823268,32.7040445,32.3320225,56.4912,49.0862,2.8242,4.5809,7.526262,0.692424,15.2747395,8.093784,0.7448195,191.2546,90.9485,204.6758,240.0605,260.5695,462.5595,81927.4297,72551.0625,15.5448,1.8243,7.6623,17.1457,1.5773,26.0983,27.6582,1.3883,0.4338,9.8639,1.552907,2.1457,0.6662255,0.1875025,0.6992945,0.6661095,0.0060675,0.665249,3.2316285,4.177414,5.5226145,7.624769,8.014698,8.202878,8.3701,8.5175
