"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","QCt9_sd1","QCt10_sd1","QCt11_sd1","QCt12_sd1","NPPL_sd1","NPPR_sd1","NPPS_sd1","add_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"11",0,0,0.0076858563488808,0.00768885511542333,0.00768760858860686,0,0,0,0,0.00180174669204207,0.000165172406435501,0.00362043319411168,0.00192771146777882,0.000181582445100667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164201617062964,0,0.00585023018576645,0.00279898575962171,0.0179098714073456,0.00429948626748925,0.000311078027314943,0.0272130890431524,0.0651177444606867,0.0310558805128571,0.0058706753186831,0.000406578124772006,3.46820658467474e-05,0,0,0
"12",0,0,0.00434325245914255,0.00434516375480977,0.00434403774014171,0,0,0,0,0.00108113980898549,9.5681502390997e-05,0.00200367314003664,0.00106923250806952,0.000101359694036384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111942349820641,0,0.00333649077646002,0.00224354317363047,0.0120931944474522,0.00203982052532842,0.000296492251687327,0.0399809527275427,0.168369020598311,0.0476856546256224,0.00930548698435671,0.000740553224391287,6.80198014313881e-05,0,0,0
"13",0,0,0.00432991171167054,0.00432810867347145,0.00433210522857225,0,0,0,0,0.00112473624608017,9.53937100643537e-05,0.0019678976300012,0.00104934026415646,0.000101019056120125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00692980341356819,0,0.00251238490598707,0.00149927238197424,0.00697101959748048,0.00236499124886635,0.000588118292737528,0.0373193774265194,0.0949687350495616,0.0538365218617654,0.0123203086003564,0.00108058842427882,9.03954793413139e-05,2.007900228257e-05,0,0
"14",0,0,0.00343877223277985,0.00343706718900339,0.00343817924387691,0,0,0,0,0.000926732878263901,7.94520311288503e-05,0.00154204053709236,0.000822933094337269,8.0298790723036e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00679481297806008,0,0.00234008355022723,0.00153032506010297,0.00705977336462863,0.00171927974619937,0.000111713023409083,0.0295719627892099,0.0559302492893706,0.0539628054922387,0.0126303482276897,0.00128536675520676,0.000159702127534615,3.5345985307371e-05,0,0
"15",0,0,0.00163307620022803,0.00163331148677337,0.00163225607052307,0,0,0,0,0.000455511384317076,4.61330306074262e-05,0.000724790868876799,0.000387776095964193,3.85399878220313e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00487073815970853,0,0.000749859011464254,0.0019007668951187,0.00501930659727366,0.00124069634271632,0.000543080503116924,0.019402750047837,0.0415386574371797,0.0718751563655004,0.0149365171002537,0.00143015442640531,0.000155539013657532,0,0,0
"16",0,0,0.00252510968431786,0.00252259382366611,0.00252237578469159,0,0,0,0,0.000719812127570805,6.17915559990581e-05,0.0011111838096903,0.000590460266786251,6.05978894716311e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00960732279788107,0,0.00184466664469766,0.00397874321301466,0.0110871521648371,0.00164051167539711,0.00193072659129683,0.0225808885799057,0.0527920628090176,0.100923918172446,0.0207125368365251,0.0018326640376648,0.00017553479692036,7.73042812771696e-06,0,0
"17",0,0,0.00861795378816718,0.00861734694536279,0.00861761606090358,0,0,0,0,0.00253006454724508,0.000186649715329169,0.00373340197951969,0.00198047701790171,0.000183431005742605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179263387673894,0,0.00463748893337919,0.00471748400640653,0.0208291776804964,0.00671175289278349,0.00104060216496578,0.00784310255928807,0.0646058064766705,0.0619080010576169,0.0151402829622287,0.00194562330889623,0.000205853713843278,3.29911629637533e-05,0,0
"18",0,0,0.00710159568565851,0.00710522452785148,0.00710510295604727,0,0,0,0,0.00201852244617973,0.000154465787016777,0.00313068249840379,0.00165146799335204,0.000154301840936054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277274353899998,0,0.00158651127826818,0.00963950125311562,0.0309699040999471,0.00677751054136226,0.00148713218116229,0.0176312047780022,0.0404477025756383,0.0347393800551079,0.00898838528212714,0.00142988044120906,0.000187614387285642,1.33084269715128e-05,0,0
"19",0,0,0.00719528214389549,0.00719980777688183,0.00720461979098593,0,0,0,0,0.00191017252575689,0.000159843987063621,0.00325703503118846,0.00171322732166852,0.000163564870720647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387675795438324,0,0.00335374498894919,0.0103650601302166,0.0412066748800402,0.00588472073392038,0.00153011322881216,0.0131619374879565,0.0171366974776613,0.0108828136907537,0.0035294097390658,0.000807253564026363,0.000135098271958834,4.79294739062215e-05,1.70758064624095e-05,0
"20",0,0,0.00921690476825067,0.00921285122072586,0.00920942659650799,0,0,0,0,0.00223175339283104,0.000205185677679189,0.00429463093521886,0.00226980192120881,0.000210723631559884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382691515961326,0,0.00593002066862001,0.00962597651189817,0.0419620354114495,0.00577170001317499,0.000732549149554503,0.0147719499271186,0.0120066231622184,0.00554822031441745,0.00117637117368477,0.00036994778378225,8.10838404266085e-05,0,4.8486512390113e-05,0
"21",0,0,0.0184685357477342,0.0184698880225933,0.0184716091526803,0,0,0,0,0.00426929349822048,0.000395989716673824,0.00873433017507438,0.00464073599995115,0.000430458580096117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03094369240798,0,0.015174278939134,0.0100712597278101,0.0297842188284743,0.00456619817479959,0.00982978349951283,0.00226939998956227,0.0208858128593932,0.0131071087184747,0.00178851435756453,0.000199499473884393,5.31885141365968e-05,1.33084269715128e-05,0,0
"22",0,0,0.0154868589662747,0.0154859796063646,0.0154832880091777,0,0,0,0,0.00364865020749774,0.000329534802976467,0.00727488225496791,0.00387712574571629,0.000358648710851713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130120825614185,0,0.0140486589422675,0.00872144846494281,0.00852343062970532,0.00248844048192118,0.000635917086641147,0.010888679241821,0.0551601583480138,0.0285877666536666,0.0045971899188853,0.000300318801884829,4.22114156029637e-05,0,0,0
"23",0,0,0.00591919296278318,0.00591813108938822,0.00591803559389275,0,0,0,0,0.00142145702719442,0.000126460050168341,0.00275992125443121,0.00147466811591771,0.000139334087630958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119231259418178,0,0.0038752747863008,0.00235213001153898,0.0126182361972448,0.00403782585499555,0.000820192924174387,0.027366871422633,0.150260691452394,0.0509187198730193,0.00894071911854486,0.000609501619726211,5.23878705230913e-05,0,0,0
"24",0,0,0.00395441700224636,0.00395103468856205,0.00395228223051692,0,0,0,0,0.0010013893955115,8.8726460368589e-05,0.00181217006948063,0.000965893233995833,9.31815733459228e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00797503886195543,0,0.0022772339424964,0.00218378145492762,0.00841481787561439,0.00246870418655647,0.000576034261951391,0.0319624564701653,0.0751800102228925,0.0711642958157946,0.0151228819713121,0.00121494078960436,9.73393543219702e-05,0,0,0
"25",0,0,0.00224170042637349,0.00224064655713213,0.00223916763628962,0,0,0,0,0.000598160037834137,5.38683915409978e-05,0.00101104917827064,0.000540625148418191,5.99033958441987e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00597197266865064,0,0.00135723901930022,0.00174887007323761,0.00618129674898382,0.00146851060834222,0.000158168880597857,0.0230398983520358,0.0579371748401397,0.106213690642967,0.0208859997397841,0.0017364012146842,0.000147138913002123,1.08994309571568e-05,0,0
"26",0,0,0.00303583183161049,0.00303674424197734,0.00303609814464017,0,0,0,0,0.000836314536527984,6.98283036022659e-05,0.00134752993058693,0.000719763933689702,7.2241800610934e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00875363695614114,0,0.0022712321217131,0.00200300359630572,0.00913132949557256,0.00155581093173644,0.000507264225022794,0.0304536518306038,0.0679245217448643,0.129481160230627,0.02962407333034,0.00256174141516202,0.000215943564957369,0,0,0
"27",0,0,0.00379895365300964,0.00379848139152524,0.0037957895617109,0,0,0,0,0.00107420614300763,8.39340804424499e-05,0.00167054860008636,0.000892271425404388,8.64494477369897e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00926984124315766,0,0.00287971087253891,0.00204084936540268,0.00994790346387887,0.00168790404945314,9.42199277731584e-05,0.0356851320122746,0.0719539657498756,0.0941899545550276,0.0265123177029086,0.00295686827233814,0.000286142963553493,2.71564900142924e-05,0,0
"28",0,0,0.00164021616200924,0.00164245735784666,0.00163989944214901,0,0,0,0,0.000472719459483926,4.9959903762617e-05,0.00071839486521322,0.000383031887515508,4.97250959812328e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00588982793519576,0,0.00028580694747057,0.00273592368256017,0.00539995656480713,0.00144242251973924,0.000107180854031594,0.0274269066804866,0.0534571934750456,0.0588808542195785,0.0183336207591485,0.00254767897827664,0.000296654086933934,3.27613585374821e-05,0,0
"29",0,0,0.00555676644701705,0.00555856908029763,0.00555675708832748,0,0,0,0,0.00167665374348763,0.000122204205064607,0.00237825422238509,0.0012662165568091,0.000119168125285944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172455763535909,0,0.00356688440079817,0.0062610495640337,0.0203807665786316,0.00407323439995219,0.00249316882331765,0.0303739442077164,0.0675594334278358,0.0484975469495132,0.0118071836833796,0.00184373633889841,0.000254451352879185,4.87946907324686e-05,9.95983919532083e-06,0
"30",0,0,0.00676114995080812,0.00676105764218008,0.00675890722630428,0,0,0,0,0.00201556320418391,0.000148757849525954,0.00291608265934834,0.00154229970393354,0.000144756862007326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215727212693701,0,0.00243576718171648,0.00790987414425513,0.0240952888991659,0.00616923466507033,0.00211035939915152,0.0253396370861011,0.0526112667833145,0.0348075171038365,0.00775288005442342,0.00117290142616977,0.000189361441457606,3.98891248908988e-05,0,0
"31",0,0,0.00720994376803832,0.00721286732653112,0.00721412700865441,0,0,0,0,0.0020365152660507,0.000157304320660922,0.00318595023781531,0.00167559906434953,0.000156988186119712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375316550060744,0,0.00260802900109279,0.0116271650618175,0.0406058172994599,0.0063608911413594,0.00132890094267062,0.0150606970473183,0.0257976360042314,0.0154056535233323,0.00429944490055469,0.000694908451172559,0.000121343679593245,2.37724685406966e-05,4.84348207771694e-05,0
