"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","QCt9_sd1","QCt10_sd1","NPPL_sd1","NPPR_sd1","NPPS_sd1","add_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.00363690955498111,0.00363690955498096,0.00363690955498097,0,0,0,0,0.000968905453477218,9.66091783079292e-05,0.00164387752990702,0.000884998430632621,9.66091783079189e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00874007373475126,0,0.00196796567269068,0.00202199021868169,0.00917598919886994,0.00251449133358353,0.000520256347070045,0.0383445505327101,0.0892934712059062,0.0879054422534679,0.0198324537620089,0.00184767120692218,0.000163299316185467,3.1622776601891e-05,0,0
"2",0,0,0.00372619853947085,0.00372773389608218,0.00373327380904915,0,0,0,0,0.00103842829956307,8.43274042711724e-05,0.0016542537760439,0.000882483868281866,8.49836585598958e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00642274603784601,0,0.00253605117368628,0.00272853236903814,0.00804432857497891,0.00217603104553017,0.00107852780317534,0.0346165599420598,0.0912756320164368,0.110246150852435,0.0241642182667773,0.00223308456325923,0.000226077666104129,4.83045891538522e-05,0,0
"3",0,0,0.00397381708464552,0.00398240574973919,0.00397555027637663,0,0,0,0,0.00114678293984129,7.37864787372724e-05,0.00172977198240423,0.000919178377078611,0.00010801234497347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127946863970947,0,0.00304951726598745,0.00242553545062162,0.0124753134006503,0.00164401270608769,0.00120503573022177,0.0260165951312278,0.0380935748446433,0.102430056895208,0.0253496964698024,0.00261451078916632,0.000262466929133642,4.21637021354801e-05,0,0
"4",0,0,0.00167252304418529,0.00168064141194834,0.00167958328165018,0,0,0,0,0.000488080139139266,4.83045891539863e-05,0.00072846871358123,0.000389301368550889,5.16397779494265e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00468752481474912,0,0.00132648239926339,0.00322807131960314,0.00635868609768472,0.00111060544048931,0.00251804597963491,0.0116239647089775,0.041572351923417,0.069622732558331,0.0212079885368175,0.00260130309225558,0.000279085809185751,5.67646212196224e-05,0,0
"5",0,0,0.00730257945295005,0.00729660499440969,0.0072764536539296,0,0,0,0,0.00214102779057176,0.000141813649241252,0.00314623231465485,0.00165851339055971,0.00014337208778408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235839516997847,0,0.00511233801699378,0.00407497784588387,0.0265438609767975,0.00494732250818562,0.00134478416277276,0.0212269639845174,0.0423507169032853,0.0343414877047832,0.00788165239302287,0.00170062080168124,0.000255821118058128,5.27046276693502e-05,0,0
"6",0,0,0.0139890592170363,0.0140061137444411,0.0140069982508732,0,0,0,0,0.0040607744198475,0.00029078437983416,0.00614093731535499,0.00321461938303418,0.000302030167735281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193581708272703,0,0.0101071207022024,0.00468639875953098,0.024784737687178,0.00583110433603941,0.00175042851896329,0.0144444568376015,0.0560148204595098,0.0391567561929684,0.00747336752891395,0.000977297862020933,0.000164654520470048,3.16227766021718e-05,0,0
"7",0,0,0.0063128176487762,0.00631035304523866,0.00634252841275961,0,0,0,0,0.00174384632350419,0.000133333333333411,0.00282608877740527,0.00146969384566887,0.000139841179756005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375253410673672,0,0.00241853950419117,0.0100725148575495,0.035567182126849,0.0052616009393002,0.00145941388539677,0.00824472895585754,0.0222944960821177,0.0118303986971418,0.00375854581808788,0.000664663657632882,0.000117378779078193,5.27046276693502e-05,4.21637021354801e-05,0
"8",0,0,0.00394406727461391,0.00394305296270119,0.00393581842399528,0,0,0,0,0.000961711437432611,9.4280904158196e-05,0.00182844803651025,0.000959224223585148,9.4280904158196e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398445256242587,0,0.00237414312027636,0.010293045116863,0.0474562441740927,0.00292794960490937,0.000634209919681348,0.00754853922586645,0.00676119647531247,0.00224769017240165,0.000874896819313423,0.000329309040939569,8.43274042709602e-05,0,0,0
"9",0,0,0.0137525916749428,0.01374983232221,0.0137365044882451,0,0,0,0,0.00316375304556701,0.000302030167735281,0.00652745483834766,0.00346018625060703,0.000334829973435901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345002109494356,0,0.0110820174657465,0.00805550191553022,0.0326661581593075,0.00565552826887111,0.000842021377400835,0.0194080853712513,0.0185612619302795,0.00811722448459648,0.000834599038793856,0.000144913767461557,6.74948557717168e-05,5.16397779493119e-05,0,0
"10",0,0,0.0204019307365202,0.0203989351573952,0.0203989351573948,0,0,0,0,0.00473215947885665,0.000436653943835002,0.00963678715478703,0.0051202104991453,0.000466666666666644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233242101211976,0,0.0177763388306541,0.00972767529611606,0.019969868969692,0.00489621168750789,0.00119633700194478,0.0300991048224214,0.037991117382883,0.0204942837558835,0.00319550030859359,0.000198885785202334,0,0,0,0
"11",0,0,0.00834309428343046,0.00832890549031784,0.00834881894508355,0,0,0,0,0.00196878417077925,0.000181352940116476,0.00394044554728402,0.00209393303511715,0.000182574185835052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167673757305336,0,0.00668554826140352,0.00240520269416114,0.0193672719354643,0.00472788418733886,9.42809041582063e-05,0.0270411230042935,0.077068295830531,0.0311610226618661,0.00594377358623666,0.000427395211328708,0,0,0,0
"12",0,0,0.00515201147341695,0.00516337529571906,0.00517382300088082,0,0,0,0,0.0012766710182693,0.00011595018087284,0.00237067735280679,0.00129120959654977,0.000131656117720875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00767014413887452,0,0.00432953679842185,0.00220413752343682,0.00900593014506429,0.00199134237248255,0.000150554530541816,0.0398276355757602,0.191982338308039,0.0483359596987585,0.00944633967912094,0.00076565150180888,5.27046276698183e-05,0,0,0
"13",0,0,0.0034773712932489,0.00347057472025735,0.00347057472025759,0,0,0,0,0.000910982375729075,5.27046276694672e-05,0.00157466045722738,0.000843866761468383,8.23272602348474e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00763474513872817,0,0.00194995726448898,0.00096153811965806,0.00524196739995798,0.0027793684334555,0.000217306746840088,0.043989217113086,0.10837848084888,0.05418600577845,0.0126186854395465,0.00111375241613396,8.7559503577293e-05,0,0,0
"14",0,0,0.00361748838591357,0.00363354739430609,0.0036133087330037,0,0,0,0,0.00095690473228353,6.66666666666593e-05,0.00162361051706098,0.000851730265074839,7.88810637746669e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00633264031296056,0,0.00169967317119759,0.000901603509802889,0.00644264438461931,0.00216150667616622,6.74948557710551e-05,0.0271375283407396,0.0763712169457693,0.050593785301271,0.0122416411390703,0.00129426083580968,0.000154919333848356,0,0,0
"15",0,0,0.00121312269233809,0.00121490740387893,0.00122569708057623,0,0,0,0,0.000334829973436021,3.16227766016803e-05,0.000527046276694625,0.000271006354988989,4.21637021355737e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00501846590104985,0,0.000695701085237043,0.00100890479674193,0.00415905972279526,0.00125702470584755,0.000195505043981536,0.0174823879630012,0.0423709072097563,0.0635004496921959,0.0134762713273698,0.00134577528254563,0.000149443411809728,0,0,0
"16",0,0,0.00198217052747635,0.0019821705274773,0.00197439160812157,0,0,0,0,0.000560654379572107,4.21637021355737e-05,0.000857710129744646,0.000454728246074263,4.7140452079098e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00589937849833918,0,0.00166616659164416,0.00296228140309307,0.00638675713227508,0.00183072541784823,0.00166119100513925,0.0223683531405918,0.0438839391020349,0.0990855528206699,0.0193286776003373,0.00167012973547986,0.000142984070596515,0,0,0
"17",0,0,0.0105623860940599,0.0105802803995609,0.0105964144879293,0,0,0,0,0.00311019827878117,0.000220100986922898,0.00457481025714581,0.00242450453128499,0.000231180545125304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104404342183008,0,0.00284558137000743,0.00497732636842088,0.00997944554238026,0.00956222312598441,0.00124226495652989,0.00774832598407912,0.0367014077840801,0.0400521618226364,0.0122576280105265,0.00174422857829256,0.000183787316694108,4.21637021354801e-05,0,0
"18",0,0,0.00551467738554626,0.00553879248773792,0.00553879248773641,0,0,0,0,0.00158268407741073,0.000133333333333374,0.00244451767567079,0.00129310135376601,0.000119721899973773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028113855816819,0,0.0017145132124179,0.00742180720729273,0.0312065448975763,0.00476533781010792,0.00171645629778979,0.0143331162774263,0.0381104899528259,0.028914248698138,0.00597546836843953,0.00105955965696461,0.000172884033064796,0,0,0
"19",0,0,0.00927299544076834,0.00926895055788117,0.00928377317928545,0,0,0,0,0.00245422538130044,0.000202484567313144,0.0042110436816641,0.00221060574906004,0.000201384099559887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550337724593828,0,0.00368715488027163,0.00763352255951777,0.0579247634628077,0.0069862086363858,0.00138226866660091,0.0113784640635036,0.0124325245492083,0.0118016947935455,0.00341961661268891,0.000531664054330066,0.000115950180873149,0,0,0
"20",0,0,0.0119239674605366,0.011911227196781,0.0118925747142204,0,0,0,0,0.00288859827598059,0.000254732975660639,0.00554465708788368,0.00293779963010896,0.00027588242262075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409195199276715,0,0.00828964548230032,0.00941186603295129,0.0471604071229247,0.00504293785627212,0.00092520268049763,0.0127934010767704,0.00887378160650795,0.00514847334437866,0.00119238323444179,0.00025733678754172,5.16397779493119e-05,0,0,0
"21",0,0,0.0288936671262086,0.028949812895192,0.0289386784617261,0,0,0,0,0.00672940479454832,0.000610009107400148,0.013648589670732,0.00723203521377876,0.000669078968931669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204886852243433,0,0.0249321323240155,0.0111274485445277,0.0243124110966669,0.00468311387386165,0.00983686942070494,0.00155905954558082,0.0137316503823182,0.00813349726610747,0.00124280149483162,0.000149443411809609,5.16397779493119e-05,0,0,0
"22",0,0,0.0201156103009024,0.020128078784514,0.0201082100424456,0,0,0,0,0.00470509180451237,0.000406748625620846,0.00948425595980555,0.00503847419584768,0.000473286382647971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099755033289888,0,0.0183531287069353,0.00886717417093956,0.00219972220468353,0.00196570598004891,0.0016518003645854,0.00355146292235874,0.0384702785710388,0.017943442008464,0.00327151001492855,0.00020789954839345,3.16227766016101e-05,0,0,0
"23",0,0,0.00911568245753869,0.00912384543685136,0.00911597498899611,0,0,0,0,0.00219820633952114,0.000175119007154177,0.00426824189671717,0.00227117199309562,0.000214993539954627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00737412895044411,0,0.00798334377173987,0.00328876876657511,0.00595281446040442,0.00264692693934348,0.000788881064123949,0.0198444058728007,0.0581246448017821,0.02746949014614,0.00524074846223743,0.000374907395973421,4.83045891538522e-05,0,0,0
"24",0,0,0.00296355642204942,0.0029735127001198,0.00295905390285411,0,0,0,0,0.000764198926981873,7.37864787372541e-05,0.0013760248705761,0.000727323861838595,7.37864787372541e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578047479787681,0,0.00193723743740639,0.00174725181038364,0.0078289278391815,0.00145941388539677,0.000568526360182377,0.0250517331403105,0.0448897674556488,0.0468556281452814,0.00923712316927974,0.000706242010771007,6.7494855770898e-05,0,0,0
"25",0,0,0.00117497044880113,0.00117497044880082,0.00115103817872765,0,0,0,0,0.000302581485810925,5.16397779494552e-05,0.000521642704454952,0.000268535120814955,3.16227766016803e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00520880664516036,0,0.000862554346113914,0.000923519836759818,0.00583598987128814,0.00117686022959398,0.000179195734076208,0.0241258644059302,0.0333772310947981,0.0889492770565837,0.0159794451301248,0.00115931013969528,9.48683298050695e-05,3.16227766016101e-05,0,0
