 sdoy, GPP_d, NEE_d, Reco_d, QC1, GL_yr, QC2, GW_yr, QC3, GR_yr, QC678, pheno, LAI,NPP_d,Rh_d, Ra_d
      1,         0.0000,         0.5045,         0.5045,       110.4516,       443.4347,       188.2079,     82102.8594,       161.7119,       256.1041,    155025.6719,       136.0000,       265.1724,         0.0000,         0.4530,         0.0515
      2,         0.0038,         0.4728,         0.4766,       110.0740,       443.4373,       188.1445,     82102.6719,       161.4870,       256.4533,    155025.4844,       136.0000,       265.2031,         0.0000,         0.4497,         0.0268
      3,         0.0004,         0.4567,         0.4571,       109.6976,       443.4399,       188.0812,     82102.4844,       161.2624,       256.8044,    155025.2969,       136.0000,       265.2343,         0.0000,         0.4449,         0.0123
      4,         0.0065,         0.4519,         0.4584,       109.3226,       443.4424,       188.0179,     82102.2969,       161.0381,       257.1521,    155025.1250,       136.0000,       265.2653,         0.0000,         0.4462,         0.0122
      5,         0.0104,         0.4592,         0.4696,       108.9488,       443.4455,       187.9549,     82102.1094,       160.8141,       257.4951,    155024.9375,       136.0000,       265.2960,         0.0000,         0.4516,         0.0180
      6,         0.0024,         0.4544,         0.4569,       108.5763,       443.4487,       187.8919,     82101.9219,       160.5904,       257.8376,    155024.7500,       136.0000,       265.3269,         0.0000,         0.4488,         0.0081
      7,         0.0011,         0.4573,         0.4584,       108.2051,       443.4526,       187.8289,     82101.7344,       160.3671,       258.1766,    155024.5625,       136.0000,       265.3576,         0.0000,         0.4518,         0.0066
      8,         0.0053,         0.4458,         0.4511,       107.8351,       443.4563,       187.7659,     82101.5469,       160.1443,       258.5150,    155024.3750,       136.0000,       265.3884,         0.0000,         0.4496,         0.0016
      9,         0.0099,         0.4376,         0.4474,       107.4664,       443.4600,       187.7029,     82101.3594,       159.9218,       258.8539,    155024.1875,       136.0000,       265.4195,         0.0000,         0.4474,         0.0000
     10,         0.0107,         0.4386,         0.4493,       107.0990,       443.4639,       187.6399,     82101.1719,       159.6998,       259.1886,    155024.0000,       136.0000,       265.4504,         0.0000,         0.4493,         0.0000
     11,         0.0280,         0.4244,         0.4525,       106.7328,       443.4684,       187.5770,     82100.9844,       159.4783,       259.5192,    155023.8281,       136.0000,       265.4811,         0.0000,         0.4525,         0.0000
     12,         0.0264,         0.4258,         0.4522,       106.3679,       443.4731,       187.5141,     82100.7969,       159.2572,       259.8481,    155023.6562,       136.0000,       265.5119,         0.0000,         0.4522,         0.0000
     13,         0.0187,         0.4338,         0.4525,       106.0042,       443.4781,       187.4515,     82100.6094,       159.0365,       260.1748,    155023.4688,       136.0000,       265.5427,         0.0000,         0.4525,         0.0000
     14,         0.0058,         0.4455,         0.4513,       105.6418,       443.4834,       187.3888,     82100.4219,       158.8162,       260.5004,    155023.2812,       136.0000,       265.5734,         0.0000,         0.4513,         0.0000
     15,         0.0045,         0.4439,         0.4484,       105.2806,       443.4886,       187.3262,     82100.2344,       158.5963,       260.8256,    155023.0938,       136.0000,       265.6042,         0.0000,         0.4484,         0.0000
     16,         0.0029,         0.4435,         0.4464,       104.9206,       443.4939,       187.2636,     82100.0469,       158.3768,       261.1506,    155022.9062,       136.0000,       265.6354,         0.0000,         0.4464,         0.0000
     17,         0.0000,         0.4506,         0.4506,       104.5619,       443.4994,       187.2010,     82099.8594,       158.1577,       261.4707,    155022.7344,       136.0000,       265.6661,         0.0000,         0.4506,         0.0000
     18,         0.0035,         0.4439,         0.4475,       104.2044,       443.5051,       187.1384,     82099.6719,       157.9392,       261.7911,    155022.5625,       136.0000,       265.6968,         0.0000,         0.4475,         0.0000
     19,         0.0061,         0.4403,         0.4464,       103.8481,       443.5109,       187.0760,     82099.4844,       157.7210,       262.1101,    155022.3750,       136.0000,       265.7272,         0.0000,         0.4464,         0.0000
     20,         0.0019,         0.4426,         0.4446,       103.4930,       443.5169,       187.0137,     82099.2969,       157.5033,       262.4285,    155022.1875,       136.0000,       265.7576,         0.0000,         0.4446,         0.0000
     21,         0.0000,         0.4382,         0.4382,       103.1392,       443.5229,       186.9515,     82099.1094,       157.2860,       262.7496,    155022.0000,       136.0000,       265.7886,         0.0000,         0.4382,         0.0000
     22,         0.0027,         0.4393,         0.4420,       102.7865,       443.5294,       186.8892,     82098.9219,       157.0691,       263.0667,    155021.8281,       136.0000,       265.8192,         0.0000,         0.4420,         0.0000
     23,         0.0000,         0.4406,         0.4406,       102.4351,       443.5356,       186.8270,     82098.7344,       156.8527,       263.3828,    155021.6562,       136.0000,       265.8498,         0.0000,         0.4406,         0.0000
     24,         0.0024,         0.4451,         0.4475,       102.0849,       443.5425,       186.7647,     82098.5469,       156.6367,       263.6920,    155021.4688,       136.0000,       265.8798,         0.0000,         0.4475,         0.0000
     25,         0.0163,         0.4319,         0.4482,       101.7358,       443.5493,       186.7026,     82098.3594,       156.4212,       263.9988,    155021.2812,       136.0000,       265.9098,         0.0000,         0.4482,         0.0000
     26,         0.0210,         0.4285,         0.4495,       101.3880,       443.5565,       186.6407,     82098.1719,       156.2060,       264.3031,    155021.0938,       136.0000,       265.9398,         0.0000,         0.4495,         0.0000
     27,         0.0371,         0.4132,         0.4503,       101.0414,       443.5638,       186.5788,     82097.9844,       155.9912,       264.6050,    155020.9219,       136.0000,       265.9699,         0.0000,         0.4503,         0.0000
     28,         0.0057,         0.4441,         0.4498,       100.6959,       443.5713,       186.5169,     82097.7969,       155.7768,       264.9056,    155020.7500,       136.0000,       265.9999,         0.0000,         0.4498,         0.0000
     29,         0.0112,         0.4375,         0.4487,       100.3516,       443.5789,       186.4550,     82097.6094,       155.5628,       265.2044,    155020.5625,       136.0000,       266.0299,         0.0000,         0.4487,         0.0000
     30,         0.0075,         0.4376,         0.4451,       100.0085,       443.5868,       186.3931,     82097.4219,       155.3492,       265.5040,    155020.3750,       136.0000,       266.0605,         0.0000,         0.4451,         0.0000
     31,         0.0027,         0.4407,         0.4434,        99.6666,       443.5948,       186.3313,     82097.2344,       155.1360,       265.8026,    155020.2031,       136.0000,       266.0912,         0.0000,         0.4434,         0.0000
     32,         0.0060,         0.4364,         0.4425,        99.3258,       443.6032,       186.2696,     82097.0469,       154.9234,       266.1008,    155020.0312,       136.0000,       266.1219,         0.0000,         0.4425,         0.0000
     33,         0.0110,         0.4290,         0.4400,        98.9862,       443.6114,       186.2080,     82096.8594,       154.7111,       266.3988,    155019.8438,       136.0000,       266.1524,         0.0000,         0.4400,         0.0000
     34,         0.0360,         0.4083,         0.4444,        98.6478,       443.6199,       186.1465,     82096.6719,       154.4996,       266.6916,    155019.6562,       136.0000,       266.1821,         0.0000,         0.4443,         0.0000
     35,         0.0604,         0.3863,         0.4467,        98.3105,       443.6285,       186.0850,     82096.4844,       154.2885,       266.9807,    155019.4844,       136.0000,       266.2117,         0.0000,         0.4467,         0.0000
     36,         0.0918,         0.3558,         0.4477,        97.9743,       443.6374,       186.0236,     82096.2969,       154.0778,       267.2675,    155019.3125,       136.0000,       266.2411,         0.0000,         0.4477,         0.0000
     37,         0.0450,         0.4015,         0.4465,        97.6394,       443.6464,       185.9624,     82096.1094,       153.8676,       267.5533,    155019.1250,       136.0000,       266.2709,         0.0000,         0.4465,         0.0000
     38,         0.0048,         0.4359,         0.4406,        97.3055,       443.6557,       185.9012,     82095.9219,       153.6579,       267.8407,    155018.9531,       136.0000,       266.3009,         0.0000,         0.4406,         0.0000
     39,         0.0160,         0.4228,         0.4389,        96.9728,       443.6647,       185.8401,     82095.7344,       153.4489,       268.1286,    155018.7812,       136.0000,       266.3311,         0.0000,         0.4389,         0.0000
     40,         0.0087,         0.4295,         0.4382,        96.6413,       443.6736,       185.7791,     82095.5469,       153.2404,       268.4148,    155018.5938,       136.0000,       266.3615,         0.0000,         0.4382,         0.0000
     41,         0.0134,         0.4196,         0.4330,        96.3109,       443.6828,       185.7183,     82095.3594,       153.0325,       268.7018,    155018.4062,       136.0000,       266.3919,         0.0000,         0.4330,         0.0000
     42,         0.0321,         0.4031,         0.4352,        95.9816,       443.6922,       185.6575,     82095.1719,       152.8250,       268.9851,    155018.2500,       136.0000,       266.4222,         0.0000,         0.4352,         0.0000
     43,         0.0758,         0.3623,         0.4381,        95.6534,       443.7017,       185.5967,     82094.9844,       152.6181,       269.2650,    155018.0625,       136.0000,       266.4518,         0.0000,         0.4381,         0.0000
     44,         0.2954,         0.1509,         0.4463,        95.3264,       443.7119,       185.5355,     82094.7969,       152.4099,       269.5391,    155017.8750,       136.0000,       266.4813,         0.0000,         0.4451,         0.0012
     45,         0.1260,         0.3180,         0.4440,        95.0005,       443.7231,       185.4732,     82094.6094,       152.1979,       269.8095,    155017.7188,       136.0000,       266.5113,         0.0000,         0.4440,         0.0000
     46,         0.2693,         0.1766,         0.4458,        94.6756,       443.7343,       185.4110,     82094.4219,       151.9863,       270.0778,    155017.5312,       136.0000,       266.5412,         0.0000,         0.4451,         0.0007
     47,         0.7294,        -0.2731,         0.4563,        94.3528,       443.7454,       185.3496,     82094.2344,       151.7750,       270.3444,    155017.3438,       136.0000,       266.5711,         0.0017,         0.4452,         0.0111
     48,         0.1958,         0.2553,         0.4512,        94.0302,       443.7569,       185.2873,     82094.0469,       151.5641,       270.6086,    155017.1875,       136.0000,       266.6011,         0.0000,         0.4462,         0.0050
     49,         0.0272,         0.4158,         0.4430,        93.7087,       443.7683,       185.2251,     82093.8594,       151.3534,       270.8745,    155017.0000,       136.0000,       266.6311,         0.0000,         0.4430,         0.0000
     50,         0.0101,         0.4349,         0.4451,        93.3883,       443.7796,       185.1628,     82093.6719,       151.1429,       271.1411,    155016.8281,       136.0000,       266.6614,         0.0000,         0.4451,         0.0000
     51,         0.0339,         0.4139,         0.4478,        93.0691,       443.7911,       185.1005,     82093.4844,       150.9328,       271.4042,    155016.6562,       136.0000,       266.6915,         0.0000,         0.4478,         0.0000
     52,         0.0678,         0.3816,         0.4494,        92.7509,       443.8028,       185.0383,     82093.2969,       150.7230,       271.6655,    155016.4688,       136.0000,       266.7214,         0.0000,         0.4494,         0.0000
     53,         0.0640,         0.3857,         0.4497,        92.4337,       443.8147,       184.9760,     82093.1094,       150.5135,       271.9262,    155016.2969,       136.0000,       266.7517,         0.0000,         0.4497,         0.0000
     54,         0.0205,         0.4312,         0.4517,        92.1177,       443.8269,       184.9138,     82092.9219,       150.3043,       272.1840,    155016.1250,       136.0000,       266.7817,         0.0000,         0.4517,         0.0000
     55,         0.0175,         0.4341,         0.4516,        91.8027,       443.8391,       184.8515,     82092.7344,       150.0954,       272.4406,    155015.9375,       136.0000,       266.8118,         0.0000,         0.4516,         0.0000
     56,         0.0044,         0.4433,         0.4477,        91.4889,       443.8511,       184.7896,     82092.5469,       149.8866,       272.6997,    155015.7812,       136.0000,       266.8423,         0.0000,         0.4477,         0.0000
     57,         0.0073,         0.4362,         0.4436,        91.1761,       443.8628,       184.7278,     82092.3594,       149.6783,       272.9604,    155015.5938,       136.0000,       266.8729,         0.0000,         0.4436,         0.0000
     58,         0.0456,         0.4028,         0.4484,        90.8643,       443.8750,       184.6659,     82092.1719,       149.4702,       273.2157,    155015.4219,       136.0000,       266.9034,         0.0000,         0.4484,         0.0000
     59,         0.1060,         0.3439,         0.4499,        90.5536,       443.8873,       184.6040,     82091.9844,       149.2624,       273.4690,    155015.2500,       136.0000,       266.9337,         0.0000,         0.4499,         0.0000
     60,         0.0510,         0.3997,         0.4508,        90.2440,       443.9000,       184.5421,     82091.7969,       149.0549,       273.7194,    155015.0625,       136.0000,       266.9640,         0.0000,         0.4508,         0.0000
     61,         0.0084,         0.4379,         0.4463,        89.9355,       443.9124,       184.4802,     82091.6094,       148.8476,       273.9720,    155014.9062,       136.0000,       266.9945,         0.0000,         0.4463,         0.0000
     62,         0.0426,         0.4074,         0.4500,        89.6280,       443.9252,       184.4183,     82091.4219,       148.6407,       274.2195,    155014.7188,       136.0000,       267.0246,         0.0000,         0.4500,         0.0000
     63,         0.0582,         0.3935,         0.4517,        89.3216,       443.9382,       184.3564,     82091.2344,       148.4341,       274.4643,    155014.5469,       136.0000,       267.0547,         0.0000,         0.4517,         0.0000
     64,         0.0639,         0.3877,         0.4517,        89.0162,       443.9513,       184.2945,     82091.0469,       148.2277,       274.7088,    155014.3750,       136.0000,       267.0849,         0.0000,         0.4517,         0.0000
     65,         0.0502,         0.4015,         0.4516,        88.7118,       443.9648,       184.2326,     82090.8594,       148.0219,       274.9511,    155014.1875,       136.0000,       267.1150,         0.0000,         0.4516,         0.0000
     66,         0.0715,         0.3804,         0.4519,        88.4085,       443.9783,       184.1709,     82090.6719,       147.8167,       275.1915,    155014.0312,       136.0000,       267.1451,         0.0000,         0.4519,         0.0000
     67,         0.1362,         0.3128,         0.4491,        88.1062,       443.9917,       184.1094,     82090.4844,       147.6122,       275.4322,    155013.8438,       136.0000,       267.1748,         0.0000,         0.4490,         0.0001
     68,         0.1973,         0.2545,         0.4518,        87.8050,       444.0054,       184.0480,     82090.2969,       147.4085,       275.6682,    155013.6875,       136.0000,       267.2041,         0.0000,         0.4517,         0.0001
     69,         0.2386,         0.2133,         0.4519,        87.5048,       444.0194,       183.9869,     82090.1094,       147.2056,       275.9023,    155013.5000,       136.0000,       267.2336,         0.0000,         0.4514,         0.0004
     70,         0.2584,         0.1928,         0.4512,        87.2056,       444.0334,       183.9258,     82089.9219,       147.0034,       276.1348,    155013.3281,       136.0000,       267.2632,         0.0000,         0.4506,         0.0007
     71,         0.0443,         0.4072,         0.4515,        86.9074,       444.0478,       183.8647,     82089.7344,       146.8013,       276.3654,    155013.1562,       136.0000,       267.2927,         0.0000,         0.4515,         0.0000
     72,         0.0966,         0.3532,         0.4498,        86.6103,       444.0623,       183.8035,     82089.5469,       146.5993,       276.5958,    155012.9844,       136.0000,       267.3224,         0.0000,         0.4497,         0.0000
     73,         0.4236,         0.0302,         0.4538,        86.3142,       444.0768,       183.7426,     82089.3594,       146.3982,       276.8232,    155012.8125,       136.0000,       267.3520,         0.0000,         0.4514,         0.0024
     74,         0.4719,        -0.0172,         0.4547,        86.0190,       444.0914,       183.6819,     82089.1719,       146.1978,       277.0482,    155012.6406,       136.0000,       267.3810,         0.0000,         0.4519,         0.0029
     75,         0.4072,         0.0446,         0.4518,        85.7249,       444.1060,       183.6213,     82088.9844,       145.9982,       277.2729,    155012.4688,       136.0000,       267.4099,         0.0000,         0.4491,         0.0027
     76,         0.5009,        -0.0435,         0.4574,        85.4318,       444.1213,       183.5605,     82088.7969,       145.7978,       277.4946,    155012.2969,       136.0000,       267.4390,         0.0000,         0.4534,         0.0040
     77,         0.1478,         0.3060,         0.4538,        85.1397,       444.1365,       183.4993,     82088.6094,       145.5969,       277.7162,    155012.1250,       136.0000,       267.4684,         0.0000,         0.4531,         0.0008
     78,         0.2767,         0.1743,         0.4510,        84.8486,       444.1517,       183.4385,     82088.4219,       145.3968,       277.9373,    155011.9375,       136.0000,       267.4980,         0.0000,         0.4505,         0.0006
     79,         0.0949,         0.3593,         0.4542,        84.5585,       444.1671,       183.3775,     82088.2344,       145.1966,       278.1544,    155011.7812,       136.0000,       267.5272,         0.0000,         0.4542,         0.0001
     80,         0.2620,         0.1959,         0.4579,        84.2694,       444.1831,       183.3160,     82088.0469,       144.9955,       278.3702,    155011.5938,       136.0000,       267.5565,         0.0000,         0.4573,         0.0006
     81,         0.1054,         0.3494,         0.4548,        83.9813,       444.1989,       183.2548,     82087.8594,       144.7947,       278.5857,    155011.4375,       136.0000,       267.5858,         0.0000,         0.4548,         0.0000
     82,         0.1044,         0.3484,         0.4527,        83.6942,       444.2146,       183.1937,     82087.6719,       144.5950,       278.8002,    155011.2500,       136.0000,       267.6151,         0.0000,         0.4527,         0.0000
     83,         0.1592,         0.2905,         0.4497,        83.4080,       444.2303,       183.1329,     82087.4844,       144.3964,       279.0149,    155011.0938,       136.0000,       267.6446,         0.0000,         0.4496,         0.0001
     84,         0.1776,         0.2708,         0.4484,        83.1229,       444.2460,       183.0725,     82087.2969,       144.1990,       279.2282,    155010.9062,       136.0000,       267.6737,         0.0000,         0.4483,         0.0001
     85,         0.1506,         0.2962,         0.4468,        82.8387,       444.2614,       183.0123,     82087.1094,       144.0027,       279.4402,    155010.7500,       136.0000,       267.7027,         0.0000,         0.4468,         0.0000
     86,         0.1846,         0.2603,         0.4450,        82.5554,       444.2770,       182.9524,     82086.9219,       143.8075,       279.6518,    155010.5625,       136.0000,       267.7316,         0.0000,         0.4448,         0.0001
     87,         0.2824,         0.1623,         0.4447,        82.2732,       444.2924,       182.8928,     82086.7344,       143.6135,       279.8623,    155010.4062,       136.0000,       267.7602,         0.0000,         0.4443,         0.0005
     88,         0.3800,         0.0637,         0.4437,        81.9919,       444.3080,       182.8335,     82086.5469,       143.4206,       280.0708,    155010.2188,       136.0000,       267.7888,         0.0000,         0.4420,         0.0016
     89,         0.4251,         0.0171,         0.4422,        81.7115,       444.3235,       182.7746,     82086.3594,       143.2291,       280.2778,    155010.0625,       136.0000,       267.8173,         0.0000,         0.4399,         0.0023
     90,         0.2833,         0.1565,         0.4398,        81.4322,       444.3391,       182.7160,     82086.1719,       143.0387,       280.4830,    155009.8750,       136.0000,       267.8452,         0.0000,         0.4387,         0.0010
     91,         0.1480,         0.2950,         0.4431,        81.1537,       444.3553,       182.6569,     82085.9844,       142.8472,       280.6854,    155009.7188,       136.0000,       267.8733,         0.0000,         0.4430,         0.0001
     92,         0.6315,        -0.1746,         0.4569,        80.8763,       444.3722,       182.5968,     82085.7969,       142.6524,       280.8839,    155009.5469,       136.0000,       267.9019,         0.0000,         0.4518,         0.0051
     93,         0.0501,         0.4061,         0.4561,        80.5998,       444.3893,       182.5361,     82085.6094,       142.4560,       281.0814,    155009.3750,       136.0000,       267.9311,         0.0000,         0.4545,         0.0017
     94,         0.2964,         0.1630,         0.4595,        80.3242,       444.4066,       182.4749,     82085.4219,       142.2581,       281.2764,    155009.2031,       136.0000,       267.9602,         0.0000,         0.4588,         0.0006
     95,         0.3835,         0.0739,         0.4574,        80.0496,       444.4238,       182.4138,     82085.2344,       142.0604,       281.4723,    155009.0312,       136.0000,       267.9895,         0.0000,         0.4558,         0.0016
     96,         0.6015,        -0.1388,         0.4626,        79.7759,       444.4413,       182.3526,     82085.0469,       141.8630,       281.6657,    155008.8594,       136.0000,       268.0186,         0.0000,         0.4574,         0.0052
     97,         0.5997,        -0.1359,         0.4639,        79.5031,       444.4588,       182.2915,     82084.8594,       141.6660,       281.8581,    155008.6875,       136.0000,       268.0479,         0.0000,         0.4571,         0.0068
     98,         1.2491,        -0.7607,         0.4884,        79.2360,       444.4769,       182.2351,     82084.6719,       141.4692,       282.0472,    155008.5312,       136.0000,       268.0770,         0.0095,         0.4601,         0.0283
     99,         1.0620,        -0.5534,         0.5086,        78.9699,       444.4952,       182.1787,     82084.4844,       141.2728,       282.2343,    155008.3438,       136.0000,       268.1061,         0.0095,         0.4551,         0.0535
    100,         0.1520,         0.3323,         0.4843,        78.6999,       444.5136,       182.1175,     82084.2969,       141.0765,       282.4203,    155008.1875,       136.0000,       268.1353,         0.0000,         0.4491,         0.0352
    101,         1.0762,        -0.5871,         0.4891,        78.4350,       444.5321,       182.0605,     82084.1094,       140.8805,       282.6032,    155008.0156,       136.0000,       268.1643,         0.0083,         0.4515,         0.0376
    102,         1.5771,        -1.0154,         0.5617,        78.1886,       444.5511,       182.0212,     82083.9219,       140.6848,       282.7823,    155007.8438,       136.0000,       268.1930,         0.0436,         0.4541,         0.1076
    103,         0.4611,         0.0529,         0.5140,        77.9213,       444.5716,       181.9600,     82083.7344,       140.4894,       282.9501,    155007.6875,       136.0000,       268.2210,         0.0000,         0.4667,         0.0473
    104,         0.3540,         0.1401,         0.4940,        77.6548,       444.5920,       181.8990,     82083.5469,       140.2944,       283.1157,    155007.5156,       136.0000,       268.2489,         0.0000,         0.4679,         0.0262
    105,         0.2434,         0.2355,         0.4789,        77.3893,       444.6113,       181.8382,     82083.3594,       140.0998,       283.2847,    155007.3438,       136.0000,       268.2772,         0.0000,         0.4628,         0.0161
    106,         0.1280,         0.3322,         0.4602,        77.1247,       444.6303,       181.7774,     82083.1719,       139.9054,       283.4565,    155007.1875,       136.0000,       268.3058,         0.0000,         0.4572,         0.0030
    107,         0.2349,         0.2214,         0.4563,        76.8610,       444.6493,       181.7166,     82082.9844,       139.7112,       283.6277,    155007.0000,       136.0000,       268.3345,         0.0000,         0.4561,         0.0002
    108,         0.1668,         0.2898,         0.4566,        76.5983,       444.6686,       181.6559,     82082.7969,       139.5171,       283.7972,    155006.8438,       136.0000,       268.3631,         0.0000,         0.4566,         0.0001
    109,         0.3955,         0.0717,         0.4672,        76.3364,       444.6891,       181.5951,     82082.6094,       139.3234,       283.9584,    155006.6719,       136.0000,       268.3912,         0.0000,         0.4654,         0.0018
    110,         0.3593,         0.1287,         0.4880,        76.0754,       444.7118,       181.5343,     82082.4219,       139.1300,       284.1021,    155006.5000,       136.0000,       268.4179,         0.0000,         0.4869,         0.0011
    111,         0.5086,        -0.0043,         0.5043,        75.8153,       444.7357,       181.4735,     82082.2344,       138.9368,       284.2354,    155006.3438,       136.0000,       268.4440,         0.0000,         0.5007,         0.0036
    112,         0.3293,         0.2004,         0.5297,        75.5560,       444.7620,       181.4127,     82082.0078,       138.7438,       284.3471,    155006.1875,       136.0000,       268.4686,         0.0000,         0.5281,         0.0016
    113,         0.4167,         0.1240,         0.5407,        75.2977,       444.7886,       181.3519,     82081.7578,       138.5511,       284.4512,    155006.0312,       136.0000,       268.4926,         0.0000,         0.5386,         0.0020
    114,         1.1785,        -0.5815,         0.5970,        75.0450,       444.8182,       181.2959,     82081.4531,       138.3587,       284.5308,    155005.8750,       136.0000,       268.5147,         0.0096,         0.5705,         0.0265
    115,         1.6283,        -0.8886,         0.7396,        74.8109,       444.8535,       181.2576,     82081.0781,       138.1666,       284.5632,    155005.7188,       136.0000,       268.5333,         0.0449,         0.6373,         0.1023
    116,         0.6798,         0.0792,         0.7590,        74.5554,       444.8902,       181.1971,     82080.7031,       137.9749,       284.5677,    155005.5625,       136.0000,       268.5494,         0.0006,         0.6831,         0.0760
    117,         0.0929,         0.5730,         0.6659,        74.3005,       444.9193,       181.1363,     82080.3281,       137.7834,       284.6097,    155005.4062,       136.0000,       268.5682,         0.0000,         0.6353,         0.0305
    118,         0.8983,        -0.2386,         0.6597,        74.0502,       444.9505,       181.0792,     82079.9531,       137.5921,       284.6528,    155005.2500,       136.0000,       268.5871,         0.0074,         0.6236,         0.0361
    119,         1.6330,        -0.8274,         0.8055,        73.8231,       444.9882,       181.0445,     82079.5312,       137.4011,       284.6481,    155005.0469,       136.0000,       268.6024,         0.0522,         0.6888,         0.1168
    120,         0.3063,         0.5022,         0.8085,        73.5707,       445.0282,       180.9837,     82079.1562,       137.2104,       284.6081,    155004.9062,       136.0000,       268.6149,         0.0000,         0.7428,         0.0657
    121,         0.1115,         0.5882,         0.6997,        73.3191,       445.0598,       180.9229,     82078.7812,       137.0200,       284.6161,    155004.7500,       136.0000,       268.6313,         0.0000,         0.6797,         0.0200
    122,         0.4804,         0.1730,         0.6534,        73.0684,       445.0890,       180.8622,     82078.4062,       136.8298,       284.6498,    155004.5938,       136.0000,       268.6499,         0.0000,         0.6372,         0.0162
    123,         1.1564,        -0.4054,         0.7510,        72.8285,       445.1234,       180.8115,     82077.9922,       136.6400,       284.6512,    155004.4062,       136.0000,       268.6660,         0.0198,         0.6778,         0.0732
    124,         1.2963,        -0.3782,         0.9181,        72.6115,       445.1632,       180.7831,     82077.5547,       136.4505,       284.6087,    155004.1875,       136.0000,       268.6787,         0.0641,         0.7393,         0.1788
    125,         0.4788,         0.4540,         0.9328,        72.3633,       445.2047,       180.7227,     82077.0312,       136.2611,       284.5353,    155003.8906,       136.0000,       268.6891,         0.0000,         0.7862,         0.1466
    126,         1.6168,        -0.5918,         1.0250,        72.1828,       445.2442,       180.7293,     82076.5859,       136.0720,       284.4767,    155003.6719,       136.0000,       268.7007,         0.1341,         0.7629,         0.2621
    127,         1.4885,        -0.2573,         1.2312,        72.0252,       445.2950,       180.7582,     82076.0234,       135.8833,       284.3326,    155003.3438,       136.0000,       268.7056,         0.1786,         0.8796,         0.3516
    128,         1.4269,        -0.0871,         1.3398,        71.8875,       445.3489,       180.8064,     82075.4141,       135.6947,       284.1490,    155002.9844,       136.0000,       268.7075,         0.2174,         0.9365,         0.4033
    129,         0.7837,         0.5811,         1.3648,        73.1399,       445.4058,       180.7652,     82074.7578,       135.5064,       283.9294,    155002.5625,       129.0000,       268.7063,         1.5199,         0.9926,         0.3723
    130,         1.4541,         0.0783,         1.5324,        74.5212,       445.4645,       180.8572,     82074.0859,       135.3184,       283.6940,    155002.1406,       129.0000,       268.7034,         1.7865,         1.0212,         0.5112
    131,         2.4158,        -0.6778,         1.7380,        75.9984,       445.5335,       181.0499,     82073.3359,       135.1306,       283.3890,    155001.7031,       129.0000,       268.6947,         1.9881,         1.1316,         0.6064
    132,         0.8645,         0.7759,         1.6404,        77.2254,       445.6045,       180.9971,     82072.5859,       134.9431,       283.0405,    155001.2812,       129.0000,       268.6820,         1.4973,         1.2226,         0.4178
    133,         0.4171,         1.1333,         1.5504,        78.4403,       445.6628,       180.9363,     82071.8359,       134.7559,       282.7532,    155000.7812,       129.0000,       268.6739,         1.4813,         1.1588,         0.3915
    134,         1.0533,         0.5505,         1.6038,        79.7294,       445.7150,       180.9541,     82071.0859,       134.5690,       282.5096,    155000.2812,       129.0000,       268.6688,         1.6382,         1.1063,         0.4975
    135,         1.5528,         0.0850,         1.6378,        81.0845,       445.7680,       181.0427,     82070.3672,       134.3824,       282.2728,    154999.7812,       129.0000,       268.6639,         1.7795,         1.1043,         0.5335
    136,         2.1645,        -0.3939,         1.7707,        82.5384,       445.8239,       181.2347,     82069.6484,       134.1966,       282.0197,    154999.3438,       129.0000,       268.6574,         1.9863,         1.1355,         0.6351
    137,         2.2559,        -0.3460,         1.9099,        84.0277,       445.8836,       181.4681,     82068.8984,       134.0138,       281.7373,    154998.9062,       129.0000,       268.6479,         2.0674,         1.1824,         0.7275
    138,         2.3245,        -0.3425,         1.9819,        85.5699,       445.9417,       181.7607,     82068.1406,       133.8349,       281.4601,    154998.4531,       129.0000,       268.6376,         2.1834,         1.1802,         0.8018
    139,         2.8201,        -0.5320,         2.2881,        87.1950,       446.0145,       182.1425,     82067.3906,       133.6594,       281.0895,    154998.0625,       129.0000,       268.6188,         2.3600,         1.3097,         0.9784
    140,         2.5789,        -0.1070,         2.4719,        88.9373,       446.0876,       182.6478,     82066.6406,       133.4868,       280.6980,    154997.7188,       129.0000,       268.5974,         2.6058,         1.3495,         1.1224
    141,         1.3891,         0.8880,         2.2771,        90.4147,       446.1621,       182.6679,     82065.8438,       133.5341,       280.2691,    154997.3750,       129.0000,       268.5736,         2.0877,         1.4237,         0.8534
    142,         2.1322,         0.2673,         2.3995,        91.9411,       446.2377,       182.6783,     82064.9922,       133.6349,       279.8143,    154996.9688,       129.0000,       268.5485,         2.1955,         1.4792,         0.9203
    143,         1.5436,         0.8130,         2.3565,        93.3519,       446.3158,       182.6665,     82064.0547,       133.6466,       279.3275,    154996.5000,       129.0000,       268.5205,         1.9747,         1.5326,         0.8240
    144,         1.0392,         1.0046,         2.0439,        94.5338,       446.3793,       182.6097,     82063.2344,       133.4789,       278.9183,    154996.1250,       129.0000,       268.4982,         1.5256,         1.4425,         0.6014
    145,         1.9994,         0.1739,         2.1733,        95.9284,       446.4366,       182.5965,     82062.4297,       133.4851,       278.5638,    154995.7500,       129.0000,       268.4799,         1.9599,         1.3735,         0.7998
    146,         1.6701,         0.4467,         2.1169,        97.2488,       446.4923,       182.5695,     82061.6328,       133.4364,       278.2249,    154995.3750,       129.0000,       268.4622,         1.8206,         1.3589,         0.7580
