 month,GPP_m,NPP_m,Reco_m,NEE_m,Rh_m,Ra_m,RLEAV_m, RWOOD_m,RROOT_m,Rh4_m,Rh5_m,Rh6_m,Rh7_m,Rh8_m,pheno,NSC_yr,add_yr,store_yr, QC(1),QC(2),QC(3),QC(4),QC(5),QC(6),QC(7),QC(8), wcl(1),wcl(2),wcl(3),zwt,thawd,snowd,  ch4emission,ch4pro,ch4oxi,ch4difu,ch4ebusat,ch4pla, ch4v1,ch4v2,ch4v3,ch4v4,ch4v5,ch4v6,ch4v7,ch4v8,ch4v9,ch4v10,unsatebu
     11,         0.0000,         0.2132,         2.2580,         2.2580,         1.2043,        -1.0537,         0.7884,         0.0959,         0.1693,         0.2627,         0.0269,         0.5693,         0.3163,         0.0291,       129.0000,        13.0948,         0.0000,         0.0658,       133.7367,       191.4301,       173.5491,       217.4529,       260.6197,       440.8583,     81864.2422,     72554.1172,         0.8735,         0.9381,         0.9426,       -66.3499,       150.0000,         0.0004,         0.0363,         0.0864,         0.0153,         0.0047,         0.0056,         0.0260,         0.0076,         0.7009,         3.4165,         4.3961,         5.6803,         7.4677,         7.8197,         7.9965,         8.1569,         8.3004,         0.0002
     12,         0.0000,         0.0000,         1.1672,         1.1672,         0.7423,        -0.4249,         0.2941,         0.0375,         0.0932,         0.1674,         0.0162,         0.3473,         0.1935,         0.0178,       129.0000,        13.0948,         0.0000,         0.0658,       118.2235,       189.2666,       165.5663,       231.9207,       261.5514,       440.1701,     81855.9297,     72555.6797,         0.9064,         0.9461,         0.9475,       -60.3722,       150.0000,         0.1000,         0.0182,         0.0459,         0.0074,         0.0037,         0.0032,         0.0113,         0.0065,         1.5102,         4.2150,         5.5886,         6.5833,         7.3612,         7.5662,         7.6758,         7.7856,         7.8926,         0.0000
     13,         0.0000,         0.0000,         1.0655,         1.0655,         0.8927,        -0.1728,         0.1167,         0.0165,         0.0396,         0.2156,         0.0196,         0.4087,         0.2279,         0.0210,       129.0000,        14.5239,         0.0000,         0.0730,        99.6169,       186.2297,       154.8332,       249.7762,       263.0515,       439.9430,     81846.5547,     72555.6797,         0.8853,         0.9475,         0.9481,       -62.3123,       150.0000,         0.2191,         0.0165,         0.0502,         0.0094,         0.0060,         0.0012,         0.0093,         0.0050,         1.8892,         4.3239,         6.2716,         7.1967,         7.6475,         7.7346,         7.7859,         7.8458,         7.9108,         0.0000
     14,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000
     15,         0.0000,         0.0000,         0.5570,         0.5570,         0.5570,         0.0000,         0.0000,         0.0000,         0.0000,         0.1411,         0.0122,         0.2510,         0.1399,         0.0129,       129.0000,        14.5239,         0.0000,         0.0730,        89.5824,       184.3167,       148.3507,       258.8146,       264.0056,       440.0683,     81840.7422,     72555.6797,         0.9529,         0.9462,         0.9474,       -48.9280,       150.0000,         0.4041,         0.0088,         0.0269,         0.0037,         0.0029,         0.0000,         0.0059,         0.0074,         1.8934,         4.2121,         6.2938,         7.3180,         7.8017,         7.8773,         7.9190,         7.9687,         8.0235,         0.0000
     16,         0.0000,         0.0115,         0.6226,         0.6226,         0.5633,        -0.0593,         0.0365,         0.0091,         0.0137,         0.1466,         0.0123,         0.2514,         0.1401,         0.0129,       129.0000,        14.5239,         0.0000,         0.0730,        80.8341,       182.6950,       142.0918,       266.1689,       264.9353,       440.3654,     81834.9297,     72555.6797,         0.9528,         0.9419,         0.9448,        12.7136,       150.0000,         0.2173,         0.0203,         0.0347,         0.0011,         0.0144,         0.0000,         0.0059,         0.0303,         1.8633,         4.1976,         6.2673,         7.3904,         7.9247,         8.0047,         8.0461,         8.0951,         8.1496,         0.0000
     17,         0.0000,         1.7716,         0.9163,         0.9163,         0.6802,        -0.2361,         0.1700,         0.0247,         0.0414,         0.1833,         0.0150,         0.2997,         0.1668,         0.0154,        94.0000,        14.5239,         0.0000,         0.0730,       115.4112,       181.0459,       136.8880,       272.6841,       265.7164,       440.9512,     81827.1562,     72557.2500,         0.9528,         0.9381,         0.9419,       -21.2967,       150.0000,         0.0000,         0.0337,         0.0501,         0.0022,         0.0212,         0.0028,         0.0097,         0.0347,         1.5457,         4.2410,         6.0322,         7.2818,         8.0300,         8.1337,         8.1839,         8.2374,         8.2955,         0.0000
     18,         0.0000,         0.3497,         2.6981,         2.6981,         1.5969,        -1.1012,         0.8157,         0.1155,         0.1700,         0.4370,         0.0358,         0.6999,         0.3884,         0.0358,        94.0000,        14.5239,         0.0000,         0.0730,       115.2763,       181.5812,       140.6021,       266.5601,       265.3016,       442.6283,     81803.4219,     72566.1562,         0.9525,         0.9323,         0.9385,        11.1332,       150.0000,         0.0000,         0.0819,         0.1368,         0.0103,         0.0408,         0.0057,         0.0354,         0.1057,         0.9122,         3.2370,         4.4756,         6.2216,         8.1508,         8.4307,         8.5648,         8.6670,         8.7465,         0.0000
     19,         0.0000,         1.0855,         4.2404,         4.2404,         2.6149,        -1.6255,         1.1817,         0.1711,         0.2728,         0.6898,         0.0593,         1.1635,         0.6430,         0.0593,        94.0000,        14.5239,         0.0000,         0.0730,       128.4903,       184.9006,       155.1413,       246.8561,       263.5504,       444.1706,     81763.6875,     72581.6016,         0.9526,         0.9339,         0.9390,         4.2553,       150.0000,         0.0000,         0.1463,         0.2781,         0.0214,         0.0870,         0.0119,         0.0474,         0.2308,         1.7668,         3.8844,         4.8750,         6.2915,         8.4413,         8.8146,         9.0015,         9.1528,         9.2755,         0.0000
     20,         0.0000,         1.7106,         5.3534,         5.3534,         3.3980,        -1.9554,         1.3752,         0.1955,         0.3848,         0.8296,         0.0778,         1.5540,         0.8574,         0.0791,        94.0000,        14.5239,         0.0000,         0.0730,       145.9097,       189.3571,       173.6708,       220.9214,       260.7176,       443.3381,     81709.6016,     72596.8359,         0.9527,         0.9357,         0.9403,       -45.2272,       150.0000,         0.0000,         0.1756,         0.3665,         0.0488,         0.0806,         0.0324,         0.0626,         0.0564,         2.0979,         4.7825,         5.5848,         6.6053,         8.8943,         9.2712,         9.4579,         9.6187,         9.7558,         0.0000
     21,         0.0000,         0.8717,         4.4277,         4.4277,         2.6715,        -1.7562,         1.3501,         0.1659,         0.2402,         0.6018,         0.0608,         1.2516,         0.6932,         0.0640,        94.0000,        14.5239,         0.0000,         0.0730,       155.3384,       192.4945,       186.4145,       209.9321,       258.8542,       440.7085,     81666.0703,     72611.3984,         0.7609,         0.9268,         0.9386,       -84.8743,       150.0000,         0.0000,         0.1295,         0.2529,         0.0459,         0.0325,         0.0414,         0.0556,         0.0054,         1.4412,         4.2359,         5.0790,         6.1838,         8.5537,         8.9485,         9.1415,         9.3114,         9.4604,         0.0000
     22,         0.0000,         0.1400,         2.7994,         2.7994,         1.4426,        -1.3567,         1.0570,         0.1162,         0.1835,         0.3122,         0.0319,         0.6832,         0.3802,         0.0351,        94.0000,        14.5239,         0.0000,         0.0730,       150.5805,       193.1266,       188.8734,       215.5714,       258.4717,       438.8978,     81642.1094,     72620.3125,         0.7127,         0.7278,         0.8980,      -138.5968,       150.0000,         0.0000,         0.0388,         0.0904,         0.0383,         0.0030,         0.0082,         0.0275,         0.0121,         0.0350,         2.7078,         4.1469,         5.4891,         7.6982,         8.1011,         8.3051,         8.4829,         8.6352,         0.0057
     23,         0.0000,         0.0000,         1.8124,         1.8124,         0.9250,        -0.8874,         0.6729,         0.0767,         0.1378,         0.2062,         0.0201,         0.4341,         0.2423,         0.0224,        94.0000,        14.5239,         0.0000,         0.0730,       136.0014,       191.5077,       182.3985,       226.5286,       258.8330,       437.9974,     81627.8125,     72626.1172,         0.7834,         0.9419,         0.9450,       -78.9564,       150.0000,         0.0209,         0.0227,         0.0548,         0.0174,         0.0020,         0.0032,         0.0175,         0.0029,         0.5654,         2.6884,         4.0929,         5.5747,         7.3224,         7.6740,         7.8522,         8.0034,         8.1283,         0.0029
     24,         0.0000,         0.0000,         1.2207,         1.2207,         0.7876,        -0.4332,         0.3014,         0.0378,         0.0940,         0.1836,         0.0170,         0.3645,         0.2037,         0.0188,        94.0000,        14.5239,         0.0000,         0.0730,       120.2254,       189.2357,       173.6032,       241.1211,       259.8064,       437.5450,     81617.6016,     72629.5781,         0.9489,         0.9429,         0.9457,       -51.4128,       150.0000,         0.0347,         0.0255,         0.0554,         0.0070,         0.0100,         0.0042,         0.0112,         0.0091,         1.2382,         2.9681,         5.0896,         6.4671,         7.3521,         7.5753,         7.6923,         7.7983,         7.8937,         0.0000
     25,         0.0000,         0.0000,         1.0056,         1.0056,         0.9199,        -0.0857,         0.0576,         0.0080,         0.0201,         0.2293,         0.0199,         0.4164,         0.2328,         0.0215,        94.0000,        13.7046,         0.0000,         0.0689,       101.3038,       186.1030,       162.0043,       259.3182,       261.3629,       437.6350,     81608.2266,     72629.5781,         0.9530,         0.9472,         0.9480,       -45.3257,       150.0000,         0.2321,         0.0193,         0.0562,         0.0075,         0.0111,         0.0002,         0.0080,         0.0101,         1.6612,         3.6348,         5.7208,         7.0842,         7.6636,         7.7699,         7.8272,         7.8875,         7.9495,         0.0000
     26,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000
     27,         0.0000,         0.0000,         0.5612,         0.5612,         0.5612,         0.0000,         0.0000,         0.0000,         0.0000,         0.1465,         0.0121,         0.2500,         0.1397,         0.0129,        94.0000,        13.7046,         0.0000,         0.0689,        91.0995,       184.1937,       155.2290,       268.4807,       262.3141,       437.9598,     81602.4141,     72629.5781,         0.9030,         0.9431,         0.9455,       -60.6034,       150.0000,         0.4258,         0.0089,         0.0279,         0.0041,         0.0032,         0.0003,         0.0054,         0.0072,         1.7506,         3.7953,         5.6799,         7.1768,         7.8000,         7.8944,         7.9408,         7.9912,         8.0445,         0.0000
     28,         0.0000,         0.0000,         0.5616,         0.5616,         0.5608,        -0.0008,         0.0005,         0.0001,         0.0002,         0.1501,         0.0121,         0.2476,         0.1382,         0.0128,        94.0000,        13.7046,         0.0000,         0.0689,        81.9232,       182.3281,       148.8168,       276.0395,       263.2314,       438.4274,     81596.6016,     72629.5781,         0.9528,         0.9400,         0.9435,       -23.0923,       150.0000,         0.4547,         0.0091,         0.0275,         0.0045,         0.0036,         0.0000,         0.0055,         0.0103,         1.7871,         3.9476,         5.6332,         7.2025,         7.8851,         7.9875,         8.0351,         8.0846,         8.1359,         0.0000
     29,         0.0000,         0.0000,         0.5796,         0.5796,         0.5661,        -0.0135,         0.0081,         0.0017,         0.0037,         0.1545,         0.0122,         0.2483,         0.1384,         0.0128,        94.0000,        13.7046,         0.0000,         0.0689,        73.7525,       180.5247,       142.5412,       282.1188,       264.1511,       439.0239,     81590.7891,     72629.5781,         0.9527,         0.9378,         0.9420,        27.1176,       150.0000,         0.0000,         0.0222,         0.0382,         0.0012,         0.0165,         0.0000,         0.0056,         0.0212,         1.7653,         3.8464,         5.5705,         7.2449,         7.9712,         8.0844,         8.1365,         8.1885,         8.2415,         0.0000
     30,         0.0000,         1.3173,         1.4067,         1.4067,         0.9829,        -0.4238,         0.2968,         0.0660,         0.0609,         0.2793,         0.0218,         0.4241,         0.2358,         0.0218,       136.0000,        13.7046,         0.0000,         0.0689,        98.7311,       181.8114,       137.6549,       281.4858,       264.5448,       440.4763,     81577.6094,     72633.6562,         0.9527,         0.9359,         0.9409,       -24.8772,       150.0000,         0.0000,         0.0444,         0.0755,         0.0067,         0.0251,         0.0016,         0.0177,         0.0370,         0.9693,         3.4916,         5.0853,         6.7845,         8.1035,         8.2665,         8.3385,         8.4087,         8.4820,         0.0000
     31,         0.0000,         1.2422,         3.3878,         3.3878,         2.1507,        -1.2371,         0.9167,         0.1334,         0.1869,         0.6001,         0.0482,         0.9365,         0.5180,         0.0479,       136.0000,        13.7046,         0.0000,         0.0689,       122.8854,       183.8111,       147.1710,       266.0737,       263.4389,       443.1459,     81545.5859,     72646.2266,         0.9526,         0.9329,         0.9387,       -45.8667,       150.0000,         0.0000,         0.1180,         0.2088,         0.0181,         0.0658,         0.0120,         0.0402,         0.0432,         1.5401,         3.4657,         4.6204,         6.2787,         8.3528,         8.6787,         8.8346,         8.9594,         9.0617,         0.0000
     32,         0.0000,         1.1334,         4.5791,         4.5791,         2.9668,        -1.6122,         1.1682,         0.1639,         0.2802,         0.7701,         0.0667,         1.3303,         0.7319,         0.0678,       136.0000,        13.7046,         0.0000,         0.0689,       134.4831,       186.9696,       160.8401,       241.7434,       261.1733,       444.3008,     81499.1016,     72660.4062,         0.9060,         0.9327,         0.9384,       -63.0162,       150.0000,         0.0000,         0.1992,         0.3354,         0.0199,         0.1149,         0.0253,         0.0590,         0.0161,         1.5572,         4.2489,         5.1653,         6.3746,         8.6290,         9.0153,         9.2116,         9.3756,         9.5102,         0.0000
     33,         0.0000,         1.3136,         4.4565,         4.4565,         2.5667,        -1.8898,         1.3741,         0.1858,         0.3299,         0.6253,         0.0578,         1.1766,         0.6471,         0.0600,       136.0000,        13.7046,         0.0000,         0.0689,       146.7745,       190.5118,       175.6045,       227.9409,       259.4651,       443.5533,     81458.3281,     72675.5391,         0.9526,         0.9351,         0.9402,       -47.9552,       150.0000,         0.0000,         0.0872,         0.2216,         0.0423,         0.0194,         0.0199,         0.0479,         0.0387,         1.6705,         4.2331,         5.0878,         6.2567,         8.5078,         8.9051,         9.1056,         9.2777,         9.4246,         0.0000
     34,         0.0000,         0.5586,         3.3377,         3.3377,         2.0504,        -1.2873,         0.9765,         0.1201,         0.1907,         0.4742,         0.0455,         0.9553,         0.5267,         0.0489,       136.0000,        13.7046,         0.0000,         0.0689,       146.5592,       191.6527,       180.4117,       224.3510,       258.5223,       441.9120,     81426.1562,     72689.4688,         0.9528,         0.9396,         0.9429,       -36.9040,       150.0000,         0.0000,         0.0802,         0.1745,         0.0346,         0.0138,         0.0217,         0.0447,         0.0272,         0.8934,         3.5932,         4.4980,         5.7969,         8.0748,         8.4797,         8.6860,         8.8635,         9.0138,         0.0000
     35,         0.0000,         0.0508,         1.8482,         1.8482,         1.1158,        -0.7324,         0.5413,         0.0633,         0.1277,         0.2548,         0.0242,         0.5217,         0.2884,         0.0268,       136.0000,        13.7046,         0.0000,         0.0689,       133.8435,       190.1151,       174.5319,       232.5783,       258.8154,       440.8606,     81408.0938,     72696.2266,         0.9529,         0.9442,         0.9461,       -37.2693,       150.0000,         0.0618,         0.0761,         0.1063,         0.0036,         0.0356,         0.0107,         0.0297,         0.0132,         0.7210,         3.2288,         4.3743,         5.7830,         7.5535,         7.9118,         8.0959,         8.2590,         8.4001,         0.0000
     36,         0.0000,         0.0000,         1.0101,         1.0101,         0.7397,        -0.2703,         0.1873,         0.0236,         0.0594,         0.1750,         0.0158,         0.3420,         0.1894,         0.0176,       136.0000,        13.7046,         0.0000,         0.0689,       118.3178,       187.8304,       166.0049,       247.1599,       259.8712,       440.4409,     81398.7109,     72698.8594,         0.9528,         0.9478,         0.9483,       -49.2890,       150.0000,         0.1720,         0.0227,         0.0491,         0.0076,         0.0079,         0.0055,         0.0093,         0.0038,         1.5501,         3.6680,         5.4701,         6.6778,         7.4505,         7.6605,         7.7751,         7.8834,         7.9831,         0.0000
     37,         0.0000,         0.0000,         0.9184,         0.9184,         0.8784,        -0.0400,         0.0270,         0.0038,         0.0092,         0.2214,         0.0188,         0.3976,         0.2202,         0.0204,       136.0000,        13.0589,         0.0000,         0.0656,        99.6963,       184.7322,       154.9475,       265.0739,       261.4664,       440.5172,     81387.9766,     72698.8594,         0.9356,         0.9469,         0.9478,       -53.1616,       150.0000,         0.2257,         0.0131,         0.0422,         0.0047,         0.0040,         0.0006,         0.0086,         0.0046,         1.7500,         3.8894,         5.8832,         7.1582,         7.7107,         7.8189,         7.8790,         7.9367,         7.9913,         0.0000
     38,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000
     39,         0.0000,         0.0000,         0.5415,         0.5415,         0.5415,         0.0000,         0.0000,         0.0000,         0.0000,         0.1430,         0.0116,         0.2411,         0.1335,         0.0124,       136.0000,        13.0589,         0.0000,         0.0656,        89.6540,       182.8419,       148.4830,       274.0106,       262.4358,       440.8254,     81381.5938,     72698.8594,         0.9529,         0.9460,         0.9473,       -49.0450,        31.2500,         0.4757,         0.0069,         0.0213,         0.0021,         0.0016,         0.0000,         0.0053,         0.0033,         1.5366,         3.8551,         5.7442,         7.2412,         7.8446,         7.9423,         7.9921,         8.0410,         8.0888,         0.0000
     40,         0.0000,         0.0000,         0.5680,         0.5680,         0.5669,        -0.0011,         0.0007,         0.0001,         0.0003,         0.1537,         0.0121,         0.2500,         0.1382,         0.0128,       136.0000,        13.0589,         0.0000,         0.0656,        80.6234,       180.9524,       142.2290,       281.1186,       263.3756,       441.3058,     81375.7031,     72698.8594,         0.9529,         0.9426,         0.9451,       -41.2155,        93.7500,         0.6507,         0.0076,         0.0239,         0.0029,         0.0025,         0.0000,         0.0052,         0.0064,         1.6348,         3.8612,         5.6761,         7.2578,         7.9323,         8.0342,         8.0824,         8.1311,         8.1807,         0.0000
     41,         0.0000,         0.0000,         0.5904,         0.5904,         0.5809,        -0.0095,         0.0059,         0.0012,         0.0025,         0.1606,         0.0124,         0.2543,         0.1405,         0.0130,       136.0000,        13.0589,         0.0000,         0.0656,        72.5170,       179.0958,       136.2317,       286.4584,       264.2635,       441.9408,     81369.8906,     72698.8594,         0.9529,         0.9418,         0.9445,        18.8337,       150.0000,         0.0577,         0.0182,         0.0332,         0.0015,         0.0127,         0.0000,         0.0055,         0.0334,         1.7661,         3.8316,         5.5964,         7.2876,         8.0092,         8.1177,         8.1676,         8.2210,         8.2782,         0.0000
     42,         0.0000,         1.0849,         1.7068,         1.7068,         1.1717,        -0.5352,         0.3572,         0.0910,         0.0870,         0.3366,         0.0260,         0.5051,         0.2781,         0.0258,       141.0000,        13.0589,         0.0000,         0.0656,        92.7473,       183.3133,       131.9253,       281.9022,       264.4195,       443.7180,     81353.7734,     72705.2266,         0.9527,         0.9362,         0.9409,        18.9264,       150.0000,         0.0000,         0.0583,         0.0969,         0.0059,         0.0355,         0.0008,         0.0220,         0.1377,         1.2486,         3.7261,         5.1188,         6.8003,         8.1868,         8.3495,         8.4241,         8.5037,         8.5915,         0.0000
     43,         0.0000,         1.8093,         3.8078,         3.8078,         2.3567,        -1.4511,         1.0472,         0.1576,         0.2463,         0.6476,         0.0524,         1.0364,         0.5677,         0.0527,       141.0000,        13.0589,         0.0000,         0.0656,       125.0181,       185.5546,       142.6774,       261.9094,       262.9538,       446.0704,     81317.1797,     72719.7188,         0.9526,         0.9329,         0.9386,        10.5681,       150.0000,         0.0000,         0.1833,         0.2632,         0.0013,         0.1130,         0.0213,         0.0490,         0.1710,         1.6878,         3.8402,         4.8171,         6.3588,         8.4636,         8.8010,         8.9658,         9.0954,         9.2107,         0.0000
     44,         0.0000,         0.8361,         4.6038,         4.6038,         2.9366,        -1.6672,         1.2684,         0.1694,         0.2295,         0.7473,         0.0655,         1.3303,         0.7260,         0.0675,       141.0000,        13.0589,         0.0000,         0.0656,       138.7366,       189.1669,       158.4207,       237.5535,       260.6484,       446.4039,     81270.1406,     72733.6406,         0.8704,         0.9327,         0.9386,       -68.2576,       150.0000,         0.0000,         0.2116,         0.3134,         0.0350,         0.0814,         0.0729,         0.0574,         0.0133,         1.8851,         4.5390,         5.3649,         6.4724,         8.7113,         9.0797,         9.2536,         9.3936,         9.5189,         0.0000
