 day,simuCH4_d,pro_sum_d,oxi_sum_d,fdifu1_d,ebu_sum_sat_d,pla_sum_d,CH4V1,CH4V2,CH4V3,CH4V4,CH4V5,    CH4V6,CH4V7,CH4V8,CH4V9,CH4V10,ebu_sum_unsat_d,zwt
      1,         0.0083,         0.0281,         0.0047,         0.0042,         0.0000,         0.0040,         0.0089,         1.6304,         3.6405,         5.7329,         6.9590,         7.5589,         7.7082,         7.7925,         7.8727,         7.9471,         0.0000,       -48.0988
      2,         0.0219,         0.0277,         0.0049,         0.0045,         0.0134,         0.0040,         0.0094,         1.6355,         3.6464,         5.7428,         6.9696,         7.5650,         7.7118,         7.7947,         7.8741,         7.9483,         0.0000,       -48.4189
      3,         0.0077,         0.0256,         0.0040,         0.0036,         0.0000,         0.0040,         0.0078,         1.6396,         3.6520,         5.7522,         6.9805,         7.5715,         7.7157,         7.7974,         7.8761,         7.9500,         0.0000,       -48.6588
      4,         0.0104,         0.0271,         0.0047,         0.0043,         0.0020,         0.0041,         0.0090,         1.6435,         3.6583,         5.7612,         6.9908,         7.5778,         7.7197,         7.8002,         7.8781,         7.9518,         0.0000,       -48.8626
      5,         0.0136,         0.0278,         0.0049,         0.0044,         0.0051,         0.0041,         0.0093,         1.6480,         3.6680,         5.7697,         7.0001,         7.5837,         7.7234,         7.8027,         7.8799,         7.9532,         0.0000,       -49.0667
      6,         0.0085,         0.0275,         0.0049,         0.0044,         0.0000,         0.0041,         0.0092,         1.6523,         3.6836,         5.7780,         7.0092,         7.5897,         7.7272,         7.8054,         7.8818,         7.9548,         0.0000,       -49.2285
      7,         0.0085,         0.0277,         0.0049,         0.0044,         0.0000,         0.0041,         0.0092,         1.6567,         3.6925,         5.7860,         7.0177,         7.5954,         7.7309,         7.8080,         7.8838,         7.9564,         0.0000,       -49.3761
      8,         0.0198,         0.0274,         0.0053,         0.0049,         0.0108,         0.0041,         0.0107,         1.6637,         3.6977,         5.7937,         7.0261,         7.6012,         7.7348,         7.8108,         7.8858,         7.9581,         0.0000,       -49.6162
      9,         0.0144,         0.0257,         0.0055,         0.0051,         0.0052,         0.0041,         0.0116,         1.6852,         3.7029,         5.8009,         7.0346,         7.6073,         7.7389,         7.8139,         7.8883,         7.9602,         0.0000,       -49.8306
     10,         0.0089,         0.0273,         0.0050,         0.0045,         0.0003,         0.0042,         0.0094,         1.7063,         3.7085,         5.8076,         7.0425,         7.6131,         7.7429,         7.8169,         7.8906,         7.9622,         0.0000,       -50.0136
     11,         0.0086,         0.0276,         0.0050,         0.0043,         0.0001,         0.0042,         0.0092,         1.7123,         3.7144,         5.8140,         7.0496,         7.6184,         7.7465,         7.8197,         7.8927,         7.9639,         0.0000,       -50.1578
     12,         0.0113,         0.0275,         0.0050,         0.0043,         0.0028,         0.0042,         0.0091,         1.7137,         3.7208,         5.8201,         7.0565,         7.6238,         7.7502,         7.8224,         7.8948,         7.9657,         0.0000,       -50.3431
     13,         0.0113,         0.0275,         0.0050,         0.0043,         0.0028,         0.0042,         0.0091,         1.7151,         3.7291,         5.8258,         7.0631,         7.6290,         7.7538,         7.8252,         7.8970,         7.9675,         0.0000,       -50.5595
     14,         0.0115,         0.0273,         0.0050,         0.0043,         0.0030,         0.0042,         0.0091,         1.7187,         3.7353,         5.8312,         7.0697,         7.6343,         7.7576,         7.8280,         7.8992,         7.9695,         0.0000,       -50.6957
     15,         0.0171,         0.0270,         0.0049,         0.0043,         0.0086,         0.0042,         0.0090,         1.7300,         3.7427,         5.8364,         7.0762,         7.6397,         7.7614,         7.8311,         7.9017,         7.9716,         0.0000,       -50.8317
     16,         0.0142,         0.0263,         0.0047,         0.0040,         0.0060,         0.0042,         0.0085,         1.7467,         3.7480,         5.8414,         7.0831,         7.6454,         7.7656,         7.8344,         7.9045,         7.9741,         0.0000,       -51.0424
     17,         0.0085,         0.0271,         0.0050,         0.0042,         0.0001,         0.0042,         0.0090,         1.7510,         3.7535,         5.8462,         7.0891,         7.6506,         7.7695,         7.8375,         7.9071,         7.9763,         0.0000,       -51.2358
     18,         0.0199,         0.0266,         0.0049,         0.0041,         0.0115,         0.0042,         0.0089,         1.7503,         3.7589,         5.8506,         7.0950,         7.6558,         7.7734,         7.8407,         7.9097,         7.9787,         0.0000,       -51.4623
     19,         0.0146,         0.0267,         0.0048,         0.0041,         0.0063,         0.0042,         0.0087,         1.7493,         3.7640,         5.8547,         7.1010,         7.6611,         7.7775,         7.8441,         7.9126,         7.9812,         0.0000,       -51.6985
     20,         0.0082,         0.0257,         0.0047,         0.0039,         0.0000,         0.0042,         0.0084,         1.7484,         3.7690,         5.8587,         7.1068,         7.6664,         7.7815,         7.8475,         7.9155,         7.9838,         0.0000,       -51.9287
     21,         0.0066,         0.0227,         0.0030,         0.0024,         0.0000,         0.0042,         0.0056,         1.7466,         3.7735,         5.8625,         7.1132,         7.6721,         7.7861,         7.8514,         7.9190,         7.9870,         0.0000,       -52.1269
     22,         0.0158,         0.0231,         0.0037,         0.0029,         0.0086,         0.0042,         0.0067,         1.7452,         3.7786,         5.8659,         7.1190,         7.6775,         7.7905,         7.8552,         7.9222,         7.9899,         0.0000,       -52.3093
     23,         0.0067,         0.0231,         0.0032,         0.0025,         0.0000,         0.0042,         0.0058,         1.7439,         3.7870,         5.8693,         7.1247,         7.6829,         7.7949,         7.8590,         7.9256,         7.9930,         0.0000,       -52.5381
     24,         0.0095,         0.0266,         0.0050,         0.0041,         0.0012,         0.0042,         0.0088,         1.7446,         3.7915,         5.8726,         7.1292,         7.6876,         7.7987,         7.8623,         7.9284,         7.9954,         0.0000,       -52.7455
     25,         0.0110,         0.0266,         0.0053,         0.0044,         0.0024,         0.0043,         0.0096,         1.7490,         3.7972,         5.8755,         7.1334,         7.6922,         7.8024,         7.8654,         7.9311,         7.9978,         0.0000,       -52.8632
     26,         0.0159,         0.0267,         0.0053,         0.0043,         0.0073,         0.0043,         0.0094,         1.7511,         3.8130,         5.8785,         7.1374,         7.6966,         7.8059,         7.8684,         7.9337,         8.0001,         0.0000,       -52.9940
     27,         0.0120,         0.0267,         0.0054,         0.0044,         0.0033,         0.0043,         0.0099,         1.7564,         3.8275,         5.8815,         7.1412,         7.7009,         7.8094,         7.8713,         7.9362,         8.0023,         0.0000,       -53.1340
     28,         0.0098,         0.0266,         0.0056,         0.0046,         0.0009,         0.0043,         0.0101,         1.7618,         3.8333,         5.8843,         7.1450,         7.7052,         7.8129,         7.8743,         7.9388,         8.0047,         0.0000,       -53.2821
     29,         0.0126,         0.0265,         0.0050,         0.0040,         0.0043,         0.0043,         0.0086,         1.7632,         3.8388,         5.8869,         7.1488,         7.7095,         7.8164,         7.8774,         7.9415,         8.0071,         0.0000,       -53.3887
     30,         0.0117,         0.0262,         0.0049,         0.0039,         0.0034,         0.0043,         0.0085,         1.7684,         3.8523,         5.8893,         7.1529,         7.7139,         7.8201,         7.8806,         7.9444,         8.0098,         0.0000,       -53.5222
     31,         0.0082,         0.0260,         0.0049,         0.0039,         0.0000,         0.0043,         0.0084,         1.7677,         3.8713,         5.8918,         7.1570,         7.7184,         7.8240,         7.8840,         7.9474,         8.0126,         0.0000,       -53.7897
     32,         0.0243,         0.0239,         0.0039,         0.0030,         0.0170,         0.0043,         0.0067,         1.7677,         3.8872,         5.8942,         7.1612,         7.7230,         7.8279,         7.8876,         7.9507,         8.0155,         0.0000,       -54.1156
     33,         0.0143,         0.0228,         0.0034,         0.0025,         0.0075,         0.0043,         0.0059,         1.7693,         3.8994,         5.8968,         7.1654,         7.7277,         7.8320,         7.8913,         7.9541,         8.0187,         0.0000,       -54.5227
     34,         0.0082,         0.0259,         0.0049,         0.0037,         0.0001,         0.0043,         0.0081,         1.7689,         3.9035,         5.8992,         7.1688,         7.7319,         7.8357,         7.8946,         7.9571,         8.0214,         0.0000,       -55.1333
     35,         0.0117,         0.0261,         0.0049,         0.0037,         0.0037,         0.0043,         0.0081,         1.7693,         3.9044,         5.9012,         7.1717,         7.7357,         7.8391,         7.8977,         7.9598,         8.0239,         0.0000,       -55.4209
     36,         0.0119,         0.0261,         0.0049,         0.0037,         0.0039,         0.0043,         0.0081,         1.7719,         3.9054,         5.9031,         7.1743,         7.7394,         7.8423,         7.9006,         7.9624,         8.0262,         0.0000,       -55.5708
     37,         0.0099,         0.0260,         0.0049,         0.0037,         0.0019,         0.0043,         0.0080,         1.7752,         3.9074,         5.9047,         7.1770,         7.7431,         7.8456,         7.9035,         7.9651,         8.0287,         0.0000,       -55.8979
     38,         0.0085,         0.0252,         0.0049,         0.0036,         0.0006,         0.0043,         0.0080,         1.7750,         3.9134,         5.9062,         7.1802,         7.7471,         7.8491,         7.9067,         7.9681,         8.0315,         0.0000,       -56.3394
     39,         0.0159,         0.0220,         0.0038,         0.0028,         0.0089,         0.0043,         0.0070,         1.7743,         3.9171,         5.9073,         7.1839,         7.7514,         7.8531,         7.9104,         7.9715,         8.0346,         0.0000,       -56.7768
     40,         0.0073,         0.0214,         0.0039,         0.0028,         0.0003,         0.0043,         0.0070,         1.7733,         3.9381,         5.9083,         7.1871,         7.7554,         7.8569,         7.9139,         7.9748,         8.0377,         0.0000,       -57.3179
     41,         0.0163,         0.0209,         0.0028,         0.0018,         0.0101,         0.0043,         0.0047,         1.7723,         3.9589,         5.9093,         7.1906,         7.7597,         7.8609,         7.9177,         7.9783,         8.0410,         0.0000,       -57.7239
     42,         0.0083,         0.0222,         0.0031,         0.0021,         0.0019,         0.0043,         0.0052,         1.7716,         3.9754,         5.9107,         7.1938,         7.7637,         7.8647,         7.9214,         7.9818,         8.0441,         0.0000,       -58.0090
     43,         0.0105,         0.0232,         0.0041,         0.0028,         0.0033,         0.0043,         0.0069,         1.7717,         3.9874,         5.9120,         7.1962,         7.7673,         7.8681,         7.9246,         7.9848,         8.0469,         0.0000,       -58.2726
     44,         0.0153,         0.0269,         0.0047,         0.0047,         0.0062,         0.0043,         0.0102,         1.7734,         3.9926,         5.9135,         7.1982,         7.7706,         7.8713,         7.9275,         7.9875,         8.0493,         0.0000,       -48.2407
     45,         0.0191,         0.0337,         0.0000,         0.0146,         0.0000,         0.0044,         0.0279,         1.7781,         3.9914,         5.9156,         7.2013,         7.7747,         7.8752,         7.9312,         7.9910,         8.0526,         0.0000,         1.1549
     46,         0.0202,         0.0338,         0.0000,         0.0158,         0.0000,         0.0044,         0.0300,         1.7804,         3.9898,         5.9176,         7.2053,         7.7794,         7.8796,         7.9354,         7.9950,         8.0565,         0.0000,         2.7160
     47,         0.0202,         0.0338,         0.0000,         0.0158,         0.0000,         0.0044,         0.0300,         1.7826,         3.9884,         5.9192,         7.2092,         7.7839,         7.8839,         7.9396,         7.9990,         8.0603,         0.0000,         3.8522
     48,         0.0203,         0.0339,         0.0000,         0.0158,         0.0000,         0.0044,         0.0302,         1.7849,         3.9871,         5.9203,         7.2127,         7.7883,         7.8881,         7.9436,         8.0028,         8.0641,         0.0000,         1.6252
     49,         0.0190,         0.0326,         0.0011,         0.0146,         0.0000,         0.0044,         0.0278,         1.7866,         3.9858,         5.9208,         7.2164,         7.7929,         7.8925,         7.9478,         8.0069,         8.0680,         0.0000,        -5.3403
     50,         0.0127,         0.0279,         0.0028,         0.0083,         0.0000,         0.0044,         0.0165,         1.7874,         3.9844,         5.9207,         7.2203,         7.7974,         7.8970,         7.9520,         8.0110,         8.0720,         0.0000,       -18.9264
     51,         0.0131,         0.0300,         0.0040,         0.0088,         0.0000,         0.0044,         0.0172,         1.7882,         3.9830,         5.9201,         7.2234,         7.8016,         7.9010,         7.9559,         8.0147,         8.0756,         0.0000,       -25.3710
     52,         0.0120,         0.0293,         0.0044,         0.0076,         0.0000,         0.0044,         0.0151,         1.7890,         3.9818,         5.9191,         7.2261,         7.8055,         7.9048,         7.9595,         8.0182,         8.0790,         0.0000,       -30.9159
     53,         0.0116,         0.0273,         0.0043,         0.0063,         0.0009,         0.0044,         0.0130,         1.7897,         3.9814,         5.9175,         7.2284,         7.8092,         7.9084,         7.9631,         8.0217,         8.0823,         0.0000,       -34.8786
     54,         0.0120,         0.0286,         0.0048,         0.0064,         0.0012,         0.0044,         0.0130,         1.7905,         3.9862,         5.9154,         7.2304,         7.8127,         7.9119,         7.9665,         8.0249,         8.0855,         0.0000,       -37.4904
     55,         0.0281,         0.0266,         0.0044,         0.0053,         0.0185,         0.0044,         0.0110,         1.7947,         3.9874,         5.9130,         7.2323,         7.8161,         7.9154,         7.9699,         8.0282,         8.0886,         0.0000,       -39.4707
     56,         0.0075,         0.0228,         0.0029,         0.0031,         0.0000,         0.0044,         0.0070,         1.8159,         3.9996,         5.9101,         7.2346,         7.8198,         7.9191,         7.9736,         8.0318,         8.0920,         0.0000,       -41.4003
     57,         0.0071,         0.0212,         0.0024,         0.0024,         0.0003,         0.0044,         0.0057,         1.8245,         4.0097,         5.9066,         7.2373,         7.8238,         7.9231,         7.9776,         8.0357,         8.0958,         0.0000,       -42.8860
     58,         0.0164,         0.0239,         0.0035,         0.0036,         0.0084,         0.0044,         0.0083,         1.8231,         4.0116,         5.9027,         7.2393,         7.8274,         7.9268,         7.9812,         8.0393,         8.0992,         0.0000,       -44.1859
     59,         0.0246,         0.0236,         0.0036,         0.0035,         0.0167,         0.0044,         0.0078,         1.8296,         4.0098,         5.8986,         7.2409,         7.8307,         7.9303,         7.9847,         8.0426,         8.1024,         0.0000,       -45.5339
     60,         0.0089,         0.0253,         0.0044,         0.0042,         0.0003,         0.0044,         0.0091,         1.8465,         4.0080,         5.8940,         7.2419,         7.8337,         7.9334,         7.9879,         8.0457,         8.1053,         0.0000,       -46.9085
     61,         0.0074,         0.0226,         0.0031,         0.0027,         0.0002,         0.0044,         0.0063,         1.8490,         4.0061,         5.8883,         7.2434,         7.8370,         7.9369,         7.9914,         8.0491,         8.1086,         0.0000,       -48.0192
     62,         0.0145,         0.0265,         0.0049,         0.0045,         0.0056,         0.0044,         0.0098,         1.8466,         4.0042,         5.8815,         7.2444,         7.8400,         7.9400,         7.9946,         8.0522,         8.1115,         0.0000,       -48.8159
     63,         0.0185,         0.0268,         0.0052,         0.0048,         0.0093,         0.0044,         0.0101,         1.8506,         4.0032,         5.8746,         7.2450,         7.8427,         7.9430,         7.9975,         8.0551,         8.1143,         0.0000,       -49.4730
     64,         0.0212,         0.0242,         0.0043,         0.0038,         0.0129,         0.0044,         0.0089,         1.8605,         4.0046,         5.8687,         7.2458,         7.8456,         7.9460,         8.0005,         8.0581,         8.1172,         0.0000,       -50.2918
     65,         0.0097,         0.0265,         0.0058,         0.0052,         0.0000,         0.0045,         0.0115,         1.8588,         4.0108,         5.8663,         7.2463,         7.8483,         7.9488,         8.0034,         8.0609,         8.1199,         0.0000,       -51.0423
     66,         0.0228,         0.0249,         0.0045,         0.0038,         0.0146,         0.0044,         0.0084,         1.8572,         4.0130,         5.8641,         7.2468,         7.8509,         7.9516,         8.0062,         8.0636,         8.1226,         0.0000,       -51.5270
     67,         0.0168,         0.0231,         0.0035,         0.0028,         0.0095,         0.0044,         0.0066,         1.8607,         4.0234,         5.8611,         7.2476,         7.8536,         7.9545,         8.0092,         8.0665,         8.1254,         0.0000,       -52.3674
     68,         0.0128,         0.0263,         0.0051,         0.0041,         0.0042,         0.0044,         0.0089,         1.8596,         4.0314,         5.8572,         7.2477,         7.8559,         7.9570,         8.0117,         8.0690,         8.1278,         0.0000,       -53.1985
     69,         0.0204,         0.0261,         0.0051,         0.0040,         0.0120,         0.0044,         0.0087,         1.8647,         4.0320,         5.8522,         7.2476,         7.8581,         7.9594,         8.0141,         8.0714,         8.1301,         0.0000,       -53.9954
     70,         0.0096,         0.0260,         0.0051,         0.0039,         0.0013,         0.0045,         0.0085,         1.8770,         4.0421,         5.8448,         7.2476,         7.8603,         7.9618,         8.0165,         8.0738,         8.1325,         0.0000,       -55.0167
     71,         0.0135,         0.0260,         0.0050,         0.0039,         0.0052,         0.0045,         0.0085,         1.8772,         4.0528,         5.8364,         7.2473,         7.8624,         7.9640,         8.0188,         8.0760,         8.1347,         0.0000,       -54.7835
     72,         0.0162,         0.0259,         0.0050,         0.0039,         0.0078,         0.0045,         0.0086,         1.8734,         4.0581,         5.8285,         7.2474,         7.8647,         7.9665,         8.0213,         8.0785,         8.1372,         0.0000,       -54.5260
     73,         0.0172,         0.0255,         0.0051,         0.0039,         0.0088,         0.0045,         0.0089,         1.8700,         4.0682,         5.8254,         7.2474,         7.8669,         7.9690,         8.0238,         8.0810,         8.1396,         0.0000,       -55.2210
     74,         0.0196,         0.0259,         0.0054,         0.0041,         0.0110,         0.0045,         0.0093,         1.8678,         4.0797,         5.8237,         7.2469,         7.8687,         7.9710,         8.0259,         8.0831,         8.1417,         0.0000,       -56.1065
     75,         0.0083,         0.0256,         0.0052,         0.0039,         0.0000,         0.0045,         0.0085,         1.8700,         4.0868,         5.8233,         7.2467,         7.8706,         7.9732,         8.0281,         8.0852,         8.1439,         0.0000,       -56.9480
     76,         0.0089,         0.0261,         0.0050,         0.0038,         0.0006,         0.0045,         0.0084,         1.8681,         4.0872,         5.8226,         7.2464,         7.8724,         7.9752,         8.0302,         8.0873,         8.1459,         0.0000,       -55.1607
     77,         0.0106,         0.0261,         0.0053,         0.0042,         0.0019,         0.0045,         0.0095,         1.8713,         4.0911,         5.8209,         7.2464,         7.8745,         7.9775,         8.0324,         8.0896,         8.1482,         0.0000,       -54.1576
     78,         0.0146,         0.0258,         0.0056,         0.0045,         0.0057,         0.0045,         0.0099,         1.8688,         4.0997,         5.8207,         7.2468,         7.8766,         7.9799,         8.0349,         8.0921,         8.1507,         0.0000,       -55.0132
     79,         0.0084,         0.0262,         0.0050,         0.0039,         0.0000,         0.0045,         0.0086,         1.8667,         4.1088,         5.8205,         7.2468,         7.8785,         7.9820,         8.0371,         8.0942,         8.1529,         0.0000,       -54.3659
     80,         0.0123,         0.0267,         0.0051,         0.0043,         0.0036,         0.0045,         0.0091,         1.8652,         4.1136,         5.8193,         7.2470,         7.8805,         7.9842,         8.0394,         8.0965,         8.1552,         0.0000,       -52.0840
     81,         0.0087,         0.0265,         0.0051,         0.0042,         0.0000,         0.0045,         0.0091,         1.8637,         4.1106,         5.8170,         7.2474,         7.8825,         7.9865,         8.0417,         8.0989,         8.1576,         0.0000,       -52.4366
     82,         0.0286,         0.0261,         0.0051,         0.0040,         0.0201,         0.0044,         0.0087,         1.8630,         4.1041,         5.8124,         7.2479,         7.8846,         7.9888,         8.0441,         8.1013,         8.1600,         0.0000,       -53.9580
     83,         0.0155,         0.0232,         0.0040,         0.0029,         0.0081,         0.0044,         0.0070,         1.8707,         4.0995,         5.8106,         7.2485,         7.8868,         7.9912,         8.0466,         8.1039,         8.1626,         0.0000,       -55.6382
     84,         0.0114,         0.0231,         0.0039,         0.0028,         0.0041,         0.0045,         0.0065,         1.8923,         4.1060,         5.8092,         7.2490,         7.8889,         7.9936,         8.0491,         8.1063,         8.1650,         0.0000,       -57.0316
     85,         0.0150,         0.0237,         0.0047,         0.0033,         0.0072,         0.0045,         0.0078,         1.9099,         4.1140,         5.8081,         7.2492,         7.8907,         7.9957,         8.0514,         8.1086,         8.1674,         0.0000,       -58.5454
     86,         0.0118,         0.0226,         0.0047,         0.0033,         0.0040,         0.0045,         0.0082,         1.9145,         4.1171,         5.8089,         7.2495,         7.8926,         7.9979,         8.0536,         8.1110,         8.1697,         0.0000,       -59.7403
     87,         0.0210,         0.0222,         0.0054,         0.0036,         0.0128,         0.0045,         0.0093,         1.9214,         4.1125,         5.8092,         7.2496,         7.8943,         8.0000,         8.0558,         8.1132,         8.1719,         0.0000,       -60.9694
     88,         0.0198,         0.0225,         0.0041,         0.0025,         0.0127,         0.0045,         0.0062,         1.9178,         4.1083,         5.8084,         7.2495,         7.8958,         8.0019,         8.0578,         8.1152,         8.1739,         0.0000,       -62.4399
     89,         0.0168,         0.0234,         0.0045,         0.0027,         0.0096,         0.0045,         0.0064,         1.9131,         4.1148,         5.8061,         7.2493,         7.8972,         8.0036,         8.0597,         8.1171,         8.1758,         0.0000,       -64.0074
     90,         0.0087,         0.0238,         0.0048,         0.0028,         0.0014,         0.0045,         0.0066,         1.9071,         4.1186,         5.8012,         7.2488,         7.8985,         8.0052,         8.0614,         8.1188,         8.1775,         0.0000,       -65.2055
     91,         0.0075,         0.0244,         0.0048,         0.0030,         0.0000,         0.0045,         0.0069,         1.9015,         4.1144,         5.7951,         7.2483,         7.8996,         8.0066,         8.0629,         8.1204,         8.1791,         0.0000,       -62.5210
     92,         0.0104,         0.0255,         0.0050,         0.0036,         0.0023,         0.0045,         0.0080,         1.8997,         4.1079,         5.7901,         7.2481,         7.9010,         8.0084,         8.0647,         8.1223,         8.1810,         0.0000,       -57.8316
     93,         0.0085,         0.0261,         0.0050,         0.0039,         0.0000,         0.0045,         0.0086,         1.9087,         4.1017,         5.7899,         7.2481,         7.9026,         8.0103,         8.0667,         8.1243,         8.1830,         0.0000,       -54.2552
     94,         0.0094,         0.0273,         0.0051,         0.0048,         0.0000,         0.0045,         0.0102,         1.9064,         4.0961,         5.7894,         7.2486,         7.9044,         8.0124,         8.0689,         8.1267,         8.1854,         0.0000,       -47.6700
     95,         0.0095,         0.0271,         0.0051,         0.0050,         0.0000,         0.0045,         0.0104,         1.9022,         4.0905,         5.7865,         7.2495,         7.9065,         8.0148,         8.0714,         8.1292,         8.1880,         0.0000,       -47.1244
     96,         0.0136,         0.0270,         0.0051,         0.0048,         0.0043,         0.0045,         0.0101,         1.9008,         4.0849,         5.7821,         7.2502,         7.9085,         8.0171,         8.0739,         8.1317,         8.1905,         0.0000,       -48.5744
     97,         0.0194,         0.0268,         0.0051,         0.0046,         0.0103,         0.0045,         0.0097,         1.9112,         4.0797,         5.7833,         7.2508,         7.9104,         8.0194,         8.0763,         8.1341,         8.1930,         0.0000,       -50.2224
     98,         0.0229,         0.0268,         0.0052,         0.0044,         0.0140,         0.0045,         0.0093,         1.9091,         4.0748,         5.7843,         7.2512,         7.9121,         8.0214,         8.0785,         8.1364,         8.1952,         0.0000,       -52.0337
     99,         0.0126,         0.0303,         0.0030,         0.0081,         0.0000,         0.0045,         0.0162,         1.9048,         4.0701,         5.7838,         7.2517,         7.9139,         8.0235,         8.0806,         8.1387,         8.1975,         0.0000,       -24.7079
    100,         0.0204,         0.0337,         0.0000,         0.0158,         0.0000,         0.0046,         0.0302,         1.9009,         4.0655,         5.7811,         7.2536,         7.9167,         8.0266,         8.0838,         8.1419,         8.2008,         0.0000,        17.3295
    101,         0.0208,         0.0339,         0.0000,         0.0162,         0.0000,         0.0046,         0.0308,         1.8974,         4.0609,         5.7759,         7.2563,         7.9200,         8.0303,         8.0875,         8.1457,         8.2046,         0.0000,        32.8518
    102,         0.0208,         0.0341,         0.0000,         0.0162,         0.0000,         0.0046,         0.0309,         1.8941,         4.0564,         5.7706,         7.2590,         7.9235,         8.0340,         8.0913,         8.1495,         8.2085,         0.0000,        26.5461
    103,         0.0213,         0.0353,         0.0000,         0.0167,         0.0000,         0.0046,         0.0318,         1.8920,         4.0522,         5.7658,         7.2617,         7.9269,         8.0374,         8.0947,         8.1530,         8.2123,         0.0000,        22.9910
    104,         0.0214,         0.0354,         0.0000,         0.0169,         0.0000,         0.0046,         0.0321,         1.8907,         4.0483,         5.7614,         7.2645,         7.9305,         8.0409,         8.0981,         8.1566,         8.2163,         0.0000,        17.3222
    105,         0.0213,         0.0349,         0.0000,         0.0167,         0.0000,         0.0046,         0.0318,         1.8896,         4.0445,         5.7571,         7.2662,         7.9338,         8.0445,         8.1018,         8.1603,         8.2202,         0.0000,        11.7509
    106,         0.0211,         0.0344,         0.0000,         0.0165,         0.0000,         0.0046,         0.0314,         1.8878,         4.0406,         5.7527,         7.2669,         7.9367,         8.0480,         8.1055,         8.1641,         8.2240,         0.0000,        11.5282
    107,         0.0209,         0.0343,         0.0000,         0.0163,         0.0000,         0.0046,         0.0311,         1.8854,         4.0364,         5.7483,         7.2675,         7.9395,         8.0514,         8.1092,         8.1679,         8.2277,         0.0000,        16.3410
    108,         0.0209,         0.0343,         0.0000,         0.0164,         0.0000,         0.0046,         0.0312,         1.8832,         4.0324,         5.7440,         7.2683,         7.9422,         8.0547,         8.1127,         8.1715,         8.2313,         0.0000,        13.4394
    109,         0.0211,         0.0351,         0.0000,         0.0166,         0.0000,         0.0046,         0.0315,         1.8811,         4.0284,         5.7398,         7.2692,         7.9450,         8.0579,         8.1162,         8.1751,         8.2349,         0.0000,         9.9784
    110,         0.0221,         0.0371,         0.0000,         0.0175,         0.0000,         0.0046,         0.0332,         1.8811,         4.0251,         5.7364,         7.2707,         7.9479,         8.0610,         8.1192,         8.1783,         8.2385,         0.0000,         6.4902
    111,         0.0227,         0.0384,         0.0000,         0.0181,         0.0000,         0.0046,         0.0343,         1.8832,         4.0225,         5.7337,         7.2725,         7.9514,         8.0644,         8.1226,         8.1819,         8.2426,         0.0000,         3.7659
    112,         0.0239,         0.0410,         0.0000,         0.0193,         0.0000,         0.0046,         0.0365,         1.8881,         4.0210,         5.7318,         7.2743,         7.9550,         8.0681,         8.1262,         8.1857,         8.2469,         0.0000,         2.8052
    113,         0.0244,         0.0421,         0.0000,         0.0197,         0.0000,         0.0046,         0.0373,         1.8948,         4.0202,         5.7307,         7.2756,         7.9590,         8.0725,         8.1306,         8.1903,         8.2518,         0.0000,        10.2941
    114,         0.0413,         0.0452,         0.0000,         0.0209,         0.0155,         0.0049,         0.0394,         1.9032,         4.0205,         5.7305,         7.2767,         7.9633,         8.0775,         8.1358,         8.1956,         8.2572,         0.0000,         9.8954
    115,         0.0339,         0.0514,         0.0000,         0.0233,         0.0012,         0.0093,         0.0436,         1.8919,         4.0239,         5.7294,         7.2739,         7.9686,         8.0833,         8.1417,         8.2016,         8.2637,         0.0000,        12.5281
    116,         0.0393,         0.0556,         0.0000,         0.0252,         0.0000,         0.0141,         0.0468,         1.8377,         4.0182,         5.7150,         7.2614,         7.9752,         8.0908,         8.1492,         8.2093,         8.2718,         0.0000,        13.9412
    117,         0.0371,         0.0508,         0.0000,         0.0234,         0.0000,         0.0137,         0.0435,         1.7624,         3.9992,         5.6908,         7.2412,         7.9809,         8.0987,         8.1580,         8.2181,         8.2801,         0.0000,        11.9084
    118,         0.0489,         0.0501,         0.0000,         0.0219,         0.0169,         0.0101,         0.0409,         1.7134,         3.9826,         5.6718,         7.2241,         7.9839,         8.1051,         8.1659,         8.2261,         8.2870,         0.0000,        15.0994
    119,         0.0658,         0.0565,         0.0000,         0.0250,         0.0276,         0.0131,         0.0467,         1.6721,         3.9774,         5.6514,         7.2105,         7.9882,         8.1113,         8.1730,         8.2335,         8.2945,         0.0000,         9.9299
    120,         0.0449,         0.0617,         0.0000,         0.0278,         0.0000,         0.0170,         0.0513,         1.6088,         3.9715,         5.6203,         7.1903,         7.9938,         8.1187,         8.1810,         8.2420,         8.3035,         0.0000,        17.6205
    121,         0.0401,         0.0553,         0.0000,         0.0246,         0.0000,         0.0155,         0.0453,         1.5341,         3.9583,         5.5832,         7.1643,         7.9985,         8.1266,         8.1904,         8.2516,         8.3127,         0.0000,        25.0004
    122,         0.0416,         0.0515,         0.0000,         0.0221,         0.0074,         0.0120,         0.0411,         1.4847,         3.9458,         5.5561,         7.1427,         8.0003,         8.1326,         8.1984,         8.2599,         8.3200,         0.0000,        19.9359
    123,         0.0612,         0.0556,         0.0000,         0.0238,         0.0246,         0.0129,         0.0439,         1.4494,         3.9332,         5.5356,         7.1251,         8.0021,         8.1375,         8.2050,         8.2671,         8.3270,         0.0000,        14.3894
    124,         0.0503,         0.0617,         0.0000,         0.0272,         0.0074,         0.0156,         0.0506,         1.4073,         3.9174,         5.5143,         7.1059,         8.0050,         8.1430,         8.2116,         8.2745,         8.3349,         0.0000,         9.3069
