 day,swc1,swc2,swc3,st1,st2
   2131,         0.0953,         0.0945,         0.0946,         3.9313,         5.2900
   2132,         0.0953,         0.0943,         0.0946,         3.5667,         5.0900
   2133,         0.0953,         0.0943,         0.0946,         4.2808,         5.0125
   2134,         0.0953,         0.0944,         0.0946,         3.5129,         4.9662
   2135,         0.0953,         0.0944,         0.0946,         3.1908,         4.7521
   2136,         0.0953,         0.0944,         0.0946,         2.6888,         4.4446
   2137,         0.0953,         0.0945,         0.0946,         2.2158,         4.0683
   2138,         0.0953,         0.0945,         0.0947,         2.3921,         3.8575
   2139,         0.0953,         0.0945,         0.0947,         2.3371,         3.6971
   2140,         0.0953,         0.0945,         0.0946,         2.2292,         3.5267
   2141,         0.0953,         0.0944,         0.0946,         1.9287,         3.4275
   2142,         0.0953,         0.0944,         0.0946,         1.7883,         3.3342
   2143,         0.0953,         0.0945,         0.0947,         1.9092,         3.2312
   2144,         0.0953,         0.0945,         0.0947,         1.9850,         3.2004
   2145,         0.0953,         0.0945,         0.0947,         2.0154,         3.1663
   2146,         0.0953,         0.0946,         0.0947,         1.9937,         3.1000
   2147,         0.0953,         0.0946,         0.0947,         1.8808,         3.0029
   2148,         0.0953,         0.0945,         0.0947,         1.6496,         2.9475
   2149,         0.0953,         0.0945,         0.0947,         1.7733,         2.9100
   2150,         0.0953,         0.0945,         0.0947,         1.5338,         2.7767
   2151,         0.0953,         0.0945,         0.0947,         0.7408,         2.5692
   2152,         0.0953,         0.0945,         0.0947,         0.0717,         2.3554
   2153,         0.0953,         0.0945,         0.0947,         0.3454,         2.2179
   2154,         0.0953,         0.0945,         0.0947,         0.9825,         2.1646
   2155,         0.0953,         0.0945,         0.0946,         0.2254,         1.9675
   2156,         0.0953,         0.0945,         0.0947,         0.1529,         1.8313
   2157,         0.0953,         0.0946,         0.0947,         0.6062,         1.7642
   2158,         0.0951,         0.0946,         0.0947,         0.3454,         1.6692
   2159,         0.0953,         0.0946,         0.0947,         0.6087,         1.6979
   2160,         0.0953,         0.0946,         0.0947,         0.6058,         1.6342
   2161,         0.0953,         0.0947,         0.0948,         0.5829,         1.6096
   2162,         0.0953,         0.0947,         0.0948,         0.7000,         1.5942
   2163,         0.0953,         0.0947,         0.0948,         0.5912,         1.5033
   2164,         0.0953,         0.0947,         0.0948,         0.4842,         1.4088
   2165,         0.0953,         0.0947,         0.0948,         0.2242,         1.2717
   2166,         0.0953,         0.0947,         0.0948,        -0.0625,         1.1483
   2167,         0.0953,         0.0947,         0.0948,        -0.1179,         1.1533
   2168,         0.0953,         0.0947,         0.0948,         0.0088,         1.1504
   2169,         0.0952,         0.0948,         0.0948,        -0.1138,         1.0754
   2170,         0.0951,         0.0948,         0.0948,        -0.2188,         1.0146
   2171,         0.0950,         0.0948,         0.0948,        -0.0433,         1.0817
   2172,         0.0949,         0.0947,         0.0948,         0.0379,         1.0467
   2173,         0.0948,         0.0947,         0.0948,         0.0192,         1.0246
   2174,         0.0947,         0.0948,         0.0948,        -0.2408,         0.9054
   2175,         0.0946,         0.0948,         0.0948,        -0.1146,         0.9642
   2176,         0.0945,         0.0948,         0.0948,         0.0487,         0.9775
   2177,         0.0944,         0.0947,         0.0948,        -0.0196,         0.9496
   2178,         0.0942,         0.0947,         0.0948,         0.0529,         0.9262
   2179,         0.0942,         0.0947,         0.0948,        -0.1687,         0.8333
   2180,         0.0941,         0.0948,         0.0948,        -0.0175,         0.8983
   2181,         0.0940,         0.0948,         0.0948,         0.0183,         0.8583
   2182,         0.0939,         0.0948,         0.0948,        -0.2958,         0.7271
   2183,         0.0938,         0.0948,         0.0948,        -0.5492,         0.6904
   2184,         0.0937,         0.0948,         0.0948,        -0.0696,         0.8100
   2185,         0.0936,         0.0948,         0.0948,        -0.2596,         0.6946
   2186,         0.0953,         0.0948,         0.0948,         0.0629,         0.8621
   2187,         0.0953,         0.0948,         0.0948,         0.1846,         0.8346
   2188,         0.0953,         0.0948,         0.0948,        -0.3983,         0.5867
   2189,         0.0953,         0.0948,         0.0948,        -0.8683,         0.4883
   2190,         0.0930,         0.0948,         0.0948,        -1.0683,         0.4404
   2191,         0.0953,         0.0947,         0.0948,         0.2983,         0.8246
   2192,         0.0953,         0.0948,         0.0948,         0.2100,         0.7387
   2193,         0.0953,         0.0948,         0.0948,         0.0842,         0.6229
   2194,         0.0952,         0.0948,         0.0948,         0.1196,         0.6717
   2195,         0.0952,         0.0948,         0.0948,         0.2321,         0.7867
   2196,         0.0951,         0.0948,         0.0948,         0.1712,         0.7163
   2197,         0.0950,         0.0948,         0.0948,         0.2350,         0.7688
   2198,         0.0949,         0.0948,         0.0948,         0.1825,         0.7054
   2199,         0.0948,         0.0948,         0.0948,         0.1042,         0.6321
   2200,         0.0947,         0.0948,         0.0948,         0.1829,         0.7167
   2201,         0.0946,         0.0948,         0.0948,         0.2554,         0.7729
   2202,         0.0945,         0.0948,         0.0948,         0.2529,         0.7587
   2203,         0.0944,         0.0948,         0.0948,         0.2625,         0.7575
   2204,         0.0943,         0.0948,         0.0948,         0.2408,         0.7233
   2205,         0.0942,         0.0948,         0.0948,         0.1812,         0.6513
   2206,         0.0941,         0.0948,         0.0948,         0.1333,         0.6138
   2207,         0.0940,         0.0948,         0.0948,         0.2321,         0.7017
   2208,         0.0939,         0.0948,         0.0948,         0.1637,         0.6250
   2209,         0.0938,         0.0948,         0.0948,         0.1496,         0.6179
   2210,         0.0937,         0.0947,         0.0948,         0.1008,         0.5600
   2211,         0.0936,         0.0948,         0.0948,        -0.0517,         0.4192
   2212,         0.0934,         0.0947,         0.0948,         0.0229,         0.4921
   2213,         0.0933,         0.0947,         0.0948,         0.0042,         0.4863
   2214,         0.0932,         0.0948,         0.0948,         0.1804,         0.6475
   2215,         0.0931,         0.0948,         0.0948,         0.1917,         0.6467
   2216,         0.0931,         0.0948,         0.0948,         0.2246,         0.6679
   2217,         0.0930,         0.0948,         0.0948,         0.2400,         0.6725
   2218,         0.0929,         0.0948,         0.0948,         0.2304,         0.6500
   2219,         0.0928,         0.0948,         0.0948,         0.2208,         0.6342
   2220,         0.0927,         0.0948,         0.0948,         0.1467,         0.5567
   2221,         0.0926,         0.0948,         0.0948,         0.1154,         0.5217
   2222,         0.0924,         0.0947,         0.0948,         0.0779,         0.4908
   2223,         0.0922,         0.0947,         0.0948,         0.0183,         0.4471
   2224,         0.0920,         0.0946,         0.0948,         0.1483,         0.5842
   2225,         0.0919,         0.0947,         0.0948,         0.2050,         0.6279
   2226,         0.0917,         0.0947,         0.0948,         0.2312,         0.6362
   2227,         0.0915,         0.0946,         0.0948,         0.2146,         0.6021
   2228,         0.0913,         0.0946,         0.0947,         0.0950,         0.4742
   2229,         0.0910,         0.0946,         0.0947,         0.0217,         0.4213
   2230,         0.0908,         0.0946,         0.0947,         0.0021,         0.4150
   2231,         0.0906,         0.0946,         0.0947,        -0.0846,         0.3475
   2232,         0.0904,         0.0946,         0.0947,        -0.0167,         0.4271
   2233,         0.0903,         0.0946,         0.0947,         0.0546,         0.4787
   2234,         0.0953,         0.0946,         0.0947,         0.1837,         0.5983
   2235,         0.0953,         0.0946,         0.0947,         0.2213,         0.5846
   2236,         0.0953,         0.0946,         0.0947,         0.2433,         0.6042
   2237,         0.0953,         0.0944,         0.0946,         0.2437,         0.5987
   2238,         0.0953,         0.0945,         0.0947,         0.2658,         0.6054
   2239,         0.0953,         0.0945,         0.0946,         0.1575,         0.4892
   2240,         0.0953,         0.0945,         0.0947,         0.0721,         0.4079
   2241,         0.0953,         0.0945,         0.0946,         0.1404,         0.4775
   2242,         0.0953,         0.0944,         0.0946,         0.1450,         0.4954
   2243,         0.0953,         0.0944,         0.0946,         0.1092,         0.4625
   2244,         0.0953,         0.0945,         0.0947,         0.1613,         0.5158
   2245,         0.0953,         0.0945,         0.0947,         0.1271,         0.4721
   2246,         0.0953,         0.0945,         0.0947,         0.0025,         0.3508
   2247,         0.0953,         0.0945,         0.0947,        -0.1087,         0.2667
   2248,         0.0953,         0.0945,         0.0947,         0.0142,         0.4012
   2249,         0.0953,         0.0945,         0.0947,         0.0346,         0.4154
   2250,         0.0953,         0.0945,         0.0946,         0.0700,         0.4337
   2251,         0.0953,         0.0945,         0.0947,        -0.0483,         0.3213
   2252,         0.0953,         0.0945,         0.0947,         0.0621,         0.4338
   2253,         0.0953,         0.0945,         0.0946,         0.0971,         0.4508
   2254,         0.0950,         0.0944,         0.0946,         0.0612,         0.4083
   2255,         0.0947,         0.0945,         0.0946,         0.0858,         0.4296
   2256,         0.0943,         0.0944,         0.0946,         0.0983,         0.4342
   2257,         0.0940,         0.0944,         0.0946,         0.0421,         0.3862
   2258,         0.0936,         0.0944,         0.0946,         0.1492,         0.4862
   2259,         0.0932,         0.0944,         0.0946,         0.1629,         0.4792
   2260,         0.0926,         0.0942,         0.0945,         0.1667,         0.4800
   2261,         0.0934,         0.0943,         0.0945,         0.1758,         0.4717
   2262,         0.0930,         0.0943,         0.0946,         0.1308,         0.4296
   2263,         0.0925,         0.0943,         0.0945,         0.1700,         0.4767
   2264,         0.0921,         0.0943,         0.0945,         0.2075,         0.4992
   2265,         0.0915,         0.0942,         0.0945,         0.1746,         0.4642
   2266,         0.0935,         0.0942,         0.0945,         0.2212,         0.5054
   2267,         0.0931,         0.0943,         0.0945,         0.1717,         0.4458
   2268,         0.0925,         0.0942,         0.0945,         0.1308,         0.4150
   2269,         0.0938,         0.0943,         0.0945,         0.2075,         0.4783
   2270,         0.0941,         0.0943,         0.0946,         0.2137,         0.4825
   2271,         0.0936,         0.0943,         0.0945,         0.1679,         0.4292
   2272,         0.0928,         0.0941,         0.0945,         0.1533,         0.4154
   2273,         0.0922,         0.0941,         0.0944,         0.0946,         0.3613
   2274,         0.0914,         0.0940,         0.0944,         0.1025,         0.3742
   2275,         0.0907,         0.0941,         0.0944,         0.1108,         0.3817
   2276,         0.0900,         0.0941,         0.0944,         0.0833,         0.3633
   2277,         0.0893,         0.0940,         0.0944,         0.0863,         0.3775
   2278,         0.0884,         0.0940,         0.0943,         0.1187,         0.3967
   2279,         0.0876,         0.0939,         0.0943,         0.1379,         0.4033
   2280,         0.0869,         0.0940,         0.0944,         0.1604,         0.4179
   2281,         0.0913,         0.0942,         0.0944,         0.1888,         0.4396
   2282,         0.0907,         0.0941,         0.0944,         0.2146,         0.4663
   2283,         0.0945,         0.0943,         0.0945,         0.1875,         0.4317
   2284,         0.0953,         0.0942,         0.0945,         0.2067,         0.4550
   2285,         0.0953,         0.0942,         0.0945,         0.1429,         0.3937
   2286,         0.0953,         0.0942,         0.0945,         0.1688,         0.4213
   2287,         0.0948,         0.0941,         0.0944,         0.1567,         0.4100
   2288,         0.0940,         0.0940,         0.0944,         0.2200,         0.4617
   2289,         0.0953,         0.0940,         0.0944,         0.2337,         0.4546
   2290,         0.0953,         0.0942,         0.0945,         0.2317,         0.4612
   2291,         0.0953,         0.0940,         0.0944,         0.2850,         0.4925
   2292,         0.0953,         0.0939,         0.0943,         0.3529,         0.4829
   2293,         0.0953,         0.0938,         0.0942,         0.6471,         0.5487
   2294,         0.0952,         0.0936,         0.0941,         0.6637,         0.6367
   2295,         0.0952,         0.0934,         0.0940,         0.5383,         0.6746
   2296,         0.0953,         0.0937,         0.0942,         0.3987,         0.6387
   2297,         0.0953,         0.0938,         0.0942,         0.3762,         0.5833
   2298,         0.0953,         0.0939,         0.0943,         0.3887,         0.5583
   2299,         0.0953,         0.0938,         0.0942,         0.5896,         0.5983
   2300,         0.0953,         0.0939,         0.0943,         1.0600,         0.7896
   2301,         0.0953,         0.0939,         0.0943,         1.3225,         1.0354
   2302,         0.0953,         0.0940,         0.0943,         1.8642,         1.3808
   2303,         0.0953,         0.0941,         0.0944,         2.0271,         1.6433
   2304,         0.0953,         0.0939,         0.0943,         2.5754,         1.9683
   2305,         0.0953,         0.0937,         0.0942,         3.6092,         2.6596
   2306,         0.0952,         0.0936,         0.0941,         4.2217,         3.4142
   2307,         0.0953,         0.0938,         0.0942,         3.3888,         3.4104
   2308,         0.0953,         0.0936,         0.0941,         3.2896,         2.8729
   2309,         0.0952,         0.0933,         0.0939,         4.2692,         3.3867
   2310,         0.0953,         0.0936,         0.0941,         4.9946,         4.1325
   2311,         0.0953,         0.0938,         0.0942,         4.0271,         3.9425
   2312,         0.0953,         0.0936,         0.0941,         3.4213,         3.3612
   2313,         0.0953,         0.0935,         0.0940,         4.0500,         3.5412
   2314,         0.0953,         0.0934,         0.0939,         4.9183,         4.1050
   2315,         0.0953,         0.0937,         0.0941,         5.5008,         4.7587
   2316,         0.0953,         0.0935,         0.0940,         5.1354,         4.5308
   2317,         0.0953,         0.0935,         0.0940,         6.6204,         5.3412
   2318,         0.0953,         0.0936,         0.0941,         7.2083,         5.9433
   2319,         0.0953,         0.0937,         0.0941,         7.7667,         6.5117
   2320,         0.0953,         0.0937,         0.0941,         8.0333,         6.7342
   2321,         0.0953,         0.0936,         0.0941,         8.9442,         7.1825
   2322,         0.0952,         0.0935,         0.0940,         9.5596,         7.9804
   2323,         0.0953,         0.0937,         0.0941,         8.9029,         8.1175
   2324,         0.0952,         0.0933,         0.0939,         8.4113,         7.8637
   2325,         0.0952,         0.0930,         0.0937,         8.3617,         7.6525
   2326,         0.0936,         0.0929,         0.0937,         8.6304,         7.7729
   2327,         0.0904,         0.0928,         0.0936,         9.1692,         8.1096
   2328,         0.0873,         0.0928,         0.0935,         9.3112,         8.3417
   2329,         0.0847,         0.0929,         0.0936,        10.5925,         8.8054
   2330,         0.0829,         0.0931,         0.0937,        10.9979,         9.3567
   2331,         0.0931,         0.0935,         0.0940,        11.2783,         9.8088
   2332,         0.0953,         0.0936,         0.0940,        11.2642,         9.8842
   2333,         0.0953,         0.0938,         0.0941,        11.6242,        10.2146
   2334,         0.0953,         0.0938,         0.0942,        10.9421,        10.2225
   2335,         0.0952,         0.0933,         0.0939,        10.4238,         9.8692
   2336,         0.0930,         0.0931,         0.0938,        10.3487,         9.7729
   2337,         0.0939,         0.0932,         0.0938,        10.0613,         9.6954
   2338,         0.0953,         0.0935,         0.0940,        10.4075,         9.5875
   2339,         0.0953,         0.0935,         0.0940,        10.7358,         9.7304
   2340,         0.0953,         0.0938,         0.0941,        11.1713,        10.0804
   2341,         0.0953,         0.0938,         0.0941,        11.7429,        10.2837
   2342,         0.0953,         0.0936,         0.0940,        11.3367,        10.5188
   2343,         0.0952,         0.0933,         0.0939,        10.9563,        10.3687
   2344,         0.0953,         0.0936,         0.0941,        12.0213,        10.5079
   2345,         0.0953,         0.0934,         0.0940,        12.1667,        10.8825
   2346,         0.0950,         0.0933,         0.0939,        12.1746,        11.0721
   2347,         0.0930,         0.0932,         0.0938,        13.5675,        11.5017
   2348,         0.0924,         0.0932,         0.0938,        14.2913,        12.2175
   2349,         0.0910,         0.0934,         0.0939,        13.7050,        12.6117
   2350,         0.0889,         0.0933,         0.0939,        12.9771,        12.2812
   2351,         0.0870,         0.0933,         0.0939,        12.8575,        12.0350
   2352,         0.0849,         0.0932,         0.0938,        12.7504,        11.9421
   2353,         0.0830,         0.0933,         0.0938,        12.5387,        11.8375
   2354,         0.0812,         0.0932,         0.0938,        12.6046,        11.8208
   2355,         0.0785,         0.0930,         0.0937,        13.2646,        11.9121
   2356,         0.0911,         0.0935,         0.0939,        13.1692,        12.2179
   2357,         0.0902,         0.0937,         0.0941,        13.1229,        12.1629
   2358,         0.0919,         0.0937,         0.0941,        13.2312,        12.1542
   2359,         0.0953,         0.0939,         0.0942,        13.5096,        12.3921
   2360,         0.0953,         0.0940,         0.0943,        13.5079,        12.4650
   2361,         0.0953,         0.0940,         0.0943,        13.4517,        12.4867
   2362,         0.0953,         0.0939,         0.0943,        13.1546,        12.4717
   2363,         0.0953,         0.0941,         0.0944,        13.2037,        12.4646
   2364,         0.0953,         0.0941,         0.0944,        12.8488,        12.3117
   2365,         0.0953,         0.0938,         0.0942,        12.7979,        12.1117
   2366,         0.0953,         0.0936,         0.0941,        13.7454,        12.4025
   2367,         0.0953,         0.0938,         0.0942,        13.9208,        12.8054
   2368,         0.0953,         0.0939,         0.0943,        14.1133,        13.1704
   2369,         0.0953,         0.0936,         0.0941,        13.7921,        13.0062
   2370,         0.0952,         0.0931,         0.0938,        13.9887,        13.0746
   2371,         0.0953,         0.0934,         0.0940,        14.9658,        13.5746
   2372,         0.0953,         0.0935,         0.0940,        16.1446,        14.2575
   2373,         0.0953,         0.0932,         0.0938,        16.6450,        14.9917
   2374,         0.0952,         0.0931,         0.0938,        16.3575,        15.1171
   2375,         0.0952,         0.0931,         0.0938,        17.0208,        15.2921
   2376,         0.0952,         0.0931,         0.0937,        17.5408,        15.7500
   2377,         0.0952,         0.0930,         0.0937,        17.0096,        15.8658
   2378,         0.0952,         0.0930,         0.0937,        17.4467,        15.8779
   2379,         0.0952,         0.0931,         0.0937,        17.2913,        16.0083
   2380,         0.0953,         0.0933,         0.0938,        17.5721,        16.1083
   2381,         0.0953,         0.0932,         0.0938,        17.6996,        16.2142
   2382,         0.0952,         0.0931,         0.0938,        17.5512,        16.3383
   2383,         0.0952,         0.0932,         0.0938,        16.9138,        16.2300
   2384,         0.0952,         0.0931,         0.0937,        15.9983,        15.7537
   2385,         0.0936,         0.0933,         0.0938,        15.8954,        15.4233
   2386,         0.0944,         0.0935,         0.0939,        16.5212,        15.3067
   2387,         0.0934,         0.0937,         0.0941,        17.3296,        15.6421
   2388,         0.0935,         0.0939,         0.0942,        17.8775,        16.1079
   2389,         0.0918,         0.0936,         0.0940,        18.5400,        16.5363
   2390,         0.0953,         0.0938,         0.0942,        18.0213,        16.9521
   2391,         0.0953,         0.0936,         0.0941,        18.4821,        17.1179
   2392,         0.0953,         0.0933,         0.0939,        18.8004,        17.5071
   2393,         0.0952,         0.0932,         0.0938,        18.8504,        17.5679
   2394,         0.0952,         0.0934,         0.0939,        18.2217,        17.5125
   2395,         0.0953,         0.0933,         0.0939,        17.7783,        17.0212
   2396,         0.0952,         0.0932,         0.0938,        18.0546,        16.9871
   2397,         0.0952,         0.0932,         0.0938,        17.6408,        16.9400
   2398,         0.0953,         0.0935,         0.0940,        17.8571,        16.8883
   2399,         0.0953,         0.0934,         0.0939,        17.7675,        16.8608
   2400,         0.0953,         0.0933,         0.0939,        17.7175,        16.8496
   2401,         0.0953,         0.0933,         0.0939,        17.7437,        16.8358
   2402,         0.0953,         0.0932,         0.0938,        17.7646,        16.9096
   2403,         0.0953,         0.0933,         0.0939,        17.7871,        16.8854
   2404,         0.0953,         0.0932,         0.0938,        18.7275,        17.4054
   2405,         0.0952,         0.0932,         0.0938,        18.0471,        17.3975
   2406,         0.0953,         0.0932,         0.0938,        18.2371,        17.3275
   2407,         0.0953,         0.0934,         0.0939,        18.2275,        17.4208
   2408,         0.0953,         0.0937,         0.0941,        17.6838,        17.1804
   2409,         0.0953,         0.0937,         0.0941,        17.4817,        16.9525
   2410,         0.0953,         0.0937,         0.0941,        17.2450,        16.7579
   2411,         0.0953,         0.0936,         0.0941,        17.0633,        16.6737
   2412,         0.0953,         0.0934,         0.0940,        16.3029,        16.2117
   2413,         0.0953,         0.0934,         0.0940,        16.4075,        16.0183
   2414,         0.0953,         0.0937,         0.0941,        16.7804,        16.1458
   2415,         0.0953,         0.0937,         0.0941,        16.9775,        16.2696
   2416,         0.0953,         0.0936,         0.0941,        16.9779,        16.3633
   2417,         0.0953,         0.0936,         0.0940,        17.2142,        16.4717
   2418,         0.0953,         0.0937,         0.0941,        17.5758,        16.7063
   2419,         0.0952,         0.0934,         0.0940,        17.0950,        16.6675
   2420,         0.0953,         0.0934,         0.0939,        17.1038,        16.5496
   2421,         0.0953,         0.0933,         0.0939,        17.4400,        16.6750
   2422,         0.0953,         0.0933,         0.0939,        16.4958,        16.4813
   2423,         0.0953,         0.0933,         0.0939,        15.9175,        16.0346
   2424,         0.0953,         0.0933,         0.0939,        16.0975,        15.7813
   2425,         0.0953,         0.0935,         0.0940,        16.7163,        15.9396
   2426,         0.0953,         0.0934,         0.0939,        16.8167,        16.1658
   2427,         0.0946,         0.0933,         0.0939,        16.2808,        16.0692
   2428,         0.0926,         0.0933,         0.0938,        16.5188,        16.0042
   2429,         0.0906,         0.0933,         0.0939,        15.8958,        15.9213
   2430,         0.0892,         0.0934,         0.0939,        15.6025,        15.6446
   2431,         0.0874,         0.0934,         0.0939,        15.7046,        15.5417
   2432,         0.0863,         0.0934,         0.0939,        16.0237,        15.4704
   2433,         0.0860,         0.0935,         0.0940,        16.2296,        15.5329
   2434,         0.0852,         0.0935,         0.0940,        16.6771,        15.7475
   2435,         0.0839,         0.0936,         0.0940,        16.8196,        16.1062
   2436,         0.0826,         0.0936,         0.0940,        15.9546,        15.9554
   2437,         0.0811,         0.0935,         0.0940,        15.6538,        15.6688
   2438,         0.0795,         0.0935,         0.0940,        14.3663,        15.1400
   2439,         0.0779,         0.0934,         0.0940,        13.8921,        14.5533
   2440,         0.0766,         0.0932,         0.0940,        13.8979,        14.2154
   2441,         0.0759,         0.0923,         0.0940,        14.1804,        14.1592
   2442,         0.0749,         0.0912,         0.0939,        14.3675,        14.2492
   2443,         0.0742,         0.0903,         0.0939,        14.4833,        14.3271
   2444,         0.0736,         0.0894,         0.0940,        14.5746,        14.4083
   2445,         0.0728,         0.0885,         0.0939,        14.7221,        14.4742
   2446,         0.0723,         0.0875,         0.0939,        13.7975,        14.3500
   2447,         0.0715,         0.0866,         0.0939,        12.5650,        13.8171
   2448,         0.0709,         0.0858,         0.0940,        11.1058,        12.9625
   2449,         0.0702,         0.0848,         0.0939,        10.5037,        12.1742
   2450,         0.0697,         0.0841,         0.0940,        10.4775,        11.6425
   2451,         0.0761,         0.0836,         0.0941,        11.2521,        11.5758
   2452,         0.0756,         0.0829,         0.0941,        10.9558,        11.5875
   2453,         0.0770,         0.0870,         0.0942,        11.1625,        11.5283
   2454,         0.0769,         0.0921,         0.0942,        11.1996,        11.4288
   2455,         0.0764,         0.0920,         0.0943,        10.8250,        11.4192
   2456,         0.0760,         0.0915,         0.0943,        10.3067,        11.2525
   2457,         0.0756,         0.0910,         0.0943,         9.9200,        10.9279
   2458,         0.0753,         0.0905,         0.0943,         9.6404,        10.6433
   2459,         0.0746,         0.0898,         0.0942,         9.5746,        10.4404
   2460,         0.0741,         0.0891,         0.0942,         9.7442,        10.3592
   2461,         0.0735,         0.0884,         0.0942,         9.9575,        10.3787
   2462,         0.0739,         0.0877,         0.0941,        10.4742,        10.5542
   2463,         0.0732,         0.0869,         0.0941,         9.8304,        10.6062
   2464,         0.0726,         0.0862,         0.0941,         8.7904,        10.2025
   2465,         0.0719,         0.0854,         0.0941,         8.9458,         9.8392
   2466,         0.0713,         0.0846,         0.0941,         9.2321,         9.7925
   2467,         0.0706,         0.0839,         0.0941,         9.4946,         9.8625
   2468,         0.0699,         0.0830,         0.0940,        10.0358,        10.0375
   2469,         0.0688,         0.0820,         0.0939,        10.1404,        10.2450
   2470,         0.0771,         0.0806,         0.0938,        11.1904,        10.5033
   2471,         0.0764,         0.0890,         0.0940,        11.9196,        11.1183
   2472,         0.0765,         0.0884,         0.0941,        11.6271,        11.4279
   2473,         0.0767,         0.0900,         0.0941,        11.3725,        11.4058
   2474,         0.0763,         0.0897,         0.0942,        11.2196,        11.3675
   2475,         0.0831,         0.0920,         0.0943,        11.0021,        11.1946
   2476,         0.0952,         0.0933,         0.0943,        11.3183,        11.2388
   2477,         0.0938,         0.0935,         0.0942,        10.6029,        11.1050
   2478,         0.0923,         0.0936,         0.0942,         9.6467,        10.6712
   2479,         0.0907,         0.0935,         0.0941,         8.9104,        10.0946
   2480,         0.0892,         0.0935,         0.0941,         8.5696,         9.6383
   2481,         0.0908,         0.0937,         0.0942,         8.3371,         9.2925
   2482,         0.0897,         0.0938,         0.0942,         7.8979,         9.0188
   2483,         0.0887,         0.0938,         0.0942,         7.1092,         8.5921
   2484,         0.0875,         0.0938,         0.0942,         6.4521,         8.1187
   2485,         0.0866,         0.0938,         0.0942,         6.1913,         7.6933
   2486,         0.0896,         0.0940,         0.0943,         6.3050,         7.3825
   2487,         0.0889,         0.0940,         0.0943,         5.8121,         7.2346
   2488,         0.0886,         0.0940,         0.0943,         5.6317,         6.7992
   2489,         0.0897,         0.0940,         0.0944,         5.4046,         6.6429
   2490,         0.0916,         0.0941,         0.0944,         5.5575,         6.6896
   2491,         0.0916,         0.0941,         0.0944,         5.2067,         6.5146
   2492,         0.0910,         0.0941,         0.0944,         4.6800,         6.2408
   2493,         0.0902,         0.0940,         0.0944,         4.8033,         5.9700
   2494,         0.0895,         0.0941,         0.0944,         4.8783,         5.8892
   2495,         0.0902,         0.0941,         0.0944,         5.3333,         5.9467
   2496,         0.0895,         0.0941,         0.0944,         4.7367,         5.9587
   2497,         0.0888,         0.0940,         0.0944,         3.9350,         5.6467
   2498,         0.0875,         0.0938,         0.0943,         3.5750,         5.2600
   2499,         0.0863,         0.0938,         0.0942,         3.8562,         5.0121
   2500,         0.0855,         0.0939,         0.0943,         4.5163,         5.0267
   2501,         0.0845,         0.0939,         0.0943,         4.3000,         5.1396
   2502,         0.0837,         0.0940,         0.0943,         3.4217,         4.9983
   2503,         0.0828,         0.0940,         0.0943,         3.0067,         4.6567
   2504,         0.0823,         0.0940,         0.0944,         2.9817,         4.3496
   2505,         0.0817,         0.0940,         0.0944,         2.7313,         4.1650
   2506,         0.0809,         0.0940,         0.0944,         2.5825,         3.9979
   2507,         0.0805,         0.0941,         0.0944,         2.6367,         3.8421
   2508,         0.0799,         0.0942,         0.0945,         2.4317,         3.7308
   2509,         0.0796,         0.0942,         0.0945,         2.3350,         3.6129
   2510,         0.0790,         0.0942,         0.0945,         2.2313,         3.4675
   2511,         0.0784,         0.0942,         0.0945,         1.9925,         3.3588
   2512,         0.0779,         0.0942,         0.0945,         1.9417,         3.2667
   2513,         0.0774,         0.0943,         0.0945,         1.9729,         3.1496
   2514,         0.0769,         0.0942,         0.0945,         1.6692,         3.0083
   2515,         0.0766,         0.0941,         0.0945,         1.6171,         2.9217
   2516,         0.0802,         0.0941,         0.0946,         1.7908,         2.9037
   2517,         0.0819,         0.0942,         0.0946,         1.8287,         2.8608
   2518,         0.0817,         0.0944,         0.0946,         1.6696,         2.7750
   2519,         0.0814,         0.0944,         0.0947,         1.6729,         2.7300
   2520,         0.0883,         0.0945,         0.0947,         1.7671,         2.6783
   2521,         0.0881,         0.0946,         0.0947,         1.7158,         2.6096
   2522,         0.0900,         0.0946,         0.0947,         1.6629,         2.5875
   2523,         0.0898,         0.0946,         0.0947,         1.3367,         2.4888
   2524,         0.0896,         0.0946,         0.0947,         1.3400,         2.4358
   2525,         0.0894,         0.0946,         0.0947,         1.1908,         2.3183
   2526,         0.0891,         0.0946,         0.0947,         1.0833,         2.2300
   2527,         0.0889,         0.0946,         0.0947,         1.1562,         2.1954
   2528,         0.0886,         0.0946,         0.0947,         1.0183,         2.0787
   2529,         0.0885,         0.0946,         0.0947,         0.8442,         1.9333
   2530,         0.0882,         0.0946,         0.0947,         0.6833,         1.8413
   2531,         0.0879,         0.0945,         0.0947,         0.9167,         1.9042
   2532,         0.0877,         0.0945,         0.0947,         0.7017,         1.7096
   2533,         0.0875,         0.0946,         0.0947,         0.5271,         1.5938
   2534,         0.0873,         0.0946,         0.0947,         0.6413,         1.6258
   2535,         0.0886,         0.0946,         0.0947,         0.6379,         1.5883
   2536,         0.0884,         0.0946,         0.0947,         0.7125,         1.5692
   2537,         0.0883,         0.0947,         0.0948,         0.7358,         1.5404
   2538,         0.0887,         0.0947,         0.0948,         0.7550,         1.5150
   2539,         0.0886,         0.0947,         0.0948,         0.6537,         1.4296
   2540,         0.0885,         0.0947,         0.0948,         0.4333,         1.3275
