 day,simuCH4_d,pro_sum_d,oxi_sum_d,fdifu1_d,ebu_sum_sat_d,pla_sum_d,CH4V1,CH4V2,CH4V3,CH4V4,CH4V5,    CH4V6,CH4V7,CH4V8,CH4V9,CH4V10,ebu_sum_unsat_d,zwt
     26,         0.0152,         0.0273,         0.0054,         0.0043,         0.0065,         0.0045,         0.0096,         1.8660,         3.9842,         5.9891,         7.1700,         7.7107,         7.8184,         7.8809,         7.9463,         8.0129,         0.0000,       -54.1812
     27,         0.0146,         0.0273,         0.0054,         0.0043,         0.0058,         0.0045,         0.0094,         1.8671,         3.9914,         5.9914,         7.1738,         7.7150,         7.8218,         7.8838,         7.9488,         8.0151,         0.0000,       -54.3490
     28,         0.0090,         0.0272,         0.0052,         0.0040,         0.0006,         0.0045,         0.0087,         1.8661,         3.9971,         5.9937,         7.1775,         7.7192,         7.8252,         7.8867,         7.9513,         8.0173,         0.0000,       -54.5306
     29,         0.0149,         0.0271,         0.0054,         0.0042,         0.0062,         0.0045,         0.0094,         1.8713,         4.0005,         5.9957,         7.1812,         7.7234,         7.8287,         7.8897,         7.9539,         8.0197,         0.0000,       -54.6461
     30,         0.0134,         0.0268,         0.0051,         0.0040,         0.0050,         0.0045,         0.0086,         1.8706,         4.0025,         5.9976,         7.1851,         7.7278,         7.8323,         7.8928,         7.9567,         8.0223,         0.0000,       -54.7955
     31,         0.0084,         0.0266,         0.0051,         0.0039,         0.0000,         0.0045,         0.0085,         1.8802,         4.0035,         5.9995,         7.1891,         7.7322,         7.8361,         7.8962,         7.9597,         8.0250,         0.0000,       -55.1161
     32,         0.0202,         0.0245,         0.0040,         0.0030,         0.0127,         0.0045,         0.0069,         1.8778,         4.0066,         6.0011,         7.1932,         7.7367,         7.8400,         7.8996,         7.9629,         8.0279,         0.0000,       -55.4827
     33,         0.0144,         0.0233,         0.0035,         0.0025,         0.0074,         0.0045,         0.0060,         1.8735,         4.0218,         6.0028,         7.1973,         7.7413,         7.8440,         7.9033,         7.9662,         8.0309,         0.0000,       -55.9287
     34,         0.0086,         0.0264,         0.0052,         0.0038,         0.0002,         0.0045,         0.0085,         1.8700,         4.0349,         6.0044,         7.2006,         7.7454,         7.8476,         7.9065,         7.9691,         8.0336,         0.0000,       -56.6237
     35,         0.0123,         0.0266,         0.0054,         0.0040,         0.0039,         0.0045,         0.0091,         1.8682,         4.0407,         6.0059,         7.2033,         7.7492,         7.8509,         7.9095,         7.9718,         8.0360,         0.0000,       -56.9448
     36,         0.0120,         0.0266,         0.0057,         0.0042,         0.0033,         0.0045,         0.0095,         1.8714,         4.0407,         6.0072,         7.2058,         7.7528,         7.8541,         7.9123,         7.9743,         8.0383,         0.0000,       -57.1088
     37,         0.0116,         0.0264,         0.0054,         0.0039,         0.0033,         0.0045,         0.0087,         1.8694,         4.0415,         6.0081,         7.2084,         7.7564,         7.8572,         7.9151,         7.9769,         8.0406,         0.0000,       -57.4977
     38,         0.0092,         0.0256,         0.0050,         0.0035,         0.0012,         0.0045,         0.0079,         1.8672,         4.0458,         6.0088,         7.2114,         7.7603,         7.8607,         7.9183,         7.9798,         8.0433,         0.0000,       -58.0079
     39,         0.0270,         0.0225,         0.0033,         0.0022,         0.0203,         0.0045,         0.0054,         1.8652,         4.0453,         6.0092,         7.2150,         7.7645,         7.8646,         7.9218,         7.9831,         8.0464,         0.0000,       -58.4845
     40,         0.0068,         0.0219,         0.0030,         0.0020,         0.0004,         0.0044,         0.0050,         1.8622,         4.0444,         6.0100,         7.2181,         7.7685,         7.8682,         7.9253,         7.9863,         8.0494,         0.0000,       -59.0660
     41,         0.0194,         0.0214,         0.0029,         0.0018,         0.0132,         0.0044,         0.0048,         1.8592,         4.0434,         6.0104,         7.2214,         7.7727,         7.8722,         7.9290,         7.9898,         8.0526,         0.0000,       -59.4953
     42,         0.0067,         0.0226,         0.0033,         0.0021,         0.0001,         0.0044,         0.0053,         1.8567,         4.0423,         6.0107,         7.2244,         7.7766,         7.8759,         7.9325,         7.9931,         8.0556,         0.0000,       -59.8087
     43,         0.0119,         0.0236,         0.0041,         0.0027,         0.0048,         0.0045,         0.0064,         1.8675,         4.0422,         6.0106,         7.2266,         7.7801,         7.8792,         7.9357,         7.9960,         8.0583,         0.0000,       -60.1299
     44,         0.0182,         0.0272,         0.0045,         0.0041,         0.0096,         0.0045,         0.0089,         1.8683,         4.0493,         6.0104,         7.2284,         7.7833,         7.8823,         7.9385,         7.9986,         8.0607,         0.0000,       -51.1783
     45,         0.0182,         0.0343,         0.0008,         0.0137,         0.0000,         0.0046,         0.0263,         1.8671,         4.0516,         6.0106,         7.2313,         7.7873,         7.8861,         7.9421,         8.0021,         8.0639,         0.0000,        -3.6748
     46,         0.0208,         0.0349,         0.0000,         0.0162,         0.0000,         0.0046,         0.0309,         1.8664,         4.0513,         6.0108,         7.2352,         7.7920,         7.8905,         7.9463,         8.0061,         8.0677,         0.0000,         1.6445
     47,         0.0209,         0.0349,         0.0000,         0.0163,         0.0000,         0.0046,         0.0311,         1.8658,         4.0511,         6.0107,         7.2389,         7.7966,         7.8949,         7.9505,         8.0101,         8.0716,         0.0000,         2.9467
     48,         0.0210,         0.0350,         0.0000,         0.0164,         0.0000,         0.0046,         0.0312,         1.8656,         4.0509,         6.0103,         7.2423,         7.8009,         7.8991,         7.9546,         8.0140,         8.0754,         0.0000,         0.6123
     49,         0.0174,         0.0326,         0.0026,         0.0128,         0.0000,         0.0046,         0.0247,         1.8648,         4.0506,         6.0095,         7.2457,         7.8054,         7.9034,         7.9587,         8.0180,         8.0792,         0.0000,       -13.6099
     50,         0.0122,         0.0284,         0.0032,         0.0077,         0.0000,         0.0045,         0.0154,         1.8632,         4.0500,         6.0082,         7.2493,         7.8099,         7.9077,         7.9629,         8.0220,         8.0832,         0.0000,       -22.9977
     51,         0.0129,         0.0306,         0.0043,         0.0084,         0.0000,         0.0045,         0.0167,         1.8619,         4.0494,         6.0066,         7.2522,         7.8140,         7.9117,         7.9667,         8.0257,         8.0867,         0.0000,       -28.3138
     52,         0.0119,         0.0300,         0.0047,         0.0074,         0.0000,         0.0045,         0.0148,         1.8606,         4.0489,         6.0046,         7.2547,         7.8179,         7.9155,         7.9703,         8.0292,         8.0902,         0.0000,       -33.2830
     53,         0.0139,         0.0279,         0.0043,         0.0058,         0.0036,         0.0045,         0.0120,         1.8595,         4.0491,         6.0022,         7.2568,         7.8216,         7.9192,         7.9739,         8.0327,         8.0935,         0.0000,       -36.9161
     54,         0.0115,         0.0292,         0.0050,         0.0062,         0.0007,         0.0045,         0.0127,         1.8585,         4.0530,         5.9996,         7.2586,         7.8251,         7.9226,         7.9773,         8.0359,         8.0966,         0.0000,       -39.2507
     55,         0.0331,         0.0272,         0.0045,         0.0053,         0.0234,         0.0045,         0.0109,         1.8577,         4.0525,         5.9966,         7.2603,         7.8285,         7.9261,         7.9807,         8.0392,         8.0998,         0.0000,       -41.0081
     56,         0.0075,         0.0235,         0.0030,         0.0031,         0.0000,         0.0044,         0.0070,         1.8562,         4.0514,         5.9931,         7.2625,         7.8322,         7.9298,         7.9844,         8.0428,         8.1032,         0.0000,       -42.8021
     57,         0.0071,         0.0219,         0.0025,         0.0024,         0.0003,         0.0044,         0.0057,         1.8541,         4.0500,         5.9891,         7.2650,         7.8362,         7.9339,         7.9884,         8.0467,         8.1070,         0.0000,       -44.1462
     58,         0.0178,         0.0246,         0.0035,         0.0034,         0.0100,         0.0044,         0.0077,         1.8546,         4.0487,         5.9847,         7.2669,         7.8398,         7.9376,         7.9921,         8.0503,         8.1104,         0.0000,       -45.3313
     59,         0.0248,         0.0243,         0.0036,         0.0033,         0.0170,         0.0045,         0.0076,         1.8700,         4.0496,         5.9805,         7.2683,         7.8431,         7.9411,         7.9956,         8.0537,         8.1136,         0.0000,       -46.6170
     60,         0.0091,         0.0260,         0.0045,         0.0042,         0.0004,         0.0045,         0.0091,         1.8767,         4.0623,         5.9765,         7.2692,         7.8461,         7.9443,         7.9988,         8.0568,         8.1166,         0.0000,       -47.9686
     61,         0.0080,         0.0233,         0.0032,         0.0027,         0.0008,         0.0045,         0.0064,         1.8742,         4.0724,         5.9720,         7.2707,         7.8495,         7.9477,         8.0023,         8.0602,         8.1199,         0.0000,       -49.0280
     62,         0.0152,         0.0272,         0.0050,         0.0046,         0.0061,         0.0045,         0.0100,         1.8731,         4.0763,         5.9672,         7.2716,         7.8525,         7.9509,         8.0055,         8.0634,         8.1228,         0.0000,       -49.8037
     63,         0.0193,         0.0275,         0.0057,         0.0052,         0.0096,         0.0045,         0.0113,         1.8734,         4.0815,         5.9618,         7.2722,         7.8552,         7.9539,         8.0084,         8.0662,         8.1256,         0.0000,       -50.4237
     64,         0.0236,         0.0248,         0.0045,         0.0038,         0.0153,         0.0045,         0.0089,         1.8729,         4.0910,         5.9560,         7.2730,         7.8581,         7.9569,         8.0115,         8.0692,         8.1285,         0.0000,       -51.2449
     65,         0.0092,         0.0271,         0.0055,         0.0047,         0.0000,         0.0045,         0.0102,         1.8794,         4.0986,         5.9510,         7.2734,         7.8608,         7.9598,         8.0143,         8.0720,         8.1312,         0.0000,       -52.0793
     66,         0.0204,         0.0255,         0.0047,         0.0038,         0.0121,         0.0045,         0.0085,         1.8781,         4.0984,         5.9457,         7.2738,         7.8634,         7.9626,         8.0172,         8.0748,         8.1339,         0.0000,       -52.6142
     67,         0.0139,         0.0237,         0.0036,         0.0028,         0.0066,         0.0045,         0.0066,         1.8792,         4.0950,         5.9411,         7.2744,         7.8661,         7.9655,         8.0201,         8.0777,         8.1367,         0.0000,       -53.5203
     68,         0.0130,         0.0269,         0.0054,         0.0043,         0.0042,         0.0045,         0.0094,         1.8984,         4.0920,         5.9361,         7.2743,         7.8683,         7.9679,         8.0226,         8.0801,         8.1391,         0.0000,       -54.4330
     69,         0.0212,         0.0267,         0.0052,         0.0040,         0.0127,         0.0045,         0.0087,         1.9154,         4.0902,         5.9303,         7.2741,         7.8705,         7.9703,         8.0250,         8.0825,         8.1414,         0.0000,       -55.3071
     70,         0.0092,         0.0265,         0.0052,         0.0038,         0.0009,         0.0045,         0.0084,         1.9173,         4.0964,         5.9287,         7.2740,         7.8727,         7.9726,         8.0274,         8.0848,         8.1437,         0.0000,       -56.4219
     71,         0.0131,         0.0265,         0.0051,         0.0038,         0.0047,         0.0045,         0.0084,         1.9227,         4.0981,         5.9282,         7.2737,         7.8747,         7.9748,         8.0296,         8.0870,         8.1459,         0.0000,       -56.3243
     72,         0.0219,         0.0264,         0.0051,         0.0039,         0.0135,         0.0046,         0.0085,         1.9284,         4.0954,         5.9271,         7.2739,         7.8769,         7.9773,         8.0321,         8.0895,         8.1483,         0.0000,       -56.1544
     73,         0.0154,         0.0259,         0.0053,         0.0039,         0.0070,         0.0046,         0.0089,         1.9255,         4.0928,         5.9261,         7.2741,         7.8790,         7.9796,         8.0345,         8.0919,         8.1507,         0.0000,       -56.9109
     74,         0.0184,         0.0263,         0.0056,         0.0041,         0.0098,         0.0046,         0.0094,         1.9273,         4.0903,         5.9250,         7.2738,         7.8809,         7.9817,         8.0366,         8.0940,         8.1528,         0.0000,       -57.8789
     75,         0.0086,         0.0260,         0.0057,         0.0041,         0.0000,         0.0045,         0.0092,         1.9225,         4.0877,         5.9243,         7.2737,         7.8827,         7.9838,         8.0387,         8.0961,         8.1549,         0.0000,       -58.8035
     76,         0.0113,         0.0265,         0.0051,         0.0037,         0.0030,         0.0045,         0.0082,         1.9178,         4.0857,         5.9233,         7.2735,         7.8845,         7.9857,         8.0407,         8.0981,         8.1569,         0.0000,       -57.2261
     77,         0.0188,         0.0265,         0.0052,         0.0038,         0.0104,         0.0045,         0.0084,         1.9136,         4.0906,         5.9218,         7.2736,         7.8864,         7.9879,         8.0429,         8.1003,         8.1591,         0.0000,       -56.4066
     78,         0.0142,         0.0262,         0.0051,         0.0037,         0.0060,         0.0045,         0.0082,         1.9118,         4.0912,         5.9194,         7.2741,         7.8885,         7.9902,         8.0453,         8.1027,         8.1615,         0.0000,       -57.3369
     79,         0.0083,         0.0265,         0.0051,         0.0038,         0.0000,         0.0045,         0.0083,         1.9204,         4.0884,         5.9163,         7.2741,         7.8903,         7.9923,         8.0474,         8.1048,         8.1636,         0.0000,       -56.8812
     80,         0.0125,         0.0270,         0.0054,         0.0043,         0.0036,         0.0045,         0.0095,         1.9178,         4.0859,         5.9125,         7.2743,         7.8922,         7.9944,         8.0497,         8.1070,         8.1659,         0.0000,       -54.7350
     81,         0.0088,         0.0267,         0.0054,         0.0042,         0.0000,         0.0045,         0.0092,         1.9138,         4.0833,         5.9090,         7.2746,         7.8942,         7.9966,         8.0519,         8.1093,         8.1682,         0.0000,       -55.2058
     82,         0.0197,         0.0263,         0.0052,         0.0039,         0.0113,         0.0045,         0.0086,         1.9136,         4.0821,         5.9051,         7.2750,         7.8962,         7.9989,         8.0542,         8.1116,         8.1705,         0.0000,       -56.8041
     83,         0.0213,         0.0235,         0.0039,         0.0026,         0.0141,         0.0046,         0.0063,         1.9370,         4.0912,         5.9036,         7.2755,         7.8982,         8.0012,         8.0566,         8.1141,         8.1730,         0.0000,       -58.5351
     84,         0.0165,         0.0234,         0.0039,         0.0025,         0.0094,         0.0046,         0.0061,         1.9578,         4.0989,         5.9023,         7.2759,         7.9002,         8.0035,         8.0590,         8.1165,         8.1753,         0.0000,       -59.9854
     85,         0.0162,         0.0240,         0.0043,         0.0028,         0.0088,         0.0046,         0.0065,         1.9681,         4.1004,         5.9003,         7.2760,         7.9019,         8.0055,         8.0612,         8.1187,         8.1775,         0.0000,       -61.5719
     86,         0.0136,         0.0229,         0.0044,         0.0028,         0.0062,         0.0046,         0.0072,         1.9710,         4.0993,         5.8975,         7.2762,         7.9037,         8.0076,         8.0633,         8.1209,         8.1797,         0.0000,       -62.8152
     87,         0.0153,         0.0225,         0.0045,         0.0027,         0.0079,         0.0046,         0.0069,         1.9683,         4.1079,         5.8943,         7.2761,         7.9053,         8.0096,         8.0654,         8.1230,         8.1818,         0.0000,       -64.1042
     88,         0.0192,         0.0227,         0.0039,         0.0022,         0.0124,         0.0046,         0.0055,         1.9780,         4.1134,         5.8909,         7.2758,         7.9067,         8.0113,         8.0673,         8.1249,         8.1837,         0.0000,       -65.6489
     89,         0.0151,         0.0235,         0.0045,         0.0025,         0.0079,         0.0046,         0.0061,         1.9783,         4.1140,         5.8906,         7.2753,         7.9080,         8.0129,         8.0691,         8.1267,         8.1855,         0.0000,       -67.2974
     90,         0.0091,         0.0238,         0.0048,         0.0026,         0.0019,         0.0046,         0.0062,         1.9837,         4.1106,         5.8902,         7.2747,         7.9091,         8.0144,         8.0706,         8.1282,         8.1870,         0.0000,       -68.5632
     91,         0.0074,         0.0244,         0.0048,         0.0028,         0.0000,         0.0046,         0.0066,         1.9770,         4.1072,         5.8889,         7.2740,         7.9101,         8.0157,         8.0720,         8.1297,         8.1885,         0.0000,       -66.0885
     92,         0.0119,         0.0255,         0.0051,         0.0033,         0.0040,         0.0046,         0.0075,         1.9710,         4.1044,         5.8870,         7.2738,         7.9114,         8.0173,         8.0737,         8.1314,         8.1903,         0.0000,       -61.7101
     93,         0.0082,         0.0261,         0.0051,         0.0036,         0.0000,         0.0046,         0.0080,         1.9731,         4.1059,         5.8848,         7.2738,         7.9128,         8.0190,         8.0755,         8.1333,         8.1922,         0.0000,       -58.4557
     94,         0.0090,         0.0275,         0.0052,         0.0044,         0.0000,         0.0046,         0.0094,         1.9668,         4.1037,         5.8820,         7.2744,         7.9146,         8.0211,         8.0777,         8.1356,         8.1945,         0.0000,       -52.2758
     95,         0.0091,         0.0275,         0.0053,         0.0045,         0.0000,         0.0046,         0.0097,         1.9605,         4.1008,         5.8778,         7.2753,         7.9167,         8.0235,         8.0802,         8.1381,         8.1971,         0.0000,       -51.4337
     96,         0.0169,         0.0274,         0.0053,         0.0044,         0.0079,         0.0046,         0.0095,         1.9572,         4.0979,         5.8710,         7.2761,         7.9187,         8.0259,         8.0827,         8.1407,         8.1997,         0.0000,       -52.4614
     97,         0.0162,         0.0270,         0.0053,         0.0042,         0.0074,         0.0046,         0.0092,         1.9681,         4.0959,         5.8634,         7.2766,         7.9206,         8.0281,         8.0850,         8.1431,         8.2021,         0.0000,       -53.8860
     98,         0.0147,         0.0269,         0.0057,         0.0044,         0.0057,         0.0046,         0.0100,         1.9812,         4.1040,         5.8573,         7.2767,         7.9223,         8.0302,         8.0872,         8.1453,         8.2043,         0.0000,       -55.6831
     99,         0.0121,         0.0305,         0.0038,         0.0075,         0.0000,         0.0047,         0.0152,         1.9903,         4.1102,         5.8579,         7.2769,         7.9240,         8.0322,         8.0893,         8.1476,         8.2066,         0.0000,       -30.9119
    100,         0.0209,         0.0348,         0.0000,         0.0162,         0.0000,         0.0047,         0.0309,         1.9857,         4.1087,         5.8590,         7.2787,         7.9268,         8.0353,         8.0925,         8.1508,         8.2099,         0.0000,        15.6362
    101,         0.0215,         0.0350,         0.0000,         0.0167,         0.0000,         0.0047,         0.0319,         1.9793,         4.1058,         5.8590,         7.2815,         7.9303,         8.0391,         8.0964,         8.1547,         8.2138,         0.0000,        31.3113
    102,         0.0215,         0.0353,         0.0000,         0.0168,         0.0000,         0.0047,         0.0320,         1.9732,         4.1029,         5.8578,         7.2843,         7.9338,         8.0429,         8.1003,         8.1586,         8.2178,         0.0000,        25.0689
    103,         0.0220,         0.0365,         0.0000,         0.0173,         0.0000,         0.0047,         0.0329,         1.9686,         4.1003,         5.8552,         7.2871,         7.9373,         8.0464,         8.1037,         8.1622,         8.2217,         0.0000,        21.5748
    104,         0.0222,         0.0366,         0.0000,         0.0174,         0.0000,         0.0047,         0.0332,         1.9650,         4.0980,         5.8501,         7.2901,         7.9410,         8.0500,         8.1073,         8.1660,         8.2259,         0.0000,        15.9597
    105,         0.0220,         0.0361,         0.0000,         0.0173,         0.0000,         0.0047,         0.0329,         1.9618,         4.0956,         5.8443,         7.2921,         7.9445,         8.0538,         8.1110,         8.1698,         8.2299,         0.0000,        10.3630
    106,         0.0217,         0.0355,         0.0000,         0.0170,         0.0000,         0.0047,         0.0324,         1.9580,         4.0929,         5.8386,         7.2929,         7.9475,         8.0573,         8.1149,         8.1737,         8.2337,         0.0000,        10.1906
    107,         0.0216,         0.0354,         0.0000,         0.0169,         0.0000,         0.0047,         0.0321,         1.9537,         4.0900,         5.8328,         7.2935,         7.9503,         8.0608,         8.1187,         8.1776,         8.2375,         0.0000,        15.0876
    108,         0.0216,         0.0354,         0.0000,         0.0169,         0.0000,         0.0047,         0.0322,         1.9498,         4.0871,         5.8273,         7.2944,         7.9531,         8.0642,         8.1223,         8.1813,         8.2412,         0.0000,        12.2561
    109,         0.0218,         0.0363,         0.0000,         0.0171,         0.0000,         0.0047,         0.0326,         1.9461,         4.0841,         5.8219,         7.2954,         7.9560,         8.0675,         8.1258,         8.1850,         8.2449,         0.0000,         8.8568
    110,         0.0228,         0.0384,         0.0000,         0.0181,         0.0000,         0.0047,         0.0343,         1.9447,         4.0817,         5.8174,         7.2970,         7.9591,         8.0707,         8.1289,         8.1883,         8.2487,         0.0000,         5.3868
    111,         0.0234,         0.0397,         0.0000,         0.0187,         0.0000,         0.0047,         0.0355,         1.9456,         4.0800,         5.8136,         7.2988,         7.9626,         8.0743,         8.1324,         8.1920,         8.2528,         0.0000,         2.7060
    112,         0.0247,         0.0424,         0.0000,         0.0200,         0.0000,         0.0047,         0.0377,         1.9494,         4.0793,         5.8109,         7.3006,         7.9664,         8.0781,         8.1362,         8.1959,         8.2573,         0.0000,         1.7802
    113,         0.0251,         0.0435,         0.0000,         0.0204,         0.0000,         0.0047,         0.0386,         1.9553,         4.0793,         5.8089,         7.3020,         7.9705,         8.0826,         8.1408,         8.2007,         8.2623,         0.0000,         9.3413
    114,         0.0345,         0.0467,         0.0000,         0.0216,         0.0079,         0.0050,         0.0407,         1.9629,         4.0809,         5.8077,         7.3032,         7.9749,         8.0878,         8.1461,         8.2061,         8.2680,         0.0000,         8.9788
    115,         0.0341,         0.0532,         0.0000,         0.0242,         0.0009,         0.0091,         0.0452,         1.9532,         4.0885,         5.8052,         7.3009,         7.9805,         8.0939,         8.1522,         8.2124,         8.2747,         0.0000,        11.5640
    116,         0.0397,         0.0575,         0.0000,         0.0262,         0.0000,         0.0135,         0.0487,         1.9049,         4.0854,         5.7916,         7.2901,         7.9873,         8.1016,         8.1600,         8.2204,         8.2830,         0.0000,        12.8861
    117,         0.0383,         0.0525,         0.0000,         0.0243,         0.0008,         0.0131,         0.0453,         1.8359,         4.0689,         5.7699,         7.2718,         7.9932,         8.1097,         8.1691,         8.2294,         8.2916,         0.0000,        10.7768
    118,         0.0441,         0.0519,         0.0000,         0.0232,         0.0111,         0.0098,         0.0437,         1.7904,         4.0547,         5.7566,         7.2561,         7.9964,         8.1162,         8.1772,         8.2375,         8.2986,         0.0000,        14.0230
    119,         0.0690,         0.0585,         0.0000,         0.0282,         0.0280,         0.0127,         0.0532,         1.7525,         4.0467,         5.7449,         7.2439,         8.0010,         8.1227,         8.1845,         8.2452,         8.3064,         0.0000,         8.8268
    120,         0.0460,         0.0638,         0.0000,         0.0289,         0.0008,         0.0163,         0.0532,         1.6924,         4.0393,         5.7254,         7.2261,         8.0069,         8.1304,         8.1928,         8.2540,         8.3157,         0.0000,        16.3974
    121,         0.0405,         0.0572,         0.0000,         0.0256,         0.0000,         0.0149,         0.0473,         1.6216,         4.0251,         5.6998,         7.2030,         8.0119,         8.1386,         8.2024,         8.2639,         8.3251,         0.0000,        23.8381
    122,         0.0411,         0.0532,         0.0000,         0.0237,         0.0058,         0.0117,         0.0443,         1.5748,         4.0088,         5.6809,         7.1834,         8.0140,         8.1447,         8.2106,         8.2724,         8.3327,         0.0000,        18.8197
