 month,GPP_m,NPP_m,Reco_m,NEE_m,Rh_m,Ra_m,RLEAV_m, RWOOD_m,RROOT_m,Rh4_m,Rh5_m,Rh6_m,Rh7_m,Rh8_m,pheno,NSC_yr,add_yr,store_yr, QC(1),QC(2),QC(3),QC(4),QC(5),QC(6),QC(7),QC(8), wcl(1),wcl(2),wcl(3),zwt,thawd,snowd,  ch4emission,ch4pro,ch4oxi,ch4difu,ch4ebusat,ch4pla, ch4v1,ch4v2,ch4v3,ch4v4,ch4v5,ch4v6,ch4v7,ch4v8,ch4v9,ch4v10,unsatebu
      1,         0.0000,         0.0000,         1.0061,         1.0061,         0.9443,        -0.0618,         0.0470,         0.0021,         0.0128,         0.2473,         0.0194,         0.4264,         0.2300,         0.0211,       136.0000,        14.5875,         0.0000,         0.0733,       143.8878,        81.7272,       173.1028,       284.2967,       260.0237,       456.4522,     82135.0781,     72474.4219,         0.9257,         0.9477,         0.9483,       -54.7955,       150.0000,         0.2120,         0.0166,         0.0526,         0.0090,         0.0076,         0.0000,         0.0090,         0.0086,         1.8706,         4.0025,         5.9976,         7.1851,         7.7278,         7.8323,         7.8928,         7.9567,         8.0223,         0.0000
      2,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000
      3,         0.0000,         0.0000,         0.5923,         0.5923,         0.5904,        -0.0019,         0.0014,         0.0001,         0.0004,         0.1616,         0.0121,         0.2623,         0.1414,         0.0130,       136.0000,        14.5875,         0.0000,         0.0733,       132.6050,        79.8717,       165.8756,       294.0974,       260.9268,       456.7982,     82129.2656,     72474.4219,         0.9529,         0.9448,         0.9466,       -49.0280,       150.0000,         0.4940,         0.0135,         0.0340,         0.0047,         0.0077,         0.0000,         0.0058,         0.0064,         1.8742,         4.0724,         5.9720,         7.2707,         7.8495,         7.9477,         8.0023,         8.0602,         8.1199,         0.0000
      4,         0.0000,         0.0000,         0.5951,         0.5951,         0.5920,        -0.0031,         0.0023,         0.0001,         0.0007,         0.1659,         0.0121,         0.2607,         0.1404,         0.0129,       136.0000,        14.5875,         0.0000,         0.0733,       122.2057,        78.0767,       159.0191,       302.4156,       261.7792,       457.2996,     82123.4531,     72474.4219,         0.8980,         0.9415,         0.9444,       -61.7101,       150.0000,         0.5318,         0.0109,         0.0331,         0.0068,         0.0050,         0.0000,         0.0059,         0.0075,         1.9710,         4.1044,         5.8870,         7.2738,         7.9114,         8.0173,         8.0737,         8.1314,         8.1903,         0.0000
      5,         0.0000,         0.0000,         0.8828,         0.8828,         0.7267,        -0.1561,         0.1196,         0.0068,         0.0297,         0.2103,         0.0150,         0.3159,         0.1699,         0.0156,       136.0000,        14.5875,         0.0000,         0.0733,       113.1352,        76.3937,       152.7401,       307.4808,       262.4753,       458.1362,     82115.6484,     72476.3281,         0.9526,         0.9349,         0.9402,        13.2996,       150.0000,         0.0099,         0.0329,         0.0549,         0.0014,         0.0235,         0.0000,         0.0094,         0.0480,         1.5417,         3.9889,         5.6654,         7.1677,         8.0159,         8.1498,         8.2174,         8.2798,         8.3399,         0.0000
      6,         0.0000,         1.8219,         2.6940,         2.6940,         1.6679,        -1.0261,         0.8763,         0.0535,         0.0963,         0.4866,         0.0351,         0.7231,         0.3874,         0.0355,       129.0000,        14.5875,         0.0000,         0.0733,       152.5204,        76.9184,       155.3267,       298.0895,       262.0363,       460.2458,     82092.6641,     72485.4844,         0.9527,         0.9361,         0.9406,       -48.5306,       150.0000,         0.0000,         0.0619,         0.1262,         0.0206,         0.0218,         0.0089,         0.0312,         0.0271,         1.0909,         3.3434,         4.6760,         6.3185,         8.1469,         8.4314,         8.5737,         8.6829,         8.7677,         0.0000
      7,         0.0000,         1.3658,         4.4186,         4.4186,         2.4897,        -1.9290,         1.5471,         0.1265,         0.2554,         0.6994,         0.0529,         1.0982,         0.5855,         0.0537,       129.0000,        14.5875,         0.0000,         0.0733,       167.2776,        79.5587,       166.2210,       278.4588,       260.5318,       462.2649,     82056.3438,     72501.0312,         0.9525,         0.9315,         0.9378,        10.5509,       150.0000,         0.0000,         0.1227,         0.2382,         0.0194,         0.0648,         0.0142,         0.0437,         0.2481,         1.8239,         3.8509,         4.8863,         6.3274,         8.3998,         8.7699,         8.9594,         9.1125,         9.2359,         0.0000
      8,         0.0000,         1.8766,         6.3462,         6.3462,         3.6919,        -2.6543,         2.0454,         0.1953,         0.4135,         0.9623,         0.0798,         1.6766,         0.8913,         0.0819,       129.0000,        14.5875,         0.0000,         0.0733,       183.6470,        83.8142,       183.2924,       244.3665,       257.4807,       461.9145,     82000.7891,     72517.3281,         0.9525,         0.9324,         0.9383,        29.5636,       150.0000,         0.0000,         0.2422,         0.4386,         0.0291,         0.1377,         0.0335,         0.0710,         0.2879,         2.3727,         5.0987,         5.8657,         6.8162,         9.0924,         9.4571,         9.6384,         9.7948,         9.9275,         0.0000
      9,         0.0000,         1.2794,         5.8502,         5.8502,         3.2100,        -2.6402,         2.1281,         0.1882,         0.3240,         0.7610,         0.0698,         1.5030,         0.8023,         0.0738,       129.0000,        14.5875,         0.0000,         0.0733,       194.9488,        87.2353,       196.7211,       224.0131,       255.0833,       458.4401,     81950.7422,     72531.0859,         0.7908,         0.9351,         0.9401,       -79.5071,       150.0000,         0.0000,         0.2185,         0.3609,         0.0293,         0.0986,         0.0501,         0.0698,         0.0076,         1.7178,         4.6819,         5.4678,         6.4784,         8.9669,         9.3490,         9.5293,         9.6900,         9.8323,         0.0000
     10,         0.0000,         0.0000,         3.7613,         3.7613,         1.6819,        -2.0794,         1.7663,         0.1314,         0.1818,         0.3784,         0.0359,         0.7989,         0.4292,         0.0395,       129.0000,        14.5875,         0.0000,         0.0733,       190.3877,        87.7529,       198.4539,       226.1240,       254.5403,       455.9545,     81924.1484,     72542.0703,         0.6880,         0.7968,         0.9404,      -114.5788,       150.0000,         0.0000,         0.0517,         0.1115,         0.0330,         0.0032,         0.0143,         0.0341,         0.0547,         0.0336,         3.3260,         4.2733,         5.5797,         7.9507,         8.3537,         8.5492,         8.7262,         8.8857,         0.0053
     11,         0.0000,         0.2499,         2.8716,         2.8716,         1.2044,        -1.6672,         1.3807,         0.0909,         0.1956,         0.2746,         0.0255,         0.5691,         0.3070,         0.0283,       129.0000,        14.5875,         0.0000,         0.0733,       179.8224,        86.8308,       194.4067,       234.0961,       254.6939,       454.3814,     81905.7266,     72549.4531,         0.8050,         0.9377,         0.9424,       -76.5714,       150.0000,         0.0004,         0.0328,         0.0822,         0.0141,         0.0028,         0.0049,         0.0251,         0.0051,         0.7323,         3.3127,         4.3539,         5.6648,         7.4728,         7.8308,         8.0078,         8.1677,         8.3109,         0.0004
     12,         0.0000,         0.0000,         1.4370,         1.4370,         0.7316,        -0.7055,         0.5527,         0.0247,         0.1280,         0.1722,         0.0152,         0.3422,         0.1850,         0.0170,       129.0000,        14.5875,         0.0000,         0.0733,       163.5515,        84.7561,       185.8682,       249.6142,       255.6113,       453.6728,     81898.0000,     72550.4297,         0.8246,         0.9459,         0.9475,       -73.3950,       150.0000,         0.1000,         0.0155,         0.0426,         0.0066,         0.0024,         0.0022,         0.0108,         0.0045,         1.4690,         4.0610,         5.5490,         6.5736,         7.3537,         7.5609,         7.6715,         7.7818,         7.8888,         0.0000
     13,         0.0000,         0.0000,         1.1391,         1.1391,         0.8714,        -0.2677,         0.2031,         0.0092,         0.0555,         0.2197,         0.0181,         0.3983,         0.2156,         0.0198,       129.0000,        16.2243,         0.0000,         0.0816,       143.3663,        81.9182,       174.4762,       269.4786,       257.0233,       453.4469,     81888.0938,     72550.4297,         0.7942,         0.9473,         0.9481,       -76.3694,       150.0000,         0.2191,         0.0137,         0.0462,         0.0083,         0.0038,         0.0009,         0.0089,         0.0038,         1.7981,         4.0989,         6.1769,         7.1656,         7.6314,         7.7194,         7.7705,         7.8301,         7.8948,         0.0000
     14,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000
     15,         0.0000,         0.0000,         0.5444,         0.5444,         0.5444,         0.0000,         0.0000,         0.0000,         0.0000,         0.1441,         0.0112,         0.2445,         0.1323,         0.0122,       129.0000,        16.2243,         0.0000,         0.0816,       132.1230,        80.1564,       167.5718,       279.9719,       257.9007,       453.5920,     81882.2812,     72550.4297,         0.8837,         0.9458,         0.9472,       -66.5099,       150.0000,         0.4041,         0.0076,         0.0257,         0.0036,         0.0019,         0.0000,         0.0057,         0.0059,         1.7873,         4.1070,         6.2191,         7.2858,         7.7822,         7.8591,         7.9008,         7.9503,         8.0049,         0.0000
     16,         0.0000,         0.0212,         0.7066,         0.7066,         0.5816,        -0.1250,         0.0936,         0.0058,         0.0256,         0.1584,         0.0120,         0.2585,         0.1398,         0.0129,       129.0000,        16.2243,         0.0000,         0.0816,       122.3213,        78.4393,       160.9853,       288.7880,       258.7852,       453.9380,     81876.4688,     72550.4297,         0.9528,         0.9416,         0.9446,        11.8995,       150.0000,         0.2173,         0.0190,         0.0355,         0.0016,         0.0132,         0.0000,         0.0058,         0.0310,         1.8395,         4.1158,         6.2060,         7.3753,         7.9198,         8.0014,         8.0432,         8.0924,         8.1470,         0.0000
     17,         0.0000,         1.8329,         1.2478,         1.2478,         0.7050,        -0.5428,         0.4455,         0.0206,         0.0767,         0.1991,         0.0147,         0.3090,         0.1669,         0.0154,        94.0000,        16.2243,         0.0000,         0.0816,       156.9682,        77.0464,       155.8125,       296.2192,       259.5078,       454.6142,     81868.6875,     72552.0000,         0.9527,         0.9378,         0.9417,       -25.8264,       150.0000,         0.0000,         0.0319,         0.0516,         0.0028,         0.0216,         0.0010,         0.0093,         0.0325,         1.6039,         4.0957,         5.9955,         7.2853,         8.0362,         8.1414,         8.1921,         8.2459,         8.3043,         0.0000
     18,         0.0000,         0.4747,         3.1743,         3.1743,         1.6512,        -1.5230,         1.2676,         0.0854,         0.1700,         0.4734,         0.0349,         0.7197,         0.3875,         0.0357,        94.0000,        16.2243,         0.0000,         0.0816,       158.3128,        78.0979,       160.4117,       289.5034,       259.0720,       456.5265,     81845.1484,     72561.0078,         0.9525,         0.9322,         0.9384,         9.8987,       150.0000,         0.0000,         0.0839,         0.1402,         0.0108,         0.0410,         0.0078,         0.0351,         0.1083,         0.9693,         3.2264,         4.5687,         6.2769,         8.1790,         8.4569,         8.5908,         8.6930,         8.7728,         0.0000
     19,         0.0000,         1.3719,         5.0594,         5.0594,         2.7152,        -2.3442,         1.8584,         0.1689,         0.3168,         0.7504,         0.0580,         1.2028,         0.6446,         0.0594,        94.0000,        16.2243,         0.0000,         0.0816,       171.7953,        81.6361,       174.7608,       267.8398,       257.3559,       458.3369,     81806.1797,     72576.4531,         0.9526,         0.9339,         0.9391,         3.1439,       150.0000,         0.0000,         0.1467,         0.2844,         0.0246,         0.0847,         0.0135,         0.0485,         0.2375,         1.7641,         3.9823,         4.9395,         6.3333,         8.4999,         8.8702,         9.0552,         9.2055,         9.3277,         0.0000
     20,         0.0000,         2.0548,         6.5313,         6.5313,         3.5185,        -3.0127,         2.3197,         0.2332,         0.4599,         0.8996,         0.0761,         1.6051,         0.8585,         0.0792,        94.0000,        16.2243,         0.0000,         0.0816,       189.4182,        86.1731,       192.7805,       238.9796,       254.6317,       457.5494,     81753.3125,     72591.6250,         0.9527,         0.9356,         0.9402,       -47.7932,       150.0000,         0.0000,         0.1757,         0.3728,         0.0520,         0.0742,         0.0372,         0.0643,         0.0491,         2.0623,         4.8025,         5.5861,         6.6200,         8.9766,         9.3528,         9.5361,         9.6944,         9.8298,         0.0000
     21,         0.0000,         0.9852,         5.5109,         5.5109,         2.7485,        -2.7625,         2.2676,         0.2019,         0.2929,         0.6473,         0.0592,         1.2871,         0.6912,         0.0638,        94.0000,        16.2243,         0.0000,         0.0816,       198.9039,        89.2607,       204.7257,       226.0425,       252.8979,       454.7212,     81710.5625,     72606.2422,         0.7493,         0.9098,         0.9384,       -88.3302,       150.0000,         0.0000,         0.1221,         0.2562,         0.0456,         0.0290,         0.0356,         0.0575,         0.0051,         1.3770,         4.2002,         5.0051,         6.1481,         8.6177,         9.0175,         9.2081,         9.3758,         9.5233,         0.0000
     22,         0.0000,         0.1790,         3.5889,         3.5889,         1.4698,        -2.1191,         1.7641,         0.1322,         0.2229,         0.3316,         0.0308,         0.6967,         0.3760,         0.0347,        94.0000,        16.2243,         0.0000,         0.0816,       194.5379,        89.9018,       206.8254,       231.0294,       252.6149,       452.7559,     81687.2344,     72615.0703,         0.6877,         0.7081,         0.8746,      -153.1635,       150.0000,         0.0000,         0.0355,         0.0892,         0.0457,         0.0036,         0.0052,         0.0267,         0.0132,         0.0438,         1.8316,         4.0047,         5.4413,         7.7217,         8.1324,         8.3361,         8.5129,         8.6648,         0.0094
     23,         0.0000,         0.0000,         2.3340,         2.3340,         0.9428,        -1.3912,         1.1541,         0.0646,         0.1725,         0.2182,         0.0195,         0.4431,         0.2399,         0.0222,        94.0000,        16.2243,         0.0000,         0.0816,       180.0289,        88.2890,       199.9500,       242.0123,       253.0415,       451.7450,     81673.2031,     72620.8125,         0.7476,         0.8909,         0.9449,       -89.9757,       150.0000,         0.0209,         0.0229,         0.0529,         0.0250,         0.0022,         0.0062,         0.0145,         0.0039,         0.4067,         2.3101,         3.9112,         5.5462,         7.3274,         7.6852,         7.8640,         8.0154,         8.1415,         0.0044
     24,         0.0000,         0.0000,         1.4901,         1.4901,         0.8043,        -0.6859,         0.5287,         0.0227,         0.1345,         0.1943,         0.0165,         0.3727,         0.2021,         0.0187,        94.0000,        16.2243,         0.0000,         0.0816,       163.7393,        85.9932,       190.4023,       257.2989,       254.0686,       451.2019,     81663.0625,     72624.2031,         0.9378,         0.9430,         0.9459,       -53.4180,       150.0000,         0.0347,         0.0238,         0.0540,         0.0079,         0.0068,         0.0069,         0.0100,         0.0088,         1.2231,         2.8565,         4.9645,         6.4482,         7.3576,         7.5855,         7.7037,         7.8094,         7.9041,         0.0000
     25,         0.0000,         0.0000,         1.0722,         1.0722,         0.9442,        -0.1280,         0.0967,         0.0044,         0.0270,         0.2438,         0.0194,         0.4276,         0.2320,         0.0214,        94.0000,        15.0424,         0.0000,         0.0756,       143.5310,        82.8642,       177.7358,       277.0500,       255.6471,       451.2230,     81653.6875,     72624.2031,         0.9530,         0.9470,         0.9479,       -46.0119,       150.0000,         0.2321,         0.0195,         0.0573,         0.0080,         0.0112,         0.0004,         0.0079,         0.0101,         1.6720,         3.5456,         5.4850,         7.0465,         7.6697,         7.7799,         7.8375,         7.8978,         7.9598,         0.0000
     26,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000
     27,         0.0000,         0.0000,         0.5770,         0.5770,         0.5770,        -0.0000,         0.0000,         0.0000,         0.0000,         0.1562,         0.0118,         0.2569,         0.1393,         0.0129,        94.0000,        15.0424,         0.0000,         0.0756,       132.2748,        80.9848,       170.3226,       287.3590,       256.5915,       451.5365,     81647.8750,     72624.2031,         0.8920,         0.9427,         0.9453,       -62.6060,       150.0000,         0.4258,         0.0087,         0.0287,         0.0041,         0.0032,         0.0002,         0.0053,         0.0046,         1.7686,         3.7405,         5.4787,         7.1262,         7.8039,         7.9038,         7.9509,         8.0015,         8.0548,         0.0000
     28,         0.0000,         0.0000,         0.5758,         0.5758,         0.5734,        -0.0024,         0.0018,         0.0001,         0.0006,         0.1593,         0.0117,         0.2528,         0.1369,         0.0127,        94.0000,        15.0424,         0.0000,         0.0756,       121.9017,        79.1837,       163.3551,       296.1573,       257.4754,       452.0115,     81642.0625,     72624.2031,         0.9528,         0.9396,         0.9433,       -31.8901,       150.0000,         0.4547,         0.0087,         0.0279,         0.0047,         0.0032,         0.0000,         0.0055,         0.0087,         1.7902,         3.7837,         5.4955,         7.1673,         7.8862,         7.9937,         8.0421,         8.0918,         8.1432,         0.0000
     29,         0.0000,         0.0000,         0.6182,         0.6182,         0.5853,        -0.0329,         0.0237,         0.0014,         0.0078,         0.1660,         0.0119,         0.2561,         0.1385,         0.0128,        94.0000,        15.0424,         0.0000,         0.0756,       112.4921,        77.3984,       156.5881,       303.5060,       258.3445,       452.6407,     81636.2500,     72624.2031,         0.9527,         0.9375,         0.9419,        26.3090,       150.0000,         0.0000,         0.0223,         0.0392,         0.0015,         0.0163,         0.0004,         0.0056,         0.0218,         1.7812,         3.7711,         5.5465,         7.2268,         7.9757,         8.0930,         8.1460,         8.1982,         8.2513,         0.0000
     30,         0.0000,         1.3814,         1.7327,         1.7327,         1.0179,        -0.7148,         0.5931,         0.0382,         0.0834,         0.3012,         0.0213,         0.4375,         0.2361,         0.0218,       136.0000,        15.0424,         0.0000,         0.0756,       140.2565,        77.3310,       156.7684,       303.6555,       258.6917,       454.2027,     81623.1250,     72628.3359,         0.9527,         0.9356,         0.9407,       -29.7584,       150.0000,         0.0000,         0.0444,         0.0771,         0.0076,         0.0249,         0.0023,         0.0173,         0.0334,         1.1240,         3.6049,         5.1556,         6.8369,         8.1188,         8.2829,         8.3557,         8.4262,         8.4997,         0.0000
     31,         0.0000,         1.4523,         3.8744,         3.8744,         2.2301,        -1.6444,         1.3522,         0.1017,         0.1905,         0.6485,         0.0472,         0.9673,         0.5191,         0.0480,       136.0000,        15.0424,         0.0000,         0.0756,       166.0426,        79.8976,       167.3780,       287.0693,       257.5748,       457.0980,     81591.5156,     72641.1016,         0.9525,         0.9326,         0.9385,       -48.6950,       150.0000,         0.0000,         0.1120,         0.2130,         0.0205,         0.0628,         0.0089,         0.0402,         0.0388,         1.5640,         3.6729,         4.7417,         6.3578,         8.3981,         8.7194,         8.8745,         8.9991,         9.1013,         0.0000
     32,         0.0000,         1.4917,         5.4654,         5.4654,         3.0687,        -2.3966,         1.8865,         0.1691,         0.3410,         0.8306,         0.0652,         1.3726,         0.7325,         0.0678,       136.0000,        15.0424,         0.0000,         0.0756,       178.8395,        83.4076,       181.4498,       260.5131,       255.3742,       458.3521,     81545.5312,     72655.2891,         0.8946,         0.9327,         0.9385,       -64.8416,       150.0000,         0.0000,         0.1980,         0.3447,         0.0211,         0.1160,         0.0213,         0.0607,         0.0149,         1.5770,         4.3494,         5.2427,         6.4222,         8.6994,         9.0811,         9.2748,         9.4370,         9.5706,         0.0000
     33,         0.0000,         1.4039,         5.4146,         5.4146,         2.6368,        -2.7778,         2.2182,         0.2078,         0.3519,         0.6696,         0.0562,         1.2073,         0.6441,         0.0597,       136.0000,        15.0424,         0.0000,         0.0756,       191.0698,        86.9711,       195.5124,       245.1577,       253.7589,       457.5264,     81505.6562,     72670.5391,         0.9526,         0.9351,         0.9403,       -51.2980,       150.0000,         0.0000,         0.0836,         0.2231,         0.0417,         0.0165,         0.0173,         0.0498,         0.0328,         1.6768,         4.2155,         5.0750,         6.2506,         8.5660,         8.9651,         9.1634,         9.3339,         9.4796,         0.0000
     34,         0.0000,         0.7337,         4.0996,         4.0996,         2.0984,        -2.0012,         1.6749,         0.1207,         0.2055,         0.5054,         0.0441,         0.9776,         0.5229,         0.0485,       136.0000,        15.0424,         0.0000,         0.0756,       193.2060,        88.5682,       201.4827,       240.6986,       252.9234,       455.7249,     81474.0391,     72684.3828,         0.9528,         0.9394,         0.9427,       -42.2975,       150.0000,         0.0000,         0.0938,         0.1753,         0.0346,         0.0122,         0.0363,         0.0452,         0.0237,         0.9851,         3.6249,         4.5430,         5.8235,         8.1173,         8.5248,         8.7299,         8.9062,         9.0555,         0.0000
     35,         0.0000,         0.0864,         2.3207,         2.3207,         1.1509,        -1.1698,         0.9577,         0.0466,         0.1656,         0.2733,         0.0237,         0.5383,         0.2888,         0.0268,       136.0000,        15.0424,         0.0000,         0.0756,       180.4484,        87.0404,       194.9651,       249.1451,       253.2933,       454.5510,     81456.1406,     72691.3125,         0.9529,         0.9439,         0.9459,       -38.7653,       150.0000,         0.0618,         0.0737,         0.1089,         0.0045,         0.0359,         0.0077,         0.0301,         0.0141,         0.7901,         3.3086,         4.4815,         5.8390,         7.5869,         7.9451,         8.1288,         8.2912,         8.4318,         0.0000
     36,         0.0000,         0.0000,         1.1815,         1.1815,         0.7622,        -0.4193,         0.3302,         0.0139,         0.0752,         0.1873,         0.0154,         0.3525,         0.1894,         0.0176,       136.0000,        15.0424,         0.0000,         0.0756,       164.1208,        84.7246,       185.4415,       264.8325,       254.3941,       454.0687,     81446.7344,     72693.9688,         0.9509,         0.9476,         0.9482,       -49.7973,       150.0000,         0.1720,         0.0227,         0.0504,         0.0077,         0.0077,         0.0056,         0.0093,         0.0041,         1.6180,         3.7600,         5.6073,         6.7211,         7.4724,         7.6807,         7.7953,         7.9034,         8.0030,         0.0000
     37,         0.0000,         0.0000,         0.9661,         0.9661,         0.9050,        -0.0611,         0.0464,         0.0021,         0.0126,         0.2371,         0.0183,         0.4092,         0.2200,         0.0204,       136.0000,        14.5907,         0.0000,         0.0733,       143.8654,        81.6426,       173.1089,       284.7814,       256.0007,       454.1279,     81436.5312,     72693.9688,         0.9300,         0.9466,         0.9476,       -54.3770,       150.0000,         0.2257,         0.0138,         0.0434,         0.0048,         0.0040,         0.0010,         0.0088,         0.0037,         1.7669,         3.9652,         6.0579,         7.2016,         7.7257,         7.8317,         7.8917,         7.9496,         8.0044,         0.0000
     38,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000
     39,         0.0000,         0.0000,         0.5580,         0.5580,         0.5580,        -0.0000,         0.0000,         0.0000,         0.0000,         0.1533,         0.0113,         0.2479,         0.1332,         0.0124,       136.0000,        14.5907,         0.0000,         0.0733,       132.5830,        79.7962,       165.9085,       295.1142,       256.9502,       454.4505,     81430.6562,     72693.9688,         0.9521,         0.9458,         0.9471,       -50.1082,        31.2500,         0.4757,         0.0071,         0.0219,         0.0023,         0.0017,         0.0000,         0.0054,         0.0040,         1.5611,         3.9803,         6.0606,         7.3047,         7.8591,         7.9533,         8.0031,         8.0522,         8.1001,         0.0000
     40,         0.0000,         0.0000,         0.5891,         0.5891,         0.5858,        -0.0033,         0.0025,         0.0001,         0.0007,         0.1656,         0.0119,         0.2574,         0.1381,         0.0128,       136.0000,        14.5907,         0.0000,         0.0733,       122.1859,        77.9715,       158.9324,       303.6515,       257.8490,       454.9783,     81424.8438,     72693.9688,         0.9529,         0.9422,         0.9448,       -43.5761,        93.7500,         0.6507,         0.0079,         0.0246,         0.0032,         0.0026,         0.0000,         0.0053,         0.0073,         1.6936,         4.0142,         5.9220,         7.3322,         7.9488,         8.0454,         8.0934,         8.1423,         8.1922,         0.0000
     41,         0.0000,         0.0000,         0.6788,         0.6788,         0.6019,        -0.0769,         0.0560,         0.0032,         0.0177,         0.1738,         0.0122,         0.2623,         0.1406,         0.0130,       136.0000,        14.5907,         0.0000,         0.0733,       112.6369,        76.1905,       152.2589,       310.4164,       258.6830,       455.6909,     81419.0312,     72693.9688,         0.9529,         0.9415,         0.9443,        18.0595,       150.0000,         0.0577,         0.0188,         0.0344,         0.0017,         0.0131,         0.0000,         0.0057,         0.0347,         1.8398,         3.9867,         5.8554,         7.3529,         8.0264,         8.1300,         8.1796,         8.2332,         8.2906,         0.0000
     42,         0.0000,         1.2137,         2.1329,         2.1329,         1.2072,        -0.9257,         0.7380,         0.0550,         0.1328,         0.3604,         0.0251,         0.5188,         0.2772,         0.0257,       141.0000,        14.5907,         0.0000,         0.0733,       135.7175,        76.7906,       155.1801,       306.2301,       258.7585,       457.6436,     81402.8672,     72700.4141,         0.9527,         0.9363,         0.9409,        17.5505,       150.0000,         0.0000,         0.0687,         0.0988,         0.0058,         0.0353,         0.0118,         0.0216,         0.1314,         1.1699,         3.7973,         5.2561,         6.8221,         8.2137,         8.4088,         8.5069,         8.5862,         8.6669,         0.0000
     43,         0.0000,         2.1414,         4.5946,         4.5946,         2.5356,        -2.0590,         1.6249,         0.1397,         0.2944,         0.7269,         0.0530,         1.1109,         0.5901,         0.0548,       141.0000,        14.5907,         0.0000,         0.0733,       170.0715,        79.7023,       167.1575,       283.6055,       257.1877,       460.3198,     81365.6719,     72713.6562,         0.9525,         0.9323,         0.9382,         9.0947,       150.0000,         0.0000,         0.2330,         0.2902,         0.0014,         0.1217,         0.0601,         0.0513,         0.2143,         2.0060,         4.1570,         5.1200,         6.5005,         8.5754,         8.9147,         9.0832,         9.2086,         9.3246,         0.0000
     44,         0.0000,         0.8572,         5.7941,         5.7941,         3.2690,        -2.5251,         2.0911,         0.1872,         0.2467,         0.8625,         0.0687,         1.4811,         0.7839,         0.0728,       141.0000,        14.5907,         0.0000,         0.0733,       182.5427,        83.2038,       181.2116,       254.6879,       254.7230,       460.3629,     81315.9219,     72727.0156,         0.8520,         0.9326,         0.9385,       -71.0017,       150.0000,         0.0000,         0.2506,         0.3635,         0.0401,         0.0877,         0.0977,         0.0652,         0.0127,         1.8943,         4.7210,         5.5175,         6.5375,         8.8843,         9.2370,         9.3957,         9.5250,         9.6419,         0.0000
     45,         0.0000,         1.5568,         6.0353,         6.0353,         3.0176,        -3.0176,         2.3943,         0.2354,         0.3879,         0.7376,         0.0639,         1.4028,         0.7442,         0.0692,       141.0000,        14.5907,         0.0000,         0.0733,       196.0489,        87.1073,       196.5913,       234.8368,       252.5748,       457.9045,     81269.0469,     72740.2422,         0.9526,         0.9386,         0.9425,        -2.7838,       150.0000,         0.0000,         0.2075,         0.3120,         0.0409,         0.0484,         0.0972,         0.0619,         0.1730,         1.8567,         4.6307,         5.3940,         6.4008,         8.8164,         9.1767,         9.3250,         9.4504,         9.5642,         0.0000
