 sdoy, GPP_d, NEE_d, Reco_d, NPP_d, Ra_d, QC1, QC2, QC3, QC4,QC5,QC6, Rh_d,QC7,QC8
     14,         0.0078,         0.4564,         0.4642,         0.0000,         0.0000,       150.0826,        82.7011,       176.9536,       278.6381,       259.5463,       456.3464,         0.4642,     82138.0781,     72474.4219
     15,         0.0059,         0.4556,         0.4615,         0.0000,         0.0000,       149.6877,        82.6396,       176.7091,       279.0040,       259.5764,       456.3514,         0.4615,     82137.8906,     72474.4219
     16,         0.0038,         0.4559,         0.4597,         0.0000,         0.0000,       149.2939,        82.5781,       176.4652,       279.3694,       259.6065,       456.3568,         0.4597,     82137.7031,     72474.4219
     17,         0.0000,         0.4634,         0.4634,         0.0000,         0.0000,       148.9011,        82.5168,       176.2218,       279.7302,       259.6365,       456.3622,         0.4634,     82137.5156,     72474.4219
     18,         0.0047,         0.4553,         0.4600,         0.0000,         0.0000,       148.5093,        82.4555,       175.9789,       280.0914,       259.6665,       456.3679,         0.4600,     82137.3281,     72474.4219
     19,         0.0081,         0.4509,         0.4590,         0.0000,         0.0000,       148.1186,        82.3944,       175.7365,       280.4513,       259.6966,       456.3739,         0.4590,     82137.1406,     72474.4219
     20,         0.0026,         0.4544,         0.4570,         0.0000,         0.0000,       147.7289,        82.3333,       175.4946,       280.8110,       259.7268,       456.3801,         0.4570,     82136.9531,     72474.4219
     21,         0.0000,         0.4504,         0.4504,         0.0000,         0.0000,       147.3402,        82.2723,       175.2533,       281.1729,       259.7573,       456.3862,         0.4504,     82136.7656,     72474.4219
     22,         0.0036,         0.4508,         0.4544,         0.0000,         0.0000,       146.9526,        82.2114,       175.0124,       281.5311,       259.7878,       456.3926,         0.4544,     82136.5781,     72474.4219
     23,         0.0000,         0.4529,         0.4529,         0.0000,         0.0000,       146.5659,        82.1506,       174.7720,       281.8879,       259.8183,       456.3993,         0.4529,     82136.3906,     72474.4219
     24,         0.0033,         0.4569,         0.4602,         0.0000,         0.0000,       146.1803,        82.0898,       174.5322,       282.2378,       259.8477,       456.4061,         0.4602,     82136.2031,     72474.4219
     25,         0.0218,         0.4387,         0.4605,         0.0000,         0.0000,       145.7957,        82.0292,       174.2928,       282.5858,       259.8770,       456.4131,         0.4605,     82136.0156,     72474.4219
     26,         0.0282,         0.4338,         0.4620,         0.0000,         0.0000,       145.4121,        81.9686,       174.0539,       282.9307,       259.9063,       456.4207,         0.4620,     82135.8281,     72474.4219
     27,         0.0496,         0.4129,         0.4626,         0.0000,         0.0000,       145.0295,        81.9082,       173.8154,       283.2738,       259.9356,       456.4281,         0.4626,     82135.6406,     72474.4219
     28,         0.0076,         0.4541,         0.4617,         0.0000,         0.0000,       144.6479,        81.8477,       173.5774,       283.6155,       259.9649,       456.4361,         0.4617,     82135.4531,     72474.4219
     29,         0.0150,         0.4463,         0.4613,         0.0000,         0.0000,       144.2674,        81.7874,       173.3399,       283.9557,       259.9942,       456.4440,         0.4613,     82135.2656,     72474.4219
     30,         0.0101,         0.4473,         0.4574,         0.0000,         0.0000,       143.8878,        81.7272,       173.1028,       284.2967,       260.0237,       456.4522,         0.4574,     82135.0781,     72474.4219
     31,         0.0037,         0.4520,         0.4556,         0.0000,         0.0000,       143.5092,        81.6670,       172.8662,       284.6369,       260.0533,       456.4608,         0.4556,     82134.8906,     72474.4219
     32,         0.0080,         0.4465,         0.4545,         0.0000,         0.0000,       143.1316,        81.6069,       172.6302,       284.9767,       260.0832,       456.4694,         0.4545,     82134.7031,     72474.4219
     33,         0.0148,         0.4371,         0.4519,         0.0000,         0.0000,       142.7551,        81.5470,       172.3948,       285.3169,       260.1130,       456.4778,         0.4519,     82134.5156,     72474.4219
     34,         0.0482,         0.4082,         0.4565,         0.0000,         0.0000,       142.3795,        81.4872,       172.1601,       285.6513,       260.1419,       456.4870,         0.4565,     82134.3281,     72474.4219
     35,         0.0812,         0.3778,         0.4590,         0.0000,         0.0000,       142.0049,        81.4275,       171.9260,       285.9826,       260.1706,       456.4963,         0.4590,     82134.1406,     72474.4219
     36,         0.1228,         0.3375,         0.4603,         0.0000,         0.0000,       141.6312,        81.3679,       171.6924,       286.3113,       260.1992,       456.5057,         0.4602,     82133.9531,     72474.4219
     37,         0.0602,         0.3984,         0.4586,         0.0000,         0.0000,       141.2586,        81.3084,       171.4594,       286.6389,       260.2278,       456.5154,         0.4586,     82133.7656,     72474.4219
     38,         0.0063,         0.4459,         0.4522,         0.0000,         0.0000,       140.8869,        81.2491,       171.2270,       286.9688,       260.2571,       456.5253,         0.4522,     82133.5781,     72474.4219
     39,         0.0209,         0.4287,         0.4497,         0.0000,         0.0000,       140.5163,        81.1898,       170.9953,       287.2994,       260.2864,       456.5350,         0.4497,     82133.3906,     72474.4219
     40,         0.0114,         0.4370,         0.4484,         0.0000,         0.0000,       140.1466,        81.1307,       170.7643,       287.6290,       260.3155,       456.5447,         0.4484,     82133.2031,     72474.4219
     41,         0.0174,         0.4266,         0.4441,         0.0000,         0.0000,       139.7779,        81.0718,       170.5340,       287.9597,       260.3444,       456.5545,         0.4441,     82133.0156,     72474.4219
     42,         0.0427,         0.4035,         0.4463,         0.0000,         0.0000,       139.4101,        81.0130,       170.3042,       288.2869,       260.3733,       456.5645,         0.4463,     82132.8281,     72474.4219
     43,         0.1016,         0.3475,         0.4491,         0.0000,         0.0000,       139.0433,        80.9542,       170.0750,       288.6104,       260.4019,       456.5748,         0.4491,     82132.6406,     72474.4219
     44,         0.3947,         0.0653,         0.4600,         0.0000,         0.0029,       138.6775,        80.8951,       169.8441,       288.9277,       260.4305,       456.5854,         0.4570,     82132.4531,     72474.4219
     45,         0.1706,         0.2890,         0.4596,         0.0000,         0.0003,       138.3126,        80.8344,       169.6079,       289.2408,       260.4596,       456.5965,         0.4592,     82132.2656,     72474.4219
     46,         0.3560,         0.1052,         0.4612,         0.0000,         0.0020,       137.9487,        80.7739,       169.3721,       289.5517,       260.4887,       456.6079,         0.4592,     82132.0781,     72474.4219
     47,         0.9701,        -0.4898,         0.4803,         0.0028,         0.0211,       137.5872,        80.7137,       169.1378,       289.8609,       260.5176,       456.6195,         0.4592,     82131.8906,     72474.4219
     48,         0.2636,         0.2127,         0.4762,         0.0000,         0.0160,       137.2252,        80.6533,       168.9027,       290.1679,       260.5462,       456.6313,         0.4603,     82131.7031,     72474.4219
     49,         0.0350,         0.4251,         0.4601,         0.0000,         0.0006,       136.8641,        80.5929,       168.6679,       290.4767,       260.5754,       456.6434,         0.4595,     82131.5156,     72474.4219
     50,         0.0137,         0.4462,         0.4599,         0.0000,         0.0000,       136.5040,        80.5325,       168.4334,       290.7866,       260.6047,       456.6555,         0.4599,     82131.3281,     72474.4219
     51,         0.0451,         0.4175,         0.4626,         0.0000,         0.0000,       136.1449,        80.4723,       168.1993,       291.0930,       260.6340,       456.6676,         0.4626,     82131.1406,     72474.4219
     52,         0.0897,         0.3743,         0.4641,         0.0000,         0.0000,       135.7867,        80.4120,       167.9655,       291.3973,       260.6632,       456.6801,         0.4641,     82130.9531,     72474.4219
     53,         0.0851,         0.3789,         0.4640,         0.0000,         0.0000,       135.4294,        80.3518,       167.7320,       291.7016,       260.6924,       456.6928,         0.4640,     82130.7656,     72474.4219
     54,         0.0281,         0.4381,         0.4662,         0.0000,         0.0000,       135.0731,        80.2916,       167.4988,       292.0022,       260.7217,       456.7055,         0.4662,     82130.5781,     72474.4219
     55,         0.0240,         0.4421,         0.4661,         0.0000,         0.0000,       134.7177,        80.2315,       167.2660,       292.3026,       260.7508,       456.7186,         0.4661,     82130.3906,     72474.4219
     56,         0.0061,         0.4559,         0.4619,         0.0000,         0.0000,       134.3633,        80.1714,       167.0334,       292.6053,       260.7803,       456.7316,         0.4619,     82130.2031,     72474.4219
     57,         0.0096,         0.4480,         0.4576,         0.0000,         0.0000,       134.0098,        80.1114,       166.8012,       292.9100,       260.8101,       456.7443,         0.4576,     82130.0156,     72474.4219
     58,         0.0613,         0.4012,         0.4625,         0.0000,         0.0000,       133.6572,        80.0513,       166.5693,       293.2094,       260.8395,       456.7575,         0.4625,     82129.8281,     72474.4219
     59,         0.1389,         0.3253,         0.4642,         0.0000,         0.0001,       133.3055,        79.9914,       166.3378,       293.5064,       260.8690,       456.7709,         0.4641,     82129.6406,     72474.4219
     60,         0.0679,         0.3973,         0.4652,         0.0000,         0.0000,       132.9548,        79.9316,       166.1065,       293.8009,       260.8979,       456.7845,         0.4651,     82129.4531,     72474.4219
     61,         0.0112,         0.4492,         0.4605,         0.0000,         0.0000,       132.6050,        79.8717,       165.8756,       294.0974,       260.9268,       456.7982,         0.4605,     82129.2656,     72474.4219
     62,         0.0576,         0.4068,         0.4644,         0.0000,         0.0000,       132.2561,        79.8118,       165.6450,       294.3890,       260.9554,       456.8122,         0.4644,     82129.0781,     72474.4219
     63,         0.0780,         0.3886,         0.4666,         0.0000,         0.0000,       131.9081,        79.7521,       165.4148,       294.6779,       260.9839,       456.8263,         0.4665,     82128.8906,     72474.4219
     64,         0.0838,         0.3817,         0.4655,         0.0000,         0.0000,       131.5611,        79.6925,       165.1852,       294.9665,       261.0125,       456.8407,         0.4655,     82128.7031,     72474.4219
     65,         0.0680,         0.3965,         0.4644,         0.0000,         0.0000,       131.2149,        79.6331,       164.9565,       295.2530,       261.0410,       456.8552,         0.4644,     82128.5156,     72474.4219
     66,         0.0947,         0.3705,         0.4652,         0.0000,         0.0000,       130.8697,        79.5738,       164.7285,       295.5378,       261.0695,       456.8699,         0.4651,     82128.3281,     72474.4219
     67,         0.1817,         0.2804,         0.4621,         0.0000,         0.0001,       130.5254,        79.5147,       164.5013,       295.8229,       261.0982,       456.8844,         0.4620,     82128.1406,     72474.4219
     68,         0.2656,         0.1999,         0.4656,         0.0000,         0.0006,       130.1819,        79.4558,       164.2751,       296.1032,       261.1260,       456.8994,         0.4649,     82127.9531,     72474.4219
     69,         0.3182,         0.1470,         0.4652,         0.0000,         0.0009,       129.8394,        79.3971,       164.0498,       296.3818,       261.1539,       456.9145,         0.4643,     82127.7656,     72474.4219
     70,         0.3504,         0.1149,         0.4652,         0.0000,         0.0020,       129.4978,        79.3386,       163.8255,       296.6591,       261.1818,       456.9300,         0.4633,     82127.5781,     72474.4219
     71,         0.0589,         0.4053,         0.4642,         0.0000,         0.0001,       129.1571,        79.2802,       163.6013,       296.9346,       261.2096,       456.9457,         0.4641,     82127.3906,     72474.4219
     72,         0.1295,         0.3328,         0.4623,         0.0000,         0.0001,       128.8173,        79.2217,       163.3774,       297.2098,       261.2375,       456.9615,         0.4622,     82127.2031,     72474.4219
     73,         0.5667,        -0.0977,         0.4690,         0.0000,         0.0052,       128.4784,        79.1635,       163.1543,       297.4826,       261.2654,       456.9771,         0.4638,     82127.0156,     72474.4219
     74,         0.6347,        -0.1628,         0.4719,         0.0000,         0.0077,       128.1404,        79.1055,       162.9323,       297.7530,       261.2925,       456.9932,         0.4642,     82126.8281,     72474.4219
     75,         0.5605,        -0.0913,         0.4692,         0.0000,         0.0077,       127.8032,        79.0477,       162.7112,       298.0231,       261.3198,       457.0093,         0.4615,     82126.6406,     72474.4219
     76,         0.6802,        -0.2047,         0.4755,         0.0000,         0.0102,       127.4670,        78.9896,       162.4893,       298.2900,       261.3473,       457.0256,         0.4654,     82126.4531,     72474.4219
     77,         0.1978,         0.2699,         0.4677,         0.0000,         0.0031,       127.1316,        78.9314,       162.2669,       298.5566,       261.3749,       457.0421,         0.4646,     82126.2656,     72474.4219
     78,         0.3788,         0.0848,         0.4636,         0.0000,         0.0022,       126.7971,        78.8734,       162.0455,       298.8235,       261.4024,       457.0585,         0.4614,     82126.0781,     72474.4219
     79,         0.1318,         0.3341,         0.4658,         0.0000,         0.0001,       126.4635,        78.8153,       161.8242,       299.0864,       261.4296,       457.0753,         0.4657,     82125.8906,     72474.4219
     80,         0.3595,         0.1113,         0.4709,         0.0000,         0.0017,       126.1308,        78.7569,       161.6017,       299.3473,       261.4574,       457.0923,         0.4691,     82125.7031,     72474.4219
     81,         0.1452,         0.3212,         0.4665,         0.0000,         0.0001,       125.7990,        78.6987,       161.3797,       299.6081,       261.4852,       457.1093,         0.4664,     82125.5156,     72474.4219
     82,         0.1411,         0.3228,         0.4639,         0.0000,         0.0001,       125.4680,        78.6407,       161.1591,       299.8681,       261.5123,       457.1266,         0.4639,     82125.3281,     72474.4219
     83,         0.2127,         0.2475,         0.4602,         0.0000,         0.0002,       125.1379,        78.5831,       160.9399,       300.1291,       261.5399,       457.1434,         0.4601,     82125.1406,     72474.4219
     84,         0.2361,         0.2228,         0.4589,         0.0000,         0.0003,       124.8086,        78.5258,       160.7220,       300.3888,       261.5672,       457.1603,         0.4586,     82124.9531,     72474.4219
     85,         0.2014,         0.2553,         0.4567,         0.0000,         0.0001,       124.4803,        78.4688,       160.5055,       300.6472,       261.5941,       457.1775,         0.4565,     82124.7656,     72474.4219
     86,         0.2468,         0.2079,         0.4548,         0.0000,         0.0004,       124.1527,        78.4121,       160.2903,       300.9054,       261.6210,       457.1945,         0.4543,     82124.5781,     72474.4219
     87,         0.3806,         0.0738,         0.4544,         0.0000,         0.0015,       123.8261,        78.3558,       160.0765,       301.1626,       261.6477,       457.2116,         0.4529,     82124.3906,     72474.4219
     88,         0.5158,        -0.0610,         0.4548,         0.0000,         0.0037,       123.5003,        78.2998,       159.8641,       301.4170,       261.6742,       457.2289,         0.4511,     82124.2031,     72474.4219
     89,         0.5778,        -0.1236,         0.4542,         0.0000,         0.0052,       123.1754,        78.2442,       159.6533,       301.6700,       261.7006,       457.2463,         0.4490,     82124.0156,     72474.4219
     90,         0.3897,         0.0610,         0.4507,         0.0000,         0.0031,       122.8513,        78.1890,       159.4439,       301.9212,       261.7264,       457.2638,         0.4476,     82123.8281,     72474.4219
     91,         0.2067,         0.2457,         0.4524,         0.0000,         0.0004,       122.5281,        78.1333,       159.2332,       302.1700,       261.7524,       457.2815,         0.4520,     82123.6406,     72474.4219
     92,         0.8565,        -0.3843,         0.4723,         0.0000,         0.0113,       122.2057,        78.0767,       159.0191,       302.4156,       261.7792,       457.2996,         0.4610,     82123.4531,     72474.4219
     93,         0.0705,         0.4005,         0.4709,         0.0000,         0.0070,       121.8842,        78.0196,       158.8030,       302.6595,       261.8060,       457.3181,         0.4639,     82123.2656,     72474.4219
     94,         0.4051,         0.0696,         0.4747,         0.0000,         0.0021,       121.5635,        77.9614,       158.5833,       302.8999,       261.8333,       457.3371,         0.4726,     82123.0781,     72474.4219
     95,         0.5284,        -0.0531,         0.4752,         0.0000,         0.0037,       121.2436,        77.9030,       158.3630,       303.1409,       261.8608,       457.3562,         0.4715,     82122.8906,     72474.4219
     96,         0.8257,        -0.3424,         0.4833,         0.0000,         0.0110,       120.9247,        77.8449,       158.1433,       303.3796,       261.8882,       457.3754,         0.4723,     82122.7031,     72474.4219
     97,         0.8397,        -0.3458,         0.4939,         0.0000,         0.0238,       120.6065,        77.7869,       157.9249,       303.6178,       261.9153,       457.3947,         0.4701,     82122.5156,     72474.4219
     98,         1.7236,        -1.1715,         0.5521,         0.0224,         0.0804,       120.3004,        77.7316,       157.7168,       303.8528,       261.9422,       457.4140,         0.4717,     82122.3281,     72474.4219
     99,         1.4707,        -0.8671,         0.6036,         0.0201,         0.1322,       119.9939,        77.6755,       157.5060,       304.0854,       261.9689,       457.4337,         0.4713,     82122.1406,     72474.4219
    100,         0.2145,         0.3464,         0.5609,         0.0000,         0.0968,       119.6782,        77.6175,       157.2872,       304.3167,       261.9953,       457.4535,         0.4641,     82121.9531,     72474.4219
    101,         1.4890,        -0.9009,         0.5881,         0.0215,         0.1215,       119.3740,        77.5616,       157.0774,       304.5445,       262.0218,       457.4739,         0.4666,     82121.7656,     72474.4219
    102,         2.1854,        -1.5213,         0.6641,         0.0968,         0.1948,       119.1083,        77.5132,       156.8981,       304.7688,       262.0482,       457.4950,         0.4694,     82121.5781,     72474.4219
    103,         0.6356,        -0.0307,         0.6049,         0.0000,         0.1224,       118.7949,        77.4553,       156.6803,       304.9812,       262.0738,       457.5178,         0.4824,     82121.3906,     72474.4219
    104,         0.4888,         0.0741,         0.5630,         0.0000,         0.0793,       118.4824,        77.3974,       156.4629,       305.1919,       262.0994,       457.5406,         0.4836,     82121.2031,     72474.4219
    105,         0.3433,         0.1994,         0.5427,         0.0000,         0.0643,       118.1707,        77.3395,       156.2459,       305.4057,       262.1253,       457.5623,         0.4784,     82121.0156,     72474.4219
    106,         0.1784,         0.3305,         0.5089,         0.0000,         0.0363,       117.8597,        77.2817,       156.0291,       305.6231,       262.1516,       457.5836,         0.4726,     82120.8281,     72474.4219
    107,         0.3237,         0.1687,         0.4924,         0.0000,         0.0209,       117.5497,        77.2239,       155.8125,       305.8402,       262.1779,       457.6048,         0.4715,     82120.6406,     72474.4219
    108,         0.2356,         0.2458,         0.4814,         0.0000,         0.0094,       117.2404,        77.1662,       155.5962,       306.0550,       262.2041,       457.6265,         0.4720,     82120.4531,     72474.4219
    109,         0.5513,        -0.0564,         0.4949,         0.0000,         0.0138,       116.9319,        77.1085,       155.3802,       306.2615,       262.2298,       457.6492,         0.4811,     82120.2656,     72474.4219
    110,         0.5029,         0.0323,         0.5352,         0.0000,         0.0318,       116.6243,        77.0508,       155.1645,       306.4491,       262.2543,       457.6747,         0.5034,     82120.0781,     72474.4219
    111,         0.7167,        -0.1330,         0.5837,         0.0000,         0.0660,       116.3174,        76.9932,       154.9490,       306.6251,       262.2780,       457.7014,         0.5177,     82119.8906,     72474.4219
    112,         0.4673,         0.1685,         0.6357,         0.0000,         0.0896,       116.0114,        76.9356,       154.7339,       306.7787,       262.3003,       457.7310,         0.5461,     82119.6641,     72474.4609
    113,         0.5842,         0.0755,         0.6597,         0.0000,         0.1027,       115.7062,        76.8781,       154.5189,       306.9238,       262.3220,       457.7607,         0.5570,     82119.4141,     72474.5234
    114,         1.6609,        -0.8702,         0.7907,         0.0758,         0.2007,       115.4396,        76.8282,       154.3346,       307.0426,       262.3418,       457.7938,         0.5900,     82119.1094,     72474.6406
    115,         2.2931,        -1.2906,         1.0025,         0.2182,         0.3437,       115.2449,        76.7925,       154.2076,       307.1111,       262.3582,       457.8332,         0.6587,     82118.7344,     72474.8281
    116,         0.9684,         0.0699,         1.0383,         0.0029,         0.3328,       114.9431,        76.7354,       153.9948,       307.1493,       262.3725,       457.8743,         0.7055,     82118.3594,     72475.0156
    117,         0.1328,         0.7657,         0.8985,         0.0000,         0.2425,       114.6407,        76.6781,       153.7810,       307.2285,       262.3898,       457.9071,         0.6560,     82117.9844,     72475.2031
    118,         1.2658,        -0.3011,         0.9647,         0.0731,         0.3202,       114.3756,        76.6281,       153.5969,       307.3090,       262.4070,       457.9420,         0.6444,     82117.6094,     72475.3906
    119,         2.3083,        -1.1200,         1.1883,         0.3709,         0.4765,       114.2600,        76.6079,       153.5322,       307.3381,       262.4201,       457.9840,         0.7117,     82117.1875,     72475.5781
    120,         0.4307,         0.7297,         1.1604,         0.0000,         0.3933,       113.9593,        76.5506,       153.3192,       307.3299,       262.4306,       458.0289,         0.7672,     82116.8125,     72475.7656
    121,         0.1600,         0.8102,         0.9701,         0.0000,         0.2681,       113.6595,        76.4934,       153.1064,       307.3733,       262.4449,       458.0643,         0.7020,     82116.4375,     72475.9531
    122,         0.6723,         0.2763,         0.9487,         0.0000,         0.2903,       113.3605,        76.4362,       152.8939,       307.4444,       262.4613,       458.0975,         0.6584,     82116.0625,     72476.1406
    123,         1.6280,        -0.5279,         1.1001,         0.1461,         0.3996,       113.1352,        76.3937,       152.7401,       307.4808,       262.4753,       458.1362,         0.7005,     82115.6484,     72476.3281
    124,         1.8492,        -0.5565,         1.2927,         0.3113,         0.5289,       112.9931,        76.3677,       152.6528,       307.4698,       262.4859,       458.1807,         0.7639,     82115.2109,     72476.5156
    125,         0.6762,         0.5882,         1.2644,         0.0000,         0.4521,       112.6958,        76.3106,       152.4411,       307.4261,       262.4943,       458.2277,         0.8123,     82114.6875,     72476.7031
    126,         2.2995,        -0.8620,         1.4374,         0.4569,         0.6490,       112.6276,        76.2993,       152.4123,       307.3987,       262.5039,       458.2723,         0.7884,     82114.2422,     72476.8906
    127,         2.1259,        -0.4456,         1.6803,         0.5160,         0.7711,       112.5890,        76.2939,       152.4072,       307.2796,       262.5070,       458.3293,         0.9092,     82113.6797,     72477.0781
    128,         2.0336,        -0.2593,         1.7743,         0.5670,         0.8062,       112.5761,        76.2937,       152.4224,       307.1187,       262.5070,       458.3899,         0.9681,     82113.0703,     72477.2656
    129,         1.1257,         0.4890,         1.6147,         1.5783,         0.5887,       113.8082,        76.2463,       152.2493,       306.9187,       262.5041,       458.4538,         1.0260,     82112.4141,     72477.4531
    130,         2.0503,        -0.0795,         1.9708,         2.2022,         0.9130,       115.3487,        76.2614,       152.3261,       306.6999,       262.4996,       458.5199,         1.0579,     82111.7344,     72477.6406
    131,         3.3938,        -1.1183,         2.2755,         2.5267,         1.0967,       117.0473,        76.3089,       152.5325,       306.4057,       262.4894,       458.5971,         1.1788,     82110.9922,     72477.8906
    132,         1.2079,         0.6834,         1.8913,         1.5155,         0.6237,       118.2363,        76.2552,       152.3343,       306.0633,       262.4753,       458.6769,         1.2676,     82110.3047,     72478.2109
    133,         0.5872,         1.2384,         1.8256,         1.4820,         0.6246,       119.4054,        76.1982,       152.1230,       305.7853,       262.4656,       458.7429,         1.2010,     82109.5547,     72478.3984
    134,         1.4730,         0.4567,         1.9296,         1.8021,         0.7839,       120.7313,        76.1733,       152.0399,       305.5535,       262.4590,       458.8024,         1.1457,     82108.8047,     72478.5859
    135,         2.1545,        -0.0925,         2.0620,         2.0720,         0.9194,       122.1886,        76.1754,       152.0652,       305.3281,       262.4525,       458.8626,         1.1426,     82108.0859,     72478.7734
    136,         2.9782,        -0.7223,         2.2559,         2.4063,         1.0868,       123.8089,        76.2113,       152.2254,       305.0871,       262.4443,       458.9257,         1.1691,     82107.3906,     72479.0078
    137,         3.0939,        -0.7044,         2.3896,         2.4936,         1.1785,       125.4686,        76.2571,       152.4245,       304.8160,       262.4332,       458.9924,         1.2110,     82106.6562,     72479.2656
    138,         3.1684,        -0.7291,         2.4393,         2.5929,         1.2337,       127.1735,        76.3140,       152.6676,       304.5507,       262.4212,       459.0576,         1.2055,     82105.9375,     72479.5312
    139,         3.8167,        -1.0942,         2.7226,         2.7756,         1.3877,       128.9652,        76.3901,       152.9874,       304.1860,       262.4011,       459.1390,         1.3349,     82105.1953,     72479.8359
    140,         3.4691,        -0.5127,         2.9564,         3.1091,         1.5811,       130.9189,        76.5005,       153.4434,       303.7993,       262.3787,       459.2205,         1.3753,     82104.4688,     72480.1875
    141,         1.8555,         0.8619,         2.7175,         2.5241,         1.2661,       132.5748,        76.5508,       153.6595,       303.3729,       262.3536,       459.3038,         1.4514,     82103.7109,     72480.5625
    142,         2.8410,        -0.0293,         2.8116,         2.5566,         1.2890,       134.2429,        76.6016,       153.8779,       302.9110,       262.3272,       459.3893,         1.5226,     82102.8594,     72480.9375
    143,         2.0513,         0.7017,         2.7530,         2.3007,         1.1630,       135.7786,        76.6261,       153.9916,       302.4078,       262.2977,       459.4781,         1.5900,     82101.9219,     72481.3125
    144,         1.3891,         0.9195,         2.3085,         1.5550,         0.8133,       136.9381,        76.5761,       153.8070,       301.9875,       262.2737,       459.5509,         1.4952,     82101.0938,     72481.6875
    145,         2.6471,        -0.0703,         2.5768,         2.2427,         1.1546,       138.4379,        76.5950,       153.8981,       301.6261,       262.2535,       459.6169,         1.4222,     82100.2969,     72482.0625
    146,         2.2063,         0.2519,         2.4582,         2.0315,         1.0637,       139.8283,        76.5936,       153.9077,       301.2873,       262.2344,       459.6807,         1.3945,     82099.5625,     72482.4375
    147,         1.6068,         0.7615,         2.3683,         1.8600,         1.0303,       141.1294,        76.5758,       153.8515,       300.9918,       262.2177,       459.7380,         1.3381,     82098.8438,     72482.8125
    148,         2.0372,         0.4650,         2.5022,         2.0171,         1.0955,       142.5054,        76.5722,       153.8524,       300.6477,       262.1978,       459.8042,         1.4067,     82098.0938,     72483.1875
    149,         3.0011,        -0.1859,         2.8151,         2.5215,         1.3590,       144.1300,        76.6189,       154.0546,       300.2712,       262.1751,       459.8747,         1.4561,     82097.2578,     72483.5625
    150,         1.1642,         1.6564,         2.8206,         2.4202,         1.3017,       145.6997,        76.6554,       154.2160,       299.8555,       262.1493,       459.9482,         1.5189,     82096.3672,     72483.9375
    151,         3.1699,        -0.1547,         3.0152,         2.6960,         1.4202,       147.4025,        76.7195,       154.4872,       299.3798,       262.1192,       460.0305,         1.5950,     82095.4297,     72484.3125
    152,         2.4394,         0.2468,         2.6862,         2.0942,         1.1432,       148.8007,        76.7234,       154.5176,       298.9572,       262.0926,       460.1003,         1.5431,     82094.5000,     72484.6875
    153,         3.0919,        -0.1167,         2.9752,         2.7218,         1.4794,       150.5087,        76.7901,       154.7990,       298.5809,       262.0689,       460.1635,         1.4958,     82093.6484,     72485.0625
    154,         3.8863,        -0.4596,         3.4268,         3.3395,         1.7734,       152.5204,        76.9184,       155.3267,       298.0895,       262.0363,       460.2458,         1.6534,     82092.6641,     72485.4844
    155,         4.4522,        -1.2473,         3.2049,         2.7555,         1.5166,       154.2353,        76.9883,       155.6204,       297.5862,       262.0024,       460.3258,         1.6883,     82091.6562,     72485.9297
