 sdoy, GPP_d, NEE_d, Reco_d, QC1, GL_yr, QC2, GW_yr, QC3, GR_yr, QC678, pheno, LAI,NPP_d,Rh_d, Ra_d
     28,         0.0076,         0.4541,         0.4617,       144.6479,       456.4361,        81.8477,     82135.4531,       173.5774,       283.6155,    155066.3125,       136.0000,       259.9649,         0.0000,         0.4617,         0.0000
     29,         0.0150,         0.4463,         0.4613,       144.2674,       456.4440,        81.7874,     82135.2656,       173.3399,       283.9557,    155066.1250,       136.0000,       259.9942,         0.0000,         0.4613,         0.0000
     30,         0.0101,         0.4473,         0.4574,       143.8878,       456.4522,        81.7272,     82135.0781,       173.1028,       284.2967,    155065.9531,       136.0000,       260.0237,         0.0000,         0.4574,         0.0000
     31,         0.0037,         0.4520,         0.4556,       143.5092,       456.4608,        81.6670,     82134.8906,       172.8662,       284.6369,    155065.7812,       136.0000,       260.0533,         0.0000,         0.4556,         0.0000
     32,         0.0080,         0.4465,         0.4545,       143.1316,       456.4694,        81.6069,     82134.7031,       172.6302,       284.9767,    155065.5938,       136.0000,       260.0832,         0.0000,         0.4545,         0.0000
     33,         0.0148,         0.4371,         0.4519,       142.7551,       456.4778,        81.5470,     82134.5156,       172.3948,       285.3169,    155065.4062,       136.0000,       260.1130,         0.0000,         0.4519,         0.0000
     34,         0.0482,         0.4082,         0.4565,       142.3795,       456.4870,        81.4872,     82134.3281,       172.1601,       285.6513,    155065.2344,       136.0000,       260.1419,         0.0000,         0.4565,         0.0000
     35,         0.0812,         0.3778,         0.4590,       142.0049,       456.4963,        81.4275,     82134.1406,       171.9260,       285.9826,    155065.0625,       136.0000,       260.1706,         0.0000,         0.4590,         0.0000
     36,         0.1228,         0.3375,         0.4603,       141.6312,       456.5057,        81.3679,     82133.9531,       171.6924,       286.3113,    155064.8750,       136.0000,       260.1992,         0.0000,         0.4602,         0.0000
     37,         0.0602,         0.3984,         0.4586,       141.2586,       456.5154,        81.3084,     82133.7656,       171.4594,       286.6389,    155064.7031,       136.0000,       260.2278,         0.0000,         0.4586,         0.0000
     38,         0.0063,         0.4459,         0.4522,       140.8869,       456.5253,        81.2491,     82133.5781,       171.2270,       286.9688,    155064.5312,       136.0000,       260.2571,         0.0000,         0.4522,         0.0000
     39,         0.0209,         0.4287,         0.4497,       140.5163,       456.5350,        81.1898,     82133.3906,       170.9953,       287.2994,    155064.3438,       136.0000,       260.2864,         0.0000,         0.4497,         0.0000
     40,         0.0114,         0.4370,         0.4484,       140.1466,       456.5447,        81.1307,     82133.2031,       170.7643,       287.6290,    155064.1719,       136.0000,       260.3155,         0.0000,         0.4484,         0.0000
     41,         0.0174,         0.4266,         0.4441,       139.7779,       456.5545,        81.0718,     82133.0156,       170.5340,       287.9597,    155064.0000,       136.0000,       260.3444,         0.0000,         0.4441,         0.0000
     42,         0.0427,         0.4035,         0.4463,       139.4101,       456.5645,        81.0130,     82132.8281,       170.3042,       288.2869,    155063.8125,       136.0000,       260.3733,         0.0000,         0.4463,         0.0000
     43,         0.1016,         0.3475,         0.4491,       139.0433,       456.5748,        80.9542,     82132.6406,       170.0750,       288.6104,    155063.6406,       136.0000,       260.4019,         0.0000,         0.4491,         0.0000
     44,         0.3947,         0.0653,         0.4600,       138.6775,       456.5854,        80.8951,     82132.4531,       169.8441,       288.9277,    155063.4688,       136.0000,       260.4305,         0.0000,         0.4570,         0.0029
     45,         0.1706,         0.2890,         0.4596,       138.3126,       456.5965,        80.8344,     82132.2656,       169.6079,       289.2408,    155063.2812,       136.0000,       260.4596,         0.0000,         0.4592,         0.0003
     46,         0.3560,         0.1052,         0.4612,       137.9487,       456.6079,        80.7739,     82132.0781,       169.3721,       289.5517,    155063.1094,       136.0000,       260.4887,         0.0000,         0.4592,         0.0020
     47,         0.9701,        -0.4898,         0.4803,       137.5872,       456.6195,        80.7137,     82131.8906,       169.1378,       289.8609,    155062.9375,       136.0000,       260.5176,         0.0028,         0.4592,         0.0211
     48,         0.2636,         0.2127,         0.4762,       137.2252,       456.6313,        80.6533,     82131.7031,       168.9027,       290.1679,    155062.7500,       136.0000,       260.5462,         0.0000,         0.4603,         0.0160
     49,         0.0350,         0.4251,         0.4601,       136.8641,       456.6434,        80.5929,     82131.5156,       168.6679,       290.4767,    155062.5781,       136.0000,       260.5754,         0.0000,         0.4595,         0.0006
     50,         0.0137,         0.4462,         0.4599,       136.5040,       456.6555,        80.5325,     82131.3281,       168.4334,       290.7866,    155062.4062,       136.0000,       260.6047,         0.0000,         0.4599,         0.0000
     51,         0.0451,         0.4175,         0.4626,       136.1449,       456.6676,        80.4723,     82131.1406,       168.1993,       291.0930,    155062.2188,       136.0000,       260.6340,         0.0000,         0.4626,         0.0000
     52,         0.0897,         0.3743,         0.4641,       135.7867,       456.6801,        80.4120,     82130.9531,       167.9655,       291.3973,    155062.0625,       136.0000,       260.6632,         0.0000,         0.4641,         0.0000
     53,         0.0851,         0.3789,         0.4640,       135.4294,       456.6928,        80.3518,     82130.7656,       167.7320,       291.7016,    155061.8750,       136.0000,       260.6924,         0.0000,         0.4640,         0.0000
     54,         0.0281,         0.4381,         0.4662,       135.0731,       456.7055,        80.2916,     82130.5781,       167.4988,       292.0022,    155061.7031,       136.0000,       260.7217,         0.0000,         0.4662,         0.0000
     55,         0.0240,         0.4421,         0.4661,       134.7177,       456.7186,        80.2315,     82130.3906,       167.2660,       292.3026,    155061.5312,       136.0000,       260.7508,         0.0000,         0.4661,         0.0000
     56,         0.0061,         0.4559,         0.4619,       134.3633,       456.7316,        80.1714,     82130.2031,       167.0334,       292.6053,    155061.3594,       136.0000,       260.7803,         0.0000,         0.4619,         0.0000
     57,         0.0096,         0.4480,         0.4576,       134.0098,       456.7443,        80.1114,     82130.0156,       166.8012,       292.9100,    155061.1875,       136.0000,       260.8101,         0.0000,         0.4576,         0.0000
     58,         0.0613,         0.4012,         0.4625,       133.6572,       456.7575,        80.0513,     82129.8281,       166.5693,       293.2094,    155061.0000,       136.0000,       260.8395,         0.0000,         0.4625,         0.0000
     59,         0.1389,         0.3253,         0.4642,       133.3055,       456.7709,        79.9914,     82129.6406,       166.3378,       293.5064,    155060.8438,       136.0000,       260.8690,         0.0000,         0.4641,         0.0001
     60,         0.0679,         0.3973,         0.4652,       132.9548,       456.7845,        79.9316,     82129.4531,       166.1065,       293.8009,    155060.6562,       136.0000,       260.8979,         0.0000,         0.4651,         0.0000
     61,         0.0112,         0.4492,         0.4605,       132.6050,       456.7982,        79.8717,     82129.2656,       165.8756,       294.0974,    155060.4844,       136.0000,       260.9268,         0.0000,         0.4605,         0.0000
     62,         0.0576,         0.4068,         0.4644,       132.2561,       456.8122,        79.8118,     82129.0781,       165.6450,       294.3890,    155060.3125,       136.0000,       260.9554,         0.0000,         0.4644,         0.0000
     63,         0.0780,         0.3886,         0.4666,       131.9081,       456.8263,        79.7521,     82128.8906,       165.4148,       294.6779,    155060.1406,       136.0000,       260.9839,         0.0000,         0.4665,         0.0000
     64,         0.0838,         0.3817,         0.4655,       131.5611,       456.8407,        79.6925,     82128.7031,       165.1852,       294.9665,    155059.9688,       136.0000,       261.0125,         0.0000,         0.4655,         0.0000
     65,         0.0680,         0.3965,         0.4644,       131.2149,       456.8552,        79.6331,     82128.5156,       164.9565,       295.2530,    155059.7812,       136.0000,       261.0410,         0.0000,         0.4644,         0.0000
     66,         0.0947,         0.3705,         0.4652,       130.8697,       456.8699,        79.5738,     82128.3281,       164.7285,       295.5378,    155059.6250,       136.0000,       261.0695,         0.0000,         0.4651,         0.0000
     67,         0.1817,         0.2804,         0.4621,       130.5254,       456.8844,        79.5147,     82128.1406,       164.5013,       295.8229,    155059.4375,       136.0000,       261.0982,         0.0000,         0.4620,         0.0001
     68,         0.2656,         0.1999,         0.4656,       130.1819,       456.8994,        79.4558,     82127.9531,       164.2751,       296.1032,    155059.2812,       136.0000,       261.1260,         0.0000,         0.4649,         0.0006
     69,         0.3182,         0.1470,         0.4652,       129.8394,       456.9145,        79.3971,     82127.7656,       164.0498,       296.3818,    155059.0938,       136.0000,       261.1539,         0.0000,         0.4643,         0.0009
     70,         0.3504,         0.1149,         0.4652,       129.4978,       456.9300,        79.3386,     82127.5781,       163.8255,       296.6591,    155058.9375,       136.0000,       261.1818,         0.0000,         0.4633,         0.0020
     71,         0.0589,         0.4053,         0.4642,       129.1571,       456.9457,        79.2802,     82127.3906,       163.6013,       296.9346,    155058.7500,       136.0000,       261.2096,         0.0000,         0.4641,         0.0001
     72,         0.1295,         0.3328,         0.4623,       128.8173,       456.9615,        79.2217,     82127.2031,       163.3774,       297.2098,    155058.5938,       136.0000,       261.2375,         0.0000,         0.4622,         0.0001
     73,         0.5667,        -0.0977,         0.4690,       128.4784,       456.9771,        79.1635,     82127.0156,       163.1543,       297.4826,    155058.4062,       136.0000,       261.2654,         0.0000,         0.4638,         0.0052
     74,         0.6347,        -0.1628,         0.4719,       128.1404,       456.9932,        79.1055,     82126.8281,       162.9323,       297.7530,    155058.2500,       136.0000,       261.2925,         0.0000,         0.4642,         0.0077
     75,         0.5605,        -0.0913,         0.4692,       127.8032,       457.0093,        79.0477,     82126.6406,       162.7112,       298.0231,    155058.0625,       136.0000,       261.3198,         0.0000,         0.4615,         0.0077
     76,         0.6802,        -0.2047,         0.4755,       127.4670,       457.0256,        78.9896,     82126.4531,       162.4893,       298.2900,    155057.9062,       136.0000,       261.3473,         0.0000,         0.4654,         0.0102
     77,         0.1978,         0.2699,         0.4677,       127.1316,       457.0421,        78.9314,     82126.2656,       162.2669,       298.5566,    155057.7188,       136.0000,       261.3749,         0.0000,         0.4646,         0.0031
     78,         0.3788,         0.0848,         0.4636,       126.7971,       457.0585,        78.8734,     82126.0781,       162.0455,       298.8235,    155057.5625,       136.0000,       261.4024,         0.0000,         0.4614,         0.0022
     79,         0.1318,         0.3341,         0.4658,       126.4635,       457.0753,        78.8153,     82125.8906,       161.8242,       299.0864,    155057.3906,       136.0000,       261.4296,         0.0000,         0.4657,         0.0001
     80,         0.3595,         0.1113,         0.4709,       126.1308,       457.0923,        78.7569,     82125.7031,       161.6017,       299.3473,    155057.2188,       136.0000,       261.4574,         0.0000,         0.4691,         0.0017
     81,         0.1452,         0.3212,         0.4665,       125.7990,       457.1093,        78.6987,     82125.5156,       161.3797,       299.6081,    155057.0469,       136.0000,       261.4852,         0.0000,         0.4664,         0.0001
     82,         0.1411,         0.3228,         0.4639,       125.4680,       457.1266,        78.6407,     82125.3281,       161.1591,       299.8681,    155056.8750,       136.0000,       261.5123,         0.0000,         0.4639,         0.0001
     83,         0.2127,         0.2475,         0.4602,       125.1379,       457.1434,        78.5831,     82125.1406,       160.9399,       300.1291,    155056.7031,       136.0000,       261.5399,         0.0000,         0.4601,         0.0002
     84,         0.2361,         0.2228,         0.4589,       124.8086,       457.1603,        78.5258,     82124.9531,       160.7220,       300.3888,    155056.5312,       136.0000,       261.5672,         0.0000,         0.4586,         0.0003
     85,         0.2014,         0.2553,         0.4567,       124.4803,       457.1775,        78.4688,     82124.7656,       160.5055,       300.6472,    155056.3750,       136.0000,       261.5941,         0.0000,         0.4565,         0.0001
     86,         0.2468,         0.2079,         0.4548,       124.1527,       457.1945,        78.4121,     82124.5781,       160.2903,       300.9054,    155056.1875,       136.0000,       261.6210,         0.0000,         0.4543,         0.0004
     87,         0.3806,         0.0738,         0.4544,       123.8261,       457.2116,        78.3558,     82124.3906,       160.0765,       301.1626,    155056.0312,       136.0000,       261.6477,         0.0000,         0.4529,         0.0015
     88,         0.5158,        -0.0610,         0.4548,       123.5003,       457.2289,        78.2998,     82124.2031,       159.8641,       301.4170,    155055.8438,       136.0000,       261.6742,         0.0000,         0.4511,         0.0037
     89,         0.5778,        -0.1236,         0.4542,       123.1754,       457.2463,        78.2442,     82124.0156,       159.6533,       301.6700,    155055.6875,       136.0000,       261.7006,         0.0000,         0.4490,         0.0052
     90,         0.3897,         0.0610,         0.4507,       122.8513,       457.2638,        78.1890,     82123.8281,       159.4439,       301.9212,    155055.5156,       136.0000,       261.7264,         0.0000,         0.4476,         0.0031
     91,         0.2067,         0.2457,         0.4524,       122.5281,       457.2815,        78.1333,     82123.6406,       159.2332,       302.1700,    155055.3438,       136.0000,       261.7524,         0.0000,         0.4520,         0.0004
     92,         0.8565,        -0.3843,         0.4723,       122.2057,       457.2996,        78.0767,     82123.4531,       159.0191,       302.4156,    155055.1719,       136.0000,       261.7792,         0.0000,         0.4610,         0.0113
     93,         0.0705,         0.4005,         0.4709,       121.8842,       457.3181,        78.0196,     82123.2656,       158.8030,       302.6595,    155055.0000,       136.0000,       261.8060,         0.0000,         0.4639,         0.0070
     94,         0.4051,         0.0696,         0.4747,       121.5635,       457.3371,        77.9614,     82123.0781,       158.5833,       302.8999,    155054.8438,       136.0000,       261.8333,         0.0000,         0.4726,         0.0021
     95,         0.5284,        -0.0531,         0.4752,       121.2436,       457.3562,        77.9030,     82122.8906,       158.3630,       303.1409,    155054.6719,       136.0000,       261.8608,         0.0000,         0.4715,         0.0037
     96,         0.8257,        -0.3424,         0.4833,       120.9247,       457.3754,        77.8449,     82122.7031,       158.1433,       303.3796,    155054.5000,       136.0000,       261.8882,         0.0000,         0.4723,         0.0110
     97,         0.8397,        -0.3458,         0.4939,       120.6065,       457.3947,        77.7869,     82122.5156,       157.9249,       303.6178,    155054.3438,       136.0000,       261.9153,         0.0000,         0.4701,         0.0238
     98,         1.7236,        -1.1715,         0.5521,       120.3004,       457.4140,        77.7316,     82122.3281,       157.7168,       303.8528,    155054.1562,       136.0000,       261.9422,         0.0224,         0.4717,         0.0804
     99,         1.4707,        -0.8671,         0.6036,       119.9939,       457.4337,        77.6755,     82122.1406,       157.5060,       304.0854,    155054.0000,       136.0000,       261.9689,         0.0201,         0.4713,         0.1322
    100,         0.2145,         0.3464,         0.5609,       119.6782,       457.4535,        77.6175,     82121.9531,       157.2872,       304.3167,    155053.8281,       136.0000,       261.9953,         0.0000,         0.4641,         0.0968
    101,         1.4890,        -0.9009,         0.5881,       119.3740,       457.4739,        77.5616,     82121.7656,       157.0774,       304.5445,    155053.6562,       136.0000,       262.0218,         0.0215,         0.4666,         0.1215
    102,         2.1854,        -1.5213,         0.6641,       119.1083,       457.4950,        77.5132,     82121.5781,       156.8981,       304.7688,    155053.5000,       136.0000,       262.0482,         0.0968,         0.4694,         0.1948
    103,         0.6356,        -0.0307,         0.6049,       118.7949,       457.5178,        77.4553,     82121.3906,       156.6803,       304.9812,    155053.3281,       136.0000,       262.0738,         0.0000,         0.4824,         0.1224
    104,         0.4888,         0.0741,         0.5630,       118.4824,       457.5406,        77.3974,     82121.2031,       156.4629,       305.1919,    155053.1562,       136.0000,       262.0994,         0.0000,         0.4836,         0.0793
    105,         0.3433,         0.1994,         0.5427,       118.1707,       457.5623,        77.3395,     82121.0156,       156.2459,       305.4057,    155053.0000,       136.0000,       262.1253,         0.0000,         0.4784,         0.0643
    106,         0.1784,         0.3305,         0.5089,       117.8597,       457.5836,        77.2817,     82120.8281,       156.0291,       305.6231,    155052.8438,       136.0000,       262.1516,         0.0000,         0.4726,         0.0363
    107,         0.3237,         0.1687,         0.4924,       117.5497,       457.6048,        77.2239,     82120.6406,       155.8125,       305.8402,    155052.6562,       136.0000,       262.1779,         0.0000,         0.4715,         0.0209
    108,         0.2356,         0.2458,         0.4814,       117.2404,       457.6265,        77.1662,     82120.4531,       155.5962,       306.0550,    155052.5000,       136.0000,       262.2041,         0.0000,         0.4720,         0.0094
    109,         0.5513,        -0.0564,         0.4949,       116.9319,       457.6492,        77.1085,     82120.2656,       155.3802,       306.2615,    155052.3438,       136.0000,       262.2298,         0.0000,         0.4811,         0.0138
    110,         0.5029,         0.0323,         0.5352,       116.6243,       457.6747,        77.0508,     82120.0781,       155.1645,       306.4491,    155052.1719,       136.0000,       262.2543,         0.0000,         0.5034,         0.0318
    111,         0.7167,        -0.1330,         0.5837,       116.3174,       457.7014,        76.9932,     82119.8906,       154.9490,       306.6251,    155052.0156,       136.0000,       262.2780,         0.0000,         0.5177,         0.0660
    112,         0.4673,         0.1685,         0.6357,       116.0114,       457.7310,        76.9356,     82119.6641,       154.7339,       306.7787,    155051.8594,       136.0000,       262.3003,         0.0000,         0.5461,         0.0896
    113,         0.5842,         0.0755,         0.6597,       115.7062,       457.7607,        76.8781,     82119.4141,       154.5189,       306.9238,    155051.6875,       136.0000,       262.3220,         0.0000,         0.5570,         0.1027
    114,         1.6609,        -0.8702,         0.7907,       115.4396,       457.7938,        76.8282,     82119.1094,       154.3346,       307.0426,    155051.5469,       136.0000,       262.3418,         0.0758,         0.5900,         0.2007
    115,         2.2931,        -1.2906,         1.0025,       115.2449,       457.8332,        76.7925,     82118.7344,       154.2076,       307.1111,    155051.4062,       136.0000,       262.3582,         0.2182,         0.6587,         0.3437
    116,         0.9684,         0.0699,         1.0383,       114.9431,       457.8743,        76.7354,     82118.3594,       153.9948,       307.1493,    155051.2500,       136.0000,       262.3725,         0.0029,         0.7055,         0.3328
    117,         0.1328,         0.7657,         0.8985,       114.6407,       457.9071,        76.6781,     82117.9844,       153.7810,       307.2285,    155051.0938,       136.0000,       262.3898,         0.0000,         0.6560,         0.2425
    118,         1.2658,        -0.3011,         0.9647,       114.3756,       457.9420,        76.6281,     82117.6094,       153.5969,       307.3090,    155050.9375,       136.0000,       262.4070,         0.0731,         0.6444,         0.3202
    119,         2.3083,        -1.1200,         1.1883,       114.2600,       457.9840,        76.6079,     82117.1875,       153.5322,       307.3381,    155050.7500,       136.0000,       262.4201,         0.3709,         0.7117,         0.4765
    120,         0.4307,         0.7297,         1.1604,       113.9593,       458.0289,        76.5506,     82116.8125,       153.3192,       307.3299,    155050.6094,       136.0000,       262.4306,         0.0000,         0.7672,         0.3933
    121,         0.1600,         0.8102,         0.9701,       113.6595,       458.0643,        76.4934,     82116.4375,       153.1064,       307.3733,    155050.4531,       136.0000,       262.4449,         0.0000,         0.7020,         0.2681
    122,         0.6723,         0.2763,         0.9487,       113.3605,       458.0975,        76.4362,     82116.0625,       152.8939,       307.4444,    155050.2969,       136.0000,       262.4613,         0.0000,         0.6584,         0.2903
    123,         1.6280,        -0.5279,         1.1001,       113.1352,       458.1362,        76.3937,     82115.6484,       152.7401,       307.4808,    155050.1094,       136.0000,       262.4753,         0.1461,         0.7005,         0.3996
    124,         1.8492,        -0.5565,         1.2927,       112.9931,       458.1807,        76.3677,     82115.2109,       152.6528,       307.4698,    155049.9062,       136.0000,       262.4859,         0.3113,         0.7639,         0.5289
    125,         0.6762,         0.5882,         1.2644,       112.6958,       458.2277,        76.3106,     82114.6875,       152.4411,       307.4261,    155049.6250,       136.0000,       262.4943,         0.0000,         0.8123,         0.4521
    126,         2.2995,        -0.8620,         1.4374,       112.6276,       458.2723,        76.2993,     82114.2422,       152.4123,       307.3987,    155049.4062,       136.0000,       262.5039,         0.4569,         0.7884,         0.6490
    127,         2.1259,        -0.4456,         1.6803,       112.5890,       458.3293,        76.2939,     82113.6797,       152.4072,       307.2796,    155049.0938,       136.0000,       262.5070,         0.5160,         0.9092,         0.7711
    128,         2.0336,        -0.2593,         1.7743,       112.5761,       458.3899,        76.2937,     82113.0703,       152.4224,       307.1187,    155048.7188,       136.0000,       262.5070,         0.5670,         0.9681,         0.8062
    129,         1.1257,         0.4890,         1.6147,       113.8082,       458.4538,        76.2463,     82112.4141,       152.2493,       306.9187,    155048.3125,       129.0000,       262.5041,         1.5783,         1.0260,         0.5887
    130,         2.0503,        -0.0795,         1.9708,       115.3487,       458.5199,        76.2614,     82111.7344,       152.3261,       306.6999,    155047.9062,       129.0000,       262.4996,         2.2022,         1.0579,         0.9130
    131,         3.3938,        -1.1183,         2.2755,       117.0473,       458.5971,        76.3089,     82110.9922,       152.5325,       306.4057,    155047.4688,       129.0000,       262.4894,         2.5267,         1.1788,         1.0967
    132,         1.2079,         0.6834,         1.8913,       118.2363,       458.6769,        76.2552,     82110.3047,       152.3343,       306.0633,    155047.1875,       129.0000,       262.4753,         1.5155,         1.2676,         0.6237
    133,         0.5872,         1.2384,         1.8256,       119.4054,       458.7429,        76.1982,     82109.5547,       152.1230,       305.7853,    155046.6875,       129.0000,       262.4656,         1.4820,         1.2010,         0.6246
    134,         1.4730,         0.4567,         1.9296,       120.7313,       458.8024,        76.1733,     82108.8047,       152.0399,       305.5535,    155046.1875,       129.0000,       262.4590,         1.8021,         1.1457,         0.7839
    135,         2.1545,        -0.0925,         2.0620,       122.1886,       458.8626,        76.1754,     82108.0859,       152.0652,       305.3281,    155045.7188,       129.0000,       262.4525,         2.0720,         1.1426,         0.9194
    136,         2.9782,        -0.7223,         2.2559,       123.8089,       458.9257,        76.2113,     82107.3906,       152.2254,       305.0871,    155045.3125,       129.0000,       262.4443,         2.4063,         1.1691,         1.0868
    137,         3.0939,        -0.7044,         2.3896,       125.4686,       458.9924,        76.2571,     82106.6562,       152.4245,       304.8160,    155044.9062,       129.0000,       262.4332,         2.4936,         1.2110,         1.1785
    138,         3.1684,        -0.7291,         2.4393,       127.1735,       459.0576,        76.3140,     82105.9375,       152.6676,       304.5507,    155044.5312,       129.0000,       262.4212,         2.5929,         1.2055,         1.2337
    139,         3.8167,        -1.0942,         2.7226,       128.9652,       459.1390,        76.3901,     82105.1953,       152.9874,       304.1860,    155044.1719,       129.0000,       262.4011,         2.7756,         1.3349,         1.3877
    140,         3.4691,        -0.5127,         2.9564,       130.9189,       459.2205,        76.5005,     82104.4688,       153.4434,       303.7993,    155043.8750,       129.0000,       262.3787,         3.1091,         1.3753,         1.5811
    141,         1.8555,         0.8619,         2.7175,       132.5748,       459.3038,        76.5508,     82103.7109,       153.6595,       303.3729,    155043.5781,       129.0000,       262.3536,         2.5241,         1.4514,         1.2661
    142,         2.8410,        -0.0293,         2.8116,       134.2429,       459.3893,        76.6016,     82102.8594,       153.8779,       302.9110,    155043.1875,       129.0000,       262.3272,         2.5566,         1.5226,         1.2890
    143,         2.0513,         0.7017,         2.7530,       135.7786,       459.4781,        76.6261,     82101.9219,       153.9916,       302.4078,    155042.7188,       129.0000,       262.2977,         2.3007,         1.5900,         1.1630
    144,         1.3891,         0.9195,         2.3085,       136.9381,       459.5509,        76.5761,     82101.0938,       153.8070,       301.9875,    155042.3438,       129.0000,       262.2737,         1.5550,         1.4952,         0.8133
    145,         2.6471,        -0.0703,         2.5768,       138.4379,       459.6169,        76.5950,     82100.2969,       153.8981,       301.6261,    155041.9688,       129.0000,       262.2535,         2.2427,         1.4222,         1.1546
