"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.385,0,14.36376,13.97880375,14.17900125,0.1848,0.1377,0.0139,0.0331,3.8738385,0.309045,6.3428135,3.346401,0.30690375,113.5701,210.8233,175.8664,299.9287,282.2836,466.7962,82147.0547,72488.3984,0.38949475,0.8342,0.15204975,0.12691925,0.131976,0.13060075,0.00897775,1.856308,3.984037,5.92817275,7.1715645,7.7350445,7.843751,7.90519975,7.9693,8.0349
"2",3.593,0.0024,14.1353455,10.542301,14.0906205,0.0447,0.0323,0.0042,0.0083,3.95510475,0.306082,6.23858425,3.28917325,0.30167475,102.4817,208.737,168.7632,309.2768,283.3503,467.1667,82141.4297,72488.3984,0.44609975,0.8292,0.11295175,0.18015,0.13115125,0.13479575,0.01002475,1.90131975,4.07021125,5.8956505,7.25430675,7.85316275,7.95438,8.0096,8.0679,8.1278
"3",8.9796,0,14.28284475,5.30325075,14.21524075,0.0676,0.0482,0.0061,0.0133,4.075092,0.30797775,6.24263375,3.2879495,0.30158225,92.4749,206.683,161.9885,316.9937,284.3887,467.6812,82135.8047,72488.3984,0.4585325,0.7835,0.15066175,0.1126545,0.20920375,0.136671,0.0068815,1.9543565,4.14972575,5.87468425,7.27038425,7.91688575,8.02455825,8.08128175,8.1392,8.1982
"4",24.5753,0.403,18.3663775,-6.20893275,16.222369,2.144,1.5015,0.2939,0.3486,4.76658625,0.35375525,7.0525515,3.70922175,0.3402475,83.6412,204.8225,155.3991,321.7211,285.3098,468.4731,82128.7891,72489.7422,0.76132775,1.1786,0.04658025,0.4724495,0.0923045,0.19657375,0.055637,1.65138375,4.0274275,5.69072175,7.2126345,8.016577,8.14166375,8.20453375,8.2659,8.3278
"5",57.2533,51.7055,61.27995575,4.0266075,36.19515575,25.0848,18.4115,4.0706,2.6027,10.777857,0.8064825,15.65245025,8.20548425,0.752884,118.1846,207.302,151.9339,313.1025,285.1856,470.4281,82108.4375,72498.125,1.9027155,2.735,0.37976825,0.5308575,0.6321075,0.73975,0.02726425,0.932164,3.21823725,4.471544,6.23110525,8.14609325,8.42109675,8.55406475,8.6553,8.7342
"6",96.8623,53.3086,103.79036925,6.9281075,55.21075575,48.5796,35.4403,4.3209,8.8185,15.9314825,1.24120925,24.23282225,12.64451,1.16073025,137.8755,209.2431,161.5119,295.9782,284.0089,472.3981,82076.0234,72513.2422,2.8083665,4.8275,0.60334325,0.924925,0.90418575,0.97925275,0.161507,1.31982475,3.42471825,4.44857825,6.08444025,8.31435575,8.69502375,8.88293825,9.0326,9.1516
"7",135.511,65.4651,149.01095725,13.50004425,85.48635475,63.5246,44.1828,5.6092,13.7325,23.20871125,1.96174575,38.47259125,20.00552325,1.8377825,155.4942,213.6688,180.581,262.2135,281.0535,472.7108,82024.3984,72528.4141,6.54936725,10.0966,0.60718925,3.231087,1.689015,1.62926475,0.2763425,2.21304175,4.8103495,5.58328625,6.6829505,9.04416175,9.42323325,9.6069005,9.7625,9.8932
"8",134.7627,58.7488,145.50085825,10.738154,80.91550725,64.5853,46.7896,5.4205,12.3753,19.98355925,1.86990525,37.6334455,19.62432,1.8042725,168.1773,217.3815,196.2349,238.466,278.3438,469.4693,81973.7344,72542.8516,7.4642695,9.9564,0.5214835,3.232049,2.4286265,1.803592,0.0181855,1.81264025,4.77342775,5.543218,6.56937775,9.13164025,9.51724425,9.69440025,9.85103975,9.9891
"9",88.5699,28.207,107.429243,18.8592645,50.41019175,57.0191,45.5206,4.316,7.1825,11.745773,1.1552135,23.843795,12.5140825,1.15132625,164.975,218.2666,200.1812,236.3325,277.3259,466.4869,81942.875,72555.2656,3.04746075,3.7784,0.8462325,0.14722725,1.82068975,1.079547,0.00655025,0.725383,3.5778185,4.446416,5.71141125,8.2424465,8.656857,8.853,9.0279,9.1836
"10",50.6069,16.632,78.3720815,27.765184,33.08040475,45.2917,36.7668,3.3838,5.141,7.74524225,0.7490415,15.60071375,8.2280565,0.75734425,156.591,217.9309,199.2066,243.2404,277.3108,464.6909,81922.2891,72562.9844,1.7230475,2.2843,0.587057,0.159927,0.8422765,0.7208345,0.0083735,0.6547175,3.21883,4.1464095,5.51024825,7.6558045,8.04746875,8.235117,8.4018,8.5488
"11",11.7076,0.0185,40.52131125,28.8137305,17.935666,22.5856,18.4725,1.5612,2.5519,4.2621515,0.3961725,8.416402,4.4511275,0.40980925,141.3093,215.9195,191.6984,256.5659,278.113,463.8427,81913.25,72566.0938,0.99361,1.1395,0.172251,0.06581,0.550449,0.3773515,0.00480025,1.004825,3.6653145,4.927748,6.130993,7.3583295,7.637937,7.7764,7.9083,8.0332
"12",2.622,0,26.895084,24.27308875,16.39906125,10.496,7.9729,0.7492,1.7739,4.1117785,0.3616405,7.5560545,4.0011655,0.368422,125.3462,213.5295,183.0614,272.0275,279.3068,463.4547,81906.6875,72566.0938,0.460906,0.975,0.17316075,0.09538175,0.21216825,0.153351,0.00630075,1.806448,4.18310625,5.9566205,6.9223385,7.48349525,7.6260175,7.7046,7.7888,7.8759
"13",1.9325,0,13.829725,11.8971755,13.01344625,0.8163,0.6077,0.0618,0.1468,3.41397625,0.28663375,5.89979925,3.1252475,0.2877925,113.1068,211.5364,176.0858,283.711,280.3423,463.4077,81901.0625,72566.0938,0.2965205,0.6835,0.119181,0.061823,0.1014535,0.13324875,0.00463925,1.84701925,4.1481225,6.176985,7.17629725,7.65353675,7.7450805,7.7973,7.8574,7.9225
"14",3.617,0,13.30190325,9.68487775,13.295941,0.006,0.0044,5e-04,0.0011,3.60394275,0.29223925,5.95526575,3.15403475,0.290461,102.0625,209.4996,169.1684,293.7172,281.4015,463.5576,81895.4375,72566.0938,0.2740395,0.6443,0.0909755,0.05511675,0.08462325,0.134295,0.00549175,1.8675255,4.16677825,6.22271625,7.297636,7.79987075,7.87891625,7.921526,7.9716,8.0268
"15",23.9637,0.9031,17.1074485,-6.85628325,13.87255375,3.2349,2.3291,0.4916,0.4141,3.861382,0.30470825,6.15093,3.255689,0.299839,92.5304,207.8532,162.2684,301.895,282.4699,463.9052,81889.8125,72566.0938,0.4824425,0.879,0.043438,0.29999475,0.0447865,0.1376665,0.0312015,1.89332825,4.1714405,6.1977125,7.379051,7.92808575,8.01051375,8.052596,8.1018,8.1565
"16",31.9335,46.3251,24.9305765,-7.00292025,15.359876,9.5707,7.4683,0.8617,1.2406,4.3918835,0.338718,6.73828175,3.56284425,0.328157,127.09,205.9927,156.1223,309.5598,283.443,464.4893,81883.1406,72567.1016,0.82108325,1.1138,0.03326,0.47638625,0.170545,0.17415525,0.052394,1.81616675,4.2082375,6.0723825,7.35605725,8.028314,8.1281785,8.17691025,8.2299,8.2877
