"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.462,0,14.295861,13.83382175,14.024891,0.271,0.2215,0.0071,0.0424,3.8028275,0.290316,6.28947775,3.3363595,0.30591875,149.4501,85.0757,180.2367,295.5945,265.9538,464.2734,82151.7969,72477.2188,0.3833585,0.82,0.1515005,0.1220185,0.1293525,0.13198775,0.00870625,1.87111275,4.0356205,6.0038605,7.1873205,7.7325815,7.83831825,7.8992,7.9632,8.0288
"2",4.3426,0.0034,14.04861575,9.7059735,13.96253975,0.0861,0.0692,0.0025,0.0144,3.8956585,0.28784225,6.194152,3.28377175,0.3011165,138.0947,83.2138,172.9795,305.4895,266.8719,464.6192,82146.1719,72477.2188,0.42770625,0.8118,0.1185745,0.16397975,0.12812,0.13560625,0.00965575,1.90688775,4.10832425,5.9862995,7.27153375,7.850089,7.9489295,8.0037,8.0619,8.1218
"3",11.0207,0,14.23186825,3.21115125,14.03318675,0.1987,0.1597,0.0058,0.0332,4.005946,0.288259,6.17097825,3.26828825,0.299718,127.6006,81.4102,166.081,313.9437,267.7425,465.1132,82140.5469,72477.2188,0.45415825,0.7662,0.14856825,0.10538175,0.211614,0.137165,0.0062305,1.95039925,4.1776135,5.9357515,7.283824,7.912858,8.01828425,8.07468925,8.1325,8.1914
"4",30.8986,1.4049,22.988982,-7.909589,16.0760915,6.9129,5.7397,0.2782,0.8949,4.7141145,0.3319715,6.9926335,3.6982015,0.33916825,118.5957,79.7559,159.9052,319.571,268.4881,465.9107,82133.5312,72478.5625,0.7382245,1.1628,0.04704075,0.4635545,0.085966,0.188701,0.05577325,1.713006,4.06552825,5.749784,7.23711075,8.01299625,8.13611075,8.19871875,8.26,8.3219
"5",70.4178,54.4377,70.06190525,-0.3558695,35.852124,34.2098,27.6069,1.8825,4.7204,10.6778465,0.75538075,15.49941525,8.17001775,0.749466,152.5085,80.0399,161.5272,311.908,268.2317,467.9053,82113.2578,72486.8516,1.8229555,2.66,0.37969075,0.49527725,0.6353545,0.6923205,0.022998,1.03397825,3.416784,4.7027555,6.35801775,8.14370375,8.4108905,8.54350025,8.6447,8.7235
"6",110.9403,53.0439,111.52882225,0.58850925,54.63769975,56.8911,44.9031,3.4157,8.5724,15.78480075,1.16040875,23.9663235,12.5723115,1.1538525,172.0247,82.3359,171.0578,295.0024,267.0109,469.9676,82081.0859,72501.8047,2.7143055,4.7003,0.5871115,0.8746995,0.8892475,0.95035975,0.16286125,1.40220025,3.59076175,4.6398495,6.18323425,8.30861,8.67872575,8.866206,9.016,9.1351
"7",152.5251,61.5349,162.19141725,9.66634075,85.0518505,77.1396,59.2004,5.1025,12.8367,23.11035875,1.8431655,38.2639645,19.99770825,1.836659,188.5362,86.6029,188.2198,260.9873,264.1468,470.4323,82029.4531,72516.9062,6.459201,9.9575,0.64008075,3.13951725,1.7201705,1.59951475,0.27706175,2.277315,4.901407,5.67968425,6.7292915,9.03335075,9.40466075,9.58805075,9.743902,9.8749
"8",149.134,56.2197,161.74834075,12.6141935,80.5324945,81.2159,64.1177,5.2411,11.8571,19.86862675,1.7578975,37.46887475,19.6324765,1.8046225,201.1943,90.2456,202.5765,236.5785,261.5574,467.2796,81978.7734,72531.3359,7.382561,9.8511,0.54670075,3.1597915,2.43063925,1.792133,0.016214,1.80208675,4.79069225,5.56015425,6.57499325,9.117302,9.49849525,9.6756055,9.83278725,9.9712
"9",97.5093,27.1127,122.104922,24.59564425,49.7760015,72.3289,60.9318,4.1808,7.2163,11.55661725,1.0779895,23.56964925,12.4285345,1.1432015,198.8024,91.1734,205.9408,233.7257,260.5967,464.3398,81947.9453,72543.6328,2.91629925,3.6605,0.9506355,0.18227075,1.69326475,1.04076675,0.00987025,0.56654625,3.53120525,4.41881775,5.68789025,8.21769825,8.631287,8.82800075,9.0037735,9.16020025
"10",56.1192,15.9938,88.82492075,32.70570075,32.33367825,56.4912,49.0862,2.8242,4.5809,7.52664875,0.69245675,15.27551775,8.0941955,0.74485475,191.2546,90.9485,204.6758,240.0605,260.5695,462.5595,81927.4297,72551.0625,1.55359425,2.1457,0.66750375,0.1882015,0.698904,0.66648575,0.00600525,0.6674535,3.230536,4.1778995,5.5226895,7.6247785,8.01469975,8.202885,8.3701,8.5175
