"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.4608,0,14.316199,13.8553515,14.04480425,0.2714,0.2226,0.006,0.0428,3.80411525,0.286853,6.29944125,3.34743925,0.3069515,148.8578,71.68,180.2411,294.6993,261.9012,463.4355,82145.3438,72476,0.33682025,0.8185,0.1981835,0.0764615,0.12867275,0.1316835,0.00582725,1.87128375,4.0450045,6.01538675,7.189723,7.732115,7.83743725,7.89829625,7.96223025,8.0278
"2",4.3319,0.0033,14.0612345,9.729354,13.9753915,0.0858,0.0693,0.0022,0.0144,3.8951895,0.284288,6.200903,3.29302625,0.301987,137.5473,69.8297,172.9836,304.5749,262.8194,463.7804,82139.7188,72476,0.38780625,0.8103,0.15837925,0.125017,0.1275205,0.1352745,0.00694775,1.90666225,4.114162,6.0005875,7.27413875,7.8496685,7.948152,8.0029,8.0611,8.1209
"3",10.9936,0,14.24390575,3.25033125,14.04937975,0.1945,0.157,0.0048,0.0327,4.0065245,0.284778,6.17915825,3.27826825,0.30065425,127.0948,68.0444,166.0845,313.0133,263.6846,464.2766,82134.0938,72476,0.4111795,0.7648,0.19151025,0.0636225,0.21070125,0.1368575,0.004074,1.95115625,4.184042,5.9482095,7.286711,7.912493,8.017567,8.0739,8.1317,8.1906
"4",30.8205,1.4499,23.21401275,-7.6064855,16.0576425,7.1564,5.9883,0.2542,0.9138,4.704081,0.32721275,6.9858965,3.701007,0.33944675,118.1505,66.4198,159.9262,318.6346,264.4199,465.0727,82127.0781,72477.3438,0.722121,1.1606,0.061124,0.4490585,0.0859025,0.187158,0.0559615,1.72331525,4.07284675,5.758954,7.2410855,8.0125295,8.1353035,8.197854,8.25910125,8.321
"5",70.2,53.9225,70.137805,-0.06223875,35.880941,34.2568,27.6807,1.8478,4.7283,10.67639275,0.74601375,15.514808,8.1921765,0.75154875,151.5089,66.7504,161.6179,310.9951,264.168,467.0678,82106.7812,72485.6094,1.7202425,2.655,0.485904,0.4040155,0.63286775,0.68335325,0.01155775,1.034475,3.433526,4.7179,6.3639675,8.14286125,8.40932525,8.5418805,8.6431,8.7219
"6",110.4841,52.7032,111.23449025,0.7503485,54.66290175,56.5716,44.6224,3.3928,8.5564,15.776547,1.14563725,23.982011,12.60204475,1.156656,170.7933,69.0641,171.1354,294.1,262.972,469.132,82074.5859,72500.5625,2.5758755,4.6912,0.7291245,0.75042425,0.88695025,0.9384975,0.16258825,1.4071825,3.60249725,4.64839325,6.18651475,8.30644725,8.67600025,8.86347975,9.0133,9.1324
"7",151.9648,61.468,161.80927875,9.84447075,85.09504925,76.7143,58.8352,5.0687,12.8103,23.09680175,1.81987425,38.29128625,20.045897,1.84119725,187.3662,73.3316,188.2675,260.1664,260.1699,469.6029,82022.9297,72515.6641,6.237552,9.9374,0.86901675,2.9400115,1.71899275,1.57854475,0.27659375,2.2810535,4.90659075,5.68348625,6.73003775,9.0287835,9.39978325,9.58329775,9.7393,9.8704
"8",148.6814,56.1607,161.36717325,12.685833,80.573348,80.7939,63.7522,5.2057,11.8359,19.85395975,1.73579125,37.49528525,19.67927525,1.80903775,200.0849,76.9594,202.5992,235.8247,257.6533,466.4659,81972.2031,72530.0859,7.17305225,9.8315,0.76142225,2.97559675,2.427034,1.7704195,0.00411775,1.8031565,4.793459,5.562826,6.575286,9.11195075,9.4928485,9.67018225,9.8275,9.966
"9",97.2458,27.0896,121.8035545,24.55774725,49.82138,71.9822,60.6314,4.1507,7.2,11.55171025,1.0649235,23.5955105,12.46280725,1.14642825,197.7662,77.8684,205.9541,232.977,256.7441,463.5384,81941.3203,72542.3516,2.763926,3.6526,1.108462,0.05929825,1.68068025,1.02394325,0.00690025,0.56412025,3.5335155,4.42174975,5.68887075,8.21373825,8.6269985,8.8238,8.9996,9.1562
"10",55.9706,15.9809,88.63152675,32.66087275,32.39840125,56.2331,48.8618,2.8023,4.5691,7.531856,0.68494025,15.308738,8.12512,0.74774775,190.291,77.6248,204.6845,239.2927,256.7559,461.7646,81920.7891,72549.75,1.42027325,2.1409,0.809804,0.07320275,0.69631825,0.65075225,0.00326375,0.66307375,3.23368875,4.18063175,5.52365025,7.62212225,8.011631,8.1998,8.3671,8.5146
"11",13.1995,0.0262,46.906415,33.7069,17.251026,29.6554,26.6907,0.8801,2.0846,4.06604225,0.35584325,8.11357525,4.31806925,0.39749025,175.8428,75.8121,197.2236,252.1991,257.4857,460.9277,81912.4375,72552.3906,0.89281925,1.046,0.1958035,0.0198545,0.52402825,0.34893325,0.00195225,0.8809805,3.70297175,4.9927585,6.158616,7.3324615,7.60712525,7.7458,7.8787,8.005
"12",3.0498,0,29.6408735,26.5910745,15.5949905,14.0459,11.832,0.3069,1.907,3.87824225,0.32118075,7.20356,3.838613,0.3533935,160.3538,73.7168,188.7256,267.5743,258.5282,460.5335,81905.875,72552.3906,0.382318,0.8773,0.1798095,0.03088425,0.2044515,0.14698625,0.003015,1.761296,4.17526125,5.96430925,6.9159525,7.45991725,7.598718,7.6765,7.7602,7.8468
"13",2.2879,0,13.3139975,11.0261235,12.31409825,0.9999,0.8213,0.0224,0.1562,3.20762175,0.2531965,5.595691,2.98295025,0.274637,148.1682,72.004,181.8804,279.5321,259.405,460.4721,81899.3359,72552.3906,0.229778,0.6184,0.1266365,0.0203685,0.0787185,0.130692,0.0025305,1.79317075,4.10232625,6.1627665,7.1597645,7.628837,7.71807,7.7697995,7.83,7.8956
"14",4.3839,0,12.5581515,8.1742285,12.54462025,0.0135,0.011,3e-04,0.0022,3.38176875,0.25718675,5.6291195,3.00029,0.2762545,136.9086,70.2838,175.0984,290.1093,260.279,460.6073,81893.5391,72552.3906,0.2312255,0.5918,0.10641275,0.02023375,0.07972675,0.13126225,0.00279175,1.8063545,4.108819,6.19560575,7.2764355,7.7742485,7.85225575,7.89440175,7.94380175,7.9983
"15",29.4999,1.4096,18.58883225,-10.91107075,13.6728905,4.9159,4.079,0.1856,0.6514,3.79335875,0.27982825,6.069105,3.23290375,0.29769925,127.1879,68.6036,168.582,299.0642,261.1756,460.9472,81887.9141,72552.3906,0.41253925,0.849,0.07018425,0.2509025,0.02673925,0.13489275,0.03037475,1.85316675,4.115169,6.178025,7.3665555,7.912546,7.99400225,8.0354,8.0842,8.1385
"16",37.9842,43.5942,32.6055015,-5.378731,15.2692105,17.3363,15.4099,0.556,1.3705,4.3594585,0.313409,6.7017835,3.566152,0.32840675,158.2112,67.0962,162.8463,307.0933,261.9665,461.542,81881.2422,72553.3984,0.77502175,1.1028,0.0503205,0.452424,0.155199,0.167406,0.05179375,1.83126175,4.17988675,6.07045725,7.35591825,8.019924,8.1192975,8.16779975,8.2206,8.2781
"17",89.2945,32.2905,84.34779825,-4.94666875,37.01009,47.3377,38.7233,2.5926,6.0217,10.8594445,0.77641375,16.06589125,8.523251,0.785091,163.7716,68.1086,167.1986,301.6536,261.6658,463.4455,81859.5703,72561.5234,1.92883,2.9721,0.39910675,0.65389525,0.494076,0.78086025,0.10922725,0.957139,3.2796665,4.6240695,6.32622425,8.18845075,8.44565525,8.56675025,8.65999275,8.7347
"18",132.8638,49.0171,127.49649275,-5.3673515,59.09716125,68.3993,53.6616,4.3815,10.3562,16.7627685,1.24735025,26.05891725,13.76002275,1.268103,174.9565,71.1695,179.6127,282.4997,260.2571,465.3586,81825.0781,72576.4375,3.9385845,6.0745,0.70204375,1.66046575,1.19506975,1.08305125,0.117003,1.5701915,3.7342765,4.731421,6.24305925,8.44812925,8.81657425,8.997893,9.14319825,9.2598
"19",161.2977,63.3201,167.28491875,5.98718425,82.03819575,85.2467,66.213,5.7865,13.2473,21.78370625,1.75806025,37.13703875,19.55586975,1.80352425,192.1243,75.567,197.1384,253.3773,257.7283,465.2249,81775.4844,72590.5,4.59548425,8.6267,1.59274525,1.47098225,1.67132025,1.453184,0.08661025,2.01917575,4.65277425,5.44407875,6.5621375,8.950374,9.331763,9.51610525,9.6733,9.8065
