"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.00313548786128353,0.00313526364381571,0.00313503123456262,0,0,0,0,0.000847310373912358,7.07316473148057e-05,0.00140561604748449,0.000750340363650165,7.55673265484675e-05,0,0,0,0,0,0,0,0,0.0078646903147864,0,0.00198690037651927,0.00207106353556251,0.00847094333128511,0.00185000255646251,0.000574291024099038,0.0303289682612446,0.0646581361663404,0.0708690564715683,0.0152429359978868,0.00138137155564657,0.000120403296914139,2.41397069348219e-05,0,0
"2",0,0,0.0029599491614006,0.00296214781524464,0.0029604439628059,0,0,0,0,0.00082344335440626,6.67192845124324e-05,0.0013143006247676,0.000698868796835572,7.11531132914155e-05,0,0,0,0,0,0,0,0,0.00853587149413161,0,0.00221499249287373,0.00234427438769646,0.00909507357235625,0.00145375560901462,0.00148315998026312,0.030920604903773,0.0574568658325757,0.104615938905054,0.0209455395780685,0.00179653422746712,0.000154877286739817,0,0,0
"3",0,0,0.00355780929983999,0.003557947416649,0.00355947695488888,0,0,0,0,0.00101585844326535,7.64070420324314e-05,0.00156166598262322,0.000832350319341699,8.2917492854312e-05,0,0,0,0,0,0,0,0,0.00990778483014649,0,0.00284412900191941,0.00243758068567963,0.0108361757280333,0.00150107851674283,0.000847711785066766,0.034794874132432,0.0632491028076442,0.0991790103319288,0.0240307736038605,0.00233085680101839,0.000210346693491609,3.62417843636542e-05,0,0
"4",0,0,0.00236768331678398,0.00236696891481223,0.00236753208560152,0,0,0,0,0.000689775863221502,5.97402527245278e-05,0.00103159877474923,0.000544952241844881,5.87102528318044e-05,0,0,0,0,0,0,0,0,0.00857554259867698,0,0.00118169422545977,0.00306556052993991,0.00877281419944341,0.00188467940853236,0.00282004518930805,0.0228570819956247,0.0535300961458764,0.072472451312471,0.0204110615801741,0.00240919330581202,0.000249028171217957,4.34023908914569e-05,0,0
"5",0,0,0.00837152651984952,0.00837325138027963,0.00837110517217459,0,0,0,0,0.00249255690403244,0.000180899001925918,0.00361988671087912,0.0019085951668759,0.000177438803698978,0,0,0,0,0,0,0,0,0.0208645467158843,0,0.00570194269885994,0.00527052667794461,0.0233945311287375,0.00604136467814588,0.00142559791625748,0.0238151296582925,0.0542821325962641,0.0341595908719217,0.00949510463681829,0.00175861453712302,0.000237168585347679,3.84134245070373e-05,6.318214912392e-06,0
"6",0,0,0.00983073007806319,0.00983452936829168,0.00982909773501975,0,0,0,0,0.00283759006813696,0.000213201194881708,0.00430891111418878,0.00226639978290503,0.000211170988473178,0,0,0,0,0,0,0,0,0.0238535768894487,0,0.00720335843516696,0.00602890324592271,0.0267392685195748,0.00672929480533839,0.0015159000183823,0.0234481442108724,0.0437399542931074,0.0276953563307022,0.00564358765354153,0.000962465854481108,0.000166489632095037,4.26835304013923e-05,0,0
"7",0,0,0.00669089681585281,0.00668975981727489,0.00669251307825411,0,0,0,0,0.00181832818676643,0.000148853197980815,0.00301118936015762,0.001574523766153,0.00014692574433605,0,0,0,0,0,0,0,0,0.0398006832354926,0,0.00301597839703516,0.0104746577944973,0.0422319044261909,0.00525665988116146,0.00128195196543528,0.0118999203631494,0.0157019379208089,0.00934690701684592,0.00311246711518149,0.000538962523003571,0.000109859447460711,3.40993479564742e-05,0,0
"8",0,0,0.00536965607583465,0.00536893331397027,0.00536668062043602,0,0,0,0,0.00130876343295755,0.000123068809467404,0.00250535345847719,0.00131580463735596,0.000123488861837789,0,0,0,0,0,0,0,0,0.0397244524342678,0,0.00218604364403533,0.0106492841104052,0.0431261506222732,0.00454041045437396,0.00062968503753304,0.0109299378004013,0.00631385694953238,0.00192583299001001,0.000730116278108567,0.000259576964310906,6.37162421916041e-05,0,0,0
"9",0,0,0.0173972553740266,0.0173965535296339,0.0173951905499347,0,0,0,0,0.00399841299178887,0.000378577180192824,0.00825222053313255,0.0043660306328488,0.000403774327334966,0,0,0,0,0,0,0,0,0.0355976347838506,0,0.0152172088587527,0.00438151637352446,0.0366869976366448,0.00511039431160064,0.000728575737456595,0.0172775452219867,0.0161722446752351,0.00825523776405514,0.000875635263239473,0.000112906402437507,5.03657961998208e-05,1.53202290725884e-05,0,0
"10",0,0,0.0158501195130243,0.0158494263805727,0.0158510205521627,0,0,0,0,0.00368254616978323,0.000345499319187638,0.00748654497825418,0.00397175205529972,0.000367300720989324,0,0,0,0,0,0,0,0,0.0252480781077743,0,0.0115504564606295,0.00617665957350524,0.0270940912140901,0.00707486633848406,0.0014214967273588,0.0291130945883983,0.0322399216863298,0.0183819104366931,0.00282535342992838,0.000172450916603154,5.00356586271917e-05,0,7.73042812771696e-06,0
