"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.2505,0,10.05554175,9.80508375,9.9203895,0.1352,0.0889,0.0137,0.0326,3.41723375,0.2915025,4.22236775,1.4325175,0.55676675,99.122,185.36,154.1512,263.6958,265.3691,309.7884,35054.8555,131091.8906,0.19856825,0.5875,0.10592475,0.08519775,0.02210125,0.091271,0.00616675,1.25124225,2.727265,4.23692025,6.02238425,7.49657,7.68949,7.75629375,7.8194,7.8838
"2",2.4575,0.0018,9.8964815,7.43893875,9.87760075,0.0189,0.0119,0.0024,0.0045,3.484896,0.28837075,4.15053325,1.406935,0.54686725,89.444,183.5192,147.905,271.8289,266.27,310.1082,35052.043,131091.8906,0.26355375,0.5876,0.0755465,0.12979475,0.0384935,0.09526675,0.0068675,1.296074,2.83729975,4.33812325,5.964677,7.61439475,7.81521425,7.877688,7.9346855,7.9931
"3",6.0613,0,10.0373515,3.97605,10.01653675,0.0208,0.0129,0.0025,0.0054,3.60024475,0.29089725,4.16657725,1.4105145,0.5483015,80.7103,181.7031,141.935,278.5197,267.1438,310.5507,35049.2305,131091.8906,0.2720025,0.5569,0.106502,0.07796025,0.09663175,0.0974115,0.004777,1.35329525,2.95039375,4.40581425,5.83354575,7.66818475,7.891941,7.95778625,8.0147,8.0722
"4",17.712,0.1831,12.24303575,-5.46897075,11.41543425,0.8276,0.4897,0.1392,0.1987,4.1922485,0.33262575,4.6898135,1.58468625,0.61605975,72.918,179.98,136.1517,282.5924,267.9031,311.2474,35046.0586,131091.8906,0.49212575,0.8324,0.03301925,0.33217325,0.022016,0.13793525,0.03894575,1.184994,2.91451075,4.286602,5.656389,7.73912675,7.99614925,8.06986125,8.1302,8.1905
"5",44.1917,42.6207,42.77227775,-1.41945275,25.53269525,17.2396,11.4952,3.3175,2.4269,9.4798735,0.75833975,10.42353525,3.507272,1.36367375,101.9258,181.5176,132.4218,274.8515,267.6744,312.9603,35039.1055,131091.8906,1.3038615,1.947,0.287983,0.37658625,0.411482,0.51579025,0.01880725,0.73014075,2.46094225,3.54555975,5.098981,7.7627825,8.15740675,8.3055555,8.40739525,8.484273
"6",78.9492,44.5734,77.64025325,-1.30898725,38.86497525,38.7753,26.6989,4.2362,7.8401,14.01112425,1.16763625,16.17283225,5.409554,2.10382875,118.3549,183,139.9786,259.4886,266.4597,314.6694,35028.6875,131091.8906,2.01786125,3.4162,0.460487,0.65292375,0.669183,0.6957525,0.11519525,1.02678,2.68959425,3.64090375,5.141388,7.782895,8.254657,8.46466425,8.62189675,8.7438
"7",111.6272,55.7952,110.7661965,-0.86103275,59.7436245,51.0226,33.5961,5.3295,12.097,20.3597915,1.84241025,25.66590975,8.5493165,3.32619875,133.2726,186.7244,156.1314,229.5721,263.5684,314.8878,35011.7422,131091.0781,4.67909175,7.0502,0.489883,2.2548035,1.28046375,1.143825,0.19768675,1.745124,3.89220225,4.68422125,5.97041925,8.203735,8.65475225,8.87743425,9.055676,9.1994
"8",113.3922,53.8666,108.49401875,-4.89809,56.02806675,52.4659,35.4623,5.3038,11.6998,17.51856275,1.756659,25.0919335,8.39369875,3.2672125,145.8206,190.2206,170.8735,208.5198,260.9135,311.9801,34995.0938,131089.6875,5.1199565,6.8732,0.4264295,2.22037375,1.61134575,1.288237,0.01020775,1.43255825,4.00711125,4.84845525,6.08888325,8.200049,8.613559,8.83347025,9.02170625,9.1809
"9",74.7928,26.3358,78.36994375,3.57715875,34.67189725,43.6981,32.0256,4.2375,7.435,10.28934725,1.0847905,15.86011325,5.353162,2.08448125,143.9215,191.1621,175.0114,206.6089,259.8607,309.332,34984.5547,131088.9844,2.0669435,2.5836,0.62488625,0.08994175,1.16902425,0.807977,0.00445,0.51493875,3.08985575,4.03116175,5.3272705,7.55388825,7.958689,8.17992375,8.3773,8.5489
"10",41.2334,15.3613,57.2891275,16.05570025,22.83183625,34.4573,25.4276,3.3271,5.7026,6.81256875,0.70604775,10.4018935,3.53462875,1.376691,136.9998,190.9402,174.4513,212.6344,259.7441,307.7288,34977.8984,131088.9844,1.15670575,1.5828,0.42592225,0.09881825,0.512585,0.54529875,0.005898,0.50629575,2.59662775,3.6550665,5.0019235,7.17155575,7.55513575,7.75304875,7.9311,8.0867
"11",8.2055,0.0144,27.67088375,19.46535775,12.48746675,15.1834,11.0799,1.417,2.6865,3.77987775,0.37638425,5.65219475,1.92797225,0.75103775,123.6292,189.1521,167.7839,224.2836,260.4007,306.9625,34974.0352,131088.9844,0.6382295,0.8056,0.1259425,0.04906225,0.31103,0.278136,0.00368725,0.7017845,2.36796075,4.02921725,5.4520345,7.04563325,7.3389365,7.4803905,7.6161,7.744
"12",1.7402,0,18.62746525,16.8872415,11.54969875,7.0778,4.7547,0.6784,1.6447,3.67195875,0.34583175,5.10698025,1.74507525,0.6798575,109.6633,187.0099,160.0511,237.805,261.4216,306.5993,34970.7539,131088.9844,0.23969775,0.7087,0.1238435,0.07494175,0.05836325,0.106392,0.00467525,1.162359,2.63644475,4.2573885,6.0587565,7.25289725,7.44107325,7.5215505,7.6058,7.693
"13",1.2744,0,9.83847875,8.5641215,9.2825555,0.5559,0.3657,0.0564,0.1338,3.07483725,0.27636375,4.021004,1.37473125,0.53562075,98.9553,185.2084,153.7583,248.0054,262.3174,306.5527,34967.9414,131088.9844,0.15651525,0.5032,0.08396375,0.04976575,0.0151815,0.0915705,0.0033295,1.22367125,2.76562675,4.34937625,6.2195615,7.44777575,7.60575825,7.66150325,7.7205,7.7846
"14",2.3667,0,9.5230955,7.15642625,9.521522,0.0016,0.001,2e-04,4e-04,3.24812025,0.281908,4.06204825,1.38844725,0.54100875,89.2928,183.367,147.524,256.7183,263.2336,306.6857,34965.1289,131088.9844,0.14660575,0.471,0.06028125,0.04461425,0.00790275,0.09408725,0.0045965,1.2619625,2.84761325,4.43707675,6.27545425,7.59962725,7.75829875,7.8060885,7.85476925,7.9084
"15",18.0047,0.5644,11.418657,-6.586047,9.66343675,1.7552,1.096,0.3238,0.3354,3.37569575,0.28503575,4.0706125,1.390308,0.541779,80.845,181.8111,141.497,263.8704,264.1285,306.9706,34962.3164,131088.9844,0.31934025,0.621,0.022681,0.2206915,0.00090225,0.09774675,0.02139325,1.29645,2.90698925,4.4906185,6.25771825,7.71500525,7.88687125,7.93529275,7.98293175,8.0359
"16",23.5166,40.1292,15.96661925,-7.549971,10.72759525,5.239,3.615,0.5936,1.0303,3.8381375,0.31662475,4.459103,1.520982,0.5927495,110.8787,180.1146,136.0268,270.5404,264.9294,307.4715,34959.3672,131088.9844,0.5160275,0.78,0.02243375,0.330886,0.06287525,0.12226325,0.03547725,1.27300225,2.9883965,4.514999,6.12468125,7.79284175,7.99248575,8.0487315,8.10018575,8.1561
"17",63.4335,25.9765,57.59254325,-5.84099025,26.1454825,31.4471,22.2486,3.4283,5.7701,9.57740525,0.7859815,10.7196835,3.6426275,1.4197855,114.3587,180.4744,139.0025,265.7742,264.6218,309.1023,34952.2148,131088.9844,1.40319425,2.1509,0.214019,0.55805125,0.26997075,0.57517075,0.07662375,0.6886885,2.362672,3.504341,5.221186,7.83339775,8.19105325,8.32394125,8.4169,8.4893
"18",96.9988,45.0519,88.12489775,-8.87388225,41.36972325,46.7552,31.5245,4.9813,10.2494,14.69358225,1.2546385,17.2988255,5.84417325,2.278504,124.6664,183.1544,151.0075,249.0685,263.1677,310.7148,34940.5039,131088.8594,3.12430925,4.357,0.32171975,1.400738,0.93060225,0.7929655,0.115763,1.19707325,2.877172,3.78591575,5.27319425,7.88796075,8.3474965,8.551253,8.7049,8.8248
"19",121.4174,61.0188,112.497362,-8.919978,57.17447525,55.3229,36.5942,5.6716,13.0571,19.1477715,1.7701465,24.69566875,8.3170155,3.24387775,141.499,187.3999,168.7788,223.9636,260.5219,310.5468,34924.1172,131087.4531,3.69598425,6.1625,0.86720275,1.37192375,1.25053675,1.07352475,0.09650725,1.590665,3.77343025,4.58336,5.8818785,8.14354875,8.59075325,8.8116135,8.990876,9.1375
"20",113.045,51.1646,104.36143875,-8.683604,50.04368075,54.3178,37.5823,5.3621,11.3733,15.5994135,1.56338525,22.366514,7.56319925,2.95116525,151.945,190.622,181.9485,209.9551,258.453,308.1815,34909.2812,131085.6875,3.17013175,5.0242,0.993951,0.650488,1.458299,1.0613395,0.00900075,1.17366775,3.62221075,4.49037425,5.770859,7.96390975,8.3839445,8.6056195,8.7969,8.9604
"21",76.3351,29.0798,75.960296,-0.37477375,30.92352525,45.0368,32.8964,4.2711,7.8693,9.28818425,0.956004,14.03487425,4.7790455,1.865411,150.6999,191.8683,186.8936,211.6401,257.7,306.1841,34900.3672,131085.6875,1.541536,2.1352,0.85786075,0.1411435,0.709453,0.69093825,0.03561375,0.01961925,2.77422125,3.7711,5.10593075,7.38516775,7.8052465,8.03123775,8.2253,8.387
"22",28.9484,7.7652,47.94460475,18.9961785,17.62157125,30.323,22.7853,2.7972,4.7406,5.3676225,0.53268425,7.94244425,2.71777175,1.06104225,139.5683,191.0088,183.4225,221.5444,257.9065,305.2312,34894.9375,131085.6875,0.520706,0.9953,0.6301915,0.10367175,0.05685825,0.36017825,0.0016635,0.28540675,1.8019815,3.319663,4.8551155,7.046656,7.42443875,7.613887,7.7806,7.9245
"23",5.2348,0,25.8630915,20.6282565,12.63972,13.2234,9.2365,1.1663,2.8206,3.9386885,0.37329175,5.6387505,1.93388275,0.755106,125.9402,189.1769,176.2452,233.4967,258.599,304.6957,34891.4844,131085.6875,0.565637,0.8828,0.09701275,0.125838,0.19232275,0.2474765,0.00635775,0.5916115,1.81496625,3.29358175,5.19157625,7.02944,7.35004575,7.4977945,7.6256,7.7360995
"24",0.5439,0,17.01929875,16.4754245,11.908903,5.1104,3.4205,0.4756,1.2143,3.89500625,0.35016725,5.18740675,1.78089075,0.6954355,111.7133,186.9796,167.9209,247.3354,259.6538,304.5569,34888.2031,131085.6875,0.27996125,0.7603,0.12768725,0.09843975,0.0833355,0.0981845,0.0057455,1.0531175,2.23348575,3.7011295,5.72046475,7.237282,7.4676845,7.55831325,7.64169925,7.7211
"25",0.7221,0,9.93361175,9.2115225,9.65662925,0.277,0.182,0.0272,0.0678,3.2924805,0.2827295,4.11654,1.413044,0.55183675,100.8051,185.1128,161.0833,257.7055,260.5843,304.7039,34885.3906,131085.6875,0.23693175,0.5961,0.06112325,0.1367065,0.0154215,0.084808,0.00708275,1.15242975,2.47822725,3.9707555,5.8910185,7.44090725,7.63945725,7.703211,7.7627,7.8236
"26",1.5621,0,9.66653625,8.10448025,9.66537025,0.0012,7e-04,1e-04,3e-04,3.390199,0.281419,4.058301,1.3918515,0.543606,90.9619,183.273,154.5548,266.5568,261.5007,305.0285,34882.5781,131085.6875,0.18837125,0.5019,0.07321375,0.05531475,0.0442545,0.08880325,0.00382875,1.22179325,2.66133225,4.15251475,5.8594625,7.5725725,7.77341875,7.82831625,7.8779,7.9299
"27",4.6486,3e-04,9.70353025,5.054973,9.67302575,0.0305,0.0187,0.0037,0.0081,3.46590025,0.280022,4.0149305,1.3750755,0.53709725,82.0801,181.479,148.3822,273.9126,262.381,305.488,34879.7656,131085.6875,0.20932825,0.5086,0.08613175,0.058791,0.058506,0.092028,0.00819525,1.27247025,2.78245075,4.22425875,5.695557,7.642667,7.86814875,7.92576575,7.97430075,8.0241
"28",11.6212,0.1638,10.33484275,-1.286362,9.8127125,0.5221,0.3063,0.0965,0.1194,3.57370425,0.2827835,4.0369445,1.3801595,0.539121,74.1468,179.7433,142.3222,279.8763,263.2638,306.0638,34876.9531,131085.6875,0.343716,0.6539,0.023527,0.24828825,0.00017825,0.09524875,0.0218945,1.2847045,2.8042195,4.18759475,5.55195825,7.70812575,7.962819,8.026688,8.0779,8.1294
"29",36.8277,29.4706,25.5026,-11.32508575,15.0122185,10.4904,6.8258,2.4948,1.1698,5.65451775,0.442,6.04858,2.0616915,0.8054315,92.4251,180.8948,136.864,280.6352,263.7705,307.3169,34872.7383,131085.6875,0.7950205,1.1035,0.1051665,0.35040975,0.20524725,0.239365,0.05358425,0.83918125,2.72235175,3.98307,5.42620875,7.7864705,8.07466075,8.150641,8.2162,8.288
"30",79.009,55.4509,69.85297,-9.1560105,33.83488825,36.0181,24.2704,3.9535,7.7942,12.63888825,1.008909,13.7244215,4.6469305,1.81573625,120.2467,182.3381,144.1469,267.9497,262.9182,309.9036,34863.7812,131085.6875,2.07466425,3.2499,0.25059675,1.02037275,0.39958175,0.65471275,0.138791,1.0913,2.536141,3.48893575,5.03970975,7.88147925,8.3123395,8.4733895,8.5917085,8.689
"31",105.8736,49.4648,100.39851875,-5.47513375,52.200914,48.1976,31.6932,4.9383,11.5661,18.43708975,1.577504,21.93806875,7.3682365,2.88001825,131.8977,185.4341,157.6108,243.0335,260.6735,311.6075,34849.1133,131084.2188,4.30801075,6.0057,0.33849725,2.0844755,1.18858025,1.034956,0.04201875,1.310745,3.427683,4.252,5.6202905,8.07925425,8.5537185,8.7735795,8.94316675,9.0767
"32",107.9417,52.0736,98.817911,-9.1237615,43.2159135,55.602,37.4659,5.5563,12.5798,14.394512,1.3173445,18.7554295,6.2893655,2.459255,143.9196,188.8315,171.8834,230.4002,259.1457,311.2262,34836.8945,131083.7188,2.31683425,3.6176,0.755737,0.21764525,1.247255,0.851936,0.00360875,1.2542405,3.35708125,4.23453325,5.5586645,7.85410225,8.299921,8.52527875,8.715027,8.8769
