"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.00358902321762367,0.00359007878244478,0.00359066597483771,0,0,0,0,0.000951025004349119,7.47757717452726e-05,0.00161662677908575,0.000871636607732731,8.41051972860545e-05,0,0,0,0,0,0,0,0,0.00781913940934403,0,0.00245877181425737,0.00126604697280289,0.00794383978162894,0.00181551127867814,0.000447128894302639,0.0289369998330138,0.063258105949818,0.0697373078057936,0.015324178407329,0.00140821577863552,0.000117269477383614,4.81324144760833e-05,0,0
"2",0,0,0.00326358256796804,0.00326411750634653,0.00326276075883955,0,0,0,0,0.000893832389686183,7.1046156764298e-05,0.00145150891586377,0.000782570750763077,7.78389185633322e-05,0,0,0,0,0,0,0,0,0.00878735420846129,0,0.00269238430961791,0.0014820290230163,0.00891321628250694,0.00142537679141122,0.00104659966781079,0.0320843216421681,0.0578500456905914,0.10484334665631,0.0207958213401883,0.00179475005415582,0.000173592441769828,1.11241569193959e-05,0,0
"3",0,0,0.00448785358769221,0.00448602952534371,0.00448743212262176,0,0,0,0,0.00125719622807648,9.42850022757259e-05,0.00197540205609087,0.0010656598965137,0.000101802058662229,0,0,0,0,0,0,0,0,0.00985307195777096,0,0.0039117261860189,0.00159803482071592,0.010225696044107,0.00154835167833393,0.000556044423587276,0.0361247457302149,0.0625849315016416,0.103163014148278,0.0247323145073348,0.00235641161286031,0.00021389747620242,2.42364604477398e-05,0,0
"4",0,0,0.00253327518153155,0.00253888277631711,0.00253684621563952,0,0,0,0,0.000725760814179541,6.063779643003e-05,0.00110457195238472,0.000599388995494397,6.08003223510712e-05,0,0,0,0,0,0,0,0,0.00841951135331329,0,0.00137609994737407,0.0026848523269528,0.00878770278503405,0.00191977362321994,0.0030227847270796,0.0245888869849348,0.0533027941049857,0.0750825153015669,0.0214249108036617,0.00249120075525991,0.000251116678988532,4.72230084949903e-05,0,0
"5",0,0,0.00943236974120693,0.00943110780468332,0.00943092040307426,0,0,0,0,0.00275758052936621,0.000198545936049581,0.00408839937642513,0.00219189524428173,0.000202958074364825,0,0,0,0,0,0,0,0,0.0211249198349386,0,0.00778225080352222,0.00419332680867003,0.0228375408728764,0.0059872211452899,0.000997352384791164,0.0247452473855168,0.0571780492938735,0.0358365617441756,0.00998840610803082,0.00184104035097953,0.000242270872039155,4.28898162836303e-05,0,0
"6",0,0,0.0111404226374655,0.0111437899246492,0.0111428573135563,0,0,0,0,0.00316230174371387,0.000230600719273193,0.00489377157728336,0.00261314951274125,0.000243254871134836,0,0,0,0,0,0,0,0,0.0236820369094479,0,0.00962847113465982,0.00417196728505497,0.0257633021326741,0.00599087693527701,0.00141349207181814,0.0224841276666413,0.0449031932756834,0.027732206152463,0.00584940037198511,0.00101456112343365,0.000176776872516563,2.7953371486101e-05,0,0
"7",0,0,0.00747440071863669,0.00746952236413887,0.00747009998154893,0,0,0,0,0.00198996328727731,0.000159823681044302,0.00336615753365071,0.00179083994448614,0.000167444114044999,0,0,0,0,0,0,0,0,0.0414799625630929,0,0.00521604829704373,0.00834804462494963,0.0437703439015866,0.00489073744125548,0.00122276728656467,0.0114586980238159,0.0159382800315281,0.00890851314494367,0.00305072478959583,0.000550795676447205,9.1924563166574e-05,4.9986840373389e-05,4.75140132350843e-05,0
"8",0,0,0.00639703714312547,0.00640144618196165,0.00639712167026416,0,0,0,0,0.00152349829508852,0.000139526589483611,0.0029941041061554,0.0015989807021081,0.000150374636585815,0,0,0,0,0,0,0,0,0.0392310175343369,0,0.00411397151839136,0.009937220278688,0.0418745143868898,0.00440395071410099,0.000342900699509801,0.0115574900553038,0.00579667737665488,0.00216988386555018,0.000700295497958639,0.000253172229805763,5.77214597647467e-05,0,0,0
"9",0,0,0.0204215954651159,0.0204188270720307,0.0204216033809573,0,0,0,0,0.00460446137990074,0.000430690999258277,0.00969603784089309,0.00520856415929606,0.000481084822579433,0,0,0,0,0,0,0,0,0.0329554011673771,0,0.018502454595679,0.00605699938429528,0.0329411588792542,0.00444590289692907,0.00047825890367809,0.0137660440549312,0.0156387281626853,0.00774134942871352,0.000769238426557259,0.0001112221354249,3.92792202423871e-05,0,1.48488626434311e-05,0
"10",0,0,0.0179465273691467,0.0179457455182423,0.0179480317736757,0,0,0,0,0.00408688953884941,0.000378109994472247,0.00848763417181642,0.0045775535966086,0.000425389693078528,0,0,0,0,0,0,0,0,0.0223373759728147,0,0.015514549651124,0.00529177182616091,0.0222252306429051,0.00498477981705926,0.000919426104100953,0.0320509022536915,0.0311528260091825,0.0173920432629306,0.00270270345254172,0.000166719791032209,1.21704683867886e-05,0,3.57518599336573e-05,0
