"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.385,0,14.363776,13.97881775,14.17901575,0.1848,0.1377,0.0139,0.0331,3.873843,0.30904625,6.34281975,3.3464055,0.306903,113.5701,210.8233,175.8664,299.9287,282.2836,466.7962,82147.0547,72488.3984,0.390099,0.8342,0.15197425,0.1268425,0.13256375,0.130691,0.0090135,1.8602455,3.98702925,5.9330275,7.17254675,7.73513025,7.84375575,7.9052,7.9693,8.0349
"2",3.593,0.0024,14.1355035,10.5424635,14.09077975,0.0447,0.0323,0.0042,0.0083,3.95515,0.306085,6.23865575,3.28920925,0.301677,102.4817,208.737,168.7632,309.2768,283.3503,467.1667,82141.4297,72488.3984,0.4466915,0.8292,0.11298675,0.180286,0.131483,0.13492625,0.01021775,1.90208925,4.07156975,5.902915,7.25570125,7.853277,7.95438675,8.0096,8.0679,8.1278
"3",8.9796,0,14.28259425,5.303,14.214992,0.0676,0.0482,0.0061,0.0133,4.0750235,0.30797425,6.24252525,3.28789175,0.30157825,92.4749,206.683,161.9885,316.9937,284.3887,467.6812,82135.8047,72488.3984,0.459675,0.7835,0.150426,0.112455,0.21056425,0.13665225,0.00682925,1.95080125,4.14374675,5.8763145,7.27122875,7.9170135,8.02456975,8.081284,8.1392,8.1982
"4",24.5753,0.403,18.36627775,-6.2090335,16.222267,2.144,1.5015,0.2939,0.3486,4.76655375,0.35375525,7.052509,3.709201,0.3402495,83.6412,204.8225,155.3991,321.7211,285.3098,468.4731,82128.7891,72489.7422,0.76161375,1.1786,0.046624,0.472333,0.09285475,0.1964285,0.05541125,1.65053075,4.02420625,5.69207825,7.2132705,8.01667025,8.141676,8.20453675,8.2659,8.3278
"5",57.2533,51.7055,61.27983025,4.0264855,36.1950295,25.0848,18.4115,4.0706,2.6027,10.7778145,0.8064775,15.65239925,8.205455,0.7528815,118.1846,207.302,151.9339,313.1025,285.1856,470.4281,82108.4375,72498.125,1.9001045,2.735,0.37980875,0.530635,0.6298835,0.739586,0.027175,0.93376875,3.22067775,4.47163125,6.23107475,8.14613825,8.421103,8.554063,8.6553,8.7342
"6",96.8623,53.3086,103.79006525,6.92780075,55.21045025,48.5796,35.4403,4.3209,8.8185,15.93139375,1.2412005,24.232686,12.64443875,1.16072525,137.8755,209.2431,161.5119,295.9782,284.0089,472.3981,82076.0234,72513.2422,2.8065815,4.8275,0.60307025,0.92427125,0.90309625,0.97921875,0.161382,1.3196565,3.42502725,4.45403175,6.08524975,8.31440675,8.69502875,8.8829405,9.0326,9.1516
"7",135.511,65.4651,149.011092,13.5001805,85.48649325,63.5246,44.1828,5.6092,13.7325,23.2087465,1.961749,38.47265575,20.00555725,1.8377865,155.4942,213.6688,180.581,262.2135,281.0535,472.7108,82024.3984,72528.4141,6.54653875,10.0966,0.60720425,3.231212,1.68594475,1.6293855,0.276357,2.2133965,4.81144175,5.5851415,6.68350425,9.04423675,9.42323425,9.6069005,9.7625,9.8932
"8",134.7627,58.7488,145.50057875,10.73786875,80.91522225,64.5853,46.7896,5.4205,12.3753,19.98349625,1.869902,37.63331175,19.62424875,1.80426275,168.1773,217.3815,196.2349,238.466,278.3438,469.4693,81973.7344,72542.8516,7.468164,9.9564,0.521123,3.23095525,2.43354025,1.8036665,0.018097,1.811961,4.77369875,5.54343725,6.5695,9.1316805,9.51724975,9.69440075,9.8510405,9.9891
"9",88.5699,28.207,107.4285555,18.8585755,50.40950325,57.0191,45.5206,4.316,7.1825,11.74560925,1.15519425,23.8434705,12.51391475,1.15130975,164.975,218.2666,200.1812,236.3325,277.3259,466.4869,81942.875,72555.2656,3.0459535,3.7784,0.84562325,0.147256,1.81923375,1.07946625,0.0064905,0.72622225,3.578464,4.44723725,5.71151125,8.2424665,8.6568595,8.853,9.0279,9.1836
"10",50.6069,16.632,78.3715965,27.76469925,33.0799195,45.2917,36.7668,3.3838,5.141,7.74513175,0.74902825,15.6004845,8.227939,0.7573335,156.591,217.9309,199.2066,243.2404,277.3108,464.6909,81922.2891,72562.9844,1.72521375,2.2843,0.58633375,0.160342,0.8437885,0.721074,0.00843625,0.65545425,3.21893125,4.147718,5.51049025,7.655826,8.04746775,8.235122,8.4018,8.5488
"11",11.7076,0.0185,40.52204825,28.81446125,17.93640475,22.5856,18.4725,1.5612,2.5519,4.26232275,0.3961885,8.41674875,4.45131075,0.409832,141.3093,215.9195,191.6984,256.5659,278.113,463.8427,81913.25,72566.0938,0.99358575,1.1395,0.17263825,0.066036,0.54985075,0.3776985,0.004822,1.0045525,3.66555425,4.92953825,6.1313735,7.3583635,7.63794125,7.7764,7.9083,8.0332
"12",2.622,0,26.89514025,24.27314425,16.39911725,10.496,7.9729,0.7492,1.7739,4.1117925,0.36163925,7.55608025,4.00117825,0.368424,125.3462,213.5295,183.0614,272.0275,279.3068,463.4547,81906.6875,72566.0938,0.4603325,0.975,0.17317175,0.095383,0.21155,0.153395,0.00626125,1.8073625,4.18306575,5.95792025,6.92272275,7.48353675,7.626024,7.7046,7.7888,7.8759
"13",1.9325,0,13.8297845,11.89723725,13.0135105,0.8163,0.6077,0.0618,0.1468,3.4139925,0.2866345,5.89982425,3.12525975,0.28779125,113.1068,211.5364,176.0858,283.711,280.3423,463.4077,81901.0625,72566.0938,0.29617525,0.6835,0.11918,0.06182175,0.10104325,0.13330475,0.00470025,1.84951475,4.14752075,6.1782945,7.1766485,7.6535795,7.7450835,7.7973,7.8574,7.9225
