"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.0031936497140796,0.00319442355592316,0.00319310974005437,0,0,0,0,0.000863641493371347,7.16923075888762e-05,0.00143272100343512,0.000762208529278728,7.60782969589169e-05,0,0,0,0,0,0,0,0,0.00777424254302594,0,0.00198189398288569,0.00203935164644173,0.00813104004913896,0.00180599606990472,0.0005181008673723,0.0289850272643271,0.0621777856821134,0.0756752772374334,0.0160563437443302,0.00145437194154757,0.000132263881448519,2.07563741456647e-05,0,0
"2",0,0,0.00288055928675515,0.00287776960417904,0.00288180245697071,0,0,0,0,0.000806353063588081,6.41426980589944e-05,0.00127984567424151,0.000679691069438661,6.9641041683182e-05,0,0,0,0,0,0,0,0,0.00856525820511564,0,0.00220944180342157,0.0023368959018622,0.00930409820231902,0.00147270553454474,0.00148366173042436,0.0297730901011792,0.060742337086969,0.110953699779116,0.0224557664613885,0.00191510942514406,0.00016893277718663,4.00500939456474e-05,0,0
"3",0,0,0.00368831168799077,0.00368733719321153,0.00368461264767525,0,0,0,0,0.00105523815744235,8.00939298198386e-05,0.00162202810948821,0.000859758082195076,8.37707816583425e-05,0,0,0,0,0,0,0,0,0.00986240210029838,0,0.00289162127906714,0.00240932898654657,0.0108663500269073,0.00166117916796178,0.000824869967727731,0.0358249293557694,0.0660461552514319,0.0992596004952478,0.0245832326203281,0.00244669117007115,0.000222282531498621,5.03720493764564e-05,0,0
"4",0,0,0.00239615333702511,0.00239315020836543,0.00239225352802661,0,0,0,0,0.000700688839374554,5.58282364037397e-05,0.00104264337167663,0.000552107774793564,5.84340340970173e-05,0,0,0,0,0,0,0,0,0.00767375488500172,0,0.00116752807439962,0.00282122176203439,0.00784587908053431,0.00195183479967262,0.00289203105256886,0.021250090278446,0.0558592989411386,0.0701666319416329,0.0202137115288591,0.00244841966063547,0.000262282133004237,4.76457005609562e-05,0,0
"5",0,0,0.0089947113255273,0.00900066803076305,0.00899792646678968,0,0,0,0,0.00268370390815881,0.000188115572645352,0.00388992142069068,0.00205409249791119,0.000188224123857741,0,0,0,0,0,0,0,0,0.0220822133470189,0,0.00660989991923901,0.00583038385333187,0.0251453929122569,0.00606105927510537,0.00133463370173036,0.0244929179012688,0.0517741662720939,0.0357414026599089,0.00967467598040444,0.00176883236057,0.000238798029193955,4.95695759224487e-05,9.96233508271476e-06,0
"6",0,0,0.0107475333038702,0.0107515992282503,0.010751641187305,0,0,0,0,0.00311186828900587,0.000228688644756555,0.00471593692602288,0.00247502966995713,0.000228758773473495,0,0,0,0,0,0,0,0,0.0243362235438954,0,0.00774111761989266,0.00542720869652061,0.0270286892865502,0.00637547678201364,0.00143678349256639,0.0230480972404125,0.0451373453901775,0.0276446863546436,0.00580778364047216,0.000983359160274245,0.000166032125405815,2.60132990860532e-05,0,0
"7",0,0,0.00644018117632996,0.0064432629033826,0.00644760239870079,0,0,0,0,0.00174951262457823,0.000138880008070357,0.00289842311937838,0.00151712032241404,0.000142961647239563,0,0,0,0,0,0,0,0,0.039277334379096,0,0.00329440338630217,0.00993923088203085,0.0419370395469794,0.00497998902249397,0.00139452024610329,0.0120134901590672,0.0154969074770866,0.00881671691620249,0.00292506131718177,0.000546256340901345,0.000124094464382328,4.96699633898234e-05,4.02366122132377e-05,0
"8",0,0,0.00533552030074869,0.00532783956553596,0.00532917533130412,0,0,0,0,0.00130251826169747,0.000120357654149113,0.00248505790313917,0.0013058326835754,0.000124060125693004,0,0,0,0,0,0,0,0,0.0386367989100097,0,0.00226494944534639,0.0110686312384926,0.0410576149367964,0.00457630203886033,0.000580120979518232,0.0109266963291369,0.00609204188868014,0.00184830146235384,0.000693945847742476,0.000256005560716534,6.26238122012571e-05,4.99999999998835e-06,0,0
"9",0,0,0.0154781959806221,0.0154834059366309,0.0154811312024761,0,0,0,0,0.00357183885863857,0.000329834772944857,0.00734643111485523,0.0038826061255057,0.000359688583628886,0,0,0,0,0,0,0,0,0.0338813851263892,0,0.013582747571053,0.00683277841747086,0.034266252853925,0.00436879329875173,0.000711832988142246,0.0140417119303466,0.0158476881590808,0.00804751241939712,0.000852976507475877,0.000109564814705849,5.4021252664316e-05,4.04207197667057e-05,0,0
"10",0,0,0.0151422018028622,0.0151420160501388,0.015142782789634,0,0,0,0,0.00352574234526759,0.000320596151303446,0.00715730245596167,0.00379187377219507,0.00034931942423858,0,0,0,0,0,0,0,0,0.0239918594681477,0,0.0120797591403854,0.0080761413991924,0.024121446976926,0.0053747097316272,0.00131656869658673,0.0315344306310668,0.0324282201731222,0.0185267538023701,0.00282197783429338,0.000170097826784147,1.11241569193959e-05,0,0,0
