"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.4624,0,14.28309425,13.82067625,14.0122855,0.2708,0.2208,0.0081,0.0419,3.7903435,0.2935455,6.28339225,3.3387345,0.30627175,149.6352,97.8096,178.8429,294.3309,268.6111,463.3339,82122.8516,72483.6406,0.385399,0.8206,0.15147475,0.12318225,0.129933,0.1322815,0.0087155,1.8732475,4.051458,6.0187075,7.190768,7.73286475,7.83838025,7.89929425,7.9632,8.0288
"2",4.346,0.0033,14.02896425,9.68297425,13.94416825,0.0848,0.068,0.0028,0.014,3.88168075,0.29089175,6.185556,3.28470225,0.301338,138.2657,95.95,171.6355,304.2194,269.5205,463.6816,82117.2266,72483.6406,0.4320385,0.8136,0.11706825,0.16849125,0.127656,0.1358905,0.009926,1.91154775,4.1210985,6.00526475,7.27574375,7.85051425,7.94901725,8.0038,8.062,8.1218
"3",11.0292,0,14.24658425,3.217429,14.0481975,0.1984,0.159,0.0067,0.0327,4.0015355,0.29199325,6.17707575,3.27695625,0.30064175,127.7586,94.1391,164.7694,312.6644,270.3876,464.1797,82111.6016,72483.6406,0.454302,0.7701,0.1492785,0.108244,0.2085395,0.1375215,0.00653675,1.95866225,4.18985025,5.95090725,7.28882025,7.9140845,8.019131,8.0754945,8.1333,8.1922
"4",30.9225,1.3652,22.792076,-8.130452,16.07048225,6.7216,5.5394,0.3004,0.8818,4.7024075,0.33577375,6.98975925,3.70279825,0.33974075,118.7221,92.4708,158.6185,318.29,271.1323,464.9778,82104.5859,72484.9844,0.74546725,1.1653,0.04648575,0.467187,0.0880395,0.19023575,0.05552975,1.707481,4.0705975,5.752054,7.237263,8.0139295,8.136754,8.19929875,8.2606,8.3224
"5",70.4879,54.6154,70.047403,-0.440505,35.880909,34.1665,27.4948,1.9425,4.7291,10.66390925,0.764899,15.51097975,8.18953225,0.7515915,152.86,92.7296,160.2243,310.624,270.8635,466.9795,82084.2109,72493.2812,1.8453535,2.696,0.3831445,0.51961875,0.62863675,0.69709525,0.0264075,1.03015925,3.409005,4.69514225,6.35448825,8.14572425,8.41339025,8.54598475,8.6471995,8.726
"6",111.0942,53.0956,111.852177,0.75797825,54.80475025,57.0474,45.0366,3.4303,8.5805,15.79596975,1.17768175,24.0400255,12.63129025,1.15978775,172.4248,95.0054,169.7462,293.6804,269.6111,469.049,82051.7734,72508.3594,2.77428075,4.7815,0.60268175,0.92019175,0.89922725,0.9548635,0.16267025,1.40434675,3.5962725,4.645053,6.18771925,8.31432625,8.68455875,8.87192225,9.0216,9.1407
"7",152.7026,61.5229,162.24634375,9.54376325,84.91652825,77.3298,59.3438,5.1218,12.8642,23.01506325,1.86175325,38.203901,19.99827825,1.83753425,188.9003,99.2744,186.9443,259.8144,266.6941,469.5122,82000.0312,72523.4766,6.5692215,10.0355,0.60418075,3.2384335,1.72277575,1.60800925,0.276604,2.27700375,4.90503675,5.6823055,6.73105075,9.03564125,9.40712375,9.5905875,9.7465,9.8775
"8",149.2716,56.2078,161.74185625,12.47028725,80.3562675,81.3856,64.2607,5.2618,11.8632,19.774883,1.77417,37.38384925,19.6191595,1.80421225,201.525,102.9325,201.3411,235.5636,264.048,466.3732,81949.2031,72537.9062,7.4624895,9.9004,0.51355525,3.2342795,2.43043975,1.797768,0.01846225,1.80807475,4.79227175,5.5614235,6.5759645,9.11695675,9.49830725,9.6756,9.8328,9.9713
"9",97.5866,27.1,122.569396,24.98272975,50.1067755,72.4626,61.038,4.199,7.2257,11.602021,1.0975325,23.72407725,12.53007925,1.15306325,199.102,103.8602,204.6568,232.5846,263.033,463.4081,81918.2031,72550.2656,3.06043,3.7716,0.825431,0.12505125,1.84783575,1.08754275,0.00597975,0.74968325,3.571747,4.43494375,5.6994485,8.23030275,8.64345875,8.83979725,9.015,9.1709
"10",56.1615,15.9824,89.3975675,33.2361105,32.83260625,56.5649,49.1466,2.8369,4.5814,7.6192445,0.71101825,15.511323,8.23304475,0.757981,191.5259,103.6132,203.2476,238.7785,262.9728,461.5907,81897.4922,72557.8984,1.7365835,2.2796,0.55418775,0.15493475,0.86654325,0.71510475,0.008571,0.68705975,3.27227175,4.20644275,5.54423575,7.648496,8.03815,8.2258,8.3926995,8.5398
"11",13.2472,0.0255,47.46587675,34.218637,17.7965215,29.6694,26.6306,0.9287,2.11,4.18651825,0.376065,8.369107,4.45461125,0.41022525,176.9835,101.7698,195.5776,251.6758,263.6785,460.722,81888.4297,72561.0156,0.979264,1.1336,0.17421075,0.067507,0.5489955,0.36276475,0.00485675,1.05799,3.7549085,5.01656675,6.175241,7.3568785,7.632012,7.7702,7.9022,8.0271
"12",3.062,0,30.28557525,27.223602,16.22428725,14.0613,11.7369,0.4073,1.917,4.0280715,0.34226075,7.4927355,3.993431,0.36779275,161.394,99.6082,186.7839,267.0852,264.727,460.3055,81881.8672,72561.0156,0.45828425,0.9615,0.1723225,0.09352675,0.2103495,0.15440675,0.006078,1.82835575,4.27956475,6.0085855,6.936485,7.48142125,7.6207465,7.6989,7.7831,7.8701
"13",2.2972,0,13.83623725,11.53903075,12.81910025,1.0171,0.8311,0.0305,0.1556,3.33404975,0.269966,5.82385375,3.105216,0.2860125,149.1293,97.8306,179.7132,279.0343,265.6188,460.2501,81876.2422,72561.0156,0.29337825,0.669,0.11769825,0.05881,0.10021075,0.13435325,0.004534,1.85771275,4.19739025,6.21695225,7.183664,7.649403,7.73891425,7.7907025,7.8507,7.9157
"14",4.4022,0,13.0721695,8.6699355,13.05936225,0.0128,0.0104,4e-04,0.002,3.51517725,0.274227,5.858895,3.12335475,0.2877025,137.7967,96.036,172.7225,289.5705,266.5172,460.3959,81870.6172,72561.0156,0.27054175,0.6295,0.090811,0.05162975,0.08421525,0.13470075,0.00511775,1.862904,4.1916715,6.25691075,7.30143875,7.793709,7.871257,7.9135855,7.9635,8.0186
"15",29.621,1.3965,18.58460275,-11.0363895,13.7451865,4.8394,3.9769,0.2225,0.64,3.80710925,0.288126,6.100392,3.25015325,0.299403,128.0023,94.3304,166.2422,298.5062,267.4119,460.7373,81864.9922,72561.0156,0.46534625,0.8653,0.04793,0.28745475,0.0402815,0.137604,0.03068075,1.8889515,4.18511775,6.241521,7.38486675,7.92308475,8.00428525,8.0461,8.0953,8.1499
"16",38.186,44.5514,32.32367725,-5.86227375,15.25003425,17.0736,14.9745,0.678,1.4212,4.34734775,0.32057325,6.69227225,3.56171075,0.32812975,159.9471,92.7906,160.556,306.5568,268.2036,461.3334,81858.3203,72562.0234,0.8056345,1.1044,0.03441775,0.47118175,0.16388925,0.17056175,0.0523415,1.8428185,4.23406125,6.139783,7.37203175,8.0251235,8.12365125,8.17220075,8.2252,8.2829
"17",89.8623,32.382,84.60264425,-5.25959975,36.9822695,47.6204,38.9692,2.6299,6.0213,10.83589875,0.794485,16.05056775,8.51653275,0.7847905,165.5018,93.7682,164.9503,301.1548,267.876,463.2397,81836.6328,72570.1953,2.0557075,3.0065,0.2982845,0.7683885,0.49281775,0.7944995,0.109201,0.9595975,3.310963,4.65792775,6.337442,8.1938055,8.45016375,8.571211,8.6645,8.7393
"18",133.5995,49.0355,127.69071125,-5.908873,58.749123,68.9416,54.1339,4.4278,10.3799,16.64142625,1.26958625,25.89917925,13.67789,1.261042,176.5642,96.8231,177.4635,282.1048,266.4032,465.1534,81802.1484,72585.1016,4.27454325,6.152,0.4127,1.96821275,1.1924345,1.113892,0.1632955,1.569408,3.74384775,4.741809,6.24724975,8.45122175,8.8192305,9.00049925,9.1458,9.2625
"19",162.0417,63.3781,167.4187175,5.37699725,81.51138475,85.9073,66.7798,5.8481,13.2793,21.61723475,1.78802675,36.886752,19.4270095,1.792357,193.6379,101.2436,195.0902,253.0372,263.7582,465.0282,81752.4844,72599.2266,5.22676975,8.7777,1.069346,2.03194225,1.6854345,1.5093945,0.1449925,2.02375575,4.65838,5.4481555,6.5650585,8.955398,9.3366135,9.52083475,9.67799825,9.8111
"20",144.9588,52.7151,158.10738175,13.1485605,71.779396,86.3279,69.2454,5.6401,11.4425,17.52678225,1.577497,33.404189,17.64200775,1.62891775,204.2192,104.5204,207.7952,236.0867,261.7269,462.319,81707.9688,72613.2188,4.7106215,7.2276,1.2476695,1.060982,2.18749325,1.462146,0.0151715,1.4924515,4.27897775,5.0867355,6.23864125,8.77948225,9.17962775,9.3671005,9.53193375,9.677
"21",98.3422,30.0223,118.42061425,20.0784225,44.42959525,73.991,61.9421,4.3167,7.7322,10.36188325,0.962887,20.95324525,11.1238495,1.02772725,202.9632,105.7595,212.2281,236.6758,261.0399,459.9875,81680.5781,72624.6016,2.1915265,3.0531,1.2193565,0.25246925,1.039731,0.89932225,0.0613565,0.03187975,3.21519225,4.19118825,5.52195625,7.97545625,8.40096025,8.60749775,8.7842,8.9341
"22",39.4005,7.9507,75.83956225,36.43908,25.29814375,50.5414,45.0084,2.2544,3.2786,5.9615055,0.5371535,11.882408,6.331862,0.58521525,191.2858,104.8246,207.9966,246.7654,261.3183,458.8334,81665.0781,72630.2266,0.73414575,1.3984,0.99273475,0.19046275,0.107552,0.43612675,0.002511,0.3203395,2.485406,3.90505025,5.4694015,7.439104,7.812778,7.9952,8.1543,8.2929
