"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.00328500595094503,0.00328644698297867,0.00328551003505944,0,0,0,0,0.000898708485748224,7.5389963632714e-05,0.00147390992386206,0.000776914887136713,7.58043749274916e-05,0,0,0,0,0,0,0,0,0.00794760164245591,0,0.00210818811846978,0.00223293843065314,0.00814639817699487,0.00184252453964608,0.000533752909050433,0.0288341776011096,0.0668885925923469,0.091422874516719,0.0190969791926816,0.00168157462905536,0.000142475209996935,5.00319446829184e-05,0,0
"2",0,0,0.00305205620117616,0.00305451877755007,0.00305134605040111,0,0,0,0,0.000861733259498726,6.65470417969793e-05,0.00135175646896121,0.000712726945785086,7.24434789619618e-05,0,0,0,0,0,0,0,0,0.00837839408649842,0,0.00224323230304254,0.00245294437161252,0.00893025739721152,0.00161133819446519,0.00150894733345397,0.0337190198812834,0.0646173593069968,0.123397903389157,0.0263642381338993,0.00226971695098617,0.000206363519682293,0,0,0
"3",0,0,0.00381266750731074,0.00381329868580576,0.00381263871517234,0,0,0,0,0.0010997402005801,8.23278944557297e-05,0.00167543012470138,0.000882036689602244,8.46927958812613e-05,0,0,0,0,0,0,0,0,0.00988305513921236,0,0.00283128582955193,0.00254268181789772,0.0104748803116723,0.00178721833401339,0.000884760279329774,0.0373932464081732,0.0664352034699053,0.0959860355288276,0.0252310623243461,0.00270282594847865,0.000256738264270721,5.12891454509675e-05,0,0
"4",0,0,0.00236006621333572,0.00235752353765057,0.00235668217568529,0,0,0,0,0.000696518373491701,5.87569651392961e-05,0.00102786539399398,0.000541511795866596,5.93569340012991e-05,0,0,0,0,0,0,0,0,0.00868188841229308,0,0.00096469114747937,0.00300334816296245,0.00915667305321691,0.00201605956706265,0.00294588107163554,0.0232089822297392,0.0547543873340834,0.0634930566325078,0.018715760836705,0.00246421301879626,0.00027716746654551,4.21953922581311e-05,0,0
"5",0,0,0.00856888919829931,0.00856639957942577,0.00856311046888062,0,0,0,0,0.00257771574920687,0.000180987094348769,0.00369636924752321,0.00193704009013158,0.00018053648122367,0,0,0,0,0,0,0,0,0.0214780792605346,0,0.00514362342174871,0.00563862262438715,0.024312711775627,0.00644826861804206,0.00156002198991635,0.0235509406769012,0.0556333017234429,0.0377375736523019,0.00894375832466,0.00167724993840803,0.00024094828842344,4.75983350944717e-05,4.4320969877905e-05,0
"6",0,0,0.00895868432371805,0.00896135280231836,0.00896197228883035,0,0,0,0,0.00261600165551444,0.000192280698895954,0.00392351534745361,0.00204742602327944,0.000188621167587703,0,0,0,0,0,0,0,0,0.0232548251386798,0,0.00589218270082912,0.00656291426189788,0.0276173751098361,0.00650942821137907,0.00151772146526143,0.0215976968917422,0.048361728312281,0.0327158595884171,0.00648915509404626,0.000947435398634853,0.000164377575929862,4.5264469293714e-05,4.54330320471008e-05,0
"7",0,0,0.00578732326091422,0.00578845739684483,0.00579158099862712,0,0,0,0,0.00159262012015362,0.00012799764056408,0.00260023668673962,0.0013536617007213,0.000127868343553846,0,0,0,0,0,0,0,0,0.0370124745989761,0,0.00213445155921764,0.0102357388533846,0.0390424683336487,0.00500398127209011,0.00138737369313788,0.0115433591558742,0.0178661477388121,0.0111595554658547,0.00380119516062023,0.000586562989244017,0.000110931349991832,2.9358214555738e-05,7.06220126577623e-06,0
"8",0,0,0.00542894588142635,0.00543018593011224,0.00543003846504129,0,0,0,0,0.00134041141329529,0.000119857632757879,0.00253445925381974,0.00131962210737228,0.000126217380212337,0,0,0,0,0,0,0,0,0.0397824712276644,0,0.00197660096591247,0.0117104581817736,0.0420408670492848,0.00452675554087219,0.000756089356682278,0.0106014421750286,0.00689813804742288,0.00222519769052208,0.000884525806438499,0.000292812821390844,7.04403443012495e-05,3.31133089265489e-05,0,0
"9",0,0,0.0166077050372415,0.0166067670779701,0.0166064534063372,0,0,0,0,0.00386685658994718,0.000356326284537983,0.007877212065497,0.00413130708682059,0.000379913507502668,0,0,0,0,0,0,0,0,0.0344516958480205,0,0.0150079300591938,0.00300532422281033,0.0359771139451117,0.00576781355306822,0.000742214351018048,0.0190058609859444,0.0155104302989196,0.00861807273665266,0.000949687687748279,0.000131380752987618,4.75140132342403e-05,4.97008595365587e-05,1.31289154560393e-05,0
"10",0,0,0.0152256390411216,0.0152295994262558,0.0152306111409496,0,0,0,0,0.00357850481055955,0.000323504850769172,0.00719241169323004,0.00378419318284789,0.00035079921282593,0,0,0,0,0,0,0,0,0.026049255209938,0,0.0107961933326608,0.00437619556882935,0.0276691499523425,0.0093368785470577,0.0016810415675645,0.0313896186714389,0.0297957423704885,0.0190772461387407,0.00293560286149217,0.000186361413498314,3.1637633438982e-05,2.12972164512012e-05,7.06220126565078e-06,0
"11",0,0,0.00734478812024736,0.00734753655885488,0.00734799121356904,0,0,0,0,0.00174410571981884,0.000155041428694164,0.0034576433076747,0.00182298909021904,0.000170088433433812,0,0,0,0,0,0,0,0,0.0168272762353642,0,0.00504747982352801,0.00347433497359882,0.0182137936090091,0.004830435820196,0.000331268447729561,0.026639678641696,0.0590672083457005,0.0316080293049306,0.00591473347817079,0.000406547216320197,3.35447555748564e-05,2.12972164512012e-05,0,0
"12",0,0,0.00362485480652963,0.00362380889600798,0.00362386907430018,0,0,0,0,0.000910653700869486,8.1122683167603e-05,0.00167253495717052,0.000885015186140472,8.69963125424887e-05,0,0,0,0,0,0,0,0,0.0105926166653735,0,0.00268072109729896,0.00267282017149918,0.011238206572555,0.00195670172525196,0.000403617725292666,0.040327596662446,0.152581584346348,0.0464237040819582,0.00928264421631127,0.000749568965529638,6.14032849976589e-05,0,0,0
"13",0,0,0.00391526618165139,0.00391743020339822,0.00391797490016155,0,0,0,0,0.00102862656928918,8.71377212012263e-05,0.00177883342978687,0.000943568089407623,9.01040195320937e-05,0,0,0,0,0,0,0,0,0.00763036605628342,0,0.00224663624917124,0.00190710975208987,0.00781471101645331,0.00223409946927089,0.000690992484789153,0.0360008904016523,0.0887328532272835,0.0527757110510352,0.0120379766553556,0.00106474313562573,9.37919496787655e-05,0,0,0
"14",0,0,0.00304687809122004,0.0030435962499701,0.00304731254087999,0,0,0,0,0.000831323491107487,6.93141300281034e-05,0.00136736753836065,0.000723668901638037,7.33566834550145e-05,0,0,0,0,0,0,0,0,0.00728241050455769,0,0.00216922650016603,0.00198534024217336,0.00781608262616559,0.00161182970175781,0.000108405798011945,0.0286103055157449,0.0580328207840864,0.0540777324534393,0.0125342290221797,0.00126681608569969,0.000124975185506937,2.33087052267139e-05,0,0
