"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.385,0,14.36382025,13.978864,14.1790595,0.1848,0.1377,0.0139,0.0331,3.8738565,0.3090475,6.342839,3.34641325,0.3069045,113.5701,210.8233,175.8664,299.9287,282.2836,466.7962,82147.0547,72488.3984,0.389452,0.8342,0.15212675,0.127006,0.1318685,0.130584,0.0090365,1.85818925,3.98309175,5.92253275,7.1704755,7.73495775,7.84374425,7.9051995,7.9693,8.0349
"2",3.593,0.0024,14.1354625,10.54241575,14.09073675,0.0447,0.0323,0.0042,0.0083,3.9551375,0.30608425,6.238636,3.28919675,0.30167875,102.4817,208.737,168.7632,309.2768,283.3503,467.1667,82141.4297,72488.3984,0.446352,0.8292,0.1131245,0.18035375,0.131256,0.13474375,0.0100725,1.89821475,4.0648705,5.892452,7.25321225,7.8530425,7.95436825,8.0096,8.0679,8.1278
"3",8.9796,0,14.2826175,5.30302475,14.2150135,0.0676,0.0482,0.0061,0.0133,4.07502725,0.30797475,6.242536,3.28789625,0.3015805,92.4749,206.683,161.9885,316.9937,284.3887,467.6812,82135.8047,72488.3984,0.45896025,0.7835,0.150548,0.1125715,0.20983,0.1365625,0.006831,1.95134875,4.140924,5.87148975,7.2696015,7.9167835,8.0245455,8.0812845,8.1392,8.1982
"4",24.5753,0.403,18.366251,-6.20906075,16.22223975,2.144,1.5015,0.2939,0.3486,4.7665465,0.353757,7.0524945,3.70919225,0.3402485,83.6412,204.8225,155.3991,321.7211,285.3098,468.4731,82128.7891,72489.7422,0.76128725,1.1786,0.04658325,0.472487,0.092358,0.196446,0.05549575,1.65085675,4.0228675,5.686959,7.2117195,8.01647575,8.141652,8.204533,8.2659,8.3278
"5",57.2533,51.7055,61.27978375,4.02644275,36.194986,25.0848,18.4115,4.0706,2.6027,10.777806,0.8064755,15.65238125,8.20544925,0.75287775,118.1846,207.302,151.9339,313.1025,285.1856,470.4281,82108.4375,72498.125,1.9020205,2.735,0.379928,0.53093275,0.6316675,0.7394245,0.027424,0.93264875,3.21668825,4.46786575,6.23034525,8.14600575,8.421084,8.554061,8.6553,8.7342
"6",96.8623,53.3086,103.78937575,6.927112,55.2097595,48.5796,35.4403,4.3209,8.8185,15.931195,1.24118925,24.232383,12.64427925,1.160713,137.8755,209.2431,161.5119,295.9782,284.0089,472.3981,82076.0234,72513.2422,2.80717825,4.8275,0.60283475,0.9246945,0.90372175,0.9787655,0.1613575,1.3190235,3.42450375,4.44843875,6.08417825,8.31428925,8.69501475,8.88293725,9.0326,9.1516
"7",135.511,65.4651,149.01106025,13.500152,85.48646425,63.5246,44.1828,5.6092,13.7325,23.20873825,1.9617465,38.47263975,20.005551,1.83777975,155.4942,213.6688,180.581,262.2135,281.0535,472.7108,82024.3984,72528.4141,6.5493505,10.0966,0.60742925,3.231467,1.688752,1.62912575,0.27628425,2.21382475,4.8105995,5.5835565,6.68300025,9.04414175,9.423227,9.60690075,9.7625,9.8932
"8",134.7627,58.7488,145.50133175,10.73862025,80.915974,64.5853,46.7896,5.4205,12.3753,19.98367875,1.8699185,37.6336625,19.624431,1.80428,168.1773,217.3815,196.2349,238.466,278.3438,469.4693,81973.7344,72542.8516,7.46213425,9.9564,0.52146725,3.23191025,2.4261495,1.80407775,0.01819575,1.8136455,4.7735735,5.543267,6.5694,9.13163625,9.517243,9.694401,9.85104,9.9891
"9",88.5699,28.207,107.4297185,18.85973725,50.41066675,57.0191,45.5206,4.316,7.1825,11.74587975,1.155226,23.84402,12.51420325,1.151339,164.975,218.2666,200.1812,236.3325,277.3259,466.4869,81942.875,72555.2656,3.049466,3.7784,0.84624925,0.14711275,1.82234725,1.08000125,0.00658275,0.72682,3.57770375,4.44640475,5.71141725,8.24244875,8.656853,8.853,9.0279,9.1836
"10",50.6069,16.632,78.37187375,27.76497575,33.0801975,45.2917,36.7668,3.3838,5.141,7.745194,0.749039,15.60061425,8.22800825,0.7573415,156.591,217.9309,199.2066,243.2404,277.3108,464.6909,81922.2891,72562.9844,1.72233975,2.2843,0.5865095,0.15974675,0.8414185,0.721175,0.00830425,0.6537875,3.21880675,4.146903,5.510325,7.6558075,8.047467,8.235117,8.4018,8.5488
