"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.00327103747347568,0.00326835130273582,0.00326984183126701,0,0,0,0,0.000886136293878282,7.24261788198563e-05,0.00146797029242713,0.000781678957425107,7.61807637919755e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00759960815504824,0,0.00206152430403824,0.002119383983892,0.00823237264315942,0.00182389156780984,0.000570738210796472,0.0298360608283312,0.0651515042666554,0.0741817907183795,0.0161170507615577,0.00147373817145207,0.000132146345547605,2.33087052269209e-05,0,0
"2",0,0,0.00305812913757004,0.0030564719944131,0.00305770693154167,0,0,0,0,0.000851281063234445,6.8085159707774e-05,0.00135631300311031,0.000718536829563104,7.27886183231669e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00851386146411105,0,0.00232948621267386,0.00247222504622819,0.00918396496447322,0.00151245619667717,0.00148770885309557,0.0303712481423106,0.059254944790649,0.109186204435807,0.021980428716335,0.00189246255876857,0.000168600126056419,4.2608405162218e-05,0,0
"3",0,0,0.00368838961912323,0.00369082011656381,0.00368827839157163,0,0,0,0,0.0010539050191899,7.74398464910787e-05,0.0016203263231472,0.000861141596733127,8.33208010626693e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00954603997138805,0,0.00290392198711814,0.00243325287400882,0.0104702366563081,0.00155723712666751,0.000697954000609939,0.0344227021572904,0.0643855789862216,0.100548006145259,0.0248242064627202,0.00243296820225479,0.000221095472635618,4.84729208954796e-05,0,0
"4",0,0,0.0024903784274241,0.00248887750111146,0.00249101361086675,0,0,0,0,0.000726401333453564,5.75388067804364e-05,0.00108440688083762,0.000574687231051689,5.99059413122813e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00823998441186447,0,0.0012186726005241,0.00296846600343239,0.00840820979265463,0.0019422856693993,0.0028725050305223,0.0223959374099115,0.0527272790012645,0.0720209151865677,0.0207068871559495,0.00247169946506732,0.000262356775582855,4.84961823161077e-05,0,0
"5",0,0,0.00857075972379972,0.00856785678347598,0.00857100374521568,0,0,0,0,0.00255121652636759,0.000177574863311814,0.00370569023263556,0.00195617829486566,0.000180065255506471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214927576759893,0,0.00597934937806467,0.005147105155201,0.0236683052545288,0.00581040840773363,0.00135097548994646,0.0237559691891911,0.0543710138060091,0.0357478795872912,0.00954332224312321,0.00178368109063325,0.000243172303981401,5.02867716053084e-05,1.31289154560393e-05,0
"6",0,0,0.0101675815850291,0.0101641970016929,0.0101653768851945,0,0,0,0,0.00294096372070732,0.000213221501076447,0.0044569108287398,0.00233886310824249,0.000216852484422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228454736636668,0,0.00739741157398907,0.00513709942245529,0.0257522359006885,0.00674272521283044,0.00155582773382639,0.0233405289245165,0.0487157226990962,0.0297903582996084,0.00611848834980641,0.000988677631306886,0.000168974497935303,2.53682156631634e-05,0,0
"7",0,0,0.00664479934485132,0.00664273696026783,0.00664127820456825,0,0,0,0,0.00180774716485189,0.000144965426696721,0.00298914534813561,0.00156461490453684,0.000145198636736958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395946858341275,0,0.0033353758059501,0.00976813468057461,0.0423542132897778,0.00524568267404653,0.00131297150499633,0.0117107326477838,0.0162173381027173,0.00962966093246201,0.00326308551338593,0.000567661904300418,0.000124871864149819,4.98594515841191e-05,3.90801182072243e-05,0
"8",0,0,0.0052956469509469,0.00529122515672389,0.0052921880231794,0,0,0,0,0.0012942555751219,0.000115503691529272,0.00247145395448152,0.00129751632804908,0.000121935107438596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038112258494563,0,0.00233717605611842,0.0110300369008942,0.04125608732786,0.00434167292030009,0.000576143028660145,0.0108827308418632,0.00622884049279732,0.00196389950179048,0.00075771305431656,0.000274777649913921,6.43280284019023e-05,4.99999999998835e-06,0,0
"9",0,0,0.0174151561264111,0.0174137904743399,0.0174145185014285,0,0,0,0,0.00402152700458686,0.000371648684056431,0.00826075275187254,0.00436481118626331,0.00040180794424715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336905705992903,0,0.0151515687666402,0.00736522682375862,0.0352324781092929,0.00461413986070376,0.000743486166110705,0.0151697995862245,0.0157872945786408,0.00797913742346607,0.000839716468140987,0.000113974670711809,5.35084843255021e-05,3.90801182072243e-05,0,0
"10",0,0,0.0153914417436239,0.0153863416610895,0.0153898561781116,0,0,0,0,0.00358023801731837,0.000329284083306199,0.00727217289977424,0.00385806591688731,0.000355844859327448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223314788217421,0,0.0123656582319249,0.00793883849449049,0.0216516248153079,0.00504167702933959,0.00128342039870009,0.0311895887766678,0.031598226652281,0.0178824140100566,0.00277395653121902,0.000168989144110114,1.11241569193959e-05,0,0,0
"11",0,0,0.00794367748384949,0.00794779291883615,0.00794416478525834,0,0,0,0,0.00186522239262102,0.000165807623225837,0.00374287627460721,0.0019912213352651,0.000182949758226369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155057600886676,0,0.00605229101798782,0.002221155911673,0.0168030684332336,0.00423190364477343,0.000181472672397437,0.0215501834567027,0.0642849826747564,0.0295137473553833,0.00550058333657498,0.000377815578727068,2.85828611211488e-05,4.99999999998835e-06,0,0
"12",0,0,0.00454383108619256,0.00454173956162335,0.00453992911739574,0,0,0,0,0.00112900204341493,0.000100920264314816,0.00209558598943055,0.00111625153133289,0.000106809506490255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105376205743242,0,0.00345328719027919,0.00175628479415939,0.0115481436383182,0.00202349848413292,0.000291473548669403,0.0431600402419207,0.165500771279881,0.0473273900439368,0.00907096983082181,0.000708518699024369,5.82191865644964e-05,0,0,0
"13",0,0,0.00416068359406537,0.00416348583349512,0.00416262159538503,0,0,0,0,0.00108349542839757,8.96494845227025e-05,0.001888309835564,0.00100758772325297,9.61590031391244e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00623314079018561,0,0.00241007903446774,0.00113593697868714,0.00631013462097578,0.00232085390419378,0.000330071762532109,0.0352736471803102,0.0870292385849243,0.0516388329304221,0.0118376831260167,0.00104440240254706,9.33691302638902e-05,1.40175328809766e-05,0,0
