"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"11",13.2368,0.0259,46.93782925,33.70104875,17.255761,29.6821,26.6916,0.8972,2.0932,4.07251075,0.36052175,8.11441825,4.311452,0.39685775,176.733,89.1478,197.2139,253.0087,261.2755,461.7198,81919.0703,72553.7109,14.5346,1.8032,7.4723,9.3295,0.8259,13.9416,14.8152,0.7438,0.925543,1.0483,0.16365225,0.050044,0.523609,0.351893,0.0033355,0.87952775,3.7020585,4.989734,6.15751975,7.333996,7.60899625,7.7477,7.8805,8.0069
"12",3.0593,0,29.66993425,26.6106285,15.5935025,14.0764,11.8008,0.3588,1.9168,3.8828765,0.325235,7.201467,3.83123325,0.3526885,161.1656,87.0584,188.7158,268.4318,262.3019,461.3238,81912.5078,72553.7109,15.5673,2.0895,8.4981,8.9514,0.7498,12.4521,13.2492,0.6653,0.415924,0.8791,0.147556,0.062686,0.20562425,0.147616,0.004649,1.76149825,4.180354,5.962724,6.91567025,7.46080225,7.59983175,7.6777,7.7614,7.848
"13",2.2952,0,13.3295555,11.03439225,12.31535975,1.0142,0.8303,0.0267,0.1572,3.21201575,0.2564095,5.595059,2.977731,0.27414375,148.9183,85.3437,181.8712,280.4273,263.172,461.2632,81906.0625,72553.7109,12.2474,1.7147,6.8446,7.3603,0.5876,9.6159,10.2353,0.514,0.252555,0.6195,0.10449675,0.04214675,0.07940125,0.1310095,0.00364675,1.79512,4.106062,6.1627305,7.16001075,7.62954775,7.718941,7.77070325,7.8309,7.8966
"14",4.3982,0,12.5621185,8.1639085,12.548574,0.0135,0.011,4e-04,0.0022,3.3870585,0.26048875,5.629589,2.995632,0.27580925,137.6017,83.6154,175.09,291.0371,264.0456,461.402,81900.2969,72553.7109,11.3166,1.7284,6.7812,7.7512,0.5961,9.6625,10.2833,0.5164,0.251205,0.5929,0.08703375,0.03941775,0.080207,0.13158675,0.004121,1.81068025,4.11427375,6.19576775,7.27686675,7.77495325,7.8530425,7.895299,7.9447,7.9991
"15",29.5946,1.4037,18.53946125,-11.05512975,13.682135,4.8573,4.008,0.2042,0.6451,3.800584,0.28350875,6.0717305,3.2289955,0.2973145,127.8255,81.9192,168.572,300.0214,264.9474,461.7434,81894.6719,72553.7109,10.4779,1.8367,7.0798,8.8555,0.6605,10.6092,11.2841,0.5667,0.43118975,0.8506,0.052845,0.26868275,0.02726825,0.13523775,0.03049975,1.8564605,4.120647,6.177744,7.36701175,7.913279,7.9947745,8.0362,8.085,8.1393
"16",38.1265,44.1322,32.43531725,-5.6912295,15.28531975,17.15,15.1332,0.615,1.4018,4.3694145,0.31763575,6.707069,3.563092,0.328105,159.3566,80.3827,162.8079,308.089,265.7471,462.3418,81888,72554.7188,11.1855,1.8199,6.8969,10.2828,0.7475,11.8372,12.5769,0.6317,0.79147425,1.105,0.03564725,0.46705375,0.15626875,0.168155,0.05195325,1.83028825,4.18282175,6.06424375,7.35490425,8.02066875,8.12012875,8.16860175,8.2214,8.279
"17",89.6543,32.3187,84.5116565,-5.14273325,36.9954095,47.5163,38.8877,2.6068,6.0218,10.8685455,0.7856995,16.054714,8.503253,0.7832025,164.8745,81.3692,167.1471,302.6552,265.4403,464.2508,81866.3281,72562.8438,12.9042,1.793,6.7783,25.3801,1.8349,28.1228,29.7896,1.4966,2.020041,2.9778,0.30471825,0.73826075,0.493751,0.78803175,0.1093625,0.9564855,3.2823535,4.618481,6.32403025,8.18990925,8.447339,8.568425,8.6617,8.7365
"18",133.3365,49.0591,127.73608375,-5.6004095,59.00647125,68.7296,53.9473,4.4091,10.3732,16.75858725,1.26079675,26.0113375,13.7121395,1.2636145,175.9958,84.4206,179.5801,283.4541,264.0038,466.1706,81831.8516,72577.7578,13.4082,1.8546,7.1908,40.0813,3.0159,46.6685,49.2032,2.4732,4.152276,6.0867,0.4746,1.8527905,1.197029,1.102457,0.13815225,1.56749775,3.7361275,4.72759575,6.2417315,8.4510255,8.8197145,9.00092525,9.1462,9.2628
"19",161.7811,63.3713,167.43005925,5.64907725,81.787889,85.6421,66.5536,5.8225,13.2661,21.747052,1.7742595,37.01363,19.45852,1.7944315,193.1093,88.8249,197.1271,254.236,261.4141,466.0369,81782.3125,72591.8203,14.5721,1.9328,7.8018,51.8807,4.2324,66.2191,69.6244,3.5022,5.018642,8.6442,1.14297075,1.85218375,1.67315575,1.49329925,0.120928,2.01957425,4.65353375,5.4427845,6.562122,8.95511625,9.336699,9.52090025,9.6779,9.811
"20",144.7694,52.724,158.03822225,13.26880225,71.93171825,86.1065,69.0547,5.6173,11.4345,17.61037475,1.56370575,33.4789655,17.64979375,1.628876,203.7351,92.0768,209.7676,237.1937,259.4435,463.3145,81737.9219,72605.8281,15.7363,2.0204,8.4492,41.5316,3.6874,59.2068,62.4258,3.1425,4.581472,7.1247,1.27659525,0.946868,2.18350775,1.451094,0.01310425,1.4841355,4.2726355,5.0815895,6.2348625,8.77833775,9.17874125,9.3662,9.531,9.676
"21",98.2296,30.0347,117.79931025,19.569712,44.00064275,73.7987,61.7714,4.2957,7.7315,10.2924505,0.943458,20.75205575,10.99713725,1.01554025,202.5219,93.3129,214.2498,237.9245,258.8106,461.0054,81710.9375,72616.9688,16.2307,1.7673,7.5318,23.297,2.1356,35.2171,37.324,1.88,2.12113175,2.9542,1.28341825,0.282552,0.97326475,0.86531725,0.05776675,0.036851,2.97447975,4.16638925,5.50657625,7.9599795,8.3860655,8.59301925,8.7702,8.9204
"22",39.3566,7.9602,75.68788625,36.33129625,25.29445725,50.3934,44.8775,2.2385,3.2774,5.979609,0.53136575,11.88053825,6.31917625,0.58376775,190.8826,92.3675,210.0319,248.0534,259.122,459.8597,81695.7031,72622.5938,15.6194,1.7415,7.402,13.1533,1.1686,19.5963,20.8465,1.0504,0.6366535,1.3435,1.2067705,0.22483125,0.0149315,0.396886,0.0060985,0.1682135,1.5953755,3.70673925,5.43308575,7.4240455,7.79868925,7.9814,8.1408,8.2797
"23",8.5364,0,42.55175425,34.0153495,17.8290825,24.7227,22.2356,0.6781,1.8091,4.3109795,0.367003,8.312509,4.42931375,0.4092765,176.3769,90.4495,202.0049,260.9246,259.9047,459.1911,81685.1875,72627.4844,14.5056,1.9179,8.0269,9.951,0.8471,14.3887,15.3341,0.7728,0.729507,1.1399,0.18502375,0.0992345,0.3639915,0.266279,0.00781025,0.81726475,2.407725,4.4634805,6.04014875,7.306762,7.59651575,7.7427,7.8697,7.9786
"24",0.9507,0,26.475008,25.5242995,16.88113875,9.5939,8.0246,0.2469,1.3224,4.301398,0.3479955,7.72885,4.121968,0.38093075,160.8409,88.1516,192.5778,276.2507,261.0519,458.9489,81678.625,72627.4844,15.536,2.2979,9.4271,9.9786,0.8073,13.4477,14.3439,0.723,0.481539,1.0534,0.17734125,0.12772675,0.2197095,0.1340955,0.00793925,1.51772125,3.19741575,5.3687275,6.79249475,7.4793805,7.6423165,7.7288,7.8119,7.8914
"25",1.2907,0,14.19772475,12.907028,13.71907525,0.4787,0.39,0.0126,0.0761,3.66267375,0.2830355,6.1753525,3.29361075,0.30440025,148.6182,86.2105,184.7767,288.0499,262.0441,459.0476,81673,72627.4844,12.2227,1.9411,7.8011,8.5104,0.6577,10.7616,11.4794,0.5787,0.38697725,0.8352,0.090289,0.18617175,0.08150425,0.11930475,0.01006,1.67945075,3.58199125,5.578897,7.06059625,7.6746205,7.78534375,7.8433285,7.903701,7.9658
"26",2.8654,0,13.67712725,10.811705,13.66730125,0.0098,0.0079,3e-04,0.0016,3.76976775,0.28136475,6.07716975,3.23957425,0.29942425,137.3244,84.3231,177.3345,298.4027,263.0013,459.3523,81667.375,72627.4844,11.2938,1.8874,7.4422,8.6671,0.6469,10.4792,11.1723,0.5633,0.36162325,0.7044,0.106552,0.08023375,0.15651025,0.124873,0.005474,1.77871,3.78975175,5.58323125,7.1499315,7.806456,7.905263,7.9527,8.0035,8.0571
"27",8.4724,0.0012,13.66333425,5.19097225,13.44625925,0.2171,0.1732,0.0065,0.0374,3.804421,0.275871,5.92101,3.1534695,0.291485,126.8894,82.5323,170.4037,307.3047,263.8906,459.8111,81661.75,72627.4844,10.4356,1.7909,6.9311,8.7311,0.6331,10.1915,10.8558,0.5473,0.3517535,0.6888,0.12055525,0.072667,0.15116275,0.12792625,0.0086525,1.81498675,3.88243575,5.607918,7.1861,7.88350775,7.98872,8.0369435,8.0866,8.1379
"28",20.6346,0.3875,15.222747,-5.41185125,13.928217,1.2945,1.0635,0.0576,0.1734,4.02143275,0.28491225,6.08554825,3.23708275,0.299233,117.4394,80.7391,163.6002,314.7764,264.7825,460.4277,81656.125,72627.4844,9.6436,1.8321,6.9584,9.4057,0.6664,10.6746,11.3562,0.5726,0.51516675,0.9096,0.04784675,0.32482775,0.05928125,0.13105675,0.031042,1.83451775,3.87960625,5.594794,7.2423345,7.97281275,8.087145,8.13951425,8.19162675,8.2447
"29",59.9381,40.8881,47.47466775,-12.463449,21.1980285,26.2766,20.682,1.4852,4.1094,6.3750055,0.44487025,9.1010675,4.830501,0.44658125,140.1468,80.6562,163.7176,316.5206,265.2831,461.8019,81645.3281,72630.7734,9.5855,1.8019,6.7585,14.8636,1.0372,15.9168,16.8962,0.852,1.14753675,1.523,0.15692875,0.46307625,0.3632605,0.32119875,0.06290275,1.24149075,3.80595425,5.37156525,6.978889,8.09982775,8.24298575,8.3064145,8.3729,8.4461
"30",111.4087,64.6107,100.031043,-11.37768925,47.8746945,52.1564,40.4348,3.1628,8.5588,14.297179,1.017037,20.6477355,10.9042835,1.008456,171.6489,82.9295,173.1693,302.4604,264.422,464.661,81617.3359,72642.0625,12.6191,1.8242,6.94,33.8891,2.411,36.7081,38.7712,1.9558,2.85938575,4.4826,0.38941825,1.3217525,0.63672425,0.90091375,0.1946185,1.5049575,3.50001925,4.6576855,6.33950375,8.36072825,8.6616705,8.80375475,8.9192,9.0166
"31",143.8084,54.9809,146.518198,2.70973375,74.1208895,72.3973,56.2495,4.6661,11.4817,20.81355125,1.5870885,32.87011825,17.2534995,1.59663025,184.9551,86.5236,187.6153,274.1587,262.2021,466.489,81572.6875,72655.625,14.1841,1.9039,7.5466,50.3179,3.838,59.6165,62.5842,3.159,5.831819,8.44,0.45879475,2.86165425,1.52087175,1.4492925,0.06054375,1.67662825,4.37705075,5.2458905,6.489262,8.795807,9.170787,9.3568,9.5108,9.6368
"32",141.5204,51.5224,143.57808225,2.05758225,61.26085875,82.3173,65.7426,5.3929,11.1817,16.10734375,1.31542525,27.87228225,14.61261625,1.353192,195.7844,89.7876,200.5283,259.5434,260.7434,465.9654,81536.1875,72670.8984,14.9318,1.8883,7.6959,37.5235,3.0643,48.6951,51.0588,2.5791,3.1347455,5.0791,0.9655145,0.32756225,1.650426,1.15675525,0.004809,1.57518525,4.00695975,4.867163,6.14871875,8.542494,8.94631475,9.14399625,9.315,9.4634
"33",100.6379,43.8821,127.5618205,26.92396225,57.76710225,69.7947,56.1962,4.1574,9.441,14.42114,1.23393175,26.75613575,14.05364875,1.302245,201.9176,92.175,209.6878,250.37,259.5618,464.1567,81501.1562,72684.5625,15.808,2.001,8.3934,33.6757,2.8812,46.8501,49.2157,2.4875,3.15526175,5.0797,0.99560375,0.3995035,1.59808425,1.1576785,0.00815175,1.01659475,3.7225145,4.592872,5.88294575,8.2737435,8.6877895,8.89243325,9.0682,9.2176
"34",41.0773,11.276,76.52545575,35.448117,34.01841725,42.507,37.5871,1.7504,3.1695,8.26711,0.71159625,15.8896435,8.37374125,0.77632075,191.8838,91.2459,205.531,255.4968,259.6307,462.7208,81479.8203,72693.2266,15.6719,2.0567,8.6672,19.5195,1.6801,28.1384,29.6577,1.4998,2.70632825,3.2036,0.21921375,0.836165,1.0123735,0.8577865,0.02729075,0.7526515,3.24479225,4.2642875,5.68805075,7.742477,8.135408,8.3322,8.5023,8.6468
"35",6.3947,0,37.20566375,30.81091875,17.9502225,19.2554,17.4025,0.496,1.357,4.422895,0.3669575,8.34470575,4.40697775,0.408686,177.3021,89.2186,197.1316,268.5325,260.5037,462.0971,81469.8516,72697.5703,14.5817,2.0272,8.3995,10.2527,0.8506,14.5075,15.3234,0.7751,1.07252825,1.2919,0.19894225,0.20459475,0.549111,0.31882675,0.00923925,1.23951825,3.58765775,5.04698575,6.3256465,7.45943225,7.73979175,7.8856145,8.0172,8.1335
"36",0.5961,0,21.468893,20.87283925,16.14066225,5.3282,4.3957,0.1327,0.7998,4.1851485,0.3297925,7.369476,3.894996,0.361252,161.6847,86.9218,187.8107,284.1481,261.6931,461.9132,81463.2891,72697.5703,15.6175,2.2968,9.3207,9.6663,0.7617,12.7665,13.495,0.6827,0.470061,0.9051,0.129595,0.109017,0.221413,0.1396305,0.0038375,1.77264525,3.8748425,5.82470275,6.97865475,7.57370975,7.7258605,7.8116,7.8929,7.9685
"37",0.5733,0,13.2737465,12.7004315,13.0927095,0.181,0.1482,0.0047,0.0281,3.5454795,0.26697,5.88271775,3.109153,0.28839,149.3979,85.025,180.2704,296.1314,262.6937,462.0269,81457.1406,72697.5703,12.2868,1.8969,7.5404,8.1282,0.612,10.1148,10.6918,0.5409,0.27891575,0.6025,0.05963375,0.0458665,0.10447975,0.12856875,0.0041445,1.789292,3.967305,5.95921275,7.1831825,7.72884875,7.83760425,7.8982,7.9562,8.011
"38",1.4866,0,13.20038275,11.713807,13.19162425,0.0088,0.0071,2e-04,0.0014,3.69395525,0.26886125,5.85128475,3.090813,0.286706,138.0448,83.1738,173.0495,306.5524,263.6534,462.3508,81451.4844,72697.5703,11.3531,1.8511,7.2209,8.4329,0.6138,10.0183,10.5839,0.5355,0.2618095,0.5421,0.05646775,0.0391345,0.0971355,0.12554,0.00336,1.587481,3.9664215,5.89538,7.272267,7.85618175,7.95321375,8.0035175,8.053,8.1013
"39",9.3016,0.0014,14.038659,4.737019,13.81165575,0.227,0.1824,0.0067,0.0379,3.9745825,0.281414,6.06068475,3.1982775,0.29669925,127.5551,81.3381,166.0241,315.2485,264.5705,462.8662,81445.8594,72697.5703,10.4904,1.8357,7.026,9.0997,0.6443,10.4066,10.9833,0.5558,0.35476975,0.6179,0.0777375,0.06079375,0.17155375,0.12242325,0.007393,1.708675,3.969111,5.7949675,7.292444,7.9442065,8.044385,8.09286225,8.1417,8.1914
"40",26.2805,0.0992,18.65921925,-7.6212445,14.225758,4.4335,3.7224,0.1473,0.5637,4.18396475,0.28991925,6.188208,3.26111675,0.3025485,117.9098,79.543,159.2856,322.2548,265.4307,463.5569,81440.2266,72697.5781,9.6949,1.8051,6.7778,9.7293,0.6741,10.7911,11.3736,0.5756,0.47663325,0.8414,0.05224,0.25485275,0.09174275,0.13004325,0.03491175,1.82203475,3.952061,5.7253515,7.32316025,8.018793,8.1253715,8.17540175,8.2285,8.2849
"41",71.2804,33.4165,53.7786545,-17.5016855,24.5421945,29.2365,23.3357,1.6825,4.2183,7.4881715,0.513679,10.50601025,5.5219645,0.51237175,132.9794,79.5763,159.9458,320.8493,265.7321,465.2225,81427.2422,72702.4531,9.3228,1.7713,6.5593,17.5525,1.204,18.4716,19.4176,0.9828,1.416654,1.8744,0.1381815,0.65163275,0.37579475,0.38923225,0.01031825,1.16174925,3.8003325,5.3048275,6.91094625,8.1709635,8.3431535,8.428301,8.5021,8.5794
"42",126.4346,79.27,119.54454275,-6.89001425,56.01383025,63.5308,48.8376,4.051,10.6421,16.6320535,1.18203225,24.312065,12.70804125,1.17963225,175.417,82.6133,172.4545,300.3927,264.4189,468.1304,81394.4219,72715.3516,12.5668,1.8162,6.9043,40.197,2.8573,44.076,46.0767,2.333,4.41975425,6.0998,0.06108925,2.4169145,0.8764675,1.126371,0.2532475,1.73407375,3.767593,4.82969275,6.39259325,8.491623,8.8289535,8.99481125,9.1164,9.2296
"43",153.8851,53.9357,159.35669725,5.4716255,79.0973045,80.2594,63.3086,5.3031,11.6477,21.72158425,1.675741,35.50919325,18.47470475,1.716082,188.0297,86.1166,186.5601,269.8642,261.9672,468.7849,81346.6406,72728.1875,14.355,1.8904,7.4689,52.6388,4.059,64.5038,67.1205,3.4007,6.594804,9.3778,0.66688075,2.80905925,2.20032525,1.58541875,0.05019825,1.96207975,4.6472495,5.4494255,6.5406325,8.91839175,9.274976,9.4355995,9.5647,9.6816
"44",142.9578,54.4817,165.586367,22.62859175,74.745913,90.8404,72.6981,6.1975,11.945,19.027051,1.59947425,34.48615475,17.9634,1.669835,199.9663,89.6881,200.6796,248.3204,259.797,466.7268,81301.3828,72741.2422,15.3031,1.8763,7.6722,44.7975,3.7664,60.9057,63.4505,3.2172,4.33965075,7.1425,1.2440015,0.51820425,2.3789115,1.44253575,0.05332025,1.81175375,4.528596,5.28234025,6.35318275,8.88053775,9.24926875,9.399,9.5242,9.6376
"45",92.8893,35.1582,123.905613,31.0163185,58.11418875,65.7914,54.2653,3.7102,7.816,13.926791,1.23876925,27.31503975,14.3030885,1.330491,201.6035,91.1724,206.2411,239.6756,258.5559,463.6904,81264.0078,72755.0078,15.9418,2.0313,8.5016,33.3952,2.97,49.1088,51.4286,2.6094,4.98593975,6.5774,0.6625355,1.51795675,2.132359,1.335622,0.03340475,1.3625845,4.078035,4.87934225,6.0020225,8.40055575,8.76689775,8.9150205,9.0461,9.1656
"46",43.5957,7.6798,82.66165875,39.06597625,37.56443225,45.0973,40.6925,1.8716,2.5331,8.79056575,0.78743125,17.76398325,9.35203125,0.8704185,190.0043,89.9354,200.9485,243.3046,258.4253,461.5066,81240.4141,72764.8672,15.4392,2.0048,8.3647,20.4769,1.8343,31.0346,32.6767,1.6589,2.74556125,3.3235,0.5676065,0.31860375,1.48287975,0.94407925,0.00731075,0.823179,3.501632,4.35549775,5.5804005,7.73014825,8.0637585,8.20110975,8.3321,8.4508
"47",7.2358,0,42.561624,35.32587325,19.82717825,22.7344,20.3756,0.6412,1.7176,4.612282,0.4018145,9.39081025,4.96044675,0.4618265,175.5653,88.0381,193.1469,255.1902,259.1115,460.3406,81228.7266,72768.1719,14.4389,1.8973,7.8016,10.6392,0.9269,16.246,17.163,0.8716,1.36313425,1.4427,0.22337325,0.09784575,0.79932475,0.46596325,0.00424975,1.010603,3.79479825,4.88557225,5.92396825,7.221595,7.4553985,7.5548,7.6712,7.776
"48",2.2539,0,26.69263075,24.438706,14.12408925,12.5685,10.5766,0.3205,1.6714,3.46391325,0.28474075,6.5732365,3.4783175,0.323883,160.1008,86.0282,185.0378,271.0638,260.1629,459.8363,81220.9375,72768.1719,15.4645,2.0099,8.1092,8.0022,0.6578,11.3884,12.0527,0.6122,0.460942,0.8176,0.114769,0.05708925,0.25952625,0.1443255,0.00413675,1.850573,4.65423075,5.99934175,6.71172475,7.195693,7.27635875,7.3205,7.4017,7.4748
"49",0.955594,0,11.2446675,10.28907325,10.5826715,0.66200175,0.4018565,0.0346715,0.2254735,2.491732,0.086752,4.10074,3.772046,0.131397,148.7777135,84.992546,179.173403,282.7874455,260.85466975,460.844396,81211.07058725,72770.3147055,11.32311325,1.0356,5.86442525,5.6167275,0.1885225,8.49230425,12.38205025,0.235478,12.60648975,0.49678175,0.30944525,0.0324155,12.2538535,0.320242,0.0067975,1.710144,4.077967,5.16131025,5.81331075,6.58539925,6.65103675,6.67865675,6.738602,6.79391525
"50",0.56134525,0,7.32261575,6.7612695,7.3224705,0.00014525,6.175e-05,0,6.45e-05,1.762247,0.05973325,2.81302225,2.5970395,0.0904295,138.78180525,84.2456,175.01868125,293.14394525,261.36237,461.601217,81203.77558625,72770.88275425,9.99590525,0.747,4.15472425,3.901703,0.1276085,5.73114575,8.384042,0.15940475,0.58687825,0.28479875,0.227963,0.03078225,0.2877505,0.26833625,0.00422325,1.36591525,3.732932,4.8838065,5.57701225,6.28706875,6.34349625,6.3571465,6.39992375,6.43937275
"51",12.22929,0.03951875,16.458505,4.22921225,15.96033775,0.4981595,0.261703,0.02158175,0.214872,4.06045,0.13300475,6.02278425,5.55058575,0.1935195,129.56094925,82.80934375,167.20116325,300.9814775,262.2861785,463.71460875,81189.58144325,72776.02949125,9.2406175,1.43994125,7.83332075,9.4534545,0.299182,12.8724365,18.87926675,0.35928125,0.49626625,0.7326415,0.153181,0.0848585,0.16806,0.24334175,0.00410475,1.35598075,3.702854,4.92304025,5.70487875,6.39240875,6.459543,6.479834,6.52096275,6.55876975
"52",35.36849575,26.48724975,28.1467385,-7.22175975,21.4515335,6.6952045,4.7489885,0.4676195,1.4785935,5.5684255,0.18015575,8.02774325,7.41638525,0.258819,144.72112,81.43726725,159.4769435,306.87897825,263.3530325,466.807571,81170.9499015,72783.65464925,9.5428485,1.73489975,9.145954,13.05221975,0.40804425,17.26463075,25.41218675,0.4840375,0.54551175,1.11859125,0.24432325,0.015254,0.26039325,0.26986325,0.00271025,1.65917825,3.766453,4.9137025,5.74614175,6.50954775,6.599973,6.63237075,6.677735,6.720489
"53",64.0771915,41.612406,56.73429575,-7.3429,30.068305,26.665991,20.09050025,1.96785475,4.60763125,7.98334875,0.255637,11.15255575,10.31613775,0.36061775,165.17080425,81.593949,158.08212625,308.621205,264.24367675,471.6118525,81143.6426775,72794.39007625,11.6578515,1.744358,8.99903575,19.17388625,0.59296525,24.52258125,36.183128,0.690593,1.60521325,2.4046555,0.18794425,0.689724,0.274357,0.64113325,0.08461325,0.77415175,2.9464735,3.888829,5.0952045,6.7215875,6.87219775,6.9312325,6.9911465,7.04658075
