"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"36",0.5101,0,19.8901572,19.3800372,16.2916158,3.5985,2.7274,0.2528,0.6183,4.2602968,0.3531884,7.4178182,3.8986316,0.3616788,125.8531,212.9646,183.2823,288.8204,280.0018,464.4958,81457.4609,72710.6172,16.0277,2.5084,9.1108,9.8454,0.8163,12.8576,13.5153,0.6839,0.4729812,0.9161,0.1284394,0.1106314,0.2260762,0.136276,0.0038004,1.7423808,3.776435,5.733666,6.9547934,7.5748456,7.7318176,7.8182012,7.8996,7.9752
"37",0.4796,0,13.3617404,12.8821488,13.2388524,0.1229,0.0918,0.0092,0.0219,3.6117776,0.28652,5.9331794,3.118082,0.289292,113.5643,210.8614,175.8998,300.5238,281.1324,464.6335,81451.4297,72710.6172,12.2889,2.1029,7.3826,8.2834,0.6571,10.2056,10.7267,0.5428,0.2805724,0.6097,0.0583878,0.0462796,0.1073602,0.1269324,0.0041024,1.773477,3.9057694,5.8641482,7.1636948,7.7308862,7.8428588,7.904,7.9621,8.017022
"38",1.2232,0,13.3515088,12.1282714,13.3474698,0.004,0.003,3e-04,7e-04,3.7596164,0.2889264,5.9080148,3.103003,0.287911,102.4753,208.7814,168.8233,310.4103,282.2409,464.9746,81445.8047,72710.6172,11.089,2.0795,7.0763,8.5861,0.6598,10.1194,10.6298,0.538,0.263393,0.5488,0.054882,0.0399122,0.0991866,0.124296,0.0034186,1.5762634,3.9077522,5.7754348,7.24883,7.8586118,7.9584962,8.009291,8.0588,8.1072
"39",7.5523,9e-04,14.0558894,6.503627,13.9476168,0.1083,0.0772,0.0098,0.0212,4.0300008,0.302104,6.1113906,3.2065754,0.2975408,92.4696,206.6969,161.9483,318.3686,283.3217,465.5064,81440.1797,72710.6172,10.0062,2.0847,6.875,9.2303,0.6919,10.4979,11.0162,0.5576,0.3579646,0.626,0.0768916,0.0632048,0.1733146,0.1214446,0.007862,1.7029256,3.9222054,5.7285764,7.2741956,7.9464922,8.0493896,8.098264,8.1472,8.197
"40",20.8946,0.0588,15.6079746,-5.2866022,14.3119466,1.296,0.9058,0.1358,0.2543,4.217856,0.3104226,6.2213994,3.2597774,0.3025008,83.4685,204.6569,155.3358,324.5051,284.3587,466.1996,81434.5469,72710.625,9.0305,2.0695,6.6122,9.8136,0.7222,10.8552,11.3754,0.5758,0.4864846,0.8503,0.0491966,0.2624982,0.0944834,0.1295042,0.0355532,1.8177982,3.9244078,5.693043,7.3136648,8.021141,8.1296816,8.1800558,8.2332,8.2896
"41",56.1466,30.903,43.4037208,-12.7428868,23.873343,19.5304,13.5368,4.9325,1.0611,7.3201496,0.5351842,10.195255,5.3282382,0.4945152,98.7549,209.6465,149.0011,322.5454,284.8565,467.8528,81421.9531,72715.3047,8.5678,2.0599,6.3354,17.1707,1.2553,17.9395,18.7513,0.9493,1.5151868,1.8327,0.127513,0.6610522,0.4784828,0.3756504,0.011954,1.1789658,3.8340832,5.339894,6.9561126,8.1692462,8.3105232,8.3751074,8.4488,8.5337
"42",109.6131,81.2731,108.9722786,-0.6407888,56.2266192,52.7457,36.8098,4.9087,11.0272,16.7317878,1.2700394,24.3779326,12.6704142,1.1764436,143.2326,212.4853,161.4825,301.8113,283.5924,470.7596,81388.8125,72729.4297,12.9292,2.1206,6.4257,40.4037,3.0673,44.155,45.8983,2.3245,4.3375912,6.1067,0.056699,2.3987718,0.7651248,1.1737004,0.2458196,1.6136516,3.59511,4.668843,6.3138092,8.4859996,8.8113438,8.966903,9.0908,9.2006
"43",137.9857,57.2588,139.5785694,1.5928122,74.1565734,65.422,46.9718,5.5832,12.867,20.6064126,1.685392,33.1336732,17.1387204,1.5923768,156.4794,216.0584,177.3391,274.8334,281.3563,471.7032,81344.9062,72742.9531,15.3827,2.1527,7.0467,49.7371,4.0666,59.9559,62.0261,3.1434,5.8683152,8.4304,0.6010718,2.584166,1.8200736,1.4640756,0.0538112,1.8871032,4.4088896,5.2435876,6.4592828,8.8205074,9.1937126,9.3655034,9.5036,9.6273
"44",129.7677,57.3285,147.4548176,17.6870318,73.9855672,73.4693,55.0394,6.0603,12.3696,19.2033336,1.6996124,33.90861,17.5429062,1.6311046,168.4847,219.687,192.8712,254.0515,279.1456,470.1853,81301.0625,72756.6797,16.6591,2.1039,7.399,45.1573,3.9973,59.8104,61.8872,3.1386,4.081055,6.904,1.2120216,0.639734,2.06197,1.3793534,0.0568222,1.684363,4.4769402,5.2640812,6.3741596,8.8321284,9.213065,9.3793584,9.5173,9.6416
"45",84.7062,34.5159,106.4118,21.7055958,54.9379554,51.4739,39.4889,4.0703,7.9146,13.4890936,1.2539664,25.6379216,13.3178886,1.2390892,168.3489,220.9206,198.4945,247.721,278.0381,467.7534,81267.0078,72770.0312,17.3938,2.2173,8.1833,32.237,2.9965,45.939,47.7258,2.422,4.6841348,5.9805,0.54077,1.5201072,1.8547024,1.3093244,0.0355116,1.1920266,3.7974908,4.6349248,5.8970382,8.345362,8.7319304,8.8983,9.0423,9.1729
