"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.2523,0,13.58511075,13.332808,13.4480035,0.1371,0.0903,0.0138,0.033,3.44201125,0.292385,6.049272,3.35636625,0.30796575,100.0085,186.3931,155.3492,265.504,266.0605,443.5868,82097.4219,72479.375,0.36415675,0.796,0.1453445,0.1247655,0.11120275,0.1281865,0.0089845,1.80148025,3.9261185,5.890177,7.1548995,7.71419625,7.8201255,7.8806005,7.9444,8.0098
"2",2.475,0.0017,13.35997425,10.8849665,13.34185175,0.0181,0.0114,0.0023,0.0043,3.51006025,0.28921025,5.94410075,3.29602975,0.3024505,90.244,184.5421,149.0549,273.7194,266.964,443.9,82091.7969,72479.375,0.4320915,0.7933,0.10332525,0.18329275,0.11691575,0.13189025,0.0098255,1.8382265,3.99023075,5.824413,7.2301555,7.833381,7.933409,7.9879,8.0457,8.1053
"3",6.1037,0,13.510039,7.40630325,13.4888475,0.0212,0.0132,0.0025,0.0055,3.62604775,0.29170525,5.96391625,3.3039735,0.303197,81.4322,182.716,143.0387,280.483,267.8452,444.3391,82086.1719,72479.375,0.4375025,0.7497,0.14451175,0.11230375,0.1920455,0.133149,0.00694175,1.886322,4.05054325,5.79068675,7.241728,7.897617,8.00513975,8.0613465,8.1188,8.1775
"4",17.8418,0.1856,16.1567365,-1.68507175,15.31661975,0.8401,0.4983,0.1411,0.2007,4.2222985,0.333528,6.708525,3.71163575,0.3406365,73.5707,180.9837,137.2104,284.6081,268.6149,445.0282,82079.1562,72480.7188,0.71974625,1.1165,0.04430125,0.45131775,0.08219025,0.1862385,0.05271675,1.6228075,3.937085,5.61429775,7.186776,7.9932345,8.1186475,8.18102925,8.242,8.3035
"5",44.4998,42.9181,51.47937075,6.97958475,34.142898,17.3365,11.5758,3.3271,2.4336,9.5411595,0.7598175,14.880264,8.20816325,0.75348825,102.7667,182.5179,133.4674,276.8315,268.3844,446.7251,82058.4062,72488.7422,1.81822,2.6049,0.36502575,0.52514875,0.6058815,0.687192,0.0277085,0.96891425,3.25606625,4.5470515,6.27675575,8.10352525,8.37550425,8.50859425,8.6096,8.6881
"6",79.4293,44.8895,91.0974795,11.66818175,52.11640725,38.9811,26.8846,4.2591,7.8374,14.09584575,1.16934625,23.03611575,12.6530255,1.16207825,119.3,184.0132,141.0744,261.3749,267.167,448.4025,82025.4531,72503.9062,2.681746,4.587,0.582099,0.90508275,0.86781475,0.9088485,0.1554545,1.37792425,3.49632,4.56053025,6.13951125,8.24258675,8.6162875,8.80560425,8.9564,9.0759
"7",112.2775,56.2066,131.87678475,19.5991915,80.64327725,51.2335,33.8422,5.3627,12.0287,20.47617775,1.844452,36.498891,19.98678525,1.8369685,134.3209,187.7683,157.3428,231.2517,264.2784,448.5472,81972.8438,72518.9141,6.20029075,9.5327,0.589302,3.097222,1.60984775,1.493222,0.26716,2.314956,4.87876925,5.67040575,6.703187,8.91039675,9.2833945,9.47189225,9.6314,9.7644
"8",114.0041,54.1053,129.1951615,15.1910165,76.47993225,52.7152,35.6931,5.3308,11.6913,17.6083215,1.757532,35.7031475,19.60731,1.80361775,146.8786,191.2778,172.1288,210.0487,261.6206,445.5404,81920.875,72533.2891,7.070744,9.4002,0.51571875,3.086103,2.321857,1.66278625,0.0168115,1.902483,4.8681035,5.64787275,6.5962295,8.9802795,9.35708325,9.54000025,9.7021,9.8438
"9",75.1622,26.4087,91.6655455,16.5033295,47.68098225,43.9845,32.2725,4.263,7.4491,10.336277,1.0847555,22.61348,12.49620025,1.15027325,144.9104,192.2167,176.25,208.1168,260.5684,442.8255,81889.1953,72545.2031,2.87460875,3.5621,0.83619575,0.15308275,1.713573,1.00795,0.0066475,0.73960675,3.674648,4.5670835,5.768985,8.13440725,8.53521425,8.734374,8.9131,9.0715
"10",41.4327,15.4115,66.104561,24.671895,31.416912,34.6876,25.6142,3.3471,5.7263,6.84246925,0.7059465,14.8590795,8.24968475,0.75972775,137.9157,191.9905,175.6638,214.1765,260.4562,441.1778,81868.0625,72552.4297,1.62120725,2.1839,0.574085,0.15767575,0.7858825,0.6776495,0.00869725,0.68654475,3.3062345,4.25649475,5.5729935,7.58951,7.96648725,8.154501,8.323,8.4714
"11",8.2473,0.0145,32.487897,24.24063975,17.194114,15.2938,11.1615,1.4258,2.7065,3.80171975,0.376869,8.09450225,4.50595175,0.4150765,124.4557,190.1933,168.9514,225.9013,261.1196,440.3881,81858.7422,72555.6797,0.94578975,1.1104,0.1751315,0.0723935,0.512972,0.36041975,0.0054325,1.03177875,3.7248135,4.99963375,6.16755975,7.32665675,7.5943565,7.7318,7.8641,7.9891
"12",1.7495,0,22.97232975,21.22279025,15.84159175,7.1307,4.7905,0.6827,1.6575,3.70013625,0.346955,7.3316215,4.086412,0.37647025,110.3966,188.0407,161.1674,239.5096,262.1493,440.0035,81852.1797,72555.6797,0.444826,0.971,0.175283,0.1126465,0.17979025,0.15239,0.00718125,1.78523825,4.1726635,5.968045,6.92629525,7.4686255,7.60497775,7.6825,7.7666,7.8538
