"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.00343664804890319,0.00343589134152653,0.0034357593200431,0,0,0,0,0.000929444514354233,7.58374300030872e-05,0.00153965429182848,0.000820620791662799,8.29284651118853e-05,0,0,0,0,0,0,0,0,0.00760418081400819,0,0.00223809666719946,0.00230292990620258,0.00828068834313249,0.00184066688293532,0.00054998837991826,0.0290780121565668,0.0671588812015814,0.0800025031089449,0.0168839657589493,0.0015072306718766,0.000133282258387919,2.23312384460166e-05,0,0
"2",0,0,0.00300030391108921,0.00300321589329743,0.00300646120212781,0,0,0,0,0.00083520156497419,6.69867005092404e-05,0.00133680087951747,0.000708910527033094,7.21036395551212e-05,0,0,0,0,0,0,0,0,0.00875347011748737,0,0.00223195171512437,0.00229727740132676,0.0094149285684956,0.00156957092296128,0.00156713807364081,0.0339387543902454,0.0635892674850537,0.115735505900589,0.0236387300808883,0.00201460357612169,0.000175216300268196,4.07818329005587e-05,0,0
"3",0,0,0.0038219943799148,0.00382166413908652,0.00382169600286913,0,0,0,0,0.0010947997093116,7.99608300096988e-05,0.00167849437246481,0.000889347674261457,8.50711039767924e-05,0,0,0,0,0,0,0,0,0.0101451073402336,0,0.00297075130999965,0.0024772419657539,0.0107612195226208,0.00167454402202637,0.000930074511257689,0.0350655647084259,0.0676967322944458,0.103842171979662,0.0258439381632709,0.00256946943608159,0.000234920665966606,5.00870170121087e-05,0,0
"4",0,0,0.00252152526492476,0.00252364158600951,0.00252413830553393,0,0,0,0,0.000738343163147326,5.91840932365502e-05,0.00110139120842006,0.000581394917526238,6.09017451013529e-05,0,0,0,0,0,0,0,0,0.00760259403280018,0,0.00130827018029979,0.0028006343266444,0.00810067417287832,0.00190593636332713,0.00287892000383324,0.0221987150783062,0.0548895689716382,0.0753187648720731,0.0214079745860554,0.00257116747664997,0.000272433455120074,4.85271801986694e-05,0,0
"5",0,0,0.0090690326044703,0.0090680073240803,0.00906892669108764,0,0,0,0,0.00270076105490457,0.000188529296766729,0.00392322814116373,0.00206873478157338,0.000190716726257019,0,0,0,0,0,0,0,0,0.0206427320965157,0,0.00630017201002399,0.00532414766026175,0.0231306978904604,0.00623424078339644,0.00131257154000041,0.0240796826750651,0.0540263102101635,0.0350664701711358,0.00995229050096202,0.00185874914147321,0.0002533038582643,5.07561865803418e-05,1.48488626434311e-05,0
"6",0,0,0.00988399349040124,0.00988309002392737,0.00988067529882976,0,0,0,0,0.00286049024620291,0.000210565386412101,0.0043307789777226,0.00227692575961253,0.000210843870777898,0,0,0,0,0,0,0,0,0.0248996918532331,0,0.00737680990068044,0.00543157571860758,0.0274488774656234,0.00629963160298547,0.00151230466954706,0.0239293645058039,0.0484847102452817,0.0291185385132973,0.00585418394604963,0.00102129503394755,0.000177444262137485,2.50313087164182e-05,0,0
"7",0,0,0.00667258727855835,0.00667450812020007,0.00667482119854762,0,0,0,0,0.0018197971292093,0.000144851276247728,0.00300209200241696,0.00157061437382886,0.000147870430311121,0,0,0,0,0,0,0,0,0.038588679355947,0,0.00334423881782936,0.0102259186031474,0.0415668531066881,0.00485146736451689,0.00138128538353844,0.0110286962643246,0.016674385363654,0.0101247902636156,0.00330427500873236,0.000575612945613473,0.000128269521615812,4.98814383786719e-05,3.96696888129839e-05,0
"8",0,0,0.00566748099153985,0.00566469059604075,0.0056679881107016,0,0,0,0,0.00138070391313242,0.000124025019708852,0.00264682908363866,0.00139119672253862,0.00012997011416644,0,0,0,0,0,0,0,0,0.0375347304369224,0,0.00252869006277637,0.0114256901729094,0.0398030312191872,0.00453628312597411,0.000625579981523712,0.0109004644540168,0.00627780391478431,0.00196501020359962,0.00076610196321711,0.000273187694251982,6.50693672657975e-05,0,0,0
"9",0,0,0.0172955189917208,0.0172960612303846,0.0172971308194876,0,0,0,0,0.00399150877403935,0.000369327693061498,0.00820105629237953,0.00433519001095428,0.000399028896385144,0,0,0,0,0,0,0,0,0.0354268524798503,0,0.0155212198106665,0.00755824490888969,0.0356928936434356,0.00443756446527357,0.000701719334964241,0.0147002404887153,0.0160105579181247,0.00802804356357428,0.000864145745620601,0.0001173549336461,5.42198023557106e-05,4.06024493994565e-05,0,0
"10",0,0,0.0148501829035262,0.01484779672566,0.0148488802308551,0,0,0,0,0.00345803621636387,0.000315070107963826,0.00701821316576379,0.00372248549300249,0.000343063651780436,0,0,0,0,0,0,0,0,0.0231857850094354,0,0.011959583315597,0.00779278198496294,0.0228405857593907,0.00536081531014394,0.00125098655304113,0.0308780035422773,0.0323549075805954,0.0182997680645285,0.00285079805693136,0.000177770761400774,1.32240193101786e-05,0,0,0
