"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.3336,0,14.076424,13.7427915,13.856454,0.22,0.1652,0.0068,0.048,3.679243,0.2814905,6.22498475,3.36236475,0.3083705,143.4448,68.8998,173.2437,283.6976,255.804,455.8375,82129.7109,72473.5312,0.333825,0.8139,0.19688875,0.0801125,0.122108,0.131605,0.00612575,1.86106275,4.05201375,6.034133,7.192833,7.7279495,7.83169825,7.89213725,7.956,8.0215
"2",3.2914,0.0027,13.79707025,10.50567825,13.75488275,0.0422,0.031,0.0015,0.0097,3.758858,0.2783425,6.114374,3.30057875,0.30272675,132.5454,67.1144,166.2414,293.1922,256.6792,456.1736,82124.0859,72473.5312,0.40270375,0.8094,0.14665575,0.1442125,0.123301,0.13518975,0.0070575,1.89482975,4.11675225,6.02215175,7.27739475,7.8464345,7.94373325,7.998199,8.0562,8.1159
"3",8.2365,0,13.92869775,5.69221375,13.86984275,0.0589,0.0432,0.002,0.0136,3.8788805,0.279704,6.11251925,3.296379,0.30236,122.473,65.3887,159.5732,301.304,257.506,456.6572,82118.4609,72473.5312,0.4075845,0.7613,0.191677,0.06716575,0.20392125,0.13649575,0.004361,1.942348,4.18268725,5.96013475,7.2896195,7.90982,8.01389825,8.06999475,8.1276,8.1864
"4",24.8467,0.9427,19.57793475,-5.26873525,15.79480625,3.7831,2.9093,0.1775,0.6963,4.53833275,0.3202625,6.887081,3.70890775,0.340225,113.6301,63.778,153.4593,306.7082,258.2026,457.4211,82111.4453,72474.875,0.718317,1.146,0.05966425,0.44771275,0.085573,0.18503325,0.05538225,1.7223905,4.06684875,5.7606945,7.24111325,8.0078995,8.12989825,8.19219975,8.2533,8.315
"5",60.5902,50.2339,63.05345925,2.46325,35.260093,27.7934,21.5405,1.7667,4.4861,10.2912895,0.7295785,15.28295575,8.203558,0.75270875,144.9512,63.9303,154.4342,299.2409,257.9281,459.3408,82091,72483.0391,1.704577,2.6349,0.48407225,0.41596875,0.6243955,0.66421675,0.01280825,1.06697475,3.47830025,4.778722,6.39867375,8.1329025,8.3972655,8.5297225,8.6308,8.7095
"6",99.9501,50.6305,102.8252615,2.875208,53.7273195,49.0979,37.281,3.4422,8.3747,15.20216225,1.1204555,23.6246055,12.62146975,1.158624,163.5665,66.1456,163.5632,282.8255,256.73,461.3123,82058.5859,72498.0391,2.54660875,4.6368,0.73056675,0.7553265,0.8807515,0.91052575,0.1613645,1.45646675,3.673855,4.736318,6.23197525,8.288207,8.6534965,8.84120925,8.9913,9.1106
"7",138.7211,59.8352,150.60449275,11.88334925,83.49612975,67.1084,49.3726,5.1412,12.5945,22.2019685,1.77611525,37.640684,20.03671475,1.84065375,179.9027,70.3279,180.3622,250.1213,253.9659,461.7278,82006.6016,72513.0469,6.14393175,9.7569,0.85868725,2.91451725,1.70796875,1.52144825,0.27507525,2.36542625,4.989171,5.772431,6.76929025,8.989172,9.35559475,9.54045625,9.697738,9.8296
"8",137.9567,54.7795,149.95485025,11.99816175,79.11954975,70.8353,53.6644,5.3973,11.7736,19.083423,1.69403275,36.86130925,19.672103,1.80867625,192.5267,73.8984,194.4767,226.7068,251.4816,458.6746,81955.4219,72527.4297,7.0420695,9.6393,0.76225375,2.92728875,2.40122575,1.71355375,0.003991,1.861769,4.87306875,5.645481,6.6124975,9.06573025,9.440961,9.6199,9.779,9.9188
"9",90.012,26.5482,111.80525175,21.793266,48.883823,62.9214,50.2105,4.5613,8.1497,11.09042625,1.03785475,23.1687525,12.44207475,1.1447115,190.5255,74.8289,197.9308,224.0381,250.5736,455.8489,81924.375,72539.5391,2.66190325,3.562,1.14896475,0.07929625,1.58725025,0.99535225,0.0074515,0.5322115,3.584843,4.48545975,5.72180425,8.17850825,8.58512275,8.7827,8.95989675,9.1174
"10",50.0059,15.7483,81.564688,31.55876625,31.86041775,49.7043,40.7567,3.1781,5.7695,7.2482315,0.66889475,15.06588225,8.12916025,0.748246,183.4903,74.6325,196.8609,230.1469,250.5624,454.1331,81903.7266,72546.8203,1.36452725,2.1034,0.822052,0.07055575,0.6622195,0.63175125,0.00326225,0.6801355,3.282963,4.2353,5.552577,7.60081825,7.98410125,8.1722,8.3401885,8.4881
