"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.2523,0,13.58515525,13.33285275,13.448048,0.1371,0.0903,0.0138,0.033,3.44202075,0.29238775,6.0492935,3.35637925,0.30796475,100.0085,186.3931,155.3492,265.504,266.0605,443.5868,82097.4219,72479.375,0.36390475,0.796,0.1455785,0.12505375,0.11085,0.12800025,0.0089975,1.797548,3.920045,5.8889885,7.1545195,7.7141565,7.82011625,7.88060025,7.9444,8.0098
"2",2.475,0.0017,13.35989375,10.884887,13.3417715,0.0181,0.0114,0.0023,0.0043,3.5100355,0.28920975,5.94406575,3.2960115,0.302447,90.244,184.5421,149.0549,273.7194,266.964,443.9,82091.7969,72479.375,0.43136475,0.7933,0.10335525,0.1833645,0.11623,0.13177175,0.0099185,1.8355305,3.98833925,5.82336175,7.22994525,7.83334775,7.9334,7.9879,8.0457,8.1053
"3",6.1037,0,13.510065,7.406324,13.48887175,0.0212,0.0132,0.0025,0.0055,3.62605525,0.29170875,5.96392775,3.30398125,0.3032015,81.4322,182.716,143.0387,280.483,267.8452,444.3391,82086.1719,72479.375,0.43719475,0.7497,0.1445985,0.1123815,0.19173175,0.13308,0.0069265,1.88569125,4.05062125,5.78879875,7.241589,7.8976045,8.0051375,8.06134275,8.1188,8.1775
"4",17.8418,0.1856,16.15673925,-1.68507025,15.31661975,0.8401,0.4983,0.1411,0.2007,4.22229775,0.33352575,6.708527,3.7116345,0.3406355,73.5707,180.9837,137.2104,284.6081,268.6149,445.0282,82079.1562,72480.7188,0.71991675,1.1165,0.04425875,0.4514635,0.0821755,0.18627575,0.05272775,1.6249215,3.93739,5.612443,7.18649825,7.993205,8.11864625,8.1810295,8.242,8.3035
"5",44.4998,42.9181,51.47859625,6.978809,34.14212475,17.3365,11.5758,3.3271,2.4336,9.540944,0.7598025,14.87992775,8.2079775,0.75347025,102.7667,182.5179,133.4674,276.8315,268.3844,446.7251,82058.4062,72488.7422,1.817816,2.6049,0.36451675,0.525047,0.60584725,0.68692325,0.02767775,0.96936325,3.26101075,4.54587225,6.27640475,8.1034925,8.375501,8.50859075,8.6096,8.6881
"6",79.4293,44.8895,91.0977985,11.668507,52.116731,38.9811,26.8846,4.2591,7.8374,14.09592875,1.169355,23.036264,12.65310375,1.1620835,119.3,184.0132,141.0744,261.3749,267.167,448.4025,82025.4531,72503.9062,2.68107775,4.587,0.58220425,0.90500725,0.867005,0.90906325,0.15546,1.37863325,3.4988405,4.56261375,6.139782,8.24258325,8.6162855,8.80560325,8.9564,9.0759
"7",112.2775,56.2066,131.876715,19.5991295,80.64321275,51.2335,33.8422,5.3627,12.0287,20.47615875,1.84444975,36.4988635,19.98677275,1.83696625,134.3209,187.7683,157.3428,231.2517,264.2784,448.5472,81972.8438,72518.9141,6.20131075,9.5327,0.58917825,3.09694875,1.6110785,1.4932835,0.267265,2.31521625,4.8799415,5.6713805,6.70344875,8.91041725,9.28339525,9.47189175,9.6314,9.7644
"8",114.0041,54.1053,129.19569275,15.1915475,76.48046475,52.7152,35.6931,5.3308,11.6913,17.60844275,1.7575475,35.70339425,19.60744875,1.80362975,146.8786,191.2778,172.1288,210.0487,261.6206,445.5404,81920.875,72533.2891,7.075841,9.4002,0.51577875,3.08701375,2.32556775,1.663259,0.0168265,1.90247,4.86830475,5.64818175,6.5963365,8.980303,9.3570815,9.54,9.7021,9.8438
"9",75.1622,26.4087,91.66602975,16.50381625,47.6814695,43.9845,32.2725,4.263,7.4491,10.33638225,1.0847705,22.6137095,12.49632325,1.150284,144.9104,192.2167,176.25,208.1168,260.5684,442.8255,81889.1953,72545.2031,2.87403425,3.5621,0.83671125,0.15344575,1.712668,1.00792375,0.0066095,0.73891575,3.67300575,4.566592,5.7689535,8.1344145,8.53521275,8.734379,8.9131,9.0715
"10",41.4327,15.4115,66.1030785,24.67040575,31.4154275,34.6876,25.6142,3.3471,5.7263,6.84214425,0.70591575,14.858377,8.24929675,0.759693,137.9157,191.9905,175.6638,214.1765,260.4562,441.1778,81868.0625,72552.4297,1.620626,2.1839,0.57290775,0.15705675,0.78623775,0.67734025,0.008687,0.6849435,3.3025745,4.25567325,5.57288475,7.58950275,7.9664885,8.15450125,8.323,8.4714
"11",8.2473,0.0145,32.48775825,24.24049625,17.19397025,15.2938,11.1615,1.4258,2.7065,3.80168875,0.376865,8.094437,4.50591575,0.415072,124.4557,190.1933,168.9514,225.9013,261.1196,440.3881,81858.7422,72555.6797,0.94580975,1.1104,0.1754615,0.0725675,0.51329625,0.35994775,0.0054285,1.03156925,3.71923175,4.998203,6.16726825,7.3266355,7.5943555,7.7318,7.8641,7.9891
"12",1.7495,0,22.9722405,21.2227035,15.8415045,7.1307,4.7905,0.6827,1.6575,3.70011475,0.34695125,7.33157925,4.08638875,0.3764675,110.3966,188.0407,161.1674,239.5096,262.1493,440.0035,81852.1797,72555.6797,0.444744,0.971,0.17540575,0.11275025,0.1798125,0.15218275,0.007208,1.783289,4.1640715,5.96524975,6.92570875,7.46858425,7.60497575,7.6825,7.7666,7.8538
"13",1.2812,0,13.23006675,11.9488155,12.666965,0.5631,0.3705,0.0571,0.1356,3.0988085,0.27731325,5.774429,3.219759,0.29665,99.6169,186.2297,154.8332,249.7762,263.0515,439.943,81846.5547,72555.6797,0.291847,0.6857,0.12026975,0.07519975,0.08456875,0.132079,0.0052475,1.819466,4.116018,6.167023,7.1742075,7.64580275,7.73444475,7.78589975,7.8458,7.9108
"14",2.3796,0,12.9416695,10.56204775,12.940082,0.0016,0.001,2e-04,4e-04,3.27323575,0.28286425,5.8326105,3.25175425,0.2996185,89.8898,184.3783,148.5567,258.5505,263.9753,440.0613,81840.9297,72555.6797,0.27236925,0.6395,0.0866905,0.0672325,0.0721945,0.1329415,0.0065855,1.83349975,4.13087525,6.204483,7.2939385,7.7954165,7.8730765,7.91510125,7.9649985,8.0199
"15",18.1031,0.5706,14.858261,-3.2448915,13.08361375,1.7746,1.1081,0.3271,0.3394,3.4007345,0.2859255,5.84181275,3.255181,0.2999525,81.3866,182.8147,142.4875,265.7473,264.8772,440.3413,81835.3047,72555.6797,0.4882185,0.8403,0.0310595,0.30676925,0.045665,0.135784,0.02995525,1.84537,4.12262675,6.16073475,7.3643045,7.9156075,7.997197,8.0386,8.0875,8.1419
"16",23.6446,40.4198,19.70421575,-3.940362,14.468873,5.2353,3.6238,0.5944,1.0172,3.866208,0.31758375,6.39615375,3.56079175,0.32813825,111.6428,181.1083,136.978,272.4674,265.688,440.8322,81828.6328,72556.6875,0.7873075,1.0517,0.02990875,0.456487,0.162982,0.1678365,0.04974625,1.78307575,4.15197025,6.023111,7.3369155,8.00863525,8.1080095,8.15618225,8.2087,8.266
"17",63.7408,26.0554,66.6572465,2.91643,35.08685775,31.5704,22.352,3.4424,5.776,9.64138925,0.787903,15.34963475,8.52238025,0.7855535,115.073,181.4689,139.9578,267.656,265.3824,442.4394,81806.6641,72564.6562,2.01175875,2.8877,0.27482525,0.76827825,0.47327025,0.7702085,0.103898,0.9297695,3.21652875,4.56416475,6.29750775,8.15207575,8.41045025,8.53172625,8.624782,8.6991
"18",97.4445,45.3006,102.60059275,5.15604,55.64946925,46.9511,31.6918,5.0061,10.2532,14.77540875,1.2563875,24.70061575,13.65752025,1.2595365,125.4298,184.1635,152.0211,250.8261,263.9274,444.0027,81771.2188,72579.5703,4.13221475,5.8704,0.37385275,1.93176675,1.15574775,1.04470225,0.1593485,1.5871435,3.7070835,4.71954,6.23223275,8.372349,8.74085175,8.9243,9.0709,9.1881
"19",121.9406,61.3014,132.88575825,10.94505925,77.392582,55.4932,36.7948,5.7005,12.9979,19.2315285,1.77059875,35.18750275,19.41147375,1.79148,142.3224,188.4272,169.8623,225.5266,261.2782,443.7463,81720.2344,72593.7031,4.962582,8.3632,1.032477,1.9708505,1.5941495,1.3975865,0.14284275,2.1109915,4.70609525,5.511117,6.5795315,8.83576975,9.2141825,9.40289925,9.56344875,9.6989
"20",113.4846,51.2919,122.88960425,9.4050085,68.360409,54.5292,37.8013,5.3893,11.3386,15.65353125,1.562567,31.87983425,17.635614,1.62885675,152.748,191.6523,183.0381,211.3932,259.2064,441.2831,81674.8516,72607.6719,4.47321425,6.8857,1.21976125,1.01080725,2.09971625,1.36268625,0.0147605,1.576884,4.39357625,5.21683225,6.29314625,8.6635765,9.05443,9.245901,9.4148,9.5627
"21",76.6092,29.1503,87.78127225,11.1720295,42.51484325,45.2665,33.0966,4.2954,7.8745,9.323967,0.9560105,20.05592125,11.14858975,1.0303525,151.4576,192.8961,187.9724,213.0576,258.4547,439.2197,81646.8047,72618.8125,2.1319355,2.943,1.15392775,0.241594,1.0294055,0.860939,0.0566875,0.02855175,3.34437275,4.315338,5.59058375,7.90292025,8.314691,8.522784,8.7019,8.8534
