"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.4608,0,14.3154265,13.85458075,14.04403075,0.2714,0.2226,0.006,0.0428,3.80390825,0.28683775,6.29909375,3.347257,0.3069345,148.8578,71.68,180.2411,294.6993,261.9012,463.4355,82145.3438,72476,0.336402,0.8185,0.19760275,0.07618,0.12872575,0.13149625,0.00586875,1.867109,4.039802,6.00549575,7.18755025,7.7319205,7.83742,7.8982965,7.962233,8.0278
"2",4.3319,0.0033,14.06119525,9.729311,13.975348,0.0858,0.0693,0.0022,0.0144,3.89517825,0.284283,6.20088475,3.2930185,0.301982,137.5473,69.8297,172.9836,304.5749,262.8194,463.7804,82139.7188,72476,0.38699525,0.8103,0.15849575,0.1251065,0.126773,0.135114,0.00694225,1.90223625,4.11033725,5.987802,7.271388,7.84942,7.94813075,8.0029,8.0611,8.1209
"3",10.9936,0,14.244021,3.2504415,14.0494965,0.1945,0.157,0.0048,0.0327,4.006558,0.284779,6.179209,3.278295,0.30065575,127.0948,68.0444,166.0845,313.0133,263.6846,464.2766,82134.0938,72476,0.410266,0.7648,0.19171525,0.06363125,0.20987425,0.13676325,0.00415225,1.95425725,4.18003825,5.93769225,7.283882,7.91219925,8.01753525,8.0738955,8.1317,8.1906
"4",30.8205,1.4499,23.2138515,-7.6066455,16.05748375,7.1564,5.9883,0.2542,0.9138,4.7040315,0.327211,6.98582925,3.70096825,0.33944375,118.1505,66.4198,159.9262,318.6346,264.4199,465.0727,82127.0781,72477.3438,0.72212725,1.1606,0.061027,0.44900775,0.08602175,0.18709675,0.05582125,1.721874,4.06727675,5.75155775,7.238819,8.01225025,8.13526925,8.19785025,8.25910075,8.321
"5",70.2,53.9225,70.13594625,-0.064097,35.879078,34.2568,27.6807,1.8478,4.7283,10.6758415,0.74597425,15.51400375,8.191753,0.7515085,151.5089,66.7504,161.6179,310.9951,264.168,467.0678,82106.7812,72485.6094,1.72063625,2.655,0.48474425,0.40415575,0.6338295,0.6826545,0.011504,1.0318615,3.42732175,4.715493,6.36306475,8.14267,8.40929975,8.5418765,8.6431,8.7219
"6",110.4841,52.7032,111.23363225,0.74949125,54.66203875,56.5716,44.6224,3.3928,8.5564,15.77629825,1.1456235,23.9816345,12.60185225,1.15663775,170.7933,69.0641,171.1354,294.1,262.972,469.132,82074.5859,72500.5625,2.576727,4.6912,0.72920225,0.750354,0.88880775,0.93756575,0.1625785,1.40652775,3.59775725,4.6469645,6.18618725,8.30635125,8.67597925,8.86347475,9.0133,9.1324
"7",151.9648,61.468,161.80857925,9.84376975,85.09435525,76.7143,58.8352,5.0687,12.8103,23.0966075,1.81985825,38.29096875,20.04573,1.841184,187.3662,73.3316,188.2675,260.1664,260.1699,469.6029,82022.9297,72515.6641,6.236272,9.9374,0.86913975,2.93993475,1.71862225,1.57771575,0.27658075,2.28075275,4.905651,5.68294075,6.72980275,9.02873375,9.3997705,9.58329825,9.7393,9.8704
"8",148.6814,56.1607,161.36705475,12.6857205,80.57323175,80.7939,63.7522,5.2057,11.8359,19.85393175,1.7357895,37.495232,19.679245,1.809037,200.0849,76.9594,202.5992,235.8247,257.6533,466.4659,81972.2031,72530.0859,7.17440275,9.8315,0.761384,2.974977,2.42908025,1.770346,0.00412275,1.8030355,4.79374825,5.5627975,6.575243,9.11192825,9.49284425,9.67017775,9.8275,9.966
"9",97.2458,27.0896,121.80228625,24.55648175,49.820118,71.9822,60.6314,4.1507,7.2,11.55142225,1.06489625,23.59491025,12.462492,1.14639875,197.7662,77.8684,205.9541,232.977,256.7441,463.5384,81941.3203,72542.3516,2.7636235,3.6526,1.10738025,0.05932425,1.6805385,1.02376475,0.00690425,0.56318175,3.53561825,4.42138725,5.68882875,8.21373,8.6269975,8.8238,8.9996,9.1562
"10",55.9706,15.9809,88.62981225,32.6591615,32.3966865,56.2331,48.8618,2.8023,4.5691,7.53146175,0.68490325,15.307924,8.12469075,0.74771,190.291,77.6248,204.6845,239.2927,256.7559,461.7646,81920.7891,72549.75,1.41913,2.1409,0.8083685,0.07247575,0.69618175,0.65047175,0.00322725,0.66438875,3.23760025,4.18072825,5.5236465,7.62211775,8.01162725,8.1998,8.3671,8.5146
"11",13.1995,0.0262,46.90780875,33.708298,17.25242175,29.6554,26.6907,0.8801,2.0846,4.06637325,0.35587575,8.11423075,4.3184165,0.39752675,175.8428,75.8121,197.2236,252.1991,257.4857,460.9277,81912.4375,72552.3906,0.8913145,1.046,0.1965265,0.01993025,0.52177725,0.349607,0.0019555,0.88239275,3.7114025,4.9942765,6.1588295,7.332465,7.607125,7.7458,7.8787,8.005
