"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.385,0,14.3635785,13.97862275,14.17881975,0.1848,0.1377,0.0139,0.0331,3.87378925,0.30904,6.3427315,3.34635675,0.3068995,113.5701,210.8233,175.8664,299.9287,282.2836,466.7962,82147.0547,72488.3984,0.38923025,0.8342,0.15204625,0.12691625,0.13189025,0.13042575,0.008994,1.85562125,3.97968575,5.9233185,7.17042125,7.73493325,7.84374125,7.9052,7.9693,8.0349
"2",3.593,0.0024,14.13539975,10.54235475,14.090674,0.0447,0.0323,0.0042,0.0083,3.95512175,0.306085,6.23860775,3.2891815,0.3016775,102.4817,208.737,168.7632,309.2768,283.3503,467.1667,82141.4297,72488.3984,0.4454415,0.8292,0.11304925,0.18029,0.13039375,0.13475825,0.010059,1.90101075,4.06665325,5.894235,7.25338175,7.8530405,7.95436375,8.0096,8.0679,8.1278
"3",8.9796,0,14.28267,5.303075,14.21506525,0.0676,0.0482,0.0061,0.0133,4.075042,0.307978,6.242558,3.28790725,0.30158175,92.4749,206.683,161.9885,316.9937,284.3887,467.6812,82135.8047,72488.3984,0.458735,0.7835,0.150563,0.11258825,0.2095495,0.13659675,0.0068475,1.9533465,4.14473625,5.86946425,7.269354,7.91678225,8.02454225,8.08128125,8.1392,8.1982
"4",24.5753,0.403,18.3663855,-6.20892775,16.22237375,2.144,1.5015,0.2939,0.3486,4.76658725,0.353757,7.0525545,3.70922475,0.34025225,83.6412,204.8225,155.3991,321.7211,285.3098,468.4731,82128.7891,72489.7422,0.7612515,1.1786,0.04663625,0.47246175,0.0922675,0.1965205,0.05544325,1.65095425,4.02423375,5.686251,7.21153075,8.0164565,8.141649,8.20453,8.2659,8.3278
"5",57.2533,51.7055,61.27990125,4.026552,36.19510075,25.0848,18.4115,4.0706,2.6027,10.77783775,0.80648025,15.6524275,8.20546975,0.75288075,118.1846,207.302,151.9339,313.1025,285.1856,470.4281,82108.4375,72498.125,1.90195625,2.735,0.3796915,0.53066,0.631522,0.739771,0.027325,0.93269,3.21569825,4.46554325,6.23001575,8.145982,8.42108075,8.5540595,8.6553,8.7342
"6",96.8623,53.3086,103.790009,6.92775125,55.2103955,48.5796,35.4403,4.3209,8.8185,15.9313785,1.2412005,24.232664,12.64443,1.16072725,137.8755,209.2431,161.5119,295.9782,284.0089,472.3981,82076.0234,72513.2422,2.8091115,4.8275,0.60328825,0.924912,0.90524475,0.97894925,0.1614435,1.31902025,3.42024075,4.44682625,6.0839655,8.31426675,8.6950135,8.88293575,9.0326,9.1516
"7",135.511,65.4651,149.01015,13.49924125,85.48555075,63.5246,44.1828,5.6092,13.7325,23.2084915,1.96172675,38.4722305,20.00533775,1.83776125,155.4942,213.6688,180.581,262.2135,281.0535,472.7108,82024.3984,72528.4141,6.54830275,10.0966,0.6070545,3.23065725,1.68905325,1.62859225,0.27633125,2.21323825,4.8096485,5.582622,6.68255275,9.0441065,9.4232235,9.6069005,9.7625,9.8932
"8",134.7627,58.7488,145.50134475,10.738637,80.91598575,64.5853,46.7896,5.4205,12.3753,19.9836825,1.8699185,37.63366625,19.62443575,1.80428025,168.1773,217.3815,196.2349,238.466,278.3438,469.4693,81973.7344,72542.8516,7.46709325,9.9564,0.52140075,3.23229,2.430651,1.80415625,0.01818,1.81406,4.77346,5.54314825,6.569324,9.1316105,9.51723975,9.6944005,9.85103725,9.9891
"9",88.5699,28.207,107.4287,18.85872675,50.409651,57.0191,45.5206,4.316,7.1825,11.7456455,1.1552005,23.84354125,12.513948,1.151312,164.975,218.2666,200.1812,236.3325,277.3259,466.4869,81942.875,72555.2656,3.04809,3.7784,0.845229,0.146767,1.821311,1.0800125,0.00648925,0.727653,3.57724975,4.44608525,5.71136375,8.24243875,8.6568505,8.853,9.0279,9.1836
"10",50.6069,16.632,78.37233775,27.76543225,33.080656,45.2917,36.7668,3.3838,5.141,7.74530525,0.74904825,15.60083,8.228122,0.75735075,156.591,217.9309,199.2066,243.2404,277.3108,464.6909,81922.2891,72562.9844,1.724786,2.2843,0.58708725,0.16029925,0.84343625,0.72105275,0.00829625,0.65450125,3.2166265,4.14613775,5.51020225,7.6557975,8.047464,8.235116,8.4018,8.5488
