"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.461,0,14.27331375,13.81230875,14.00261125,0.2707,0.222,0.006,0.0427,3.794678,0.2849235,6.28081575,3.336264,0.30592875,148.9371,71.7151,180.3568,294.9485,261.0116,463.6118,82144.9844,72475.8828,0.3835185,0.8187,0.15123925,0.1218215,0.12971,0.131985,0.00862,1.8685375,4.0408285,6.0044985,7.18742175,7.73202975,7.83758625,7.8984045,7.9624,8.028
"2",4.3333,0.0035,14.02838,9.695057,13.9405305,0.0878,0.0709,0.0022,0.0148,3.8874325,0.28252225,6.185733,3.28371475,0.3011305,137.6206,69.8639,173.0948,304.8271,261.9326,463.9562,82139.3594,72475.8828,0.4264645,0.8106,0.1187735,0.16426275,0.126659,0.13554975,0.00980175,1.90521275,4.111214,5.985804,7.271176,7.849522,7.94826775,8.00302025,8.0612,8.121
"3",10.9973,0,14.2099935,3.21272625,14.0113525,0.1986,0.1603,0.0049,0.0334,3.99764275,0.28295725,6.162719,3.26829775,0.29973525,127.1624,68.0777,166.1914,313.2682,262.8003,464.4519,82133.7344,72475.8828,0.4538155,0.765,0.14874975,0.10553075,0.21114375,0.137136,0.00632175,1.95238825,4.1789555,5.93210525,7.28298875,7.91225275,8.0176675,8.074066,8.1318,8.1907
"4",30.831,1.4483,23.190293,-7.640752,16.0486545,7.1416,5.9761,0.2538,0.9118,4.70374425,0.32582775,6.982261,3.6976765,0.33914175,118.2123,66.4523,160.0284,318.8905,263.5389,465.247,82126.7188,72477.2266,0.735874,1.1609,0.04689875,0.4630335,0.0856255,0.18721725,0.0559385,1.72331475,4.06549475,5.747433,7.2376305,8.01225525,8.13541,8.19800025,8.2593,8.3211
"5",70.2384,54.0734,70.05452925,-0.18390075,35.79257075,34.262,27.6849,1.8477,4.7294,10.65511825,0.7414555,15.4772675,8.1692765,0.749445,151.7099,66.7822,161.7188,311.2445,263.2932,467.2417,82106.4453,72485.5156,1.81735875,2.6558,0.3794815,0.49578175,0.63151475,0.69006525,0.0229865,1.03252725,3.43368025,4.71403375,6.36250525,8.1428385,8.4095535,8.5421425,8.643301,8.7222
"6",110.5754,52.7766,111.15620925,0.58083,54.5478615,56.6083,44.6531,3.3936,8.5616,15.75070175,1.13908725,23.93277175,12.57144575,1.15385075,171.0382,69.0968,171.2408,294.3436,262.1074,469.3043,82074.2578,72500.4688,2.71468475,4.6926,0.586402,0.873375,0.892368,0.9489395,0.162552,1.405828,3.59612975,4.64517575,6.18552075,8.30672225,8.6764255,8.8639045,9.0137,9.1329
"7",152.0779,61.4944,161.68182875,9.603941,84.91009525,76.7717,58.8834,5.0708,12.8175,23.0579285,1.8093865,38.21012175,19.99602925,1.83662375,187.6049,73.3662,188.3788,260.3866,259.3195,469.7726,82022.6094,72515.5703,6.4459765,9.9407,0.63973925,3.134815,1.714881,1.59628475,0.276668,2.2801965,4.90410425,5.68206575,6.72964275,9.02945925,9.40055675,9.584045,9.7400795,9.8711
"8",148.7757,56.1901,161.2692575,12.49360925,80.400655,80.8686,63.8168,5.2095,11.8423,19.82261375,1.7259005,37.41665225,19.63089675,1.804593,200.3198,76.9961,202.7168,236.028,256.8173,466.6299,81971.8906,72529.9922,7.368794,9.8346,0.54646675,3.155117,2.42482725,1.7888505,0.01615075,1.803969,4.792498,5.56170675,6.57484975,9.11274775,9.49373875,9.671,9.8283,9.9668
"9",97.3019,27.1025,121.73811475,24.436202,49.69259575,72.0455,60.6882,4.1535,7.2039,11.5289245,1.058461,23.5354375,12.42667225,1.14310625,197.9897,77.9055,206.0729,233.1793,255.9162,463.6983,81941.0156,72542.2578,2.910056,3.6539,0.94956,0.18086375,1.69012725,1.039065,0.009907,0.56581025,3.53316275,4.42107375,5.688351,8.214333,8.627662,8.82448075,9.0003,9.1568
"10",56.0028,15.9898,88.57146725,32.56867,32.278852,56.2926,48.9156,2.8049,4.5721,7.508344,0.68001025,15.25299425,8.09272975,0.7447695,190.5018,77.6618,204.8026,239.5013,255.9337,461.9241,81920.5,72549.6719,1.55038225,2.1417,0.665952,0.1878795,0.69727575,0.66522925,0.00604625,0.664651,3.232727,4.18045825,5.5233175,7.62251225,8.012101,8.2003,8.3676,8.5151
"11",13.2077,0.0263,46.9106985,33.70301975,17.226277,29.6844,26.7178,0.8807,2.0859,4.062533,0.35408975,8.10228575,4.310563,0.396802,176.0376,75.8482,197.337,252.42,256.667,461.0858,81912.1484,72552.3125,0.92397425,1.0464,0.16378625,0.05004775,0.5232465,0.350681,0.0033355,0.87893725,3.70072925,4.993248,6.15867725,7.332701,7.607411,7.7460995,7.8789,8.0053
"12",3.0519,0,29.62719025,26.57530525,15.56819875,14.059,11.844,0.3071,1.908,3.8737705,0.319517,7.19141575,3.8308205,0.35267325,160.5315,73.7519,188.8341,267.8091,257.7124,460.6898,81905.5859,72552.3125,0.4146155,0.8776,0.1477885,0.06278925,0.20447775,0.14734825,0.00465975,1.7605205,4.172275,5.9641955,6.9160985,7.4600785,7.5988885,7.6767,7.7604,7.847
"13",2.2895,0,13.2969985,11.007526,12.2960165,1.001,0.8222,0.0225,0.1563,3.204711,0.25194925,5.58759675,2.977613,0.274148,148.3323,72.0381,181.9851,279.7777,258.5916,460.6286,81899.0469,72552.3125,0.25220525,0.6185,0.1046235,0.0422195,0.0791155,0.13087075,0.00363175,1.79304275,4.10070625,6.16320175,7.159913,7.628965,7.718204,7.76990225,7.8301,7.8957
"14",4.3871,0,12.543045,8.1559925,12.5289655,0.0141,0.0115,3e-04,0.0023,3.37942725,0.255982,5.62217325,2.9955585,0.2758225,137.0602,70.317,175.1993,290.3648,259.4691,460.7635,81893.2656,72552.3125,0.25072925,0.592,0.08678675,0.03928375,0.0799245,0.13151575,0.004112,1.80785725,4.1119925,6.197076,7.27671625,7.7743745,7.85236575,7.89459,7.944,7.9984
"15",29.5207,1.4102,18.574864,-10.9458435,13.66004825,4.9148,4.0783,0.1855,0.651,3.791899,0.278607,6.06344825,3.2287805,0.297315,127.3284,68.636,168.679,299.3284,260.3682,461.1036,81887.6406,72552.3125,0.43031825,0.8493,0.052741,0.26829225,0.026908,0.13511975,0.0304395,1.85416925,4.11762925,6.18160025,7.36726275,7.9127005,7.99411975,8.03559,8.0843,8.1386
"16",38.0067,43.5945,32.612913,-5.39376975,15.259913,17.353,15.425,0.5563,1.3716,4.359196,0.3121485,6.6977065,3.56276425,0.328096,158.342,67.1276,162.9401,307.363,261.1616,461.6985,81880.9688,72553.3203,0.7896555,1.1032,0.035702,0.46646325,0.15552725,0.16766775,0.05176575,1.83262825,4.181295,6.0706895,7.35638325,8.02010725,8.11942825,8.16790025,8.2207,8.2783
"17",89.3345,32.3011,84.29081275,-5.04373625,36.9331405,47.3577,38.7405,2.5933,6.0239,10.8425405,0.772163,16.03259125,8.5026515,0.7831965,163.8975,68.1405,167.2927,301.9141,260.8665,463.6038,81859.2969,72561.4453,2.01874675,2.973,0.30381525,0.7374575,0.49413175,0.787155,0.10919,0.95696,3.283069,4.6237895,6.32607875,8.18873575,8.44594125,8.567024,8.6602,8.735
"18",132.9191,49.0309,127.331796,-5.5872145,58.90588725,68.4259,53.6845,4.3825,10.3588,16.71695425,1.23910825,25.97516825,13.71105775,1.2635945,175.0793,71.2021,179.7087,282.7403,259.4679,465.5178,81824.8125,72576.3594,4.145201,6.0765,0.47417425,1.850644,1.19378425,1.100775,0.1379185,1.57041425,3.736389,4.7322405,6.2431505,8.44863,8.81708425,8.99838475,9.1436,9.2603
"19",161.3561,63.3379,166.944871,5.5887875,81.649655,85.2952,66.2546,5.7895,13.2511,21.6921405,1.743895,36.9621395,19.4570685,1.7944145,192.2465,75.6005,197.2367,253.5883,256.9519,465.3829,81775.2344,72590.4219,5.0087955,8.6294,1.142463,1.84986525,1.66868825,1.49024175,0.120674,2.02114225,4.6538595,5.4440045,6.56204925,8.95113075,9.3325425,9.51689625,9.674,9.8072
"20",144.4569,52.6974,157.58435125,13.12740925,71.8127265,85.7716,68.7689,5.5845,11.4182,17.56579625,1.53716675,33.43240825,17.648494,1.628867,202.9252,78.8314,209.8622,236.5921,255.0616,462.6648,81730.8438,72604.4297,4.57681975,7.1124,1.2752245,0.9444465,2.1833855,1.448987,0.0130155,1.48570225,4.27394925,5.08247175,6.2346925,8.77420825,9.1743705,9.362,9.5269,9.672
"21",98.0385,30.0216,117.4631945,19.4247295,43.928621,73.5346,61.5459,4.2693,7.7194,10.2664245,0.9275895,20.72293875,10.99615625,1.0155165,201.7672,80.0424,214.3361,237.3267,254.4843,460.3612,81703.8438,72615.5625,2.11888275,2.9491,1.28204875,0.2822915,0.9724895,0.86409825,0.057545,0.03671975,2.9738925,4.16695025,5.50681675,7.957046,8.38285025,8.5899,8.7671,8.9174
"22",39.2808,7.9681,75.504716,36.22388725,25.2543145,50.2504,44.7566,2.2237,3.2701,5.96485175,0.52254625,11.864328,6.318817,0.58377,190.1892,79.075,210.1184,247.4381,254.8352,459.2198,81688.6094,72621.1875,0.63562275,1.3412,1.2058425,0.224596,0.0148175,0.39621175,0.0059705,0.167756,1.5923445,3.705304,5.433005,7.42221025,7.79659,7.9793,8.1388,8.2777
"23",8.5185,0,42.48388225,33.9653875,17.79865025,24.6852,22.3056,0.6376,1.7421,4.29991625,0.36092325,8.3001095,4.42847625,0.40922475,175.7364,77.1383,202.088,260.2852,255.6483,458.5536,81678.1016,72626.0703,0.72714025,1.138,0.1844555,0.09914025,0.3636515,0.26434675,0.0078065,0.82418475,2.40782175,4.46640125,6.04365425,7.30570475,7.5951345,7.7413,7.8683,7.9773
"24",0.9485,0,26.47357225,25.52504575,16.8543565,9.6192,8.0807,0.2124,1.326,4.2910695,0.342337,7.718302,4.121716,0.3809315,160.2568,74.8276,192.6569,275.585,256.8169,458.31,81671.5391,72626.0703,0.480323,1.0517,0.177418,0.1277835,0.21868025,0.13386175,0.007923,1.51907425,3.195458,5.36444125,6.7920095,7.478707,7.6414125,7.72789925,7.811,7.8904
"25",1.2877,0,14.17151675,12.883821,13.69703975,0.4745,0.3878,0.0106,0.076,3.653951,0.278463,6.16685625,3.2933755,0.304398,148.0786,72.8842,184.8525,287.3635,257.8206,458.4102,81665.9141,72626.0703,0.386479,0.8339,0.09010875,0.185874,0.08136375,0.11923875,0.0100505,1.67647575,3.57705175,5.569454,7.05855625,7.6739055,7.78461725,7.84258675,7.903,7.965
"26",2.8587,0,13.65472225,10.7960075,13.6456805,0.009,0.0073,2e-04,0.0015,3.76097825,0.2768535,6.068998,3.23941925,0.29943,136.8257,71.0021,177.407,297.6977,258.7852,458.7184,81660.2891,72626.0703,0.36071575,0.7033,0.1064335,0.080168,0.15581275,0.12473425,0.005497,1.7761655,3.7840945,5.57452675,7.14731,7.805674,7.904607,7.952,8.0028,8.0564
"27",8.4524,0.0012,13.64537825,5.19295475,13.42599075,0.2194,0.1758,0.0056,0.0381,3.79590175,0.27148625,5.91353,3.15356,0.2915135,126.4286,69.2233,170.4729,306.5836,259.6747,459.1788,81654.6641,72626.0703,0.35121575,0.6878,0.120629,0.0727475,0.15065875,0.1278025,0.00865175,1.813043,3.872676,5.5992875,7.183893,7.8827595,7.9881215,8.03634675,8.086,8.1373
"28",20.5847,0.4002,15.21768075,-5.36704225,13.905459,1.3122,1.0845,0.0526,0.1751,4.01193725,0.280374,6.077149,3.23677775,0.29922225,117.02,67.451,163.6718,314.0355,260.5584,459.7967,81649.0391,72626.0703,0.513627,0.9082,0.04769725,0.32437525,0.0583845,0.13086825,0.0309945,1.8325875,3.87238275,5.588513,7.23998825,7.972017,8.08651925,8.13890775,8.19100725,8.2441
"29",59.7924,40.7419,47.690348,-12.102052,21.16197275,26.5284,20.9543,1.4326,4.1414,6.35975575,0.437754,9.088099,4.82982275,0.44655075,139.5054,67.4143,163.8743,315.7822,261.0537,461.1688,81638.2266,72629.3438,1.14526575,1.5207,0.15720575,0.46357375,0.36268475,0.31900275,0.062826,1.247389,3.798112,5.3746525,6.9810835,8.09897175,8.24211525,8.305555,8.372,8.4452
"30",111.0714,64.3337,99.729769,-11.341572,47.795512,51.9343,40.2413,3.1424,8.5506,14.2634925,1.00083475,20.61940225,10.90334425,1.0084345,170.784,69.7095,173.3297,301.7393,260.2133,464.0216,81610.2344,72640.625,2.8570575,4.4756,0.3892495,1.32151375,0.63622775,0.8993135,0.19435725,1.50601975,3.499154,4.6571935,6.3405585,8.359033,8.659789,8.80189675,8.91739975,9.0147
