"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.462,0,14.295561,13.83351275,14.02459125,0.271,0.2215,0.0071,0.0424,3.802744,0.29030775,6.28933875,3.33628725,0.305909,149.4501,85.0757,180.2367,295.5945,265.9538,464.2734,82151.7969,72477.2188,0.38370225,0.82,0.15124275,0.12175675,0.13000475,0.13194,0.00861275,1.86909375,4.03840175,6.003851,7.18728925,7.732579,7.8383145,7.8992,7.9632,8.0288
"2",4.3426,0.0034,14.04883175,9.70619025,13.962757,0.0861,0.0692,0.0025,0.0144,3.895725,0.28784475,6.194248,3.2838205,0.301124,138.0947,83.2138,172.9795,305.4895,266.8719,464.6192,82146.1719,72477.2188,0.426847,0.8118,0.11883425,0.16423725,0.1270485,0.135561,0.00985375,1.906388,4.11004425,5.98829875,7.271766,7.850097,7.94892825,8.0037,8.0619,8.1218
"3",11.0207,0,14.23217075,3.21145775,14.03349225,0.1987,0.1597,0.0058,0.0332,4.0060365,0.28826625,6.1711115,3.2683585,0.299724,127.6006,81.4102,166.081,313.9437,267.7425,465.1132,82140.5469,72477.2188,0.45496475,0.7662,0.14883875,0.1055345,0.212232,0.13719475,0.006316,1.950227,4.178606,5.938212,7.28442375,7.91289125,8.01828775,8.0746865,8.1325,8.1914
"4",30.8986,1.4049,22.98901525,-7.9095555,16.076127,6.9129,5.7397,0.2782,0.8949,4.71413,0.3319705,6.992648,3.6982055,0.33916725,118.5957,79.7559,159.9052,319.571,268.4881,465.9107,82133.5312,72478.5625,0.7378985,1.1628,0.04713875,0.463743,0.085515,0.188639,0.0558815,1.71342425,4.0645525,5.747224,7.236681,8.013,8.13611525,8.1987215,8.26,8.3219
"5",70.4178,54.4377,70.0616425,-0.356134,35.851858,34.2098,27.6069,1.8825,4.7204,10.67777075,0.755376,15.49929775,8.1699575,0.74946425,152.5085,80.0399,161.5272,311.908,268.2317,467.9053,82113.2578,72486.8516,1.820785,2.66,0.37985175,0.495233,0.63365375,0.69189975,0.022946,1.0336995,3.41888075,4.70673775,6.358382,8.1436975,8.41088975,8.54350175,8.6447,8.7235
"6",110.9403,53.0439,111.52864075,0.58833225,54.637518,56.8911,44.9031,3.4157,8.5724,15.7847495,1.16040425,23.966242,12.57227025,1.1538525,172.0247,82.3359,171.0578,295.0024,267.0109,469.9676,82081.0859,72501.8047,2.71466125,4.7003,0.58641025,0.8746655,0.88911625,0.95087975,0.1628265,1.4047645,3.59351025,4.64430225,6.18414875,8.308671,8.6787295,8.8662095,9.016,9.1351
"7",152.5251,61.5349,162.1920545,9.6669795,85.05249325,77.1396,59.2004,5.1025,12.8367,23.1105355,1.84317775,38.26424775,19.9978555,1.83667,188.5362,86.6029,188.2198,260.9873,264.1468,470.4323,82029.4531,72516.9062,6.458398,9.9575,0.64031575,3.1390125,1.71947225,1.59991025,0.276822,2.277676,4.9025025,5.68067725,6.72970225,9.033414,9.4046675,9.58804825,9.743901,9.8749
"8",149.134,56.2197,161.7486775,12.614539,80.53284575,81.2159,64.1177,5.2411,11.8571,19.8687085,1.75790475,37.46903675,19.6325615,1.80463,201.1943,90.2456,202.5765,236.5785,261.5574,467.2796,81978.7734,72531.3359,7.3801915,9.8511,0.54676775,3.16039975,2.4273725,1.792416,0.01621125,1.8027825,4.7913015,5.560342,6.5750775,9.117334,9.49849925,9.6756085,9.83278575,9.9712
"9",97.5093,27.1127,122.1053995,24.59612225,49.7764795,72.3289,60.9318,4.1808,7.2163,11.556733,1.0780035,23.56987625,12.42865375,1.14321525,198.8024,91.1734,205.9408,233.7257,260.5967,464.3398,81947.9453,72543.6328,2.9141445,3.6605,0.9508,0.18171425,1.69134975,1.041082,0.00985875,0.567425,3.533437,4.419061,5.68793275,8.217713,8.63128575,8.828001,9.0037785,9.1602
"10",56.1192,15.9938,88.82499125,32.70577,32.3337485,56.4912,49.0862,2.8242,4.5809,7.5266595,0.692458,15.275557,8.09421725,0.7448565,191.2546,90.9485,204.6758,240.0605,260.5695,462.5595,81927.4297,72551.0625,1.5514775,2.1457,0.66718325,0.18794775,0.69665575,0.66687325,0.00601625,0.66527125,3.2344925,4.1791365,5.5228915,7.624788,8.01469875,8.202885,8.3701,8.5175
