"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.4727,0,14.41602625,13.94335825,14.1452355,0.2708,0.2178,0.0128,0.0402,3.8696065,0.28846675,6.33806925,3.3423465,0.30674175,154.776,164.2445,179.9394,300.1427,263.655,466.7827,82108.6719,72504.6484,0.38863625,0.8306,0.151952,0.125499,0.1322125,0.13092675,0.00889025,1.86058125,4.00041075,5.94962225,7.1754165,7.734726,7.84315125,7.90454825,7.9686,8.0343
"2",4.4378,0.0033,14.15352675,9.7157655,14.07068625,0.0828,0.0654,0.0043,0.0131,3.9612835,0.28573475,6.23575475,3.2862845,0.30161975,143.0157,162.3609,172.6776,310.2885,264.596,467.142,82103.0469,72504.6484,0.4421525,0.8261,0.11408375,0.1771675,0.12991875,0.1350695,0.0100455,1.902823,4.081528,5.92884325,7.2601695,7.852808,7.95359325,8.0088,8.067,8.1269
"3",11.2603,0,14.43834725,3.1780525,14.24147875,0.1969,0.1551,0.0107,0.031,4.10272775,0.28815625,6.25515125,3.2931725,0.30227225,132.1477,160.5043,165.7308,318.9479,265.5104,467.6589,82097.4219,72504.6484,0.45831825,0.7869,0.150681,0.1140365,0.2073905,0.136894,0.0071075,1.9563855,4.15876675,5.896691,7.2771355,7.91797225,8.0250745,8.081774,8.1397,8.1987
"4",31.5927,1.1591,21.8957035,-9.69700725,16.245672,5.65,4.5109,0.3702,0.769,4.807345,0.3304575,7.057272,3.71003425,0.34055925,122.6755,158.7632,159.4419,324.7341,266.3126,468.4831,82090.4062,72505.9922,0.76463125,1.1825,0.04640475,0.47534975,0.0924995,0.19678025,0.0556305,1.658144,4.042325,5.70790225,7.21815675,8.01802025,8.1426705,8.205518,8.2669,8.3288
"5",72.0956,57.708,70.69715725,-1.3985125,36.3523725,34.3448,26.8665,2.4954,4.9829,10.92560825,0.75460075,15.6946035,8.222584,0.75497425,159.414,158.9814,161.0731,316.8997,266.1229,470.5529,82070,72514.4062,1.943191,2.7983,0.3813555,0.57410975,0.624046,0.7450365,0.03393925,0.9331855,3.23005,4.479714,6.23828625,8.15242325,8.42699625,8.55991775,8.66112675,8.7401
"6",113.8627,55.8771,113.9546705,0.09190675,55.70295975,58.2517,45.0201,3.9606,9.271,16.235038,1.16593075,24.4087465,12.72436125,1.168881,180.2571,161.3779,171.2068,299.5745,264.9478,472.7074,82037.2109,72529.8438,2.939245,4.9949,0.61499275,1.027394,0.91442675,0.997426,0.1615055,1.3188905,3.43535875,4.45866225,6.091833,8.3299645,8.71040475,8.8980275,9.047429,9.1664
"7",156.2705,62.7699,164.1210335,7.85051875,85.60021925,78.5208,59.7818,5.3707,13.3683,23.4692485,1.82864725,38.4820585,19.983241,1.83702675,196.7341,165.7486,188.8203,265.1728,262.1184,473.2227,81985.5391,72545.0234,6.7970385,10.2929,0.5305025,3.440676,1.7009015,1.655461,0.2768075,2.2145135,4.81962425,5.591219,6.69003825,9.059248,9.438485,9.6217905,9.7770995,9.9076
"8",152.203,56.3627,163.9238555,11.72086575,80.94928075,82.9746,65.6639,5.3807,11.93,20.167433,1.74197775,37.641315,19.595651,1.802903,208.838,169.4317,203.1909,240.5473,259.532,470.0674,81934.8359,72559.4688,7.67378075,10.1135,0.446496,3.4090975,2.432772,1.83191175,0.02419425,1.7965245,4.7616985,5.529682,6.56469025,9.144075,9.53024925,9.7071125,9.8635,10.0013
"9",99.2849,27.2149,126.11058425,26.825743,51.702329,74.4082,62.7731,4.3455,7.2898,12.11754875,1.104207,24.4755575,12.824311,1.18070125,205.9139,170.3479,206.2692,237.1187,258.5123,466.9802,81903.5703,72572.1875,3.26382875,4.0701,0.7690195,0.0984125,1.989948,1.175464,0.00564025,0.85224775,3.61809675,4.4427495,5.71526575,8.2829135,8.69886575,8.893656,9.06699825,9.2207
"10",57.1184,16.0787,92.050904,34.93244825,33.99868825,58.0522,50.1903,3.0933,4.7685,7.97877275,0.7181425,16.062779,8.4597635,0.77923275,197.866,170.0767,204.5609,243.2055,258.4517,465.0653,81882.4219,72580.3828,2.0517465,2.5617,0.417452,0.17218225,1.05834325,0.8212185,0.013758,0.68652975,3.2802735,4.18466825,5.5399695,7.7007925,8.09361125,8.27979525,8.4446005,8.5908
