"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.4608,0,14.31595825,13.8551155,14.04456375,0.2714,0.2226,0.006,0.0428,3.8040515,0.28684925,6.2993335,3.34738375,0.30694725,148.8578,71.68,180.2411,294.6993,261.9012,463.4355,82145.3438,72476,0.33721825,0.8185,0.1979905,0.07637,0.1292145,0.131637,0.005835,1.86917125,4.0438025,6.01299075,7.1892295,7.73207025,7.83743075,7.89829775,7.96223375,8.0278
"2",4.3319,0.0033,14.061059,9.729176,13.97521175,0.0858,0.0693,0.0022,0.0144,3.89514125,0.28428075,6.20082325,3.29298725,0.301982,137.5473,69.8297,172.9836,304.5749,262.8194,463.7804,82139.7188,72476,0.38778075,0.8103,0.158254,0.12494975,0.12760725,0.13521925,0.006837,1.90481225,4.1117345,5.99800675,7.273552,7.8496115,7.94814875,8.0029,8.0611,8.1209
"3",10.9936,0,14.2440525,3.250479,14.04953125,0.1945,0.157,0.0048,0.0327,4.00656625,0.28478025,6.17922675,3.27830625,0.300656,127.0948,68.0444,166.0845,313.0133,263.6846,464.2766,82134.0938,72476,0.41006,0.7648,0.1917245,0.06368975,0.209583,0.136788,0.0041055,1.950631,4.18484325,5.94417475,7.2858825,7.91242475,8.0175605,8.07389975,8.1317,8.1906
"4",30.8205,1.4499,23.21407775,-7.6064215,16.05770975,7.1564,5.9883,0.2542,0.9138,4.7040995,0.32721375,6.98592925,3.70102075,0.3394485,118.1505,66.4198,159.9262,318.6346,264.4199,465.0727,82127.0781,72477.3438,0.721698,1.1606,0.0611785,0.4491205,0.08540475,0.18717425,0.05580125,1.72408875,4.07248675,5.75692825,7.24031775,8.01244175,8.1352945,8.19785375,8.259101,8.321
"5",70.2,53.9225,70.1373365,-0.06270175,35.88047425,34.2568,27.6807,1.8478,4.7283,10.67625225,0.7460055,15.51461025,8.192071,0.75153425,151.5089,66.7504,161.6179,310.9951,264.168,467.0678,82106.7812,72485.6094,1.7208365,2.655,0.48568525,0.4043745,0.6333585,0.68310825,0.0115255,1.03422375,3.431866,4.71811825,6.363809,8.14280825,8.40932,8.541881,8.6431,8.7219
"6",110.4841,52.7032,111.2331665,0.7490185,54.6615695,56.5716,44.6224,3.3928,8.5564,15.77616475,1.145611,23.98142725,12.6017395,1.15663,170.7933,69.0641,171.1354,294.1,262.972,469.132,82074.5859,72500.5625,2.57619925,4.6912,0.7284545,0.74985,0.88850325,0.93784175,0.162543,1.40569675,3.60068975,4.64977675,6.186676,8.30643125,8.67599375,8.8634805,9.0133,9.1324
"7",151.9648,61.468,161.8088115,9.84399925,85.09457925,76.7143,58.8352,5.0687,12.8103,23.0966725,1.819863,38.29107425,20.04578825,1.84118825,187.3662,73.3316,188.2675,260.1664,260.1699,469.6029,82022.9297,72515.6641,6.23846975,9.9374,0.8690605,2.93993775,1.72050525,1.578029,0.27660725,2.28024375,4.90619775,5.683755,6.7301595,9.0287945,9.39978425,9.58329825,9.7393,9.8704
"8",148.6814,56.1607,161.36726775,12.6859295,80.57344725,80.7939,63.7522,5.2057,11.8359,19.853979,1.73579525,37.49533425,19.679301,1.8090405,200.0849,76.9594,202.5992,235.8247,257.6533,466.4659,81972.2031,72530.0859,7.1732515,9.8315,0.76169075,2.975495,2.42750875,1.77025175,0.0041365,1.802944,4.79341,5.56281675,6.57529625,9.1119575,9.49285025,9.67018325,9.8275,9.966
"9",97.2458,27.0896,121.8007225,24.55491875,49.81855275,71.9822,60.6314,4.1507,7.2,11.55106275,1.06486275,23.59416675,12.46209675,1.14636,197.7662,77.8684,205.9541,232.977,256.7441,463.5384,81941.3203,72542.3516,2.76658625,3.6526,1.1059605,0.05896675,1.68400625,1.023616,0.006859,0.56444625,3.53394675,4.421589,5.688847,8.2137415,8.62699925,8.8238,8.9996,9.1562
"10",55.9706,15.9809,88.63089825,32.660247,32.397779,56.2331,48.8618,2.8023,4.5691,7.53171275,0.684928,15.30844,8.124964,0.747735,190.291,77.6248,204.6845,239.2927,256.7559,461.7646,81920.7891,72549.75,1.42057675,2.1409,0.80931125,0.07313725,0.69681925,0.6506165,0.00331425,0.6668635,3.23413825,4.1803185,5.52362175,7.62212275,8.0116305,8.1998,8.3671,8.5146
