"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.00333044993259271,0.00333095194226565,0.00333012325323904,0,0,0,0,0.000910318405393619,7.81027533455709e-05,0.00149170231332635,0.000786261390345406,7.63587671629401e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00843330116247451,0,0.00214167076539198,0.00231389885167688,0.00918152958995518,0.00182421591029537,0.00055006999008124,0.0292458003425338,0.0645750560362449,0.0865723122450528,0.0178560660154216,0.00155609989839588,0.000125867729663783,0,0,0
"2",0,0,0.00291821138291088,0.00291792813640403,0.00291776076740221,0,0,0,0,0.000820705889044688,6.97027757977307e-05,0.00129331890405078,0.00068178370326376,6.83337325045117e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00903777309546163,0,0.00213306492445586,0.00235738896354651,0.00967112829016396,0.00158830212720835,0.00160262089949401,0.0307730224948238,0.0614726480959447,0.119132304396842,0.0253455691542231,0.00214833333359245,0.000187389620148736,0,0,0
"3",0,0,0.00354234400391664,0.00354315000867422,0.00354410051450489,0,0,0,0,0.00102148218374254,8.45449922314815e-05,0.00155305987971486,0.000818856404764126,8.23684960302049e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00989759744130971,0,0.00282623804428536,0.00249486792675362,0.0108188155330923,0.00160566377311834,0.000851470942270529,0.0349317336528261,0.0679371529602521,0.09126340797774,0.02395990271341,0.00257219554853044,0.000243923425022269,4.8873481914611e-05,0,0
"4",0,0,0.00234078345310891,0.00233909510105589,0.00234030164371322,0,0,0,0,0.000686697069843345,5.8667569981501e-05,0.0010204630957853,0.000537868538892424,5.74348110036878e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00837511463146507,0,0.00104006279677839,0.00314379025928715,0.00873591248203572,0.00192303392558683,0.00289974361384797,0.022974808108344,0.0522004780788771,0.0606986437696176,0.0179707973700733,0.00234215275313935,0.000262027243913729,4.8121422907846e-05,0,0
"5",0,0,0.00875628947504261,0.00875768944921993,0.00875501585637004,0,0,0,0,0.00260765387224512,0.000196418738009578,0.00378678399516688,0.00198495918495363,0.000185513856036573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205322210626013,0,0.00579164097734147,0.00588385101489926,0.0234730761001452,0.00620637470137501,0.00143328218982563,0.0213199452149375,0.0579452033910665,0.0354845785640994,0.00860229405018521,0.0016021374875641,0.000229890624860777,5.05247017900162e-05,0,0
"6",0,0,0.00998991450331602,0.00998962095445204,0.00998942505181002,0,0,0,0,0.00288788451881095,0.000225707615856704,0.00438079761407344,0.00228836859392087,0.000214103527858077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233965500051672,0,0.00704392358554222,0.00562089994506082,0.0269729351591962,0.00692056884846706,0.0014491125609934,0.0236648796196987,0.0473041571823605,0.0319295518245941,0.00634731352131559,0.000919704993217438,0.000155613595750096,5.23021129787476e-05,0,0
"7",0,0,0.00651885826400081,0.00651172292337917,0.00650901722000632,0,0,0,0,0.00177200026237569,0.00015336231610143,0.00292949680714721,0.00152578735546883,0.000141705048044532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367730334977311,0,0.00309323582284174,0.0105806511196728,0.0394509997561979,0.00522074454337447,0.00141614090758663,0.0108593859645495,0.0171162734083907,0.0106661961936993,0.00355770769007461,0.000565633664915577,9.54220663237088e-05,1.17608092096543e-05,0,0
"8",0,0,0.00537648323571914,0.00538274054283719,0.00537925375697842,0,0,0,0,0.00131779532897104,0.00012928041945216,0.00250834224172116,0.00130928968488953,0.00012484716107005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419023633924836,0,0.00218925533408867,0.0114259439606004,0.0440192992999857,0.00453884669256379,0.00062747830084878,0.0104678646313314,0.00679317263057383,0.00212353789379252,0.00083210265572182,0.000277615021568321,6.23118410181639e-05,7.73042812771696e-06,4.8106011856552e-05,0
"9",0,0,0.0177843680701707,0.0177882808137441,0.017787272127549,0,0,0,0,0.00411951850407433,0.000404206885657333,0.00842859635485204,0.00442720782188919,0.000407898912778725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348727941683228,0,0.0160521182015806,0.00599004610204372,0.0357419521213222,0.00491829310372086,0.000746147459999783,0.0164068634936541,0.0172398096693342,0.00815774408627499,0.000881081931911842,0.00011575854214745,4.97991959757195e-05,0,0,0
"10",0,0,0.0147709079885295,0.0147736869200082,0.0147738524519688,0,0,0,0,0.0034626921945892,0.000336258799081775,0.00696684418052187,0.00367227026480834,0.000338828052111685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238652883144676,0,0.0121740342623323,0.00622723843747084,0.0245545814482797,0.00566776103857429,0.00142486776097733,0.031153400204932,0.0351769808243948,0.0186915126538914,0.00286567946525691,0.000178662476645528,4.73502279631883e-05,3.742407142853e-05,0,0
"11",0,0,0.00770718791070927,0.007708619187608,0.00770791273156057,0,0,0,0,0.0018254982574014,0.000174877454946302,0.0036213232393709,0.0019144770577914,0.000176962910643688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156811712414286,0,0.00600813493613631,0.00280759190492657,0.0171734414087462,0.00450871734134313,0.00027896171651063,0.0246558593352395,0.0724254931531498,0.0312250280190359,0.00576238533330243,0.000392071933197965,4.87946907324586e-05,0,0,0
"12",0,0,0.00441318063607795,0.0044134992229275,0.00441145211688388,0,0,0,0,0.00111029453204807,9.92708890805354e-05,0.00202967028922581,0.00107832022563711,0.000105033824115926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109033413477287,0,0.00325550644361347,0.00222391024854583,0.0116677997541184,0.00220448077127969,0.000305350024192809,0.0443755829338775,0.176221178532908,0.0510858056010455,0.00982952568287505,0.000755503495069411,6.73753580900734e-05,0,0,0
"13",0,0,0.0041574366379775,0.00415998059094438,0.00415663458366552,0,0,0,0,0.00108946494562031,9.51612911991342e-05,0.00188567029592392,0.000999384560115867,9.58562300200957e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00716074093802891,0,0.00234356557390622,0.00145605357870104,0.00706682946712561,0.00244904675742218,0.000652745581055264,0.0379025947446445,0.0955817720380401,0.0552841525267522,0.0127596588036503,0.00112458587345459,9.62303515586083e-05,0,0,0
"14",0,0,0.00318663070821537,0.00318805350178761,0.00319285009724655,0,0,0,0,0.000864727997128595,7.5414685237676e-05,0.0014277700847229,0.000756796857132691,7.66680897895889e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00725104339116248,0,0.00211034830773499,0.00148073669581214,0.00745445617558702,0.00167880365839692,9.51497080072646e-05,0.0287665113385196,0.0567417079793058,0.0569026773899814,0.0131210417434312,0.00133390436002112,0.000115002657458195,4.22531733875022e-05,0,0
"15",0,0,0.00158032871190631,0.00157760696228653,0.00157932985965922,0,0,0,0,0.000439633432657506,3.84968051663541e-05,0.00069958965928805,0.000370661327412624,4.94535266953194e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00506783696491965,0,0.000636697894151405,0.00214098544538601,0.00526404053989055,0.00123633377467608,0.000744601842468587,0.0210342372639121,0.0437614390885652,0.0829853895098662,0.0165012703597927,0.00151099286526368,0.00014715403024456,2.26244055712526e-05,0,0
"16",0,0,0.00244100963867663,0.00243898888344067,0.00244016881540918,0,0,0,0,0.000695401903660887,6.15689977420869e-05,0.00106948077976022,0.000567694454780036,6.01704326220366e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110037038380862,0,0.00169654864788171,0.00405041919204205,0.0120913359464511,0.00173858269275842,0.00218001522305361,0.0229571864517314,0.0592265600993541,0.108384013170679,0.0229299323722769,0.00203307144956542,0.000180394913035855,2.92120984077282e-05,0,0
