"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","QCt1_sd1","QCt2_sd1","QCt3_sd1","QCt4_sd1","QCt5_sd1","QCt6_sd1","QCt7_sd1","QCt8_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.00305449055184795,0.00305462281654847,0.00305455557723805,0,0,0,0,0.000826199098204964,6.90065559342522e-05,0.00136935672657329,0.000726829038445666,7.30828485822194e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00763093346937549,0,0.00199218823719825,0.00207320843937186,0.0081220093165636,0.00171730450836073,0.000549741281140935,0.0277994437071332,0.0627519823269744,0.0722426280878027,0.0155268394658086,0.00141559298838752,0.000122806569995515,2.12972164512012e-05,0,0
"2",0,0,0.00282977327572016,0.00283120368142499,0.00282986196383072,0,0,0,0,0.000787190524781497,6.33860748604511e-05,0.00125544226298512,0.000665420702848544,6.88970573484612e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008306131805113,0,0.00220171811470987,0.00235425019591428,0.00907816184553538,0.00143223111435001,0.00163211380997828,0.0317741981041679,0.0582700697185098,0.107288771795192,0.0213371962511397,0.00183460250555356,0.000164232665511593,0,0,0
"3",0,0,0.00349437872972675,0.00349477905440354,0.00349632804159394,0,0,0,0,0.000996136364481115,7.81486117201439e-05,0.00153768612989945,0.000814818852202594,8.2206415423886e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104703309080138,0,0.00270007285476756,0.00232732940414297,0.0110614010973108,0.00160569163105345,0.000900673098341006,0.0345550651679229,0.0667375918535876,0.105181098171351,0.0253123449727608,0.00241517745576949,0.000214387131388964,3.90352003601982e-05,0,0
"4",0,0,0.00237069672140115,0.00237287887076821,0.00237151695527836,0,0,0,0,0.000694111285162878,5.76568363417703e-05,0.00103441337364176,0.000545351223885537,5.79516694321587e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00810125309778592,0,0.00117179798869762,0.00310423350670667,0.00845524735116741,0.00202605775462168,0.00300815099871627,0.0230378586750337,0.0573400907258492,0.0815063588767365,0.0225271060284058,0.00256823148682605,0.000262162660673998,4.44113546413798e-05,0,0
"5",0,0,0.00871663312193739,0.00871938466420112,0.0087187194686453,0,0,0,0,0.00259292540490247,0.000186807367309752,0.00376785640047979,0.00199090625263143,0.000183045627520557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230189879545916,0,0.00591598221357861,0.00534208405893541,0.0255152536212339,0.00594538375295698,0.00143285558424891,0.0238364727536046,0.0563751553860342,0.0369707173666743,0.0104076912831142,0.00191899865217977,0.000250692774463055,3.98115863287015e-05,7.06220126565078e-06,0
"6",0,0,0.00954695082802788,0.00954862369854111,0.00954570708469878,0,0,0,0,0.00275832206268665,0.000207159449685443,0.00418739586710763,0.00220062532409371,0.000206033673671834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238935552179323,0,0.00743090224723889,0.00563018752163922,0.0269558720382658,0.00636559880296432,0.00145229194024454,0.0222894804807167,0.0468510976726569,0.0275837540314252,0.00588434786633406,0.00105131484687898,0.000182226380181478,4.33439354679046e-05,0,0
"7",0,0,0.00612567117697546,0.00613358229989413,0.00613100174469757,0,0,0,0,0.00166460416241928,0.000135703633667239,0.00275769680470243,0.00144497918657117,0.000136524851538917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411743730795775,0,0.00284015421057548,0.00983446568073546,0.0425368823451969,0.00499115947774972,0.00131801846789196,0.0119129610341637,0.0161824196123842,0.0090623097162635,0.00300574871093429,0.000557093918549775,0.000119568983664714,3.22418414617913e-05,0,0
"8",0,0,0.00563534561833644,0.00563507565446811,0.00563496513010917,0,0,0,0,0.00137524149166645,0.000126371176244665,0.00262465368284789,0.00137916750524323,0.000131728436384773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398106713537223,0,0.00220778521121216,0.0116132040052765,0.0418992659919498,0.00457832104148423,0.00062152648812307,0.0106690340104806,0.00619219307476663,0.00195477487181997,0.000730560561716725,0.000257019742178958,6.54419140173614e-05,0,0,0
"9",0,0,0.0161162318820245,0.0161188177498113,0.0161151255946805,0,0,0,0,0.00370862569037082,0.000354123489923099,0.00764586621075617,0.0040431085276574,0.000373688181700774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356380719226421,0,0.0142796661695849,0.00409131848765389,0.037669711425723,0.0054108233625903,0.000710717100534721,0.0192062680284054,0.0157790438656239,0.00789391910886115,0.000833863152377068,0.000106962797739273,5.10239758865975e-05,1.31289154560393e-05,0,0
"10",0,0,0.0159986923004917,0.0159947475009471,0.0159945195794983,0,0,0,0,0.00371515891509518,0.000348412439603095,0.00755654904842831,0.00400895710786879,0.000372247711068833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260007676722991,0,0.0119178450790535,0.0057262141733783,0.0272480015029039,0.0069111361770801,0.00138101319004479,0.0305627888314022,0.0320619806538229,0.0172902861725108,0.00268353183468529,0.00016383082386144,4.99567482100035e-05,0,1.40175328809766e-05,0
"11",0,0,0.00752184020953947,0.00752026708585569,0.00751835713337449,0,0,0,0,0.00176427908839683,0.000162918249099735,0.00354158283256223,0.00188485528585656,0.000176003923116446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173727112302232,0,0.00589809386289663,0.00278722999861205,0.0191438917471884,0.00416738439933606,0.000260753559029145,0.0256946139375746,0.0649011939967634,0.0280683801161264,0.00510163396474853,0.000352252952943165,3.10135793689758e-05,0,0,0
"12",0,0,0.00438715925780951,0.00439004677814322,0.00439129350495011,0,0,0,0,0.00109152577100677,9.38069793428624e-05,0.00202827976299931,0.00107912869220304,0.000106739969330288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100991344823818,0,0.00336512852279632,0.00226121929924947,0.0110120469006609,0.0020326729534875,0.000273196868250819,0.0417691501560889,0.169635843338903,0.0455709145901083,0.00857605617979488,0.000661130648462075,5.88097267455845e-05,0,0,0
"13",0,0,0.00426046157500336,0.00425990148379387,0.00425635305788692,0,0,0,0,0.00110752710609124,9.47463967613036e-05,0.00193409560635876,0.00103284745833083,9.97412064829723e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00678471803001917,0,0.00249398856199631,0.00149649917288186,0.00659118910911988,0.00237316069128634,0.000534915963230953,0.0374435313887078,0.0954955288682909,0.0509429786987053,0.0116320154270331,0.00100790111700213,8.18148622144854e-05,1.31289154560393e-05,0,0
"14",0,0,0.00347266414163558,0.00347144094802708,0.00347225009746539,0,0,0,0,0.000937166849744821,8.02217321913983e-05,0.00155719938505382,0.000831991752176199,8.24134694687311e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00618948910965974,0,0.00236078497575582,0.00155171743723287,0.00668090504576861,0.00167234254084946,7.33955363895158e-05,0.0283377567581258,0.0602234263067772,0.049673954325641,0.0116704860379036,0.00119953288214137,0.000158494641481817,3.19421469515583e-05,0,0
"15",0,0,0.00154335098670736,0.00154506147933904,0.00154284824326777,0,0,0,0,0.000429240674203817,4.49107999246756e-05,0.000687199421647586,0.000368451936585985,3.45540874920139e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00478319556751475,0,0.000690736730293417,0.00170668565935547,0.00488296085426257,0.00119016437019018,0.000568751380510044,0.0191328542834722,0.0415037544546826,0.0627357994376233,0.0132624167856953,0.00130372415763381,0.000146593525280417,0,0,0
"16",0,0,0.0023077135012845,0.00231154776506465,0.0023129787454042,0,0,0,0,0.000654940736571665,6.00621023637209e-05,0.00101297890063558,0.000541369689168923,5.49407290566163e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00985517789112222,0,0.00166428605042646,0.00366093958350656,0.0113567298426659,0.00158605923509909,0.00184257214724268,0.0221299037285544,0.0511635757511789,0.0897509944025168,0.0181494479848669,0.00161623770243639,0.000159764668726995,9.96233508271476e-06,0,0
"17",0,0,0.00840070112839555,0.00839898334938569,0.00839961174362323,0,0,0,0,0.00246804215527214,0.00018375026639708,0.00364342752918192,0.00193120073482681,0.000182367987066741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170318730969461,0,0.00467727052739802,0.00512752697039033,0.0196179634768098,0.00658295434967651,0.00104406590862545,0.00772727122284306,0.0596395837368796,0.0569623592003014,0.0136498766943856,0.00172235978982732,0.000187484168086944,3.10135793692512e-05,0,0
"18",0,0,0.00719472439693625,0.00719254312667451,0.00719102599683917,0,0,0,0,0.00204300062809973,0.00015820975258982,0.00316826332257962,0.00167334970885359,0.000157327102060101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272094873424896,0,0.00158388214337756,0.00964238241289419,0.031165949186922,0.00677345911414009,0.00151594679134377,0.0183445619020582,0.0354460763379657,0.0303794377009362,0.00793044561605292,0.00127559939716792,0.00016920794402374,8.63852187298429e-06,0,0
"19",0,0,0.00721023113499548,0.007208648206141,0.00720902593192879,0,0,0,0,0.00190866365026025,0.000162089852553286,0.00326375089809444,0.00171875601616622,0.000161601477697387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399853027439623,0,0.00360047532367478,0.0105004217125005,0.0438406653094411,0.00547073267854501,0.00146725151389001,0.0124255697236543,0.0154668673286611,0.0095370791721228,0.00309667781197493,0.000708793629007281,0.000119165593174238,4.82033079490638e-05,9.96233508289173e-06,0
"20",0,0,0.00823302499092879,0.00823381976407478,0.00823595126461326,0,0,0,0,0.00199313318351235,0.000181671265261103,0.00384197140778596,0.00202939301949353,0.00019164748732631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370842293862625,0,0.00543040634138749,0.00878061061697975,0.0405891391204142,0.00514932065378422,0.000690876409376222,0.0142415097844242,0.0113521698957006,0.00525031566063802,0.00104145538709452,0.000315655025681623,7.45512893035137e-05,4.99999999998835e-06,4.84076000162934e-05,0
"21",0,0,0.0192739039473306,0.0192745502338393,0.0192730886029782,0,0,0,0,0.00446449282426851,0.000417660794002874,0.00911018219076175,0.00483998331958225,0.000448987722479526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303686647126371,0,0.0159465381886007,0.0107321688684792,0.0301008791618416,0.00462595608217215,0.00954432202712133,0.00221036200382877,0.0226551675460888,0.0124459857520749,0.00168607677382085,0.000175025776834136,4.94987405220758e-05,9.96233508271476e-06,0,0
"22",0,0,0.0155325235948011,0.0155345856761718,0.01553193150386,0,0,0,0,0.00365754724914107,0.000332905489835933,0.00729778609955698,0.00388743377479072,0.000363276305565705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125132836059929,0,0.0139224228164569,0.00856031567458943,0.00790706151515917,0.00263475132343469,0.000676419837817077,0.0112115255742363,0.0586467547614326,0.0269917450471292,0.00435174838830183,0.000278178374465114,3.82569796405995e-05,0,0,0
"23",0,0,0.00624046217602722,0.00623932411010025,0.00623905433017194,0,0,0,0,0.00149970571465752,0.000131211579888148,0.002912854537028,0.00155614643569405,0.00014800172728112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125360742217103,0,0.00401742694215949,0.0022669422838475,0.0132871327132436,0.00425528330755649,0.00078049129826454,0.0290170450286204,0.152893586470778,0.0490826794346919,0.00861840854520895,0.000580460829372735,5.29807029701094e-05,0,0,0
