"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.461,0,14.27333875,13.81233375,14.002637,0.2707,0.222,0.006,0.0427,3.79468525,0.28492425,6.280829,3.33626775,0.30593025,148.9371,71.7151,180.3568,294.9485,261.0116,463.6118,82144.9844,72475.8828,0.38380825,0.8187,0.151214,0.12178275,0.12998775,0.13203925,0.008613,1.868144,4.04081375,6.00606725,7.187861,7.73207975,7.8375945,7.89840525,7.9624,8.028
"2",4.3333,0.0035,14.028209,9.69488525,13.94036175,0.0878,0.0709,0.0022,0.0148,3.8873865,0.282518,6.185659,3.2836735,0.30112625,137.6206,69.8639,173.0948,304.8271,261.9326,463.9562,82139.3594,72475.8828,0.426013,0.8106,0.11858075,0.1640645,0.1263835,0.135566,0.00995825,1.90836575,4.11036575,5.9881315,7.27151375,7.849563,7.948274,8.003021,8.0612,8.121
"3",10.9973,0,14.21010175,3.212836,14.01146425,0.1986,0.1603,0.0049,0.0334,3.99767025,0.2829585,6.16277,3.26832575,0.299741,127.1624,68.0777,166.1914,313.2682,262.8003,464.4519,82133.7344,72475.8828,0.45293975,0.765,0.14873775,0.10553375,0.210142,0.13726275,0.006332,1.9552125,4.18147925,5.9395105,7.28434425,7.9123365,8.0176755,8.07406725,8.1318,8.1907
"4",30.831,1.4483,23.19058325,-7.64046025,16.048948,7.1416,5.9761,0.2538,0.9118,4.7038285,0.325834,6.98239025,3.697745,0.3391505,118.2123,66.4523,160.0284,318.8905,263.5389,465.247,82126.7188,72477.2266,0.73687475,1.1609,0.04708175,0.4633425,0.0862055,0.18732575,0.05611775,1.7222175,4.06820225,5.752707,7.23905525,8.01239975,8.13542325,8.198001,8.2593,8.3211
"5",70.2384,54.0734,70.054446,-0.18398025,35.7924885,34.262,27.6849,1.8477,4.7294,10.655095,0.74145675,15.4772355,8.16925925,0.74944575,151.7099,66.7822,161.7188,311.2445,263.2932,467.2417,82106.4453,72485.5156,1.81976475,2.6558,0.37941175,0.49604575,0.63367425,0.6900475,0.02288825,1.03472975,3.42934675,4.71402425,6.362722,8.142933,8.40956725,8.5421445,8.64330225,8.7222
"6",110.5754,52.7766,111.155534,0.5801545,54.547185,56.6083,44.6531,3.3936,8.5616,15.75050875,1.13907175,23.93247725,12.57129025,1.153834,171.0382,69.0968,171.2408,294.3436,262.1074,469.3043,82074.2578,72500.4688,2.7114385,4.6926,0.585713,0.8730845,0.88940175,0.94895225,0.1626235,1.40585075,3.5965155,4.64542575,6.185547,8.30675375,8.6764315,8.863905,9.0137,9.1329
"7",152.0779,61.4944,161.68217525,9.604292,84.91044025,76.7717,58.8834,5.0708,12.8175,23.05802725,1.80939325,38.210275,19.99611275,1.836633,187.6049,73.3662,188.3788,260.3866,259.3195,469.7726,82022.6094,72515.5703,6.448679,9.9407,0.63995875,3.1353535,1.716909,1.5964175,0.27679325,2.28002375,4.90444675,5.68208675,6.7296035,9.02946575,9.40056175,9.58404575,9.7400805,9.8711
"8",148.7757,56.1901,161.26942975,12.4937765,80.400824,80.8686,63.8168,5.2095,11.8423,19.82265475,1.7259075,37.41672975,19.6309355,1.8046,200.3198,76.9961,202.7168,236.028,256.8173,466.6299,81971.8906,72529.9922,7.370949,9.8346,0.5466785,3.15549025,2.426653,1.78880225,0.01619825,1.803715,4.79255225,5.56176175,6.57486025,9.11275225,9.49374125,9.671,9.8283,9.9668
"9",97.3019,27.1025,121.7387105,24.4367995,49.6931935,72.0455,60.6882,4.1535,7.2039,11.52906175,1.05847425,23.535713,12.4268215,1.143118,197.9897,77.9055,206.0729,233.1793,255.9162,463.6983,81941.0156,72542.2578,2.91050175,3.6539,0.9500925,0.18141125,1.68996,1.03912875,0.009911,0.5654915,3.53391025,4.4201905,5.688263,8.2143285,8.62766475,8.82447925,9.0003,9.1568
"10",56.0028,15.9898,88.57228725,32.56948775,32.279673,56.2926,48.9156,2.8049,4.5721,7.50853325,0.680023,15.2533835,8.092938,0.74479125,190.5018,77.6618,204.8026,239.5013,255.9337,461.9241,81920.5,72549.6719,1.54961225,2.1417,0.666436,0.18762725,0.69642825,0.66556025,0.00595975,0.666235,3.23488325,4.17912275,5.52304575,7.62249875,8.01210075,8.2003,8.3676,8.5151
"11",13.2077,0.0263,46.90948975,33.7018125,17.22506725,29.6844,26.7178,0.8807,2.0859,4.06225025,0.354065,8.10171975,4.3102575,0.39677275,176.0376,75.8482,197.337,252.42,256.667,461.0858,81912.1484,72552.3125,0.92441025,1.0464,0.162458,0.04957975,0.5240295,0.3508025,0.003356,0.88024025,3.7058305,4.99176525,6.1582395,7.33266775,7.60741,7.74609975,7.8789,8.0053
"12",3.0519,0,29.6269555,26.57507025,15.56796525,14.059,11.844,0.3071,1.908,3.87371225,0.31951125,7.19131225,3.83076225,0.3526695,160.5315,73.7519,188.8341,267.8091,257.7124,460.6898,81905.5859,72552.3125,0.414771,0.8776,0.1474955,0.062642,0.2047235,0.14740375,0.004661,1.76200525,4.184584,5.964965,6.9159955,7.4600435,7.5988835,7.6767,7.7604,7.847
"13",2.2895,0,13.29702375,11.0075555,12.2960445,1.001,0.8222,0.0225,0.1563,3.20471675,0.2519485,5.58760825,2.9776185,0.274148,148.3323,72.0381,181.9851,279.7777,258.5916,460.6286,81899.0469,72552.3125,0.2526305,0.6185,0.10453575,0.04217675,0.079469,0.130992,0.0036565,1.7938705,4.10689925,6.16361475,7.160015,7.62896325,7.7182,7.76990225,7.8301,7.8957
"14",4.3871,0,12.543252,8.1561975,12.52916975,0.0141,0.0115,3e-04,0.0023,3.379484,0.2559835,5.62226925,2.9956115,0.27582575,137.0602,70.317,175.1993,290.3648,259.4691,460.7635,81893.2656,72552.3125,0.2501635,0.592,0.086979,0.03939125,0.0792385,0.131533,0.0041095,1.80719325,4.113085,6.19616425,7.27660675,7.774369,7.852359,7.8945895,7.944,7.9984
