"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","QCt1_mean1","QCt2_mean1","QCt3_mean1","QCt4_mean1","QCt5_mean1","QCt6_mean1","QCt7_mean1","QCt8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"41",73.0008,35.5747,52.9896125,-20.01121025,23.91750075,29.0721,22.2115,2.2431,4.6175,7.40415025,0.496323,10.19612775,5.32618725,0.49471425,138.6971,158.539,159.9166,326.6402,264.1024,467.868,81378.7188,72733.8125,9.6599,1.8429,6.555,17.3785,1.1649,17.9521,18.7557,0.9502,1.527561,1.8488,0.12443975,0.67431275,0.476579,0.37666875,0.01376825,1.185075,3.84540625,5.35406625,6.96210025,8.17150575,8.312335,8.37690075,8.4506,8.5355
"42",130.0281,84.5584,127.629969,-2.39811625,63.10445375,64.5255,48.0333,4.5099,11.9823,18.894082,1.31926375,27.364623,14.2063545,1.32012975,184.6543,161.7516,173.3085,301.0607,262.4771,471.2011,81341.5391,72747.9688,13.2069,1.8663,6.9241,45.9964,3.2126,49.9755,51.8882,2.63,5.417352,7.377,0.0468745,2.907786,1.2172975,1.2922645,0.3203955,2.05501275,4.10818875,5.0913635,6.47473525,8.62777325,8.932782,9.0758475,9.1925,9.3004
"43",157.8777,54.2508,169.782545,11.904826,88.57805175,81.2045,63.9567,5.4136,11.8342,24.131255,1.8605375,39.995127,20.66900225,1.92213125,196.7122,165.2717,187.5014,264.8231,259.5414,471.2141,81287.6562,72764.0938,15.0673,1.9054,7.5071,59.0965,4.5542,73.4144,75.8794,3.849,7.91926375,11.5437,0.709491,3.47381925,2.605417,1.84002675,0.075147,2.30319775,5.15127925,5.89524,6.8188025,9.279994,9.604743,9.73660025,9.85,9.9514
"44",146.1029,54.6731,181.72520725,35.6223255,88.4470455,93.2782,74.8499,6.3949,12.0334,21.8926035,1.88253,41.27316725,21.4062885,1.9924515,208.0822,168.8542,201.5481,236.8053,256.662,467.3789,81233.2969,72780.1406,15.966,1.883,7.8241,52.0905,4.4806,73.6761,76.4259,3.8801,5.73874075,9.5829,1.561303,0.93056475,3.06394775,1.74422625,0.0799345,2.12776775,5.06169225,5.7672465,6.71636625,9.43625775,9.78787325,9.9107125,10.01370975,10.1063
"45",94.6771,35.8481,133.90245875,39.22539075,65.86345875,68.039,55.9833,4.0194,8.0363,15.05024875,1.394872,31.43182,16.45379725,1.53272325,209.4363,170.4585,207.3412,225.6866,254.9589,462.515,81190.8438,72795,16.5698,1.9808,8.5464,36.5316,3.3851,57.197,59.8794,3.0425,6.47529675,8.3532,0.7174295,2.00557125,2.888384,1.58134975,0.04585625,1.60033775,4.39752025,5.137414,6.17336975,8.80351525,9.1722885,9.2989,9.4032,9.4971
"46",44.4558,7.8849,87.8971035,43.4413515,41.4910275,46.4061,41.2618,2.312,2.8323,9.16921675,0.860437,19.947608,10.53207925,0.98168875,197.3412,169.2815,202.0451,228.9548,254.6107,459.1814,81165.1953,72806.5625,16.0376,1.9658,8.4502,21.5143,2.019,35.1023,37.0666,1.8845,3.5807485,4.1104,0.68181025,0.4154895,2.05346525,1.1117925,0.01064425,0.92719825,3.6372375,4.3801975,5.5020135,7.86264075,8.197811,8.3148,8.4216,8.5171
"47",7.391,0,44.4773575,37.08637125,21.597522,22.8798,19.9413,1.0263,1.9123,4.73101075,0.430574,10.40097725,5.52024375,0.51472,182.3448,167.3729,194.028,241.3158,255.2375,457.4464,81152.3281,72811.1328,14.9964,1.9082,8.0171,10.9385,0.9956,18.0351,19.1438,0.9736,1.8693035,1.7812,0.27183725,0.1385745,1.09386375,0.636865,0.0054575,0.83658,3.76819025,4.64213575,5.5888085,7.12046875,7.344384,7.4166,7.5068,7.5868
"48",2.3067,0,28.362078,26.05536325,15.80495275,12.5571,10.3321,0.5763,1.6488,3.6826095,0.314457,7.46455325,3.972841,0.37049175,166.2831,165.2993,185.5788,257.6362,256.2742,456.5926,81145.125,72811.5078,16.0616,2.0735,8.4492,8.503,0.7261,12.9261,13.7593,0.6999,0.803814,1.0526,0.13494825,0.069704,0.43299425,0.30111225,0.00330725,1.2666675,4.519363,5.61747125,6.293235,6.96008,7.02420075,7.0371,7.0905,7.1388
"49",1.2898385,0,16.34670125,15.05686275,15.91641375,0.43028725,0.274607,0.02969425,0.12598625,3.063077,0.12373325,6.4698905,6.0288135,0.2308975,146.54816675,164.0627,178.458309,277.578167,257.02623275,459.39973725,81126.68101825,72816.2446085,19.734923,1.2364,7.12051325,7.09578975,0.2972575,12.167736,21.79067025,0.4547955,16.16235775,1.5613825,0.06126775,0.3906045,15.5516235,0.220135,0.03027725,2.5183765,3.9202755,4.45508925,4.80140325,5.6415755,5.74978475,5.79903025,5.86177025,5.92390025
"50",0.72625125,0,10.59092925,9.864679,10.5908125,0.00012625,6.875e-05,2.25e-06,3.35e-05,2.12466675,0.08155025,4.24544025,3.9868905,0.15225825,129.1624595,163.2132,173.6978485,295.031447,257.55878475,461.3862855,81113.9911525,72818.70707,17.385707,0.85,4.76044875,4.8149635,0.19155875,7.81899,14.09427925,0.29323225,1.548696,0.87174475,0.0530185,0.3600695,0.97720875,0.2114135,0.02470925,1.8744765,3.61140775,4.04930675,4.305232,4.90415525,4.98278575,5.015387,5.061499,5.1063815
