"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.4608,0,14.31580325,13.854956,14.04440975,0.2714,0.2226,0.006,0.0428,3.80400975,0.28684975,6.29926325,3.347346,0.30694525,148.8578,71.68,180.2411,294.6993,261.9012,463.4355,82145.3438,72476,0.33667375,0.8185,0.19785525,0.076289,0.12877025,0.131615,0.005858,1.86850725,4.04095925,6.00642825,7.18783275,7.73195075,7.83742175,7.89829525,7.9622325,8.0278
"2",4.3319,0.0033,14.0610525,9.729172,13.97520425,0.0858,0.0693,0.0022,0.0144,3.8951355,0.284284,6.20081775,3.2929845,0.301981,137.5473,69.8297,172.9836,304.5749,262.8194,463.7804,82139.7188,72476,0.38739225,0.8103,0.15832025,0.124969,0.12727525,0.13514275,0.00676675,1.90448975,4.10971975,5.98796325,7.27150375,7.8494445,7.94813675,8.0029,8.0611,8.1209
"3",10.9936,0,14.2440215,3.250446,14.04949475,0.1945,0.157,0.0048,0.0327,4.00655625,0.2847805,6.1792085,3.27829775,0.30065575,127.0948,68.0444,166.0845,313.0133,263.6846,464.2766,82134.0938,72476,0.411227,0.7648,0.1917395,0.063677,0.21081325,0.1367405,0.00412675,1.95072275,4.1770235,5.9368515,7.28382575,7.912207,8.01754125,8.07389875,8.1317,8.1906
"4",30.8205,1.4499,23.2138775,-7.6066215,16.05751375,7.1564,5.9883,0.2542,0.9138,4.70404175,0.32720975,6.9858405,3.70097675,0.33944475,118.1505,66.4198,159.9262,318.6346,264.4199,465.0727,82127.0781,72477.3438,0.721458,1.1606,0.06112625,0.4490645,0.0853685,0.187024,0.05586925,1.72298875,4.06759,5.75024575,7.23839,8.0122255,8.135276,8.19785125,8.25910175,8.321
"5",70.2,53.9225,70.13741975,-0.06262175,35.88055575,34.2568,27.6807,1.8478,4.7283,10.67627775,0.746007,15.51464475,8.192087,0.751539,151.5089,66.7504,161.6179,310.9951,264.168,467.0678,82106.7812,72485.6094,1.720132,2.655,0.48586475,0.4043595,0.632763,0.6830115,0.01160775,1.03328725,3.42816475,4.7138,6.362828,8.14264625,8.409296,8.54187775,8.6431,8.7219
"6",110.4841,52.7032,111.232717,0.748572,54.6611245,56.5716,44.6224,3.3928,8.5564,15.77603,1.14560075,23.9812345,12.601639,1.15661875,170.7933,69.0641,171.1354,294.1,262.972,469.132,82074.5859,72500.5625,2.577624,4.6912,0.7283095,0.75008375,0.89000675,0.937534,0.162638,1.4071065,3.59528175,4.64606875,6.18585575,8.3063185,8.67597625,8.8634765,9.0133,9.1324
"7",151.9648,61.468,161.808555,9.84374175,85.09432325,76.7143,58.8352,5.0687,12.8103,23.09659975,1.8198575,38.29096025,20.04572425,1.841181,187.3662,73.3316,188.2675,260.1664,260.1699,469.6029,82022.9297,72515.6641,6.2333195,9.9374,0.8692005,2.94059475,1.71509375,1.577629,0.2766235,2.2800825,4.90388925,5.68244925,6.729764,9.02871275,9.39976225,9.58329725,9.7393,9.8704
"8",148.6814,56.1607,161.36704375,12.685704,80.573221,80.7939,63.7522,5.2057,11.8359,19.8539245,1.73578875,37.495225,19.6792445,1.8090355,200.0849,76.9594,202.5992,235.8247,257.6533,466.4659,81972.2031,72530.0859,7.170172,9.8315,0.76138225,2.9751325,2.42469975,1.77033425,0.004122,1.804101,4.7933535,5.56260925,6.575191,9.111919,9.4928435,9.67017975,9.8275,9.966
"9",97.2458,27.0896,121.805117,24.55931275,49.82294375,71.9822,60.6314,4.1507,7.2,11.5520715,1.064956,23.59625175,12.463202,1.14646325,197.7662,77.8684,205.9541,232.977,256.7441,463.5384,81941.3203,72542.3516,2.76296575,3.6526,1.1094865,0.05909675,1.6793875,1.0244835,0.00698375,0.5656645,3.53437075,4.42161375,5.6888425,8.2137275,8.62699725,8.8238,8.9996,9.1562
"10",55.9706,15.9809,88.63147525,32.6608225,32.3983495,56.2331,48.8618,2.8023,4.5691,7.53184225,0.68493875,15.30870975,8.1251055,0.74774925,190.291,77.6248,204.6845,239.2927,256.7559,461.7646,81920.7891,72549.75,1.4216265,2.1409,0.8095685,0.072642,0.69804625,0.6509365,0.0031465,0.66337125,3.23506725,4.1810135,5.52364975,7.6221165,8.011626,8.1998,8.3671,8.5146
"11",13.1995,0.0262,46.90709825,33.7075905,17.25171475,29.6554,26.6907,0.8801,2.0846,4.06620775,0.35585625,8.113897,4.3182405,0.397511,175.8428,75.8121,197.2236,252.1991,257.4857,460.9277,81912.4375,72552.3906,0.89109725,1.046,0.19614175,0.01987875,0.52193325,0.349282,0.00195425,0.88159425,3.70464475,4.99406075,6.15880625,7.33246825,7.6071255,7.7458,7.8787,8.005
