"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.0031826282466526,0.0031821870188689,0.00318323182467506,0,0,0,0,0.000848618182428853,7.15580280502859e-05,0.00142984810434665,0.000773174298745516,7.79270110271146e-05,0,0,0,0,0,0,0,0,0.00755857075889968,0,0.00193498963815039,0.00208887696020786,0.00819429014481691,0.00189844084226476,0.000556994935700487,0.0311142775201595,0.0637523459291199,0.0684799660878163,0.0149501508341022,0.00136622341366267,0.00011649755018012,4.62036192963308e-05,0,0
"2",0,0,0.00292895834597919,0.00292782793912193,0.00292800769682762,0,0,0,0,0.000800425912626532,6.8630991779084e-05,0.00130164576758067,0.0007020064334331,6.97848465788168e-05,0,0,0,0,0,0,0,0,0.00833102414747819,0,0.00220975836179974,0.00243676929796992,0.00885017127398941,0.00146899245985737,0.00144652983339344,0.0308379974244498,0.0557453078456341,0.101292683907986,0.0201851802755609,0.0017431160521975,0.000164354703831914,0,0,0
"3",0,0,0.00328294899980768,0.00327783530102593,0.00328127686765461,0,0,0,0,0.000919709554240022,7.22668231924934e-05,0.00144495004726727,0.00077895743575423,7.77144538734642e-05,0,0,0,0,0,0,0,0,0.00910244437893906,0,0.00263805007685981,0.00234148271202817,0.0097617120067772,0.00152741527787229,0.000739263629759854,0.0337796605914593,0.0631577073041548,0.104038497289685,0.0245280423577742,0.00230801261762317,0.000209867931976644,3.06937332885228e-05,0,0
"4",0,0,0.00226845866156921,0.00226398051436484,0.00226510910015149,0,0,0,0,0.000648719144793867,5.55847250072798e-05,0.000984560987621311,0.000532234084121593,5.92348877759286e-05,0,0,0,0,0,0,0,0,0.00811970251053874,0,0.00103063889959257,0.00304474022621188,0.00824948914648324,0.0019304994191967,0.00289956595144289,0.0237902098553671,0.0547890261860305,0.0814818431575303,0.0224743200362152,0.00251643458987369,0.000253692529943901,5.24577643690016e-05,0,0
"5",0,0,0.00891649730825517,0.00891569450231706,0.00891543505419195,0,0,0,0,0.00260466513224404,0.000191910980825518,0.00386527882415629,0.00207223365436808,0.000189041739964036,0,0,0,0,0,0,0,0,0.0211915522473965,0,0.00603239093153595,0.00522854512726721,0.0238210774160333,0.00627365813568996,0.00142832409199714,0.0243069399712183,0.0552086714288602,0.0365754936102314,0.0104538143768226,0.00190417979435316,0.000246094175791252,5.10387095710425e-05,2.86540159763884e-05,0
"6",0,0,0.0100973339213035,0.0100972144071749,0.0100934628711772,0,0,0,0,0.00286444805444984,0.000213597306920824,0.00443503351093398,0.00236753045146125,0.000217775838396881,0,0,0,0,0,0,0,0,0.0225613866632888,0,0.00733886030757059,0.00551105172951711,0.0255910487549543,0.00614137318512705,0.0014508418608736,0.0216931921166648,0.0460928367726959,0.0259885244388031,0.00564095065109778,0.00103921492924842,0.000180072214697873,4.21359537269889e-05,4.27617987058882e-05,0
"7",0,0,0.00654612885183705,0.00654447628631622,0.00654240529967859,0,0,0,0,0.00174359405771387,0.000146854871841059,0.002948286065974,0.00156773346604322,0.000147486034341596,0,0,0,0,0,0,0,0,0.0386648804757692,0,0.0034865710780372,0.0103149028498578,0.041342977995954,0.00478075763309184,0.00132043356496976,0.0112424723882695,0.015875832737222,0.0085900195592076,0.00286564194542839,0.00053971814560165,9.61590031394662e-05,8.63852187298429e-06,0,0
"8",0,0,0.00525399882915347,0.00525320033139839,0.00525505222354477,0,0,0,0,0.00125520348029399,0.000118849697629246,0.00245441671349995,0.00131018276767476,0.000124653906843005,0,0,0,0,0,0,0,0,0.0385123694276896,0,0.00260482296792614,0.0115317355914832,0.0417939147869705,0.00399170565486582,0.000601418331966247,0.0110638097287637,0.00538538072599419,0.00211174586871501,0.000703214557788516,0.000246568428585294,5.09926526722654e-05,0,4.90511471586829e-05,0
"9",0,0,0.0179773442425467,0.0179802489172931,0.0179854378299454,0,0,0,0,0.00406268893140782,0.000387694166731104,0.00853494330050635,0.00457689607640761,0.0004247124930519,0,0,0,0,0,0,0,0,0.0345799028141215,0,0.0155808547691821,0.00866634147862061,0.0345495279583218,0.00461102551807305,0.000764466331456019,0.0143211132300485,0.0151973453607871,0.00752471689489852,0.000742877795163079,9.96623371870792e-05,3.19421469515583e-05,0,2.8292023548829e-05,0
"10",0,0,0.0162886651549881,0.0162869990877913,0.0162865893273359,0,0,0,0,0.00371111484205587,0.00034749226925643,0.00769978611410783,0.0041510972973335,0.000382018694840996,0,0,0,0,0,0,0,0,0.024419824186165,0,0.0130202413244866,0.00804971495004279,0.0242072463259809,0.00541994917505233,0.00123912320444316,0.0306771740624629,0.0305367096956284,0.0174618061529387,0.00270114121199129,0.000155029304368685,0,0,0,0
"11",0,0,0.00810336604694156,0.00810147285411827,0.00810067208062966,0,0,0,0,0.00186518651596787,0.000172225408923002,0.00381792235092517,0.00206323041293066,0.000190376062341832,0,0,0,0,0,0,0,0,0.0151375799503879,0,0.0062054992134978,0.00229606266451909,0.0164294878245014,0.00409021299639637,0.000155108297521118,0.0233512805807713,0.0604910407205575,0.0282724297974924,0.00527953499129523,0.000364805025687558,1.41244025313016e-05,0,0,0
"12",0,0,0.0044745281881184,0.00447373260920312,0.00447077868975102,0,0,0,0,0.00109164702769839,9.67439842896667e-05,0.00206738632469572,0.00111775722006503,0.000107264634220176,0,0,0,0,0,0,0,0,0.0100944976668165,0,0.00361884066648748,0.00201193181085464,0.0107530131436108,0.00190053216066825,0.00027712451170452,0.0401850151866511,0.158164192290979,0.0435871714927034,0.00843319529565966,0.000668681978949956,5.64393568579482e-05,0,0,0
"13",0,0,0.00389319919055568,0.00389025744746011,0.00389309703337567,0,0,0,0,0.000992291593492701,8.57485833636375e-05,0.00177065991337184,0.000957835088960571,9.3977814264501e-05,0,0,0,0,0,0,0,0,0.00694063761940571,0,0.00229973165046716,0.00121900160470801,0.00688774382326588,0.0022262263945744,0.000537507883021986,0.0346618669938052,0.0873168605085678,0.0489671343766424,0.0111737851969047,0.000978903758764021,8.55104091627019e-05,4.63072445978558e-05,0,0
"14",0,0,0.00333041633018013,0.00333466023715202,0.00333185873711813,0,0,0,0,0.000881425707700594,7.48582620590274e-05,0.00149630782018001,0.000813352078751894,8.04027300375609e-05,0,0,0,0,0,0,0,0,0.00629782748374688,0,0.00228050459119823,0.00136924121002403,0.00667237618449143,0.00160125794455876,6.78967039407291e-05,0.0278689375146504,0.0545815890976165,0.049590292017753,0.0115166319715192,0.00116989596928417,0.000141562175824143,4.98814383786719e-05,1.40175328809766e-05,0
"15",0,0,0.00153653858218289,0.00153477639950947,0.00153286265523026,0,0,0,0,0.000417403283711459,4.30006994172831e-05,0.000686273398832302,0.000370283285849391,3.96973197203805e-05,0,0,0,0,0,0,0,0,0.00374413439340654,0,0.000677954639879642,0.0014390131460784,0.00364456005334747,0.0011277761902693,0.000270710565967263,0.0166991281794855,0.038790199777094,0.0658704039781,0.0136671852742546,0.00130719533701847,0.000146091733120705,0,0,0
