"","GPP_sd1","NPP_sd1","Reco_sd1","NEE_sd1","Rh_sd1","Ra_sd1","Rleaf_sd1","Rstem_sd1","Rroot_sd1","Rh4_sd1","Rh5_sd1","Rh6_sd1","Rh7_sd1","Rh8_sd1","QC1_sd1","QC2_sd1","QC3_sd1","QC4_sd1","QC5_sd1","QC6_sd1","QC7_sd1","QC8_sd1","simuCH4_sd1","prod_sd1","oxid_sd1","diff_sd1","ebu_sd1","pla_sd1","conc1_sd1","conc2_sd1","conc3_sd1","conc4_sd1","conc5_sd1","conc6_sd1","conc7_sd1","conc8_sd1","conc9_sd1","conc10_sd1"
"1",0,0,0.00321275404241812,0.00321565296759708,0.00321477961545609,0,0,0,0,0.000877000055984257,7.4934841435214e-05,0.00143570941455647,0.000756211525793869,7.6289449862478e-05,0,0,0,0,0,0,0,0,0.00789596051058828,0,0.00200194971097942,0.00214629788921727,0.00836894449161945,0.00186683855015496,0.000557827556836638,0.0299519823459634,0.0658697711663477,0.0980804914749918,0.020103831153641,0.00173778172699028,0.000143010152812983,7.73042812771696e-06,0,0
"2",0,0,0.00304729240178291,0.00304919695068852,0.00304933723210635,0,0,0,0,0.000857434678828021,7.23526766584363e-05,0.00134834419349372,0.000711781050976368,7.08321564600404e-05,0,0,0,0,0,0,0,0,0.0090676232399921,0,0.0021877752812761,0.00243867745621904,0.00961671926484483,0.00162839792421852,0.00147223609459776,0.0302853806534216,0.0670771305059618,0.12623767169014,0.0273604300226083,0.00237815349970019,0.000210659713827941,0,0,0
"3",0,0,0.00382990918544255,0.00382982706014531,0.00382844312920898,0,0,0,0,0.001099547073815,8.79615510830509e-05,0.001679797141584,0.000884826806190845,8.44085873548401e-05,0,0,0,0,0,0,0,0,0.0104155661139926,0,0.00289993949214742,0.0025726486121823,0.0111563820282348,0.00170984346926225,0.000807164189032264,0.0381078471181982,0.0685173948251629,0.0920348607758825,0.0248690475251791,0.00275619269215937,0.000266933225158352,5.1408614952876e-05,0,0
"4",0,0,0.00250269250599415,0.00250227420407613,0.00250393097761923,0,0,0,0,0.000732793786454889,6.29517740155314e-05,0.0010893895994541,0.0005728484185378,6.01517786349256e-05,0,0,0,0,0,0,0,0,0.00826178880803771,0,0.00107113056223913,0.00303468634333185,0.00874140281914139,0.00204805062993216,0.00281195315057739,0.0244637558346849,0.0524994323759753,0.0621500717989064,0.0182177542683274,0.00242443823627721,0.000279590023359693,4.92020495849171e-05,0,0
"5",0,0,0.00886665026567909,0.0088682022294016,0.00886648651983468,0,0,0,0,0.0026411048577706,0.000198895144629293,0.0038333023169725,0.00201159464755011,0.00018935562073041,0,0,0,0,0,0,0,0,0.0213039648863717,0,0.00571092971383756,0.00541670197820051,0.0245744879775493,0.0063022372176788,0.00145377077248025,0.0224730818308026,0.0539951839446671,0.0352608449327401,0.00866845060618239,0.00163659497929464,0.000240425807970657,5.05663317613975e-05,0,0
"6",0,0,0.0097559459286082,0.00975618141033789,0.00975646396078201,0,0,0,0,0.00282078494313034,0.00022234999221517,0.00427610882149952,0.00223133900326572,0.000206365242292506,0,0,0,0,0,0,0,0,0.0252197492824123,0,0.00704705277016506,0.00575220379132328,0.0282285797302517,0.00655817187000715,0.00143792496898582,0.0225258307305236,0.0480627051528857,0.0297527356860105,0.0059597044317506,0.000918820276987181,0.000161266903076852,5.1488465934085e-05,0,0
"7",0,0,0.00682269597745695,0.00681959888100432,0.00681896704957929,0,0,0,0,0.00185215645317941,0.000159706519418225,0.00306745685268551,0.00159731959851483,0.000148795565258183,0,0,0,0,0,0,0,0,0.0341394494134352,0,0.00309236475849781,0.0103018052370584,0.0374632178385899,0.00546840066671265,0.00136861873232429,0.0118895078179168,0.0170440344220128,0.0104889885958336,0.00349152903324318,0.000535605027507245,9.8203502257854e-05,1.2636429824784e-05,0,0
"8",0,0,0.00549310579385931,0.00549844322657169,0.00549876019912266,0,0,0,0,0.00134704658754557,0.000131035034859922,0.00256357603440351,0.00133963468235348,0.000125531176017359,0,0,0,0,0,0,0,0,0.0418423003617048,0,0.00220321226589204,0.0104849185994013,0.0442131127599024,0.00462348191410111,0.000627057606990753,0.0113265348533242,0.00646027874033354,0.00208168749952804,0.000814582795215161,0.000260646952154334,6.03858667721067e-05,8.91734478843235e-06,4.89554212168775e-05,0
"9",0,0,0.0180504142542352,0.0180493128164563,0.0180491029470828,0,0,0,0,0.00418167871479237,0.000412602085503565,0.00855485501505767,0.00449290754371743,0.0004153941074799,0,0,0,0,0,0,0,0,0.0362426869964334,0,0.0161987408699424,0.00565526312048554,0.037921785370039,0.00519997687677917,0.000707477695322444,0.0185419242839654,0.0148615675424781,0.00810905725835244,0.000862590101593303,0.000116643780558707,5.03916524561629e-05,0,0,0
"10",0,0,0.015954249977504,0.0159537699994199,0.0159549017163239,0,0,0,0,0.00373759484568097,0.00036263669249192,0.00752543609213136,0.00396708887577487,0.000366289470162472,0,0,0,0,0,0,0,0,0.0263588729144978,0,0.011911765556682,0.00635560219952738,0.0282538223877591,0.0069733232618766,0.00141915127477002,0.0310480999105599,0.0295562759280236,0.0188547945976252,0.00287182222391491,0.000176681047044563,4.69955014261825e-05,3.742407142853e-05,0,0
"11",0,0,0.00778351749848983,0.00777866054534841,0.00777878713544706,0,0,0,0,0.00184199338741444,0.000174489693983949,0.00365438529766739,0.00193231333630427,0.000179857436306617,0,0,0,0,0,0,0,0,0.0179798584705565,0,0.00607959251350455,0.00284829239002567,0.0198406052446226,0.00426697621413854,0.00029839994143783,0.0252187069955034,0.061193367781819,0.0308615651483656,0.00571722617273626,0.000392928422859631,4.89124201986392e-05,0,0,0
