"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.3344,0,14.051437,13.71701625,13.8300505,0.2214,0.1655,0.008,0.0479,3.6744455,0.285164,6.2120595,3.3510605,0.307317,143.8878,81.7272,173.1028,284.2967,260.0237,456.4522,82135.0781,72474.4219,0.38102425,0.8151,0.149776,0.126194,0.12285775,0.13197375,0.009007,1.8622425,4.04626575,6.02492975,7.1910305,7.7282855,7.832361,7.8928635,7.9567,8.0223
"2",3.2988,0.0028,13.78194625,10.48313325,13.7387355,0.0432,0.0316,0.0017,0.0099,3.7566,0.28216925,6.106132,3.29192275,0.301911,132.9548,79.9316,166.1065,293.8009,260.8979,456.7845,82129.4531,72474.4219,0.4396615,0.8105,0.10999725,0.1803,0.12387075,0.135486,0.00997025,1.898006,4.111283,6.01165775,7.275466,7.84674025,7.9443325,7.9988,8.0568,8.1166
"3",8.2547,0,13.90289725,5.64815825,13.8466105,0.0563,0.0411,0.0023,0.0129,3.8745105,0.283391,6.1012025,3.2861055,0.301403,122.8513,78.189,159.4439,301.9212,261.7264,457.2638,82123.8281,72474.4219,0.4509405,0.7623,0.14800175,0.10979925,0.2042235,0.136923,0.006651,1.94275875,4.1811415,5.9496205,7.28731825,7.91007875,8.014447,8.07058725,8.1282,8.187
"4",24.9035,0.9017,19.436934,-5.46651,15.80561125,3.6313,2.7622,0.193,0.6761,4.54388125,0.32524125,6.8904855,3.7060575,0.33994475,113.9593,76.5506,153.3192,307.3299,262.4306,458.0289,82116.8125,72475.7656,0.73444475,1.1477,0.0456445,0.46182725,0.0861055,0.186511,0.05515075,1.712103,4.06298325,5.751751,7.23742025,8.00822475,8.130507,8.19284325,8.254,8.3157
"5",60.7627,50.5829,62.933787,2.17105125,35.21417125,27.7196,21.4176,1.8221,4.48,10.2831975,0.739429,15.26000725,8.18094225,0.7505945,145.6997,76.6554,154.216,299.8555,262.1493,459.9482,82096.3672,72483.9375,1.80866975,2.6387,0.37664825,0.5088255,0.62573775,0.67410675,0.02448375,1.06552275,3.461027,4.75902775,6.3903545,8.133182,8.39842575,8.53093975,8.6320885,8.7107
"6",100.3239,50.7577,103.0667515,2.74284825,53.67298275,49.3938,37.5319,3.4711,8.3907,15.19505925,1.13589625,23.59596175,12.59036175,1.155705,164.4124,78.8443,163.3236,283.4279,260.9251,461.9195,82063.9609,72498.9375,2.68571325,4.6434,0.5860235,0.88214875,0.88155825,0.9220065,0.16150875,1.45446825,3.66262575,4.72675125,6.22821,8.28957075,8.65551025,8.843274,8.99332125,9.1126
"7",139.1656,59.862,150.913176,11.74759425,83.4147455,67.4985,49.6986,5.1854,12.6144,22.19364175,1.80057025,37.596261,19.98817275,1.83609725,180.6972,83.0227,180.1427,250.6656,258.0962,462.3305,82011.9844,72513.9453,6.35987225,9.7717,0.63386475,3.1097785,1.709039,1.5410525,0.2753235,2.36352025,4.9851,5.768583,6.7682425,8.99245925,9.35926675,9.54400025,9.7012,9.833
"8",138.3227,54.7979,150.267491,11.94475575,79.04255875,71.2249,53.9863,5.4441,11.7946,19.078211,1.71723525,36.81806525,19.624809,1.8042325,193.2699,86.6046,194.2733,227.2005,255.5359,459.2667,81960.8516,72528.3438,7.247224,9.6538,0.550379,3.11048275,2.40282,1.7339215,0.01551275,1.861448,4.8708405,5.6432505,6.61211125,9.06968625,9.4451965,9.624,9.78295,9.9226
"9",90.2255,26.5527,112.053738,21.828183,48.80844425,63.2454,50.471,4.6043,8.17,11.081748,1.05140025,23.128632,12.405385,1.1412745,191.2142,87.5525,197.7367,224.523,254.5753,456.4317,81929.8203,72540.4688,2.81444425,3.5673,0.98807975,0.2133895,1.58882075,1.01223125,0.0106375,0.532337,3.5815305,4.48288225,5.7208965,8.1813565,8.58830775,8.7858,8.9628905,9.1204
"10",50.1208,15.7449,81.70769425,31.5869235,31.7727395,49.9349,40.906,3.206,5.823,7.23345975,0.6766795,15.02185,8.095632,0.74512125,184.1249,87.3742,196.6727,230.6384,254.5237,454.7111,81909.1875,72547.7656,1.499006,2.1063,0.6766355,0.18755625,0.66493575,0.6465145,0.0061455,0.6792465,3.27792175,4.2329745,5.551777,7.602664,7.9863,8.1744,8.3422,8.4902
