"","GPP_mean1","NPP_mean1","Reco_mean1","NEE_mean1","Rh_mean1","Ra_mean1","Rleaf_mean1","Rstem_mean1","Rroot_mean1","Rh4_mean1","Rh5_mean1","Rh6_mean1","Rh7_mean1","Rh8_mean1","QC1_mean1","QC2_mean1","QC3_mean1","QC4_mean1","QC5_mean1","QC6_mean1","QC7_mean1","QC8_mean1","simuCH4_mean1","prod_mean1","oxid_mean1","diff_mean1","ebu_mean1","pla_mean1","conc1_mean1","conc2_mean1","conc3_mean1","conc4_mean1","conc5_mean1","conc6_mean1","conc7_mean1","conc8_mean1","conc9_mean1","conc10_mean1"
"1",0.3336,0,14.07611975,13.742484,13.85614975,0.22,0.1652,0.0068,0.048,3.67916275,0.28148275,6.22485125,3.362293,0.308362,143.4448,68.8998,173.2437,283.6976,255.804,455.8375,82129.7109,72473.5312,0.3348775,0.8139,0.19673975,0.0800365,0.123389,0.131453,0.00613675,1.85867675,4.04323125,6.0290445,7.1917885,7.727856,7.8316865,7.89213625,7.956,8.0215
"2",3.2914,0.0027,13.7964225,10.50502825,13.7542325,0.0422,0.031,0.0015,0.0097,3.758681,0.27833225,6.11408375,3.30042625,0.3027075,132.5454,67.1144,166.2414,293.1922,256.6792,456.1736,82124.0859,72473.5312,0.40296,0.8094,0.14620375,0.143959,0.12400375,0.1349945,0.00697275,1.894142,4.11194425,6.0131445,7.2757305,7.84630025,7.943721,7.99819875,8.0562,8.1159
"3",8.2365,0,13.9284335,5.6919505,13.86958075,0.0589,0.0432,0.002,0.0136,3.878803,0.27969725,6.1124065,3.29631825,0.3023535,122.473,65.3887,159.5732,301.304,257.506,456.6572,82118.4609,72473.5312,0.40696675,0.7613,0.1914985,0.067113,0.20344275,0.13641325,0.00432475,1.94306375,4.17754425,5.95393325,7.28781275,7.909634,8.0138785,8.06999375,8.1276,8.1864
"4",24.8467,0.9427,19.57795325,-5.26871625,15.7948245,3.7831,2.9093,0.1775,0.6963,4.53833825,0.3202615,6.887089,3.708909,0.34022525,113.6301,63.778,153.4593,306.7082,258.2026,457.4211,82111.4453,72474.875,0.718257,1.146,0.05966825,0.44759625,0.08561625,0.18504425,0.05546075,1.7232455,4.0658645,5.7562175,7.23979375,8.007728,8.12987825,8.19219925,8.2533,8.315
"5",60.5902,50.2339,63.05379975,2.46359025,35.260436,27.7934,21.5405,1.7667,4.4861,10.2913855,0.72958575,15.28310175,8.2036375,0.752719,144.9512,63.9303,154.4342,299.2409,257.9281,459.3408,82091,72483.0391,1.70466475,2.6349,0.484191,0.4160955,0.62412975,0.66444,0.012745,1.06802,3.4804265,4.7780095,6.39823375,8.132788,8.39724875,8.52971975,8.6308,8.7095
"6",99.9501,50.6305,102.825116,2.8750625,53.72717625,49.0979,37.281,3.4422,8.3747,15.20212175,1.1204575,23.6245415,12.621439,1.158615,163.5665,66.1456,163.5632,282.8255,256.73,461.3123,82058.5859,72498.0391,2.547035,4.6368,0.7302285,0.7549485,0.88136525,0.91072225,0.16110775,1.45559175,3.67770075,4.73658975,6.231998,8.28816375,8.65348575,8.84120675,8.9913,9.1106
"7",138.7211,59.8352,150.60371325,11.88257775,83.4953535,67.1084,49.3726,5.1412,12.5945,22.201764,1.7760955,37.640331,20.03652975,1.84063475,179.9027,70.3279,180.3622,250.1213,253.9659,461.7278,82006.6016,72513.0469,6.142218,9.7569,0.85811825,2.91369925,1.7072765,1.52124075,0.27509825,2.365762,4.98891125,5.77259525,6.76938075,8.98916525,9.355589,9.54045275,9.69773425,9.8296
"8",137.9567,54.7795,149.955261,11.99856825,79.1199565,70.8353,53.6644,5.3973,11.7736,19.08352075,1.694041,36.8614985,19.67220525,1.808688,192.5267,73.8984,194.4767,226.7068,251.4816,458.6746,81955.4219,72527.4297,7.04257225,9.6393,0.7624755,2.927618,2.4012135,1.71373975,0.00401175,1.86153725,4.87282025,5.645425,6.6124965,9.06573375,9.44095875,9.6199,9.779,9.9188
"9",90.012,26.5482,111.80442275,21.7924335,48.88299025,62.9214,50.2105,4.5613,8.1497,11.09023825,1.037837,23.16835575,12.4418615,1.144694,190.5255,74.8289,197.9308,224.0381,250.5736,455.8489,81924.375,72539.5391,2.66558975,3.562,1.148424,0.07893875,1.59159125,0.99506275,0.0074595,0.531579,3.583184,4.4855555,5.72180875,8.17850925,8.585119,8.7827,8.95989775,9.1174
"10",50.0059,15.7483,81.56538,31.5594565,31.86110775,49.7043,40.7567,3.1781,5.7695,7.24838925,0.6689095,15.066204,8.12933825,0.748264,183.4903,74.6325,196.8609,230.1469,250.5624,454.1331,81903.7266,72546.8203,1.36517075,2.1034,0.8228515,0.07061825,0.66291225,0.6316405,0.003237,0.68197675,3.27860175,4.23498375,5.55251675,7.600818,7.9841015,8.1722,8.340185,8.4881
