 day,simuCH4_d,pro_sum_d,oxi_sum_d,fdifu1_d,ebu_sum_sat_d,pla_sum_d,CH4V1,CH4V2,CH4V3,CH4V4,CH4V5,    CH4V6,CH4V7,CH4V8,CH4V9,CH4V10,ebu_sum_unsat_d,zwt
     11,         0.0090,         0.0282,         0.0052,         0.0044,         0.0002,         0.0044,         0.0094,         1.8260,         4.0044,         6.0200,         7.1039,         7.6351,         7.7597,         7.8327,         7.9058,         7.9771,         0.0000,       -50.9334
     12,         0.0136,         0.0281,         0.0054,         0.0046,         0.0045,         0.0044,         0.0101,         1.8274,         4.0150,         6.0265,         7.1108,         7.6403,         7.7633,         7.8354,         7.9078,         7.9788,         0.0000,       -51.1472
     13,         0.0109,         0.0281,         0.0052,         0.0045,         0.0021,         0.0044,         0.0095,         1.8303,         4.0184,         6.0328,         7.1174,         7.6455,         7.7669,         7.8380,         7.9099,         7.9805,         0.0000,       -51.3952
     14,         0.0107,         0.0279,         0.0053,         0.0046,         0.0017,         0.0044,         0.0099,         1.8329,         4.0238,         6.0388,         7.1239,         7.6508,         7.7705,         7.8408,         7.9121,         7.9824,         0.0000,       -51.5480
     15,         0.0206,         0.0276,         0.0052,         0.0044,         0.0117,         0.0044,         0.0093,         1.8423,         4.0280,         6.0445,         7.1304,         7.6561,         7.7743,         7.8438,         7.9145,         7.9845,         0.0000,       -51.6941
     16,         0.0122,         0.0269,         0.0052,         0.0045,         0.0032,         0.0044,         0.0101,         1.8418,         4.0331,         6.0502,         7.1372,         7.6616,         7.7784,         7.8471,         7.9172,         7.9869,         0.0000,       -51.9263
     17,         0.0101,         0.0277,         0.0062,         0.0054,         0.0002,         0.0045,         0.0121,         1.8414,         4.0340,         6.0555,         7.1433,         7.6668,         7.7821,         7.8501,         7.9197,         7.9891,         0.0000,       -52.1570
     18,         0.0212,         0.0271,         0.0051,         0.0042,         0.0126,         0.0044,         0.0090,         1.8411,         4.0346,         6.0605,         7.1492,         7.6719,         7.7860,         7.8531,         7.9222,         7.9913,         0.0000,       -52.4360
     19,         0.0125,         0.0273,         0.0051,         0.0042,         0.0039,         0.0044,         0.0090,         1.8420,         4.0363,         6.0652,         7.1552,         7.6772,         7.7900,         7.8565,         7.9251,         7.9938,         0.0000,       -52.7005
     20,         0.0084,         0.0263,         0.0049,         0.0040,         0.0000,         0.0045,         0.0086,         1.8549,         4.0489,         6.0697,         7.1610,         7.6824,         7.7940,         7.8598,         7.9279,         7.9963,         0.0000,       -52.9590
     21,         0.0069,         0.0232,         0.0031,         0.0024,         0.0000,         0.0044,         0.0058,         1.8551,         4.0592,         6.0742,         7.1675,         7.6880,         7.7985,         7.8636,         7.9312,         7.9993,         0.0000,       -53.1758
     22,         0.0200,         0.0237,         0.0037,         0.0029,         0.0127,         0.0045,         0.0066,         1.8548,         4.0622,         6.0784,         7.1733,         7.6933,         7.8027,         7.8673,         7.9344,         8.0022,         0.0000,       -53.3759
     23,         0.0070,         0.0236,         0.0033,         0.0025,         0.0000,         0.0045,         0.0060,         1.8664,         4.0679,         6.0824,         7.1790,         7.6987,         7.8071,         7.8710,         7.9377,         8.0052,         0.0000,       -53.6286
     24,         0.0107,         0.0271,         0.0051,         0.0041,         0.0021,         0.0045,         0.0088,         1.8676,         4.0689,         6.0861,         7.1836,         7.7033,         7.8108,         7.8742,         7.9404,         8.0075,         0.0000,       -53.8761
     25,         0.0137,         0.0271,         0.0055,         0.0044,         0.0048,         0.0045,         0.0098,         1.8670,         4.0704,         6.0895,         7.1879,         7.7078,         7.8144,         7.8772,         7.9430,         8.0098,         0.0000,       -54.0141
     26,         0.0166,         0.0272,         0.0053,         0.0042,         0.0078,         0.0045,         0.0092,         1.8672,         4.0730,         6.0928,         7.1919,         7.7122,         7.8179,         7.8801,         7.9455,         8.0121,         0.0000,       -54.1697
     27,         0.0137,         0.0272,         0.0053,         0.0042,         0.0050,         0.0045,         0.0092,         1.8697,         4.0743,         6.0959,         7.1958,         7.7164,         7.8213,         7.8830,         7.9480,         8.0143,         0.0000,       -54.3374
     28,         0.0098,         0.0271,         0.0052,         0.0040,         0.0013,         0.0045,         0.0087,         1.8773,         4.0805,         6.0988,         7.1996,         7.7207,         7.8247,         7.8859,         7.9505,         8.0165,         0.0000,       -54.5186
     29,         0.0144,         0.0271,         0.0051,         0.0040,         0.0059,         0.0045,         0.0087,         1.8781,         4.0817,         6.1015,         7.2034,         7.7249,         7.8281,         7.8889,         7.9531,         8.0189,         0.0000,       -54.6340
     30,         0.0169,         0.0267,         0.0051,         0.0039,         0.0084,         0.0045,         0.0086,         1.8771,         4.0819,         6.1040,         7.2075,         7.7293,         7.8318,         7.8921,         7.9559,         8.0215,         0.0000,       -54.7832
     31,         0.0084,         0.0265,         0.0051,         0.0039,         0.0000,         0.0045,         0.0085,         1.8745,         4.0818,         6.1063,         7.2117,         7.7337,         7.8355,         7.8954,         7.9589,         8.0242,         0.0000,       -55.1036
     32,         0.0236,         0.0244,         0.0045,         0.0034,         0.0157,         0.0045,         0.0082,         1.8718,         4.0832,         6.1084,         7.2159,         7.7383,         7.8394,         7.8989,         7.9621,         8.0271,         0.0000,       -55.4701
     33,         0.0147,         0.0232,         0.0044,         0.0033,         0.0070,         0.0045,         0.0078,         1.8690,         4.0932,         6.1104,         7.2202,         7.7429,         7.8434,         7.9025,         7.9654,         8.0302,         0.0000,       -55.9158
     34,         0.0087,         0.0264,         0.0050,         0.0037,         0.0005,         0.0045,         0.0082,         1.8669,         4.1018,         6.1123,         7.2236,         7.7470,         7.8470,         7.9058,         7.9684,         8.0328,         0.0000,       -56.6102
     35,         0.0129,         0.0265,         0.0051,         0.0037,         0.0046,         0.0045,         0.0082,         1.8656,         4.1036,         6.1141,         7.2264,         7.7507,         7.8503,         7.9088,         7.9710,         8.0352,         0.0000,       -56.9311
     36,         0.0128,         0.0266,         0.0054,         0.0040,         0.0044,         0.0045,         0.0089,         1.8655,         4.1052,         6.1157,         7.2290,         7.7544,         7.8535,         7.9116,         7.9736,         8.0375,         0.0000,       -57.0950
     37,         0.0100,         0.0264,         0.0051,         0.0037,         0.0019,         0.0045,         0.0081,         1.8662,         4.1051,         6.1171,         7.2317,         7.7580,         7.8567,         7.9144,         7.9762,         8.0399,         0.0000,       -57.4833
     38,         0.0085,         0.0256,         0.0049,         0.0035,         0.0005,         0.0045,         0.0078,         1.8645,         4.1071,         6.1185,         7.2349,         7.7619,         7.8602,         7.9176,         7.9790,         8.0426,         0.0000,       -57.9931
     39,         0.0257,         0.0224,         0.0038,         0.0026,         0.0186,         0.0045,         0.0067,         1.8621,         4.1100,         6.1198,         7.2385,         7.7662,         7.8640,         7.9211,         7.9823,         8.0456,         0.0000,       -58.4696
     40,         0.0077,         0.0219,         0.0041,         0.0028,         0.0005,         0.0045,         0.0071,         1.8599,         4.1089,         6.1212,         7.2418,         7.7702,         7.8677,         7.9246,         7.9856,         8.0486,         0.0000,       -59.0512
     41,         0.0121,         0.0214,         0.0031,         0.0020,         0.0056,         0.0045,         0.0053,         1.8596,         4.1089,         6.1224,         7.2452,         7.7743,         7.8717,         7.9283,         7.9891,         8.0518,         0.0000,       -59.4804
     42,         0.0077,         0.0226,         0.0036,         0.0024,         0.0008,         0.0045,         0.0062,         1.8711,         4.1195,         6.1234,         7.2483,         7.7783,         7.8754,         7.9318,         7.9924,         8.0549,         0.0000,       -59.7934
     43,         0.0131,         0.0236,         0.0049,         0.0033,         0.0053,         0.0045,         0.0081,         1.8716,         4.1278,         6.1245,         7.2507,         7.7818,         7.8788,         7.9350,         7.9953,         8.0575,         0.0000,       -60.1141
     44,         0.0148,         0.0272,         0.0047,         0.0044,         0.0058,         0.0045,         0.0097,         1.8742,         4.1283,         6.1253,         7.2527,         7.7850,         7.8818,         7.9378,         7.9979,         8.0599,         0.0000,       -51.1561
     45,         0.0187,         0.0342,         0.0008,         0.0141,         0.0000,         0.0046,         0.0270,         1.8865,         4.1273,         6.1268,         7.2557,         7.7891,         7.8856,         7.9414,         8.0013,         8.0631,         0.0000,        -3.5821
     46,         0.0209,         0.0348,         0.0000,         0.0162,         0.0000,         0.0046,         0.0309,         1.8874,         4.1266,         6.1284,         7.2597,         7.7937,         7.8900,         7.9456,         8.0053,         8.0670,         0.0000,         1.6754
     47,         0.0210,         0.0348,         0.0000,         0.0163,         0.0000,         0.0046,         0.0311,         1.8868,         4.1259,         6.1298,         7.2637,         7.7983,         7.8944,         7.9498,         8.0094,         8.0709,         0.0000,         2.9542
     48,         0.0210,         0.0349,         0.0000,         0.0164,         0.0000,         0.0046,         0.0312,         1.8864,         4.1254,         6.1309,         7.2672,         7.8027,         7.8987,         7.9539,         8.0133,         8.0746,         0.0000,         0.6313
     49,         0.0175,         0.0326,         0.0026,         0.0128,         0.0000,         0.0046,         0.0248,         1.8856,         4.1247,         6.1317,         7.2709,         7.8072,         7.9030,         7.9580,         8.0173,         8.0785,         0.0000,       -13.5479
     50,         0.0123,         0.0284,         0.0032,         0.0078,         0.0000,         0.0046,         0.0155,         1.8839,         4.1238,         6.1322,         7.2747,         7.8117,         7.9073,         7.9622,         8.0213,         8.0825,         0.0000,       -22.9686
     51,         0.0130,         0.0305,         0.0043,         0.0084,         0.0000,         0.0046,         0.0167,         1.8825,         4.1230,         6.1325,         7.2778,         7.8159,         7.9113,         7.9660,         8.0250,         8.0860,         0.0000,       -28.2922
     52,         0.0120,         0.0299,         0.0047,         0.0074,         0.0000,         0.0046,         0.0149,         1.8812,         4.1222,         6.1324,         7.2806,         7.8198,         7.9151,         7.9696,         8.0285,         8.0894,         0.0000,       -33.2661
     53,         0.0122,         0.0279,         0.0044,         0.0058,         0.0018,         0.0045,         0.0120,         1.8821,         4.1215,         6.1322,         7.2830,         7.8235,         7.9188,         7.9732,         8.0320,         8.0928,         0.0000,       -36.9018
     54,         0.0117,         0.0292,         0.0050,         0.0063,         0.0009,         0.0046,         0.0128,         1.8893,         4.1209,         6.1316,         7.2850,         7.8270,         7.9223,         7.9766,         8.0352,         8.0959,         0.0000,       -39.2383
     55,         0.0385,         0.0272,         0.0045,         0.0053,         0.0287,         0.0045,         0.0110,         1.8880,         4.1203,         6.1310,         7.2870,         7.8304,         7.9257,         7.9800,         8.0385,         8.0990,         0.0000,       -40.9972
     56,         0.0076,         0.0234,         0.0030,         0.0031,         0.0000,         0.0045,         0.0071,         1.8858,         4.1195,         6.1304,         7.2895,         7.8342,         7.9295,         7.9837,         8.0421,         8.1025,         0.0000,       -42.7921
     57,         0.0072,         0.0218,         0.0025,         0.0024,         0.0003,         0.0045,         0.0057,         1.8829,         4.1185,         6.1297,         7.2924,         7.8382,         7.9335,         7.9877,         8.0460,         8.1063,         0.0000,       -44.1374
     58,         0.0183,         0.0246,         0.0034,         0.0033,         0.0104,         0.0045,         0.0074,         1.8824,         4.1175,         6.1288,         7.2947,         7.8418,         7.9372,         7.9914,         8.0496,         8.1097,         0.0000,       -45.3234
     59,         0.0224,         0.0243,         0.0034,         0.0032,         0.0147,         0.0045,         0.0072,         1.8979,         4.1168,         6.1276,         7.2965,         7.8451,         7.9407,         7.9949,         8.0530,         8.1129,         0.0000,       -46.6098
     60,         0.0090,         0.0260,         0.0046,         0.0043,         0.0002,         0.0046,         0.0092,         1.9164,         4.1166,         6.1263,         7.2979,         7.8482,         7.9439,         7.9981,         8.0561,         8.1159,         0.0000,       -47.9618
     61,         0.0080,         0.0232,         0.0032,         0.0028,         0.0006,         0.0046,         0.0065,         1.9195,         4.1163,         6.1247,         7.2997,         7.8515,         7.9474,         8.0016,         8.0596,         8.1192,         0.0000,       -49.0215
     62,         0.0154,         0.0271,         0.0052,         0.0047,         0.0061,         0.0046,         0.0104,         1.9157,         4.1160,         6.1230,         7.3012,         7.8545,         7.9506,         8.0048,         8.0627,         8.1221,         0.0000,       -49.7973
     63,         0.0210,         0.0274,         0.0058,         0.0053,         0.0111,         0.0046,         0.0116,         1.9135,         4.1159,         6.1211,         7.3022,         7.8573,         7.9535,         8.0078,         8.0656,         8.1249,         0.0000,       -50.4176
     64,         0.0241,         0.0248,         0.0046,         0.0040,         0.0156,         0.0046,         0.0092,         1.9120,         4.1156,         6.1193,         7.3035,         7.8602,         7.9566,         8.0108,         8.0685,         8.1278,         0.0000,       -51.2387
     65,         0.0097,         0.0271,         0.0059,         0.0052,         0.0000,         0.0046,         0.0113,         1.9085,         4.1152,         6.1175,         7.3045,         7.8629,         7.9594,         8.0137,         8.0713,         8.1305,         0.0000,       -52.0726
     66,         0.0216,         0.0255,         0.0048,         0.0040,         0.0131,         0.0046,         0.0091,         1.9066,         4.1155,         6.1156,         7.3055,         7.8655,         7.9622,         8.0165,         8.0741,         8.1332,         0.0000,       -52.6073
     67,         0.0121,         0.0236,         0.0042,         0.0033,         0.0043,         0.0046,         0.0080,         1.9097,         4.1230,         6.1136,         7.3066,         7.8683,         7.9651,         8.0194,         8.0770,         8.1360,         0.0000,       -53.5132
     68,         0.0131,         0.0268,         0.0052,         0.0041,         0.0045,         0.0046,         0.0089,         1.9101,         4.1334,         6.1121,         7.3071,         7.8706,         7.9675,         8.0219,         8.0795,         8.1384,         0.0000,       -54.4256
     69,         0.0205,         0.0267,         0.0055,         0.0043,         0.0116,         0.0046,         0.0096,         1.9095,         4.1385,         6.1108,         7.3075,         7.8728,         7.9699,         8.0243,         8.0818,         8.1407,         0.0000,       -55.2994
     70,         0.0108,         0.0265,         0.0057,         0.0044,         0.0019,         0.0046,         0.0098,         1.9065,         4.1469,         6.1099,         7.3080,         7.8750,         7.9722,         8.0267,         8.0842,         8.1430,         0.0000,       -56.4138
     71,         0.0143,         0.0265,         0.0052,         0.0038,         0.0059,         0.0046,         0.0085,         1.9039,         4.1532,         6.1091,         7.3083,         7.8770,         7.9744,         8.0289,         8.0864,         8.1452,         0.0000,       -56.3158
     72,         0.0206,         0.0264,         0.0051,         0.0038,         0.0122,         0.0046,         0.0084,         1.9013,         4.1521,         6.1081,         7.3090,         7.8793,         7.9769,         8.0314,         8.0888,         8.1477,         0.0000,       -56.1454
     73,         0.0167,         0.0259,         0.0052,         0.0038,         0.0083,         0.0045,         0.0088,         1.8987,         4.1509,         6.1070,         7.3096,         7.8815,         7.9793,         8.0338,         8.0912,         8.1500,         0.0000,       -56.9017
     74,         0.0233,         0.0263,         0.0053,         0.0038,         0.0149,         0.0045,         0.0084,         1.8966,         4.1539,         6.1057,         7.3098,         7.8833,         7.9813,         8.0359,         8.0933,         8.1521,         0.0000,       -57.8695
     75,         0.0081,         0.0260,         0.0051,         0.0035,         0.0000,         0.0045,         0.0079,         1.8944,         4.1520,         6.1041,         7.3101,         7.8852,         7.9834,         8.0381,         8.0954,         8.1542,         0.0000,       -58.7938
     76,         0.0085,         0.0265,         0.0053,         0.0039,         0.0000,         0.0045,         0.0088,         1.8923,         4.1497,         6.1022,         7.3103,         7.8870,         7.9854,         8.0401,         8.0974,         8.1562,         0.0000,       -57.2154
     77,         0.0154,         0.0265,         0.0059,         0.0046,         0.0062,         0.0045,         0.0103,         1.8907,         4.1484,         6.1002,         7.3108,         7.8890,         7.9876,         8.0423,         8.0996,         8.1584,         0.0000,       -56.3950
     78,         0.0159,         0.0261,         0.0051,         0.0037,         0.0077,         0.0045,         0.0082,         1.8887,         4.1564,         6.0983,         7.3116,         7.8911,         7.9899,         8.0447,         8.1020,         8.1608,         0.0000,       -57.3249
     79,         0.0083,         0.0265,         0.0051,         0.0037,         0.0000,         0.0045,         0.0082,         1.8873,         4.1628,         6.0964,         7.3119,         7.8929,         7.9920,         8.0468,         8.1041,         8.1630,         0.0000,       -56.8682
     80,         0.0141,         0.0270,         0.0052,         0.0040,         0.0055,         0.0045,         0.0087,         1.8863,         4.1615,         6.0944,         7.3124,         7.8949,         7.9941,         8.0490,         8.1064,         8.1652,         0.0000,       -54.7213
     81,         0.0085,         0.0267,         0.0052,         0.0040,         0.0000,         0.0045,         0.0086,         1.8854,         4.1587,         6.0922,         7.3130,         7.8969,         7.9963,         8.0513,         8.1086,         8.1675,         0.0000,       -55.1916
     82,         0.0282,         0.0263,         0.0057,         0.0043,         0.0194,         0.0045,         0.0098,         1.8841,         4.1559,         6.0895,         7.3137,         7.8989,         7.9986,         8.0536,         8.1110,         8.1698,         0.0000,       -56.7899
     83,         0.0217,         0.0235,         0.0046,         0.0032,         0.0139,         0.0045,         0.0078,         1.8823,         4.1531,         6.0868,         7.3146,         7.9010,         8.0009,         8.0560,         8.1134,         8.1723,         0.0000,       -58.5209
     84,         0.0121,         0.0233,         0.0043,         0.0029,         0.0047,         0.0045,         0.0073,         1.8827,         4.1530,         6.0843,         7.3152,         7.9030,         8.0032,         8.0584,         8.1158,         8.1747,         0.0000,       -59.9711
     85,         0.0160,         0.0239,         0.0049,         0.0032,         0.0083,         0.0045,         0.0076,         1.8942,         4.1600,         6.0816,         7.3155,         7.9048,         8.0052,         8.0605,         8.1180,         8.1769,         0.0000,       -61.5574
     86,         0.0160,         0.0228,         0.0038,         0.0023,         0.0091,         0.0045,         0.0057,         1.8965,         4.1670,         6.0788,         7.3158,         7.9066,         8.0073,         8.0627,         8.1202,         8.1791,         0.0000,       -62.8004
     87,         0.0124,         0.0224,         0.0036,         0.0021,         0.0057,         0.0045,         0.0053,         1.8933,         4.1715,         6.0759,         7.3159,         7.9082,         8.0092,         8.0648,         8.1223,         8.1811,         0.0000,       -64.0891
     88,         0.0170,         0.0227,         0.0038,         0.0022,         0.0103,         0.0045,         0.0054,         1.8911,         4.1800,         6.0736,         7.3158,         7.9097,         8.0110,         8.0667,         8.1243,         8.1831,         0.0000,       -65.6337
     89,         0.0145,         0.0235,         0.0044,         0.0024,         0.0075,         0.0045,         0.0059,         1.8913,         4.1914,         6.0713,         7.3155,         7.9110,         8.0127,         8.0684,         8.1260,         8.1848,         0.0000,       -67.2820
     90,         0.0089,         0.0238,         0.0047,         0.0025,         0.0019,         0.0045,         0.0061,         1.8887,         4.2034,         6.0687,         7.3150,         7.9122,         8.0141,         8.0700,         8.1276,         8.1864,         0.0000,       -68.5474
     91,         0.0072,         0.0244,         0.0047,         0.0027,         0.0000,         0.0045,         0.0064,         1.8864,         4.2120,         6.0660,         7.3145,         7.9132,         8.0154,         8.0714,         8.1291,         8.1878,         0.0000,       -66.0716
     92,         0.0147,         0.0255,         0.0050,         0.0032,         0.0069,         0.0045,         0.0073,         1.8854,         4.2162,         6.0633,         7.3143,         7.9145,         8.0170,         8.0731,         8.1308,         8.1896,         0.0000,       -61.6919
     93,         0.0080,         0.0261,         0.0050,         0.0035,         0.0000,         0.0045,         0.0078,         1.8847,         4.2183,         6.0605,         7.3144,         7.9160,         8.0187,         8.0749,         8.1327,         8.1916,         0.0000,       -58.4361
     94,         0.0088,         0.0274,         0.0052,         0.0043,         0.0000,         0.0045,         0.0093,         1.8849,         4.2147,         6.0575,         7.3149,         7.9178,         8.0208,         8.0771,         8.1349,         8.1939,         0.0000,       -52.2543
     95,         0.0090,         0.0274,         0.0052,         0.0045,         0.0000,         0.0045,         0.0095,         1.8853,         4.2094,         6.0542,         7.3159,         7.9199,         8.0232,         8.0796,         8.1375,         8.1965,         0.0000,       -51.4136
     96,         0.0162,         0.0273,         0.0052,         0.0044,         0.0073,         0.0045,         0.0093,         1.8883,         4.2043,         6.0503,         7.3167,         7.9220,         8.0256,         8.0821,         8.1401,         8.1990,         0.0000,       -52.4420
     97,         0.0159,         0.0270,         0.0054,         0.0044,         0.0070,         0.0046,         0.0096,         1.9038,         4.2003,         6.0458,         7.3174,         7.9239,         8.0279,         8.0845,         8.1425,         8.2015,         0.0000,       -53.8664
     98,         0.0185,         0.0269,         0.0059,         0.0046,         0.0093,         0.0046,         0.0105,         1.9068,         4.2062,         6.0414,         7.3177,         7.9256,         8.0299,         8.0866,         8.1447,         8.2037,         0.0000,       -55.6631
     99,         0.0129,         0.0305,         0.0042,         0.0083,         0.0000,         0.0046,         0.0170,         1.9089,         4.2112,         6.0377,         7.3179,         7.9274,         8.0320,         8.0888,         8.1469,         8.2059,         0.0000,       -30.8804
    100,         0.0207,         0.0347,         0.0000,         0.0160,         0.0000,         0.0047,         0.0306,         1.9085,         4.2087,         6.0339,         7.3198,         7.9302,         8.0351,         8.0920,         8.1502,         8.2093,         0.0000,        15.6457
    101,         0.0213,         0.0350,         0.0000,         0.0166,         0.0000,         0.0047,         0.0316,         1.9083,         4.2038,         6.0295,         7.3225,         7.9337,         8.0388,         8.0958,         8.1541,         8.2132,         0.0000,        31.3197
    102,         0.0213,         0.0352,         0.0000,         0.0166,         0.0000,         0.0047,         0.0317,         1.9081,         4.1990,         6.0242,         7.3252,         7.9372,         8.0426,         8.0997,         8.1580,         8.2172,         0.0000,        25.0768
    103,         0.0219,         0.0364,         0.0000,         0.0172,         0.0000,         0.0047,         0.0327,         1.9089,         4.1946,         6.0182,         7.3279,         7.9407,         8.0461,         8.1031,         8.1616,         8.2211,         0.0000,        21.5821
    104,         0.0220,         0.0365,         0.0000,         0.0173,         0.0000,         0.0047,         0.0329,         1.9104,         4.1906,         6.0107,         7.3307,         7.9445,         8.0498,         8.1067,         8.1653,         8.2252,         0.0000,        15.9663
    105,         0.0219,         0.0360,         0.0000,         0.0172,         0.0000,         0.0047,         0.0327,         1.9119,         4.1866,         6.0014,         7.3324,         7.9479,         8.0535,         8.1105,         8.1692,         8.2292,         0.0000,        10.3694
    106,         0.0216,         0.0355,         0.0000,         0.0169,         0.0000,         0.0047,         0.0322,         1.9126,         4.1824,         5.9921,         7.3330,         7.9510,         8.0571,         8.1143,         8.1731,         8.2331,         0.0000,        10.1966
    107,         0.0215,         0.0354,         0.0000,         0.0168,         0.0000,         0.0047,         0.0319,         1.9124,         4.1780,         5.9828,         7.3333,         7.9538,         8.0606,         8.1181,         8.1770,         8.2369,         0.0000,        15.0932
    108,         0.0215,         0.0354,         0.0000,         0.0168,         0.0000,         0.0047,         0.0320,         1.9124,         4.1737,         5.9740,         7.3338,         7.9566,         8.0639,         8.1217,         8.1807,         8.2406,         0.0000,        12.2614
    109,         0.0217,         0.0362,         0.0000,         0.0170,         0.0000,         0.0047,         0.0324,         1.9123,         4.1693,         5.9653,         7.3345,         7.9595,         8.0673,         8.1252,         8.1843,         8.2443,         0.0000,         8.8618
    110,         0.0227,         0.0383,         0.0000,         0.0180,         0.0000,         0.0047,         0.0342,         1.9143,         4.1657,         5.9576,         7.3356,         7.9626,         8.0704,         8.1284,         8.1877,         8.2480,         0.0000,         5.3916
    111,         0.0233,         0.0397,         0.0000,         0.0186,         0.0000,         0.0047,         0.0353,         1.9183,         4.1628,         5.9508,         7.3370,         7.9661,         8.0740,         8.1319,         8.1914,         8.2522,         0.0000,         2.7108
    112,         0.0246,         0.0424,         0.0000,         0.0199,         0.0000,         0.0047,         0.0376,         1.9250,         4.1608,         5.9450,         7.3384,         7.9699,         8.0779,         8.1356,         8.1953,         8.2567,         0.0000,         1.7848
    113,         0.0251,         0.0434,         0.0000,         0.0203,         0.0000,         0.0047,         0.0384,         1.9336,         4.1597,         5.9401,         7.3393,         7.9740,         8.0824,         8.1402,         8.2000,         8.2617,         0.0000,         9.3457
    114,         0.0427,         0.0466,         0.0000,         0.0215,         0.0162,         0.0050,         0.0406,         1.9438,         4.1594,         5.9359,         7.3400,         7.9785,         8.0875,         8.1455,         8.2055,         8.2673,         0.0000,         8.9830
    115,         0.0345,         0.0531,         0.0000,         0.0241,         0.0015,         0.0089,         0.0451,         1.9371,         4.1563,         5.9266,         7.3373,         7.9840,         8.0936,         8.1517,         8.2118,         8.2740,         0.0000,        11.5681
    116,         0.0394,         0.0574,         0.0000,         0.0261,         0.0000,         0.0132,         0.0486,         1.8926,         4.1493,         5.9051,         7.3262,         7.9909,         8.1013,         8.1595,         8.2197,         8.2824,         0.0000,        12.8906
    117,         0.0375,         0.0525,         0.0000,         0.0243,         0.0003,         0.0129,         0.0453,         1.8287,         4.1324,         5.8763,         7.3077,         7.9967,         8.1095,         8.1685,         8.2287,         8.2909,         0.0000,        10.7818
    118,         0.0486,         0.0518,         0.0000,         0.0227,         0.0162,         0.0097,         0.0425,         1.7870,         4.1189,         5.8543,         7.2914,         7.9999,         8.1160,         8.1766,         8.2369,         8.2979,         0.0000,        14.0275
    119,         0.0686,         0.0584,         0.0000,         0.0260,         0.0301,         0.0125,         0.0487,         1.7525,         4.1149,         5.8396,         7.2787,         8.0044,         8.1224,         8.1839,         8.2445,         8.3057,         0.0000,         8.8312
    120,         0.0477,         0.0637,         0.0000,         0.0315,         0.0000,         0.0162,         0.0594,         1.6965,         4.1011,         5.8179,         7.2606,         8.0104,         8.1301,         8.1922,         8.2533,         8.3150,         0.0000,        16.4024
    121,         0.0420,         0.0571,         0.0000,         0.0272,         0.0000,         0.0147,         0.0507,         1.6296,         4.0757,         5.7896,         7.2372,         8.0154,         8.1383,         8.2018,         8.2632,         8.3244,         0.0000,        23.8430
    122,         0.0387,         0.0532,         0.0000,         0.0231,         0.0040,         0.0115,         0.0429,         1.5853,         4.0528,         5.7679,         7.2172,         8.0174,         8.1444,         8.2099,         8.2717,         8.3319,         0.0000,        18.8242
