 day,wcl1,wcl2,wcl3,wcl4,wcl5,wcl6,wcl7,wcl8,wcl9,wcl10,liq_water1,liq_water2,liq_water3, liq_water4,liq_water5,liq_water6,liq_water7,liq_water8,liq_water9,liq_water10,ice1,ice2,ice3,ice4, ice5,ice6,ice7,ice8,ice9,ice10,zwt
     18,         0.9379,         0.9476,         0.9482,         0.9485,         0.9487,         0.9500,         0.9501,         0.9501,         0.9501,         0.9501,         0.0938,         0.0948,         0.0948,         0.0949,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -52.4360
     19,         0.9368,         0.9475,         0.9482,         0.9485,         0.9487,         0.9500,         0.9501,         0.9501,         0.9501,         0.9501,         0.0937,         0.0948,         0.0948,         0.0949,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -52.7005
     20,         0.9356,         0.9475,         0.9481,         0.9485,         0.9487,         0.9500,         0.9501,         0.9501,         0.9501,         0.9501,         0.0936,         0.0947,         0.0948,         0.0948,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -52.9590
     21,         0.9346,         0.9476,         0.9482,         0.9485,         0.9487,         0.9500,         0.9501,         0.9501,         0.9501,         0.9501,         0.0935,         0.0948,         0.0948,         0.0949,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -53.1758
     22,         0.9334,         0.9475,         0.9481,         0.9485,         0.9487,         0.9500,         0.9501,         0.9501,         0.9501,         0.9501,         0.0933,         0.0947,         0.0948,         0.0948,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -53.3759
     23,         0.9322,         0.9474,         0.9481,         0.9485,         0.9487,         0.9500,         0.9501,         0.9501,         0.9501,         0.9501,         0.0932,         0.0947,         0.0948,         0.0948,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -53.6286
     24,         0.9313,         0.9475,         0.9482,         0.9485,         0.9487,         0.9500,         0.9501,         0.9501,         0.9501,         0.9501,         0.0931,         0.0948,         0.0948,         0.0949,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -53.8761
     25,         0.9304,         0.9476,         0.9482,         0.9485,         0.9487,         0.9500,         0.9501,         0.9501,         0.9501,         0.9501,         0.0930,         0.0948,         0.0948,         0.0949,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -54.0141
     26,         0.9295,         0.9477,         0.9482,         0.9485,         0.9487,         0.9500,         0.9501,         0.9501,         0.9501,         0.9501,         0.0929,         0.0948,         0.0948,         0.0949,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -54.1697
     27,         0.9285,         0.9477,         0.9482,         0.9485,         0.9487,         0.9500,         0.9501,         0.9501,         0.9501,         0.9501,         0.0928,         0.0948,         0.0948,         0.0949,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -54.3374
     28,         0.9276,         0.9478,         0.9483,         0.9486,         0.9487,         0.9500,         0.9501,         0.9501,         0.9501,         0.9501,         0.0928,         0.0948,         0.0948,         0.0949,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -54.5186
     29,         0.9269,         0.9479,         0.9483,         0.9486,         0.9487,         0.9500,         0.9501,         0.9501,         0.9501,         0.9501,         0.0927,         0.0948,         0.0948,         0.0949,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -54.6340
     30,         0.9258,         0.9477,         0.9483,         0.9486,         0.9487,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0926,         0.0948,         0.0948,         0.0949,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -54.7832
     31,         0.9243,         0.9475,         0.9482,         0.9485,         0.9487,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0924,         0.0948,         0.0948,         0.0949,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -55.1036
     32,         0.9226,         0.9473,         0.9480,         0.9484,         0.9487,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0923,         0.0947,         0.0948,         0.0948,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -55.4701
     33,         0.9207,         0.9469,         0.9478,         0.9483,         0.9486,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0921,         0.0947,         0.0948,         0.0948,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -55.9158
     34,         0.9181,         0.9465,         0.9476,         0.9482,         0.9486,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0918,         0.0946,         0.0948,         0.0948,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -56.6102
     35,         0.9171,         0.9468,         0.9478,         0.9483,         0.9486,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0917,         0.0947,         0.0948,         0.0948,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -56.9311
     36,         0.9154,         0.9467,         0.9477,         0.9483,         0.9486,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0915,         0.0947,         0.0948,         0.0948,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -57.0950
     37,         0.9133,         0.9465,         0.9476,         0.9482,         0.9486,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0913,         0.0947,         0.0948,         0.0948,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -57.4833
     38,         0.9112,         0.9463,         0.9475,         0.9482,         0.9485,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0911,         0.0946,         0.0947,         0.0948,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -57.9931
     39,         0.9085,         0.9459,         0.9473,         0.9481,         0.9485,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0909,         0.0946,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -58.4696
     40,         0.9061,         0.9458,         0.9472,         0.9480,         0.9485,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0906,         0.0946,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -59.0512
     41,         0.9041,         0.9459,         0.9472,         0.9480,         0.9485,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0904,         0.0946,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -59.4804
     42,         0.9022,         0.9460,         0.9473,         0.9480,         0.9485,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0902,         0.0946,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -59.7934
     43,         0.9005,         0.9461,         0.9474,         0.9481,         0.9485,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0901,         0.0946,         0.0947,         0.0948,         0.0949,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -60.1141
     44,         0.9529,         0.9457,         0.9471,         0.9480,         0.9484,         0.9500,         0.9500,         0.9500,         0.9501,         0.9501,         0.0953,         0.0946,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -51.1561
     45,         0.9529,         0.9459,         0.9472,         0.9480,         0.9485,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0953,         0.0946,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,        -3.5821
     46,         0.9529,         0.9457,         0.9471,         0.9479,         0.9484,         0.9500,         0.9500,         0.9501,         0.9501,         0.9501,         0.0953,         0.0946,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         1.6754
     47,         0.9527,         0.9443,         0.9464,         0.9476,         0.9482,         0.9499,         0.9500,         0.9500,         0.9501,         0.9501,         0.0953,         0.0944,         0.0946,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         2.9542
     48,         0.9529,         0.9449,         0.9466,         0.9477,         0.9483,         0.9499,         0.9500,         0.9500,         0.9501,         0.9501,         0.0953,         0.0945,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.6313
     49,         0.9529,         0.9445,         0.9465,         0.9476,         0.9483,         0.9499,         0.9500,         0.9501,         0.9501,         0.9501,         0.0953,         0.0945,         0.0946,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -13.5479
     50,         0.9529,         0.9450,         0.9467,         0.9477,         0.9483,         0.9499,         0.9500,         0.9501,         0.9501,         0.9501,         0.0953,         0.0945,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -22.9686
     51,         0.9528,         0.9447,         0.9465,         0.9476,         0.9483,         0.9499,         0.9500,         0.9501,         0.9501,         0.9501,         0.0953,         0.0945,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -28.2922
     52,         0.9529,         0.9441,         0.9462,         0.9475,         0.9482,         0.9499,         0.9500,         0.9500,         0.9501,         0.9501,         0.0953,         0.0944,         0.0946,         0.0947,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -33.2661
     53,         0.9529,         0.9443,         0.9463,         0.9475,         0.9482,         0.9499,         0.9500,         0.9501,         0.9501,         0.9501,         0.0953,         0.0944,         0.0946,         0.0947,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -36.9018
     54,         0.9529,         0.9450,         0.9466,         0.9477,         0.9483,         0.9499,         0.9500,         0.9501,         0.9501,         0.9501,         0.0953,         0.0945,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -39.2383
     55,         0.9529,         0.9450,         0.9466,         0.9477,         0.9483,         0.9499,         0.9500,         0.9501,         0.9501,         0.9501,         0.0953,         0.0945,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -40.9972
     56,         0.9529,         0.9452,         0.9467,         0.9477,         0.9483,         0.9499,         0.9500,         0.9501,         0.9501,         0.9501,         0.0953,         0.0945,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -42.7921
     57,         0.9529,         0.9454,         0.9469,         0.9478,         0.9484,         0.9499,         0.9500,         0.9501,         0.9501,         0.9501,         0.0953,         0.0945,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -44.1374
     58,         0.9529,         0.9454,         0.9469,         0.9478,         0.9484,         0.9499,         0.9500,         0.9501,         0.9501,         0.9501,         0.0953,         0.0945,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -45.3234
     59,         0.9529,         0.9450,         0.9467,         0.9477,         0.9483,         0.9499,         0.9500,         0.9500,         0.9501,         0.9501,         0.0953,         0.0945,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -46.6098
     60,         0.9529,         0.9446,         0.9465,         0.9476,         0.9483,         0.9499,         0.9500,         0.9500,         0.9501,         0.9501,         0.0953,         0.0945,         0.0946,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -47.9618
     61,         0.9529,         0.9448,         0.9466,         0.9476,         0.9483,         0.9499,         0.9500,         0.9501,         0.9501,         0.9501,         0.0953,         0.0945,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -49.0215
     62,         0.9529,         0.9449,         0.9466,         0.9477,         0.9483,         0.9499,         0.9500,         0.9501,         0.9501,         0.9501,         0.0953,         0.0945,         0.0947,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -49.7973
     63,         0.9519,         0.9447,         0.9465,         0.9476,         0.9483,         0.9499,         0.9500,         0.9501,         0.9501,         0.9501,         0.0952,         0.0945,         0.0946,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -50.4176
     64,         0.9481,         0.9444,         0.9463,         0.9475,         0.9482,         0.9499,         0.9500,         0.9500,         0.9501,         0.9501,         0.0948,         0.0944,         0.0946,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -51.2387
     65,         0.9454,         0.9447,         0.9465,         0.9476,         0.9483,         0.9499,         0.9500,         0.9501,         0.9501,         0.9501,         0.0945,         0.0945,         0.0946,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -52.0726
     66,         0.9417,         0.9444,         0.9463,         0.9475,         0.9482,         0.9499,         0.9500,         0.9500,         0.9501,         0.9501,         0.0942,         0.0944,         0.0946,         0.0948,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -52.6073
     67,         0.9376,         0.9441,         0.9461,         0.9474,         0.9482,         0.9499,         0.9500,         0.9500,         0.9501,         0.9501,         0.0938,         0.0944,         0.0946,         0.0947,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -53.5132
     68,         0.9335,         0.9438,         0.9460,         0.9474,         0.9481,         0.9499,         0.9500,         0.9500,         0.9501,         0.9501,         0.0934,         0.0944,         0.0946,         0.0947,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -54.4256
     69,         0.9294,         0.9437,         0.9459,         0.9473,         0.9481,         0.9499,         0.9500,         0.9501,         0.9501,         0.9501,         0.0930,         0.0944,         0.0946,         0.0947,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -55.2994
     70,         0.9252,         0.9423,         0.9452,         0.9469,         0.9479,         0.9499,         0.9500,         0.9500,         0.9501,         0.9501,         0.0923,         0.0942,         0.0945,         0.0947,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -56.4138
     71,         0.9305,         0.9430,         0.9455,         0.9470,         0.9480,         0.9499,         0.9500,         0.9500,         0.9501,         0.9501,         0.0931,         0.0943,         0.0945,         0.0947,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -56.3158
     72,         0.9268,         0.9434,         0.9457,         0.9471,         0.9480,         0.9499,         0.9500,         0.9500,         0.9501,         0.9501,         0.0927,         0.0943,         0.0946,         0.0947,         0.0948,         0.1900,         0.1900,         0.1900,         0.1900,         0.1900,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,       -56.1454
