 sdoy, GPP_d, NEE_d, Reco_d, NPP_d, Ra_d, QC1, QC2, QC3, QC4,QC5,QC6, Rh_d,QC7,QC8
     20,         0.0026,         0.4538,         0.4564,         0.0000,         0.0000,       147.2961,        69.4922,       175.6479,       280.2191,       254.5439,       455.7190,         0.4564,     82130.9297,     72473.4141
     21,         0.0000,         0.4498,         0.4498,         0.0000,         0.0000,       146.9086,        69.4314,       175.4064,       280.5809,       254.5746,       455.7252,         0.4498,     82130.7422,     72473.4141
     22,         0.0036,         0.4500,         0.4535,         0.0000,         0.0000,       146.5220,        69.3706,       175.1652,       280.9383,       254.6051,       455.7317,         0.4535,     82130.5547,     72473.4141
     23,         0.0000,         0.4522,         0.4522,         0.0000,         0.0000,       146.1365,        69.3100,       174.9247,       281.2949,       254.6357,       455.7384,         0.4522,     82130.3672,     72473.4141
     24,         0.0032,         0.4560,         0.4592,         0.0000,         0.0000,       145.7520,        69.2494,       174.6846,       281.6443,       254.6659,       455.7456,         0.4592,     82130.1797,     72473.4141
     25,         0.0218,         0.4382,         0.4599,         0.0000,         0.0000,       145.3686,        69.1890,       174.4450,       281.9918,       254.6957,       455.7532,         0.4599,     82129.9922,     72473.4141
     26,         0.0282,         0.4331,         0.4612,         0.0000,         0.0000,       144.9861,        69.1286,       174.2058,       282.3368,       254.7254,       455.7608,         0.4612,     82129.8047,     72473.4141
     27,         0.0495,         0.4123,         0.4618,         0.0000,         0.0000,       144.6046,        69.0683,       173.9672,       282.6796,       254.7551,       455.7687,         0.4618,     82129.6172,     72473.4141
     28,         0.0076,         0.4534,         0.4610,         0.0000,         0.0000,       144.2242,        69.0081,       173.7290,       283.0207,       254.7847,       455.7769,         0.4610,     82129.4297,     72473.4141
     29,         0.0150,         0.4454,         0.4604,         0.0000,         0.0000,       143.8447,        68.9480,       173.4912,       283.3609,       254.8143,       455.7852,         0.4604,     82129.2422,     72473.4141
     30,         0.0101,         0.4466,         0.4567,         0.0000,         0.0000,       143.4662,        68.8880,       173.2539,       283.7015,       254.8439,       455.7938,         0.4567,     82129.0547,     72473.4141
     31,         0.0036,         0.4513,         0.4549,         0.0000,         0.0000,       143.0888,        68.8281,       173.0171,       284.0415,       254.8736,       455.8025,         0.4549,     82128.8672,     72473.4141
     32,         0.0080,         0.4463,         0.4543,         0.0000,         0.0000,       142.7123,        68.7682,       172.7809,       284.3811,       254.9034,       455.8112,         0.4543,     82128.6797,     72473.4141
     33,         0.0148,         0.4373,         0.4521,         0.0000,         0.0000,       142.3368,        68.7085,       172.5452,       284.7208,       254.9333,       455.8200,         0.4521,     82128.4922,     72473.4141
     34,         0.0481,         0.4075,         0.4556,         0.0000,         0.0000,       141.9623,        68.6490,       172.3103,       285.0551,       254.9626,       455.8291,         0.4556,     82128.3047,     72473.4141
     35,         0.0811,         0.3770,         0.4580,         0.0000,         0.0000,       141.5888,        68.5896,       172.0760,       285.3860,       254.9919,       455.8387,         0.4580,     82128.1172,     72473.4141
     36,         0.1225,         0.3368,         0.4593,         0.0000,         0.0001,       141.2163,        68.5303,       171.8421,       285.7144,       255.0211,       455.8483,         0.4593,     82127.9297,     72473.4141
     37,         0.0601,         0.3976,         0.4577,         0.0000,         0.0000,       140.8447,        68.4711,       171.6089,       286.0417,       255.0501,       455.8583,         0.4577,     82127.7422,     72473.4141
     38,         0.0063,         0.4452,         0.4515,         0.0000,         0.0000,       140.4741,        68.4120,       171.3763,       286.3714,       255.0793,       455.8684,         0.4515,     82127.5547,     72473.4141
     39,         0.0209,         0.4285,         0.4494,         0.0000,         0.0000,       140.1045,        68.3531,       171.1444,       286.7016,       255.1087,       455.8783,         0.4494,     82127.3672,     72473.4141
     40,         0.0114,         0.4374,         0.4488,         0.0000,         0.0000,       139.7359,        68.2943,       170.9132,       287.0309,       255.1379,       455.8882,         0.4488,     82127.1797,     72473.4141
     41,         0.0174,         0.4262,         0.4436,         0.0000,         0.0000,       139.3682,        68.2357,       170.6826,       287.3614,       255.1672,       455.8981,         0.4436,     82126.9922,     72473.4141
     42,         0.0427,         0.4034,         0.4460,         0.0000,         0.0000,       139.0016,        68.1771,       170.4527,       287.6882,       255.1964,       455.9083,         0.4460,     82126.8047,     72473.4141
     43,         0.1014,         0.3479,         0.4493,         0.0000,         0.0000,       138.6358,        68.1187,       170.2233,       288.0114,       255.2253,       455.9188,         0.4493,     82126.6172,     72473.4141
     44,         0.3938,         0.0658,         0.4596,         0.0000,         0.0031,       138.2711,        68.0599,       169.9921,       288.3285,       255.2541,       455.9296,         0.4565,     82126.4297,     72473.4141
     45,         0.1702,         0.2887,         0.4590,         0.0000,         0.0004,       137.9073,        67.9996,       169.7557,       288.6416,       255.2834,       455.9410,         0.4586,     82126.2422,     72473.4141
     46,         0.3552,         0.1054,         0.4606,         0.0000,         0.0021,       137.5444,        67.9394,       169.5197,       288.9520,       255.3128,       455.9524,         0.4585,     82126.0547,     72473.4141
     47,         0.9680,        -0.4891,         0.4789,         0.0027,         0.0204,       137.1839,        67.8796,       169.2851,       289.2612,       255.3420,       455.9642,         0.4585,     82125.8672,     72473.4141
     48,         0.2630,         0.2119,         0.4749,         0.0000,         0.0153,       136.8230,        67.8195,       169.0497,       289.5676,       255.3710,       455.9762,         0.4596,     82125.6797,     72473.4141
     49,         0.0350,         0.4243,         0.4593,         0.0000,         0.0005,       136.4630,        67.7595,       168.8148,       289.8763,       255.4002,       455.9883,         0.4588,     82125.4922,     72473.4141
     50,         0.0137,         0.4455,         0.4592,         0.0000,         0.0000,       136.1040,        67.6995,       168.5801,       290.1860,       255.4296,       456.0005,         0.4592,     82125.3047,     72473.4141
     51,         0.0450,         0.4170,         0.4619,         0.0000,         0.0000,       135.7458,        67.6397,       168.3457,       290.4919,       255.4589,       456.0129,         0.4619,     82125.1172,     72473.4141
     52,         0.0896,         0.3738,         0.4634,         0.0000,         0.0000,       135.3887,        67.5798,       168.1117,       290.7962,       255.4881,       456.0255,         0.4634,     82124.9297,     72473.4141
     53,         0.0849,         0.3784,         0.4633,         0.0000,         0.0000,       135.0325,        67.5200,       167.8781,       291.1000,       255.5174,       456.0383,         0.4633,     82124.7422,     72473.4141
     54,         0.0281,         0.4375,         0.4656,         0.0000,         0.0000,       134.6772,        67.4603,       167.6447,       291.4008,       255.5466,       456.0512,         0.4656,     82124.5547,     72473.4141
     55,         0.0240,         0.4415,         0.4654,         0.0000,         0.0000,       134.3229,        67.4006,       167.4117,       291.7006,       255.5758,       456.0643,         0.4654,     82124.3672,     72473.4141
     56,         0.0061,         0.4552,         0.4613,         0.0000,         0.0000,       133.9695,        67.3409,       167.1789,       292.0034,       255.6050,       456.0775,         0.4613,     82124.1797,     72473.4141
     57,         0.0096,         0.4474,         0.4570,         0.0000,         0.0000,       133.6170,        67.2813,       166.9465,       292.3077,       255.6344,       456.0904,         0.4570,     82123.9922,     72473.4141
     58,         0.0612,         0.4006,         0.4618,         0.0000,         0.0000,       133.2655,        67.2218,       166.7144,       292.6068,       255.6636,       456.1038,         0.4618,     82123.8047,     72473.4141
     59,         0.1386,         0.3248,         0.4634,         0.0000,         0.0001,       132.9148,        67.1623,       166.4827,       292.9035,       255.6927,       456.1173,         0.4633,     82123.6172,     72473.4141
     60,         0.0677,         0.3968,         0.4645,         0.0000,         0.0000,       132.5651,        67.1029,       166.2512,       293.1977,       255.7218,       456.1311,         0.4645,     82123.4297,     72473.4141
     61,         0.0112,         0.4487,         0.4599,         0.0000,         0.0000,       132.2164,        67.0436,       166.0201,       293.4942,       255.7511,       456.1449,         0.4599,     82123.2422,     72473.4141
     62,         0.0575,         0.4064,         0.4639,         0.0000,         0.0000,       131.8685,        66.9842,       165.7894,       293.7854,       255.7801,       456.1590,         0.4639,     82123.0547,     72473.4141
     63,         0.0778,         0.3882,         0.4660,         0.0000,         0.0000,       131.5215,        66.9249,       165.5589,       294.0741,       255.8089,       456.1734,         0.4660,     82122.8672,     72473.4141
     64,         0.0837,         0.3813,         0.4649,         0.0000,         0.0000,       131.1755,        66.8658,       165.3291,       294.3624,       255.8376,       456.1881,         0.4649,     82122.6797,     72473.4141
     65,         0.0678,         0.3964,         0.4642,         0.0000,         0.0000,       130.8304,        66.8069,       165.1002,       294.6489,       255.8663,       456.2027,         0.4642,     82122.4922,     72473.4141
     66,         0.0945,         0.3702,         0.4647,         0.0000,         0.0000,       130.4862,        66.7482,       164.8720,       294.9333,       255.8948,       456.2177,         0.4646,     82122.3047,     72473.4141
     67,         0.1813,         0.2808,         0.4621,         0.0000,         0.0002,       130.1429,        66.6896,       164.6447,       295.2184,       255.9233,       456.2324,         0.4620,     82122.1172,     72473.4141
     68,         0.2651,         0.1997,         0.4648,         0.0000,         0.0007,       129.8004,        66.6312,       164.4182,       295.4985,       255.9516,       456.2475,         0.4641,     82121.9297,     72473.4141
     69,         0.3175,         0.1473,         0.4649,         0.0000,         0.0009,       129.4589,        66.5731,       164.1927,       295.7769,       255.9795,       456.2628,         0.4639,     82121.7422,     72473.4141
     70,         0.3496,         0.1156,         0.4652,         0.0000,         0.0020,       129.1183,        66.5151,       163.9682,       296.0540,       256.0074,       456.2783,         0.4631,     82121.5547,     72473.4141
     71,         0.0588,         0.4047,         0.4635,         0.0000,         0.0001,       128.7786,        66.4572,       163.7439,       296.3291,       256.0351,       456.2941,         0.4634,     82121.3672,     72473.4141
     72,         0.1293,         0.3323,         0.4616,         0.0000,         0.0001,       128.4398,        66.3993,       163.5197,       296.6042,       256.0628,       456.3103,         0.4614,     82121.1797,     72473.4141
     73,         0.5655,        -0.0972,         0.4683,         0.0000,         0.0052,       128.1019,        66.3416,       163.2965,       296.8767,       256.0905,       456.3261,         0.4630,     82120.9922,     72473.4141
     74,         0.6334,        -0.1625,         0.4709,         0.0000,         0.0077,       127.7648,        66.2842,       163.0742,       297.1470,       256.1182,       456.3423,         0.4631,     82120.8047,     72473.4141
     75,         0.5592,        -0.0913,         0.4678,         0.0000,         0.0077,       127.4286,        66.2269,       162.8530,       297.4170,       256.1455,       456.3585,         0.4601,     82120.6172,     72473.4141
     76,         0.6788,        -0.2038,         0.4750,         0.0000,         0.0102,       127.0934,        66.1694,       162.6309,       297.6836,       256.1728,       456.3751,         0.4648,     82120.4297,     72473.4141
     77,         0.1974,         0.2703,         0.4677,         0.0000,         0.0030,       126.7590,        66.1118,       162.4082,       297.9500,       256.2005,       456.3918,         0.4647,     82120.2422,     72473.4141
     78,         0.3780,         0.0855,         0.4634,         0.0000,         0.0027,       126.4255,        66.0544,       162.1866,       298.2167,       256.2282,       456.4084,         0.4607,     82120.0547,     72473.4141
     79,         0.1315,         0.3339,         0.4653,         0.0000,         0.0004,       126.0929,        65.9970,       161.9651,       298.4794,       256.2558,       456.4253,         0.4649,     82119.8672,     72473.4141
     80,         0.3587,         0.1115,         0.4702,         0.0000,         0.0021,       125.7611,        65.9392,       161.7424,       298.7397,       256.2830,       456.4426,         0.4681,     82119.6797,     72473.4141
     81,         0.1449,         0.3206,         0.4655,         0.0000,         0.0001,       125.4302,        65.8816,       161.5202,       299.0004,       256.3107,       456.4598,         0.4654,     82119.4922,     72473.4141
     82,         0.1408,         0.3228,         0.4636,         0.0000,         0.0001,       125.1002,        65.8243,       161.2994,       299.2603,       256.3381,       456.4770,         0.4636,     82119.3047,     72473.4141
     83,         0.2123,         0.2481,         0.4604,         0.0000,         0.0003,       124.7711,        65.7673,       161.0800,       299.5211,       256.3652,       456.4940,         0.4601,     82119.1172,     72473.4141
     84,         0.2356,         0.2231,         0.4587,         0.0000,         0.0004,       124.4428,        65.7106,       160.8618,       299.7807,       256.3925,       456.5112,         0.4583,     82118.9297,     72473.4141
     85,         0.2010,         0.2555,         0.4565,         0.0000,         0.0002,       124.1154,        65.6543,       160.6452,       300.0389,       256.4193,       456.5283,         0.4563,     82118.7422,     72473.4141
     86,         0.2463,         0.2069,         0.4533,         0.0000,         0.0003,       123.7888,        65.5982,       160.4298,       300.2963,       256.4462,       456.5455,         0.4530,     82118.5547,     72473.4141
     87,         0.3799,         0.0731,         0.4530,         0.0000,         0.0017,       123.4631,        65.5425,       160.2157,       300.5525,       256.4728,       456.5627,         0.4513,     82118.3672,     72473.4141
     88,         0.5147,        -0.0606,         0.4542,         0.0000,         0.0039,       123.1383,        65.4872,       160.0032,       300.8068,       256.4990,       456.5802,         0.4503,     82118.1797,     72473.4141
     89,         0.5765,        -0.1230,         0.4536,         0.0000,         0.0054,       122.8143,        65.4322,       159.7922,       301.0598,       256.5251,       456.5978,         0.4482,     82117.9922,     72473.4141
     90,         0.3889,         0.0612,         0.4501,         0.0000,         0.0033,       122.4912,        65.3776,       159.5826,       301.3109,       256.5509,       456.6155,         0.4467,     82117.8047,     72473.4141
     91,         0.2062,         0.2454,         0.4516,         0.0000,         0.0005,       122.1689,        65.3226,       159.3717,       301.5591,       256.5768,       456.6331,         0.4511,     82117.6172,     72473.4141
     92,         0.8548,        -0.3839,         0.4709,         0.0000,         0.0107,       121.8475,        65.2666,       159.1574,       301.8037,       256.6031,       456.6512,         0.4602,     82117.4297,     72473.4141
     93,         0.0703,         0.3992,         0.4695,         0.0000,         0.0065,       121.5269,        65.2102,       158.9412,       302.0475,       256.6298,       456.6700,         0.4630,     82117.2422,     72473.4141
     94,         0.4042,         0.0697,         0.4740,         0.0000,         0.0022,       121.2072,        65.1528,       158.7213,       302.2877,       256.6566,       456.6889,         0.4717,     82117.0547,     72473.4141
     95,         0.5272,        -0.0527,         0.4746,         0.0000,         0.0039,       120.8883,        65.0951,       158.5008,       302.5284,       256.6839,       456.7080,         0.4706,     82116.8672,     72473.4141
     96,         0.8239,        -0.3412,         0.4827,         0.0000,         0.0113,       120.5702,        65.0376,       158.2809,       302.7670,       256.7112,       456.7273,         0.4715,     82116.6797,     72473.4141
     97,         0.8378,        -0.3441,         0.4936,         0.0000,         0.0241,       120.2530,        64.9804,       158.0623,       303.0050,       256.7379,       456.7466,         0.4695,     82116.4922,     72473.4141
     98,         1.7198,        -1.1674,         0.5525,         0.0226,         0.0814,       119.9479,        64.9259,       157.8540,       303.2399,       256.7646,       456.7661,         0.4711,     82116.3047,     72473.4141
     99,         1.4675,        -0.8631,         0.6044,         0.0202,         0.1334,       119.6424,        64.8706,       157.6431,       303.4719,       256.7917,       456.7859,         0.4710,     82116.1172,     72473.4141
    100,         0.2140,         0.3470,         0.5610,         0.0000,         0.0977,       119.3276,        64.8133,       157.4241,       303.7028,       256.8188,       456.8059,         0.4633,     82115.9297,     72473.4141
    101,         1.4858,        -0.9016,         0.5842,         0.0216,         0.1184,       119.0245,        64.7581,       157.2141,       303.9305,       256.8453,       456.8260,         0.4658,     82115.7422,     72473.4141
    102,         2.1807,        -1.5172,         0.6636,         0.0975,         0.1950,       118.7600,        64.7106,       157.0347,       304.1545,       256.8713,       456.8471,         0.4686,     82115.5547,     72473.4141
    103,         0.6342,        -0.0289,         0.6053,         0.0000,         0.1237,       118.4476,        64.6535,       156.8167,       304.3669,       256.8967,       456.8699,         0.4816,     82115.3672,     72473.4141
    104,         0.4878,         0.0751,         0.5629,         0.0000,         0.0801,       118.1359,        64.5964,       156.5990,       304.5774,       256.9221,       456.8925,         0.4828,     82115.1797,     72473.4141
    105,         0.3425,         0.1999,         0.5424,         0.0000,         0.0648,       117.8251,        64.5394,       156.3818,       304.7912,       256.9476,       456.9141,         0.4776,     82114.9922,     72473.4141
    106,         0.1780,         0.3302,         0.5083,         0.0000,         0.0365,       117.5151,        64.4824,       156.1647,       305.0085,       256.9737,       456.9349,         0.4718,     82114.8047,     72473.4141
    107,         0.3230,         0.1686,         0.4916,         0.0000,         0.0209,       117.2059,        64.4255,       155.9480,       305.2253,       256.9997,       456.9559,         0.4707,     82114.6172,     72473.4141
    108,         0.2351,         0.2489,         0.4840,         0.0000,         0.0128,       116.8976,        64.3685,       155.7315,       305.4405,       257.0257,       456.9771,         0.4712,     82114.4297,     72473.4141
    109,         0.5502,        -0.0413,         0.5088,         0.0000,         0.0285,       116.5900,        64.3116,       155.5152,       305.6467,       257.0512,       456.9999,         0.4803,     82114.2422,     72473.4141
    110,         0.5018,         0.0477,         0.5494,         0.0000,         0.0468,       116.2832,        64.2548,       155.2993,       305.8344,       257.0755,       457.0256,         0.5026,     82114.0547,     72473.4141
    111,         0.7151,        -0.1144,         0.6007,         0.0000,         0.0838,       115.9773,        64.1980,       155.0838,       306.0105,       257.0990,       457.0523,         0.5168,     82113.8672,     72473.4141
    112,         0.4662,         0.1864,         0.6526,         0.0000,         0.1073,       115.6722,        64.1413,       154.8685,       306.1640,       257.1210,       457.0818,         0.5452,     82113.6406,     72473.4531
    113,         0.5830,         0.0921,         0.6750,         0.0000,         0.1189,       115.3678,        64.0845,       154.6533,       306.3095,       257.1425,       457.1118,         0.5561,     82113.3906,     72473.5156
    114,         1.6572,        -0.8561,         0.8011,         0.0836,         0.2121,       115.1060,        64.0362,       154.4720,       306.4282,       257.1622,       457.1449,         0.5891,     82113.0859,     72473.6328
    115,         2.2881,        -1.2700,         1.0181,         0.2328,         0.3606,       114.9195,        64.0029,       154.3507,       306.4969,       257.1785,       457.1843,         0.6576,     82112.7109,     72473.8203
    116,         0.9662,         0.0739,         1.0401,         0.0031,         0.3360,       114.6187,        63.9467,       154.1378,       306.5353,       257.1928,       457.2252,         0.7041,     82112.3359,     72474.0078
    117,         0.1325,         0.7776,         0.9101,         0.0000,         0.2554,       114.3171,        63.8902,       153.9239,       306.6145,       257.2100,       457.2579,         0.6548,     82111.9609,     72474.1953
    118,         1.2631,        -0.2882,         0.9749,         0.0765,         0.3316,       114.0546,        63.8414,       153.7409,       306.6952,       257.2271,       457.2928,         0.6433,     82111.5859,     72474.3828
    119,         2.3034,        -1.1047,         1.1988,         0.3850,         0.4884,       113.9469,        63.8235,       153.6816,       306.7245,       257.2402,       457.3348,         0.7104,     82111.1641,     72474.5703
    120,         0.4298,         0.7266,         1.1564,         0.0000,         0.3906,       113.6471,        63.7672,       153.4684,       306.7165,       257.2507,       457.3799,         0.7658,     82110.7891,     72474.7578
    121,         0.1596,         0.8189,         0.9786,         0.0000,         0.2779,       113.3481,        63.7109,       153.2554,       306.7603,       257.2650,       457.4153,         0.7007,     82110.4141,     72474.9453
    122,         0.6710,         0.2833,         0.9543,         0.0000,         0.2971,       113.0499,        63.6546,       153.0428,       306.8318,       257.2813,       457.4486,         0.6571,     82110.0391,     72475.1328
    123,         1.6247,        -0.5188,         1.1059,         0.1505,         0.4067,       112.8276,        63.6134,       152.8907,       306.8686,       257.2952,       457.4873,         0.6992,     82109.6250,     72475.3203
    124,         1.8454,        -0.5461,         1.2992,         0.3196,         0.5367,       112.6904,        63.5892,       152.8064,       306.8578,       257.3059,       457.5319,         0.7625,     82109.1875,     72475.5078
    125,         0.6749,         0.5881,         1.2630,         0.0000,         0.4523,       112.3939,        63.5331,       152.5944,       306.8141,       257.3143,       457.5787,         0.8107,     82108.6641,     72475.6953
    126,         2.2948,        -0.8501,         1.4448,         0.4675,         0.6579,       112.3318,        63.5237,       152.5696,       306.7864,       257.3239,       457.6232,         0.7869,     82108.2188,     72475.8828
    127,         2.1217,        -0.4420,         1.6797,         0.5268,         0.7722,       112.2994,        63.5203,       152.5687,       306.6670,       257.3271,       457.6802,         0.9075,     82107.6562,     72476.0703
    128,         2.0296,        -0.2532,         1.7764,         0.5778,         0.8100,       112.2926,        63.5220,       152.5881,       306.5060,       257.3275,       457.7408,         0.9665,     82107.0469,     72476.2578
    129,         1.1234,         0.4885,         1.6119,         1.5552,         0.5875,       113.5015,        63.4757,       152.4156,       306.3058,       257.3249,       457.8047,         1.0244,     82106.3906,     72476.4453
    130,         2.0460,        -0.0728,         1.9732,         2.1897,         0.9171,       115.0241,        63.4928,       152.4969,       306.0871,       257.3207,       457.8708,         1.0562,     82105.7109,     72476.6328
    131,         3.3865,        -1.1115,         2.2750,         2.5104,         1.0985,       116.7030,        63.5420,       152.7065,       305.7929,       257.3108,       457.9480,         1.1765,     82104.9688,     72476.8828
    132,         1.2052,         0.6797,         1.8848,         1.4912,         0.6199,       117.8683,        63.4893,       152.5082,       305.4507,       257.2973,       458.0279,         1.2649,     82104.2734,     72477.1953
    133,         0.5857,         1.2321,         1.8178,         1.4571,         0.6200,       119.0135,        63.4333,       152.2966,       305.1729,       257.2880,       458.0940,         1.1978,     82103.5234,     72477.3828
    134,         1.4692,         0.4573,         1.9264,         1.7826,         0.7831,       120.3183,        63.4098,       152.2155,       304.9410,       257.2817,       458.1534,         1.1434,     82102.7734,     72477.5703
    135,         2.1488,        -0.0823,         2.0666,         2.0577,         0.9258,       121.7570,        63.4139,       152.2446,       304.7153,       257.2756,       458.2138,         1.1408,     82102.0547,     72477.7578
    136,         2.9702,        -0.7121,         2.2580,         2.3848,         1.0901,       123.3553,        63.4511,       152.4059,       304.4742,       257.2677,       458.2769,         1.1679,     82101.3594,     72477.9922
    137,         3.0853,        -0.6959,         2.3894,         2.4691,         1.1796,       124.9915,        63.4978,       152.6049,       304.2038,       257.2570,       458.3439,         1.2098,     82100.6250,     72478.2500
    138,         3.1593,        -0.7177,         2.4416,         2.5730,         1.2372,       126.6753,        63.5560,       152.8497,       303.9389,       257.2454,       458.4090,         1.2044,     82099.9062,     72478.5156
    139,         3.8057,        -1.0791,         2.7265,         2.7599,         1.3930,       128.4481,        63.6339,       153.1729,       303.5750,       257.2258,       458.4904,         1.3335,     82099.1641,     72478.8203
    140,         3.4589,        -0.4984,         2.9605,         3.0956,         1.5872,       130.3839,        63.7462,       153.6332,       303.1890,       257.2040,       458.5721,         1.3733,     82098.4375,     72479.1719
    141,         1.8501,         0.8778,         2.7280,         2.5260,         1.2787,       132.0297,        63.8001,       153.8597,       302.7632,       257.1799,       458.6552,         1.4493,     82097.6797,     72479.5469
    142,         2.8325,        -0.0195,         2.8131,         2.5424,         1.2926,       133.6797,        63.8528,       154.0822,       302.3019,       257.1543,       458.7408,         1.5204,     82096.8359,     72479.9219
    143,         2.0451,         0.7120,         2.7570,         2.2940,         1.1696,       135.2012,        63.8800,       154.2030,       301.7994,       257.1257,       458.8295,         1.5875,     82095.8984,     72480.2969
    144,         1.3846,         0.9220,         2.3066,         1.5317,         0.8125,       136.3380,        63.8310,       154.0187,       301.3795,       257.1026,       458.9026,         1.4941,     82095.0703,     72480.6719
    145,         2.6386,        -0.0598,         2.5788,         2.2261,         1.1583,       137.8187,        63.8517,       154.1129,       301.0185,       257.0831,       458.9686,         1.4205,     82094.2734,     72481.0469
    146,         2.1990,         0.2538,         2.4528,         2.0127,         1.0604,       139.1890,        63.8517,       154.1246,       300.6797,       257.0646,       459.0325,         1.3923,     82093.5391,     72481.4219
    147,         1.6013,         0.7607,         2.3620,         1.8426,         1.0256,       140.4706,        63.8355,       154.0710,       300.3846,       257.0485,       459.0901,         1.3364,     82092.8203,     72481.7969
    148,         2.0304,         0.4638,         2.4941,         1.9966,         1.0891,       141.8257,        63.8332,       154.0735,       300.0410,       257.0291,       459.1561,         1.4051,     82092.0703,     72482.1719
    149,         2.9909,        -0.1797,         2.8112,         2.5026,         1.3571,       143.4301,        63.8813,       154.2777,       299.6649,       257.0071,       459.2266,         1.4541,     82091.2344,     72482.5469
    150,         1.1602,         1.6595,         2.8196,         2.4089,         1.3035,       144.9837,        63.9201,       154.4441,       299.2496,       256.9822,       459.3004,         1.5162,     82090.3438,     72482.9219
    151,         3.1590,        -0.1528,         3.0061,         2.6771,         1.4136,       146.6665,        63.9855,       154.7174,       298.7741,       256.9529,       459.3828,         1.5925,     82089.4062,     72483.2969
    152,         2.4307,         0.2445,         2.6752,         2.0727,         1.1348,       148.0434,        63.9906,       154.7488,       298.3516,       256.9270,       459.4527,         1.5404,     82088.4766,     72483.6719
    153,         3.0808,        -0.1074,         2.9734,         2.7054,         1.4802,       149.7328,        64.0588,       155.0333,       297.9754,       256.9041,       459.5159,         1.4932,     82087.6250,     72484.0469
    154,         3.8728,        -0.4511,         3.4217,         3.3237,         1.7714,       151.7262,        64.1889,       155.5644,       297.4847,       256.8724,       459.5983,         1.6503,     82086.6406,     72484.4688
    155,         4.4361,        -1.2415,         3.1946,         2.7333,         1.5100,       153.4197,        64.2597,       155.8587,       296.9821,       256.8394,       459.6784,         1.6846,     82085.6328,     72484.9141
