 sdoy, GPP_d, NEE_d, Reco_d, QC1, GL_yr, QC2, GW_yr, QC3, GR_yr, QC678, pheno, LAI,NPP_d,Rh_d, Ra_d
     45,         0.1709,         0.2873,         0.4582,       138.6368,       455.7744,        93.1779,     82100.8516,       168.4329,       288.2393,    155036.8750,       136.0000,       263.1931,         0.0000,         0.4578,         0.0004
     46,         0.3565,         0.1040,         0.4605,       138.2721,       455.7859,        93.1175,     82100.6641,       168.1987,       288.5505,    155036.6875,       136.0000,       263.2216,         0.0000,         0.4584,         0.0021
     47,         0.9717,        -0.4931,         0.4786,       137.9096,       455.7976,        93.0574,     82100.4766,       167.9659,       288.8598,    155036.5156,       136.0000,       263.2503,         0.0026,         0.4585,         0.0201
     48,         0.2640,         0.2107,         0.4747,       137.5467,       455.8098,        92.9969,     82100.2891,       167.7324,       289.1671,    155036.3438,       136.0000,       263.2789,         0.0000,         0.4595,         0.0152
     49,         0.0351,         0.4236,         0.4587,       137.1849,       455.8219,        92.9366,     82100.1016,       167.4993,       289.4761,    155036.1562,       136.0000,       263.3079,         0.0000,         0.4581,         0.0005
     50,         0.0137,         0.4453,         0.4590,       136.8239,       455.8340,        92.8763,     82099.9141,       167.2664,       289.7863,    155036.0000,       136.0000,       263.3370,         0.0000,         0.4590,         0.0000
     51,         0.0451,         0.4166,         0.4618,       136.4639,       455.8464,        92.8161,     82099.7266,       167.0339,       290.0927,    155035.8125,       136.0000,       263.3660,         0.0000,         0.4618,         0.0000
     52,         0.0899,         0.3734,         0.4633,       136.1049,       455.8589,        92.7558,     82099.5391,       166.8017,       290.3975,    155035.6406,       136.0000,       263.3951,         0.0000,         0.4632,         0.0000
     53,         0.0852,         0.3781,         0.4633,       135.7468,       455.8717,        92.6956,     82099.3516,       166.5699,       290.7018,    155035.4688,       136.0000,       263.4241,         0.0000,         0.4633,         0.0000
     54,         0.0282,         0.4374,         0.4656,       135.3897,       455.8846,        92.6354,     82099.1641,       166.3383,       291.0026,    155035.2812,       136.0000,       263.4528,         0.0000,         0.4656,         0.0000
     55,         0.0241,         0.4419,         0.4659,       135.0334,       455.8978,        92.5754,     82098.9766,       166.1071,       291.3034,    155035.1250,       136.0000,       263.4818,         0.0000,         0.4659,         0.0000
     56,         0.0061,         0.4569,         0.4630,       134.6782,       455.9110,        92.5153,     82098.7891,       165.8762,       291.6063,    155034.9375,       136.0000,       263.5109,         0.0000,         0.4630,         0.0000
     57,         0.0096,         0.4482,         0.4578,       134.3238,       455.9238,        92.4552,     82098.6016,       165.6456,       291.9113,    155034.7656,       136.0000,       263.5405,         0.0000,         0.4578,         0.0000
     58,         0.0614,         0.4005,         0.4619,       133.9704,       455.9370,        92.3952,     82098.4141,       165.4153,       292.2108,    155034.5938,       136.0000,       263.5697,         0.0000,         0.4619,         0.0000
     59,         0.1391,         0.3249,         0.4640,       133.6179,       455.9505,        92.3352,     82098.2266,       165.1853,       292.5082,    155034.4219,       136.0000,       263.5988,         0.0000,         0.4638,         0.0001
     60,         0.0680,         0.3974,         0.4654,       133.2664,       455.9643,        92.2753,     82098.0391,       164.9557,       292.8028,    155034.2500,       136.0000,       263.6279,         0.0000,         0.4654,         0.0000
     61,         0.0113,         0.4486,         0.4599,       132.9158,       455.9780,        92.2155,     82097.8516,       164.7264,       293.0996,    155034.0625,       136.0000,       263.6570,         0.0000,         0.4599,         0.0000
     62,         0.0577,         0.4059,         0.4637,       132.5660,       455.9919,        92.1556,     82097.6641,       164.4975,       293.3916,    155033.9062,       136.0000,       263.6855,         0.0000,         0.4637,         0.0000
     63,         0.0781,         0.3876,         0.4657,       132.2173,       456.0060,        92.0957,     82097.4766,       164.2688,       293.6806,    155033.7188,       136.0000,       263.7139,         0.0000,         0.4657,         0.0000
     64,         0.0839,         0.3810,         0.4649,       131.8694,       456.0206,        92.0360,     82097.2891,       164.0406,       293.9695,    155033.5625,       136.0000,       263.7422,         0.0000,         0.4649,         0.0000
     65,         0.0681,         0.3958,         0.4639,       131.5224,       456.0351,        91.9765,     82097.1016,       163.8132,       294.2561,    155033.3750,       136.0000,       263.7708,         0.0000,         0.4639,         0.0000
     66,         0.0948,         0.3707,         0.4655,       131.1764,       456.0498,        91.9171,     82096.9141,       163.5865,       294.5410,    155033.2031,       136.0000,       263.7991,         0.0000,         0.4655,         0.0000
     67,         0.1820,         0.2819,         0.4638,       130.8313,       456.0644,        91.8578,     82096.7266,       163.3607,       294.8265,    155033.0312,       136.0000,       263.8276,         0.0000,         0.4636,         0.0002
     68,         0.2661,         0.2002,         0.4663,       130.4870,       456.0794,        91.7987,     82096.5391,       163.1358,       295.1070,    155032.8594,       136.0000,       263.8557,         0.0000,         0.4655,         0.0008
     69,         0.3187,         0.1468,         0.4655,       130.1437,       456.0946,        91.7399,     82096.3516,       162.9117,       295.3856,    155032.6875,       136.0000,       263.8834,         0.0000,         0.4644,         0.0011
     70,         0.3510,         0.1140,         0.4650,       129.8013,       456.1101,        91.6812,     82096.1641,       162.6887,       295.6630,    155032.5156,       136.0000,       263.9111,         0.0000,         0.4633,         0.0017
     71,         0.0590,         0.4055,         0.4644,       129.4598,       456.1258,        91.6226,     82095.9766,       162.4656,       295.9385,    155032.3438,       136.0000,       263.9388,         0.0000,         0.4644,         0.0000
     72,         0.1297,         0.3330,         0.4627,       129.1192,       456.1417,        91.5639,     82095.7891,       162.2428,       296.2141,    155032.1719,       136.0000,       263.9665,         0.0000,         0.4627,         0.0001
     73,         0.5676,        -0.0987,         0.4688,       128.7795,       456.1577,        91.5054,     82095.6016,       162.0208,       296.4868,    155032.0000,       136.0000,       263.9941,         0.0000,         0.4639,         0.0049
     74,         0.6357,        -0.1641,         0.4716,       128.4407,       456.1737,        91.4471,     82095.4141,       161.7999,       296.7572,    155031.8281,       136.0000,       264.0218,         0.0000,         0.4644,         0.0073
     75,         0.5615,        -0.0926,         0.4688,       128.1027,       456.1899,        91.3891,     82095.2266,       161.5798,       297.0276,    155031.6562,       136.0000,       264.0489,         0.0000,         0.4615,         0.0074
     76,         0.6814,        -0.2057,         0.4757,       127.7657,       456.2062,        91.3307,     82095.0391,       161.3589,       297.2945,    155031.4844,       136.0000,       264.0762,         0.0000,         0.4658,         0.0099
     77,         0.1981,         0.2699,         0.4681,       127.4295,       456.2229,        91.2722,     82094.8516,       161.1374,       297.5613,    155031.3125,       136.0000,       264.1039,         0.0000,         0.4651,         0.0030
     78,         0.3794,         0.0853,         0.4647,       127.0942,       456.2396,        91.2139,     82094.6641,       160.9169,       297.8282,    155031.1562,       136.0000,       264.1317,         0.0000,         0.4620,         0.0027
     79,         0.1320,         0.3345,         0.4665,       126.7598,       456.2566,        91.1556,     82094.4766,       160.6964,       298.0910,    155030.9688,       136.0000,       264.1592,         0.0000,         0.4663,         0.0002
     80,         0.3602,         0.1109,         0.4711,       126.4263,       456.2736,        91.0969,     82094.2891,       160.4748,       298.3517,    155030.8125,       136.0000,       264.1864,         0.0000,         0.4695,         0.0016
     81,         0.1455,         0.3214,         0.4669,       126.0936,       456.2906,        91.0383,     82094.1016,       160.2537,       298.6125,    155030.6250,       136.0000,       264.2141,         0.0000,         0.4668,         0.0001
     82,         0.1413,         0.3232,         0.4646,       125.7619,       456.3079,        90.9800,     82093.9141,       160.0339,       298.8725,    155030.4688,       136.0000,       264.2417,         0.0000,         0.4645,         0.0000
     83,         0.2131,         0.2480,         0.4611,       125.4310,       456.3247,        90.9220,     82093.7266,       159.8153,       299.1335,    155030.2969,       136.0000,       264.2688,         0.0000,         0.4609,         0.0002
     84,         0.2364,         0.2236,         0.4600,       125.1010,       456.3417,        90.8643,     82093.5391,       159.5980,       299.3931,    155030.1250,       136.0000,       264.2961,         0.0000,         0.4598,         0.0002
     85,         0.2017,         0.2562,         0.4579,       124.7718,       456.3586,        90.8069,     82093.3516,       159.3821,       299.6514,    155029.9531,       136.0000,       264.3233,         0.0000,         0.4578,         0.0001
     86,         0.2472,         0.2083,         0.4555,       124.4436,       456.3755,        90.7498,     82093.1641,       159.1674,       299.9096,    155029.7812,       136.0000,       264.3501,         0.0000,         0.4551,         0.0004
     87,         0.3813,         0.0742,         0.4555,       124.1161,       456.3928,        90.6930,     82092.9766,       158.9540,       300.1667,    155029.6094,       136.0000,       264.3770,         0.0000,         0.4540,         0.0015
     88,         0.5167,        -0.0599,         0.4568,       123.7896,       456.4102,        90.6365,     82092.7891,       158.7420,       300.4216,    155029.4375,       136.0000,       264.4036,         0.0000,         0.4532,         0.0037
     89,         0.5787,        -0.1224,         0.4563,       123.4639,       456.4277,        90.5804,     82092.6016,       158.5315,       300.6746,    155029.2812,       136.0000,       264.4297,         0.0000,         0.4512,         0.0051
     90,         0.3904,         0.0627,         0.4532,       123.1391,       456.4453,        90.5247,     82092.4141,       158.3224,       300.9257,    155029.0938,       136.0000,       264.4561,         0.0000,         0.4500,         0.0032
     91,         0.2070,         0.2470,         0.4540,       122.8151,       456.4634,        90.4685,     82092.2266,       158.1120,       301.1743,    155028.9375,       136.0000,       264.4825,         0.0000,         0.4536,         0.0004
     92,         0.8580,        -0.3848,         0.4731,       122.4919,       456.4821,        90.4114,     82092.0391,       157.8981,       301.4195,    155028.7656,       136.0000,       264.5088,         0.0000,         0.4627,         0.0105
     93,         0.0706,         0.4014,         0.4720,       122.1697,       456.5008,        90.3537,     82091.8516,       157.6823,       301.6633,    155028.5938,       136.0000,       264.5356,         0.0000,         0.4656,         0.0064
     94,         0.4058,         0.0693,         0.4751,       121.8482,       456.5199,        90.2952,     82091.6641,       157.4635,       301.9037,    155028.4375,       136.0000,       264.5628,         0.0000,         0.4729,         0.0022
     95,         0.5293,        -0.0549,         0.4744,       121.5276,       456.5391,        90.2366,     82091.4766,       157.2447,       302.1450,    155028.2500,       136.0000,       264.5902,         0.0000,         0.4704,         0.0040
     96,         0.8271,        -0.3438,         0.4833,       121.2079,       456.5585,        90.1780,     82091.2891,       157.0263,       302.3836,    155028.0938,       136.0000,       264.6176,         0.0000,         0.4720,         0.0112
     97,         0.8412,        -0.3454,         0.4958,       120.8890,       456.5778,        90.1196,     82091.1016,       156.8083,       302.6216,    155027.9219,       136.0000,       264.6451,         0.0000,         0.4718,         0.0240
     98,         1.7265,        -1.1715,         0.5550,       120.5821,       456.5976,        90.0637,     82090.9141,       156.6005,       302.8564,    155027.7500,       136.0000,       264.6720,         0.0224,         0.4746,         0.0804
     99,         1.4733,        -0.8707,         0.6025,       120.2749,       456.6176,        90.0074,     82090.7266,       156.3911,       303.0891,    155027.5938,       136.0000,       264.6991,         0.0200,         0.4707,         0.1319
    100,         0.2149,         0.3448,         0.5597,       119.9584,       456.6379,        89.9489,     82090.5391,       156.1739,       303.3206,    155027.4219,       136.0000,       264.7262,         0.0000,         0.4633,         0.0964
    101,         1.4916,        -0.9046,         0.5869,       119.6535,       456.6585,        89.8928,     82090.3516,       155.9656,       303.5486,    155027.2500,       136.0000,       264.7532,         0.0215,         0.4658,         0.1211
    102,         2.1892,        -1.5254,         0.6638,       119.3869,       456.6795,        89.8442,     82090.1641,       155.7876,       303.7730,    155027.0938,       136.0000,       264.7799,         0.0965,         0.4686,         0.1952
    103,         0.6366,        -0.0333,         0.6034,       119.0728,       456.7023,        89.7860,     82089.9766,       155.5713,       303.9856,    155026.9219,       136.0000,       264.8060,         0.0000,         0.4816,         0.1218
    104,         0.4897,         0.0721,         0.5618,       118.7596,       456.7251,        89.7278,     82089.7891,       155.3555,       304.1965,    155026.7500,       136.0000,       264.8318,         0.0000,         0.4828,         0.0790
    105,         0.3439,         0.1978,         0.5416,       118.4471,       456.7469,        89.6697,     82089.6016,       155.1399,       304.4105,    155026.5938,       136.0000,       264.8573,         0.0000,         0.4775,         0.0641
    106,         0.1787,         0.3293,         0.5081,       118.1355,       456.7682,        89.6117,     82089.4141,       154.9246,       304.6283,    155026.4219,       136.0000,       264.8834,         0.0000,         0.4718,         0.0363
    107,         0.3242,         0.1675,         0.4917,       117.8246,       456.7896,        89.5537,     82089.2266,       154.7096,       304.8454,    155026.2500,       136.0000,       264.9095,         0.0000,         0.4707,         0.0211
    108,         0.2360,         0.2448,         0.4808,       117.5146,       456.8114,        89.4956,     82089.0391,       154.4948,       305.0605,    155026.0938,       136.0000,       264.9355,         0.0000,         0.4712,         0.0096
    109,         0.5523,        -0.0665,         0.4858,       117.2055,       456.8345,        89.4376,     82088.8516,       154.2803,       305.2673,    155025.9375,       136.0000,       264.9610,         0.0000,         0.4803,         0.0055
    110,         0.5038,         0.0170,         0.5208,       116.8971,       456.8600,        89.3796,     82088.6641,       154.0661,       305.4553,    155025.7656,       136.0000,       264.9853,         0.0000,         0.5026,         0.0182
    111,         0.7180,        -0.1511,         0.5668,       116.5895,       456.8868,        89.3216,     82088.4766,       153.8522,       305.6316,    155025.6094,       136.0000,       265.0088,         0.0000,         0.5168,         0.0500
    112,         0.4681,         0.1508,         0.6189,       116.2828,       456.9164,        89.2638,     82088.2500,       153.6385,       305.7858,    155025.4375,       136.0000,       265.0306,         0.0000,         0.5452,         0.0737
    113,         0.5853,         0.0590,         0.6442,       115.9768,       456.9460,        89.2059,     82088.0000,       153.4251,       305.9311,    155025.2812,       136.0000,       265.0521,         0.0000,         0.5561,         0.0881
    114,         1.6638,        -0.8873,         0.7765,       115.7061,       456.9793,        89.1549,     82087.6953,       153.2396,       306.0504,    155025.1250,       136.0000,       265.0717,         0.0689,         0.5891,         0.1875
    115,         2.2970,        -1.3083,         0.9887,       115.5041,       457.0187,        89.1177,     82087.3203,       153.1089,       306.1196,    155024.9844,       136.0000,       265.0877,         0.2050,         0.6578,         0.3309
    116,         0.9701,         0.0632,         1.0333,       115.2016,       457.0599,        89.0603,     82086.9453,       152.8975,       306.1585,    155024.8438,       136.0000,       265.1017,         0.0028,         0.7046,         0.3287
    117,         0.1330,         0.7534,         0.8865,       114.8985,       457.0927,        89.0026,     82086.5703,       152.6854,       306.2383,    155024.6875,       136.0000,       265.1186,         0.0000,         0.6552,         0.2313
    118,         1.2679,        -0.3141,         0.9538,       114.6313,       457.1277,        88.9519,     82086.1953,       152.5016,       306.3194,    155024.5312,       136.0000,       265.1358,         0.0702,         0.6435,         0.3103
    119,         2.3122,        -1.1353,         1.1769,       114.5087,       457.1698,        88.9302,     82085.7734,       152.4334,       306.3493,    155024.3438,       136.0000,       265.1494,         0.3584,         0.7108,         0.4661
    120,         0.4314,         0.7369,         1.1683,       114.2074,       457.2147,        88.8726,     82085.3984,       152.2220,       306.3418,    155024.1875,       136.0000,       265.1604,         0.0000,         0.7663,         0.4020
    121,         0.1602,         0.8006,         0.9608,       113.9070,       457.2503,        88.8150,     82085.0234,       152.0107,       306.3858,    155024.0469,       136.0000,       265.1750,         0.0000,         0.7011,         0.2597
    122,         0.6734,         0.2685,         0.9419,       113.6073,       457.2837,        88.7575,     82084.6484,       151.7999,       306.4576,    155023.8906,       136.0000,       265.1918,         0.0000,         0.6575,         0.2844
    123,         1.6309,        -0.5379,         1.0930,       113.3794,       457.3225,        88.7143,     82084.2344,       151.6461,       306.4946,    155023.7031,       136.0000,       265.2061,         0.1421,         0.6996,         0.3934
    124,         1.8523,        -0.5673,         1.2850,       113.2328,       457.3672,        88.6872,     82083.7969,       151.5573,       306.4843,    155023.5000,       136.0000,       265.2172,         0.3038,         0.7631,         0.5219
    125,         0.6773,         0.5863,         1.2636,       112.9349,       457.4139,        88.6297,     82083.2734,       151.3470,       306.4414,    155023.2188,       136.0000,       265.2258,         0.0000,         0.8115,         0.4521
    126,         2.3031,        -0.8742,         1.4289,       112.8614,       457.4585,        88.6170,     82082.8281,       151.3160,       306.4150,    155023.0000,       136.0000,       265.2356,         0.4475,         0.7876,         0.6412
    127,         2.1292,        -0.4506,         1.6786,       112.8174,       457.5157,        88.6102,     82082.2656,       151.3085,       306.2970,    155022.6875,       136.0000,       265.2390,         0.5064,         0.9084,         0.7702
    128,         2.0367,        -0.2662,         1.7704,       112.7990,       457.5764,        88.6086,     82081.6562,       151.3215,       306.1373,    155022.3125,       136.0000,       265.2393,         0.5573,         0.9673,         0.8031
    129,         1.1275,         0.4879,         1.6154,       114.0455,       457.6406,        88.5606,     82081.0000,       151.1494,       305.9387,    155021.9062,       129.0000,       265.2366,         1.5926,         1.0253,         0.5901
    130,         2.0536,        -0.0891,         1.9645,       115.5957,       457.7069,        88.5742,     82080.3281,       151.2233,       305.7215,    155021.5000,       129.0000,       265.2322,         2.2071,         1.0550,         0.9095
    131,         3.3994,        -1.1259,         2.2734,       117.3051,       457.7844,        88.6204,     82079.5859,       151.4277,       305.4290,    155021.0781,       129.0000,       265.2220,         2.5338,         1.1738,         1.0997
    132,         1.2100,         0.6822,         1.8921,       118.5089,       457.8642,        88.5663,     82078.8906,       151.2309,       305.0887,    155020.7812,       129.0000,       265.2081,         1.5309,         1.2648,         0.6274
    133,         0.5882,         1.2392,         1.8275,       119.6930,       457.9302,        88.5090,     82078.1406,       151.0211,       304.8125,    155020.2812,       129.0000,       265.1985,         1.4978,         1.1981,         0.6294
    134,         1.4757,         0.4533,         1.9290,       121.0318,       457.9897,        88.4833,     82077.3906,       150.9378,       304.5825,    155019.7812,       129.0000,       265.1917,         1.8136,         1.1435,         0.7855
    135,         2.1586,        -0.1016,         2.0570,       122.5003,       458.0501,        88.4843,     82076.6719,       150.9616,       304.3588,    155019.3125,       129.0000,       265.1846,         2.0805,         1.1415,         0.9156
    136,         2.9839,        -0.7282,         2.2557,       124.1332,       458.1135,        88.5191,     82075.9688,       151.1208,       304.1177,    155018.9062,       129.0000,       265.1760,         2.4173,         1.1715,         1.0842
    137,         3.1001,        -0.6973,         2.4028,       125.8135,       458.1809,        88.5653,     82075.2344,       151.3246,       303.8449,    155018.5000,       129.0000,       265.1645,         2.5208,         1.2176,         1.1852
    138,         3.1750,        -0.7169,         2.4580,       127.5429,       458.2471,        88.6233,     82074.5156,       151.5752,       303.5767,    155018.1250,       129.0000,       265.1520,         2.6281,         1.2143,         1.2437
    139,         3.8248,        -1.0767,         2.7480,       129.3600,       458.3293,        88.7008,     82073.7734,       151.9030,       303.2079,    155017.7500,       129.0000,       265.1313,         2.8126,         1.3474,         1.4006
    140,         3.4770,        -0.4990,         2.9779,       131.3358,       458.4120,        88.8118,     82073.0547,       152.3644,       302.8162,    155017.5000,       129.0000,       265.1082,         3.1400,         1.3880,         1.5899
    141,         1.8597,         0.8647,         2.7245,       132.9989,       458.4962,        88.8597,     82072.2734,       152.5737,       302.3847,    155017.1719,       129.0000,       265.0825,         2.5247,         1.4642,         1.2603
    142,         2.8476,        -0.0245,         2.8230,       134.6862,       458.5823,        88.9107,     82071.4219,       152.7961,       301.9214,    155016.7812,       129.0000,       265.0555,         2.5813,         1.5275,         1.2955
    143,         2.0561,         0.6890,         2.7452,       136.2309,       458.6711,        88.9338,     82070.4844,       152.9067,       301.4214,    155016.3125,       129.0000,       265.0256,         2.3051,         1.5855,         1.1597
    144,         1.3925,         0.9137,         2.3062,       137.4043,       458.7442,        88.8833,     82069.6641,       152.7233,       301.0042,    155015.9375,       129.0000,       265.0014,         1.5698,         1.4917,         0.8145
    145,         2.6537,        -0.0785,         2.5752,       138.9182,       458.8104,        88.9017,     82068.8594,       152.8151,       300.6443,    155015.5625,       129.0000,       264.9810,         2.2574,         1.4214,         1.1537
