 sdoy, GPP_d, NEE_d, Reco_d, NPP_d, Ra_d, QC1, QC2, QC3, QC4,QC5,QC6, Rh_d,QC7,QC8
      1,         0.0000,         0.5432,         0.5432,         0.0000,         0.0770,       155.6759,        95.8455,       178.9346,       272.7189,       261.8951,       455.4794,         0.4662,     82109.1016,     72480.2422
      2,         0.0050,         0.4986,         0.5036,         0.0000,         0.0408,       155.2663,        95.7832,       178.6857,       273.1073,       261.9254,       455.4814,         0.4628,     82108.9141,     72480.2422
      3,         0.0006,         0.4764,         0.4770,         0.0000,         0.0192,       154.8578,        95.7210,       178.4372,       273.4973,       261.9559,       455.4835,         0.4578,     82108.7266,     72480.2422
      4,         0.0083,         0.4705,         0.4788,         0.0000,         0.0196,       154.4504,        95.6589,       178.1890,       273.8847,       261.9865,       455.4859,         0.4592,     82108.5391,     72480.2422
      5,         0.0137,         0.4811,         0.4948,         0.0000,         0.0301,       154.0440,        95.5968,       177.9413,       274.2666,       262.0168,       455.4885,         0.4647,     82108.3516,     72480.2422
      6,         0.0032,         0.4731,         0.4763,         0.0000,         0.0148,       153.6387,        95.5348,       177.6941,       274.6487,       262.0472,       455.4916,         0.4616,     82108.1641,     72480.2422
      7,         0.0014,         0.4771,         0.4785,         0.0000,         0.0142,       153.2345,        95.4729,       177.4474,       275.0273,       262.0772,       455.4944,         0.4644,     82107.9766,     72480.2422
      8,         0.0070,         0.4602,         0.4673,         0.0000,         0.0056,       152.8313,        95.4110,       177.2011,       275.4054,       262.1078,       455.4978,         0.4616,     82107.7891,     72480.2422
      9,         0.0130,         0.4463,         0.4593,         0.0000,         0.0009,       152.4292,        95.3492,       176.9554,       275.7843,       262.1384,       455.5014,         0.4584,     82107.6016,     72480.2422
     10,         0.0142,         0.4474,         0.4616,         0.0000,         0.0000,       152.0282,        95.2875,       176.7101,       276.1591,       262.1689,       455.5052,         0.4616,     82107.4141,     72480.2422
     11,         0.0367,         0.4283,         0.4650,         0.0000,         0.0000,       151.6282,        95.2259,       176.4654,       276.5297,       262.1988,       455.5093,         0.4650,     82107.2266,     72480.2422
     12,         0.0349,         0.4299,         0.4647,         0.0000,         0.0000,       151.2292,        95.1644,       176.2211,       276.8988,       262.2282,       455.5135,         0.4647,     82107.0391,     72480.2422
     13,         0.0246,         0.4404,         0.4650,         0.0000,         0.0000,       150.8313,        95.1029,       175.9773,       277.2660,       262.2575,       455.5179,         0.4650,     82106.8516,     72480.2422
     14,         0.0078,         0.4560,         0.4639,         0.0000,         0.0000,       150.4345,        95.0416,       175.7340,       277.6317,       262.2869,       455.5227,         0.4639,     82106.6641,     72480.2422
     15,         0.0059,         0.4552,         0.4611,         0.0000,         0.0000,       150.0387,        94.9802,       175.4911,       277.9977,       262.3168,       455.5280,         0.4611,     82106.4766,     72480.2422
     16,         0.0038,         0.4559,         0.4597,         0.0000,         0.0000,       149.6439,        94.9190,       175.2488,       278.3637,       262.3468,       455.5332,         0.4597,     82106.2891,     72480.2422
     17,         0.0000,         0.4635,         0.4635,         0.0000,         0.0000,       149.2502,        94.8578,       175.0069,       278.7247,       262.3766,       455.5387,         0.4635,     82106.1016,     72480.2422
     18,         0.0047,         0.4550,         0.4597,         0.0000,         0.0000,       148.8575,        94.7968,       174.7656,       279.0861,       262.4066,       455.5446,         0.4597,     82105.9141,     72480.2422
     19,         0.0081,         0.4505,         0.4586,         0.0000,         0.0000,       148.4659,        94.7358,       174.5247,       279.4455,       262.4365,       455.5505,         0.4586,     82105.7266,     72480.2422
     20,         0.0026,         0.4541,         0.4567,         0.0000,         0.0000,       148.0753,        94.6749,       174.2844,       279.8047,       262.4665,       455.5567,         0.4567,     82105.5391,     72480.2422
     21,         0.0000,         0.4501,         0.4501,         0.0000,         0.0000,       147.6857,        94.6141,       174.0445,       280.1669,       262.4969,       455.5628,         0.4501,     82105.3516,     72480.2422
     22,         0.0036,         0.4503,         0.4538,         0.0000,         0.0000,       147.2971,        94.5533,       173.8052,       280.5252,       262.5269,       455.5691,         0.4538,     82105.1641,     72480.2422
     23,         0.0000,         0.4525,         0.4525,         0.0000,         0.0000,       146.9096,        94.4927,       173.5663,       280.8823,       262.5565,       455.5755,         0.4525,     82104.9766,     72480.2422
     24,         0.0033,         0.4564,         0.4596,         0.0000,         0.0000,       146.5231,        94.4321,       173.3280,       281.2324,       262.5858,       455.5823,         0.4596,     82104.7891,     72480.2422
     25,         0.0219,         0.4380,         0.4599,         0.0000,         0.0000,       146.1375,        94.3716,       173.0901,       281.5805,       262.6151,       455.5896,         0.4599,     82104.6016,     72480.2422
     26,         0.0283,         0.4333,         0.4616,         0.0000,         0.0000,       145.7530,        94.3111,       172.8526,       281.9257,       262.6444,       455.5970,         0.4616,     82104.4141,     72480.2422
     27,         0.0497,         0.4122,         0.4619,         0.0000,         0.0000,       145.3696,        94.2507,       172.6156,       282.2689,       262.6737,       455.6048,         0.4619,     82104.2266,     72480.2422
     28,         0.0076,         0.4537,         0.4613,         0.0000,         0.0000,       144.9871,        94.1905,       172.3791,       282.6110,       262.7030,       455.6127,         0.4612,     82104.0391,     72480.2422
     29,         0.0150,         0.4456,         0.4607,         0.0000,         0.0000,       144.6056,        94.1302,       172.1430,       282.9513,       262.7323,       455.6212,         0.4607,     82103.8516,     72480.2422
     30,         0.0101,         0.4469,         0.4570,         0.0000,         0.0000,       144.2252,        94.0701,       171.9073,       283.2925,       262.7616,       455.6295,         0.4570,     82103.6641,     72480.2422
     31,         0.0037,         0.4516,         0.4553,         0.0000,         0.0000,       143.8457,        94.0100,       171.6722,       283.6329,       262.7909,       455.6381,         0.4553,     82103.4766,     72480.2422
     32,         0.0081,         0.4462,         0.4542,         0.0000,         0.0000,       143.4673,        93.9500,       171.4376,       283.9730,       262.8204,       455.6468,         0.4542,     82103.2891,     72480.2422
     33,         0.0149,         0.4368,         0.4516,         0.0000,         0.0000,       143.0898,        93.8902,       171.2036,       284.3133,       262.8496,       455.6553,         0.4516,     82103.1016,     72480.2422
     34,         0.0483,         0.4078,         0.4561,         0.0000,         0.0000,       142.7133,        93.8304,       170.9704,       284.6480,       262.8781,       455.6644,         0.4561,     82102.9141,     72480.2422
     35,         0.0814,         0.3772,         0.4586,         0.0000,         0.0000,       142.3378,        93.7708,       170.7376,       284.9795,       262.9067,       455.6737,         0.4586,     82102.7266,     72480.2422
     36,         0.1230,         0.3366,         0.4597,         0.0000,         0.0001,       141.9633,        93.7113,       170.5053,       285.3083,       262.9353,       455.6832,         0.4596,     82102.5391,     72480.2422
     37,         0.0603,         0.3981,         0.4584,         0.0000,         0.0000,       141.5898,        93.6518,       170.2737,       285.6363,       262.9638,       455.6930,         0.4584,     82102.3516,     72480.2422
     38,         0.0063,         0.4458,         0.4521,         0.0000,         0.0000,       141.2173,        93.5925,       170.0427,       285.9664,       262.9926,       455.7030,         0.4521,     82102.1641,     72480.2422
     39,         0.0210,         0.4286,         0.4496,         0.0000,         0.0000,       140.8457,        93.5333,       169.8123,       286.2971,       263.0217,       455.7126,         0.4496,     82101.9766,     72480.2422
     40,         0.0114,         0.4370,         0.4484,         0.0000,         0.0000,       140.4751,        93.4742,       169.5825,       286.6269,       263.0506,       455.7224,         0.4484,     82101.7891,     72480.2422
     41,         0.0174,         0.4270,         0.4445,         0.0000,         0.0000,       140.1055,        93.4153,       169.3534,       286.9578,       263.0793,       455.7320,         0.4445,     82101.6016,     72480.2422
     42,         0.0428,         0.4039,         0.4468,         0.0000,         0.0000,       139.7369,        93.3564,       169.1250,       287.2852,       263.1078,       455.7420,         0.4468,     82101.4141,     72480.2422
     43,         0.1018,         0.3474,         0.4492,         0.0000,         0.0000,       139.3692,        93.2977,       168.8970,       287.6087,       263.1362,       455.7522,         0.4491,     82101.2266,     72480.2422
     44,         0.3953,         0.0645,         0.4598,         0.0000,         0.0030,       139.0026,        93.2385,       168.6674,       287.9261,       263.1645,       455.7630,         0.4568,     82101.0391,     72480.2422
     45,         0.1709,         0.2873,         0.4582,         0.0000,         0.0004,       138.6368,        93.1779,       168.4329,       288.2393,       263.1931,       455.7744,         0.4578,     82100.8516,     72480.2422
     46,         0.3565,         0.1040,         0.4605,         0.0000,         0.0021,       138.2721,        93.1175,       168.1987,       288.5505,       263.2216,       455.7859,         0.4584,     82100.6641,     72480.2422
     47,         0.9717,        -0.4931,         0.4786,         0.0026,         0.0201,       137.9096,        93.0574,       167.9659,       288.8598,       263.2503,       455.7976,         0.4585,     82100.4766,     72480.2422
     48,         0.2640,         0.2107,         0.4747,         0.0000,         0.0152,       137.5467,        92.9969,       167.7324,       289.1671,       263.2789,       455.8098,         0.4595,     82100.2891,     72480.2422
     49,         0.0351,         0.4236,         0.4587,         0.0000,         0.0005,       137.1849,        92.9366,       167.4993,       289.4761,       263.3079,       455.8219,         0.4581,     82100.1016,     72480.2422
     50,         0.0137,         0.4453,         0.4590,         0.0000,         0.0000,       136.8239,        92.8763,       167.2664,       289.7863,       263.3370,       455.8340,         0.4590,     82099.9141,     72480.2422
     51,         0.0451,         0.4166,         0.4618,         0.0000,         0.0000,       136.4639,        92.8161,       167.0339,       290.0927,       263.3660,       455.8464,         0.4618,     82099.7266,     72480.2422
     52,         0.0899,         0.3734,         0.4633,         0.0000,         0.0000,       136.1049,        92.7558,       166.8017,       290.3975,       263.3951,       455.8589,         0.4632,     82099.5391,     72480.2422
     53,         0.0852,         0.3781,         0.4633,         0.0000,         0.0000,       135.7468,        92.6956,       166.5699,       290.7018,       263.4241,       455.8717,         0.4633,     82099.3516,     72480.2422
     54,         0.0282,         0.4374,         0.4656,         0.0000,         0.0000,       135.3897,        92.6354,       166.3383,       291.0026,       263.4528,       455.8846,         0.4656,     82099.1641,     72480.2422
     55,         0.0241,         0.4419,         0.4659,         0.0000,         0.0000,       135.0334,        92.5754,       166.1071,       291.3034,       263.4818,       455.8978,         0.4659,     82098.9766,     72480.2422
     56,         0.0061,         0.4569,         0.4630,         0.0000,         0.0000,       134.6782,        92.5153,       165.8762,       291.6063,       263.5109,       455.9110,         0.4630,     82098.7891,     72480.2422
     57,         0.0096,         0.4482,         0.4578,         0.0000,         0.0000,       134.3238,        92.4552,       165.6456,       291.9113,       263.5405,       455.9238,         0.4578,     82098.6016,     72480.2422
     58,         0.0614,         0.4005,         0.4619,         0.0000,         0.0000,       133.9704,        92.3952,       165.4153,       292.2108,       263.5697,       455.9370,         0.4619,     82098.4141,     72480.2422
     59,         0.1391,         0.3249,         0.4640,         0.0000,         0.0001,       133.6179,        92.3352,       165.1853,       292.5082,       263.5988,       455.9505,         0.4638,     82098.2266,     72480.2422
     60,         0.0680,         0.3974,         0.4654,         0.0000,         0.0000,       133.2664,        92.2753,       164.9557,       292.8028,       263.6279,       455.9643,         0.4654,     82098.0391,     72480.2422
     61,         0.0113,         0.4486,         0.4599,         0.0000,         0.0000,       132.9158,        92.2155,       164.7264,       293.0996,       263.6570,       455.9780,         0.4599,     82097.8516,     72480.2422
     62,         0.0577,         0.4059,         0.4637,         0.0000,         0.0000,       132.5660,        92.1556,       164.4975,       293.3916,       263.6855,       455.9919,         0.4637,     82097.6641,     72480.2422
     63,         0.0781,         0.3876,         0.4657,         0.0000,         0.0000,       132.2173,        92.0957,       164.2688,       293.6806,       263.7139,       456.0060,         0.4657,     82097.4766,     72480.2422
     64,         0.0839,         0.3810,         0.4649,         0.0000,         0.0000,       131.8694,        92.0360,       164.0406,       293.9695,       263.7422,       456.0206,         0.4649,     82097.2891,     72480.2422
     65,         0.0681,         0.3958,         0.4639,         0.0000,         0.0000,       131.5224,        91.9765,       163.8132,       294.2561,       263.7708,       456.0351,         0.4639,     82097.1016,     72480.2422
     66,         0.0948,         0.3707,         0.4655,         0.0000,         0.0000,       131.1764,        91.9171,       163.5865,       294.5410,       263.7991,       456.0498,         0.4655,     82096.9141,     72480.2422
     67,         0.1820,         0.2819,         0.4638,         0.0000,         0.0002,       130.8313,        91.8578,       163.3607,       294.8265,       263.8276,       456.0644,         0.4636,     82096.7266,     72480.2422
     68,         0.2661,         0.2002,         0.4663,         0.0000,         0.0008,       130.4870,        91.7987,       163.1358,       295.1070,       263.8557,       456.0794,         0.4655,     82096.5391,     72480.2422
     69,         0.3187,         0.1468,         0.4655,         0.0000,         0.0011,       130.1437,        91.7399,       162.9117,       295.3856,       263.8834,       456.0946,         0.4644,     82096.3516,     72480.2422
     70,         0.3510,         0.1140,         0.4650,         0.0000,         0.0017,       129.8013,        91.6812,       162.6887,       295.6630,       263.9111,       456.1101,         0.4633,     82096.1641,     72480.2422
     71,         0.0590,         0.4055,         0.4644,         0.0000,         0.0000,       129.4598,        91.6226,       162.4656,       295.9385,       263.9388,       456.1258,         0.4644,     82095.9766,     72480.2422
     72,         0.1297,         0.3330,         0.4627,         0.0000,         0.0001,       129.1192,        91.5639,       162.2428,       296.2141,       263.9665,       456.1417,         0.4627,     82095.7891,     72480.2422
     73,         0.5676,        -0.0987,         0.4688,         0.0000,         0.0049,       128.7795,        91.5054,       162.0208,       296.4868,       263.9941,       456.1577,         0.4639,     82095.6016,     72480.2422
     74,         0.6357,        -0.1641,         0.4716,         0.0000,         0.0073,       128.4407,        91.4471,       161.7999,       296.7572,       264.0218,       456.1737,         0.4644,     82095.4141,     72480.2422
     75,         0.5615,        -0.0926,         0.4688,         0.0000,         0.0074,       128.1027,        91.3891,       161.5798,       297.0276,       264.0489,       456.1899,         0.4615,     82095.2266,     72480.2422
     76,         0.6814,        -0.2057,         0.4757,         0.0000,         0.0099,       127.7657,        91.3307,       161.3589,       297.2945,       264.0762,       456.2062,         0.4658,     82095.0391,     72480.2422
     77,         0.1981,         0.2699,         0.4681,         0.0000,         0.0030,       127.4295,        91.2722,       161.1374,       297.5613,       264.1039,       456.2229,         0.4651,     82094.8516,     72480.2422
     78,         0.3794,         0.0853,         0.4647,         0.0000,         0.0027,       127.0942,        91.2139,       160.9169,       297.8282,       264.1317,       456.2396,         0.4620,     82094.6641,     72480.2422
     79,         0.1320,         0.3345,         0.4665,         0.0000,         0.0002,       126.7598,        91.1556,       160.6964,       298.0910,       264.1592,       456.2566,         0.4663,     82094.4766,     72480.2422
     80,         0.3602,         0.1109,         0.4711,         0.0000,         0.0016,       126.4263,        91.0969,       160.4748,       298.3517,       264.1864,       456.2736,         0.4695,     82094.2891,     72480.2422
     81,         0.1455,         0.3214,         0.4669,         0.0000,         0.0001,       126.0936,        91.0383,       160.2537,       298.6125,       264.2141,       456.2906,         0.4668,     82094.1016,     72480.2422
     82,         0.1413,         0.3232,         0.4646,         0.0000,         0.0000,       125.7619,        90.9800,       160.0339,       298.8725,       264.2417,       456.3079,         0.4645,     82093.9141,     72480.2422
     83,         0.2131,         0.2480,         0.4611,         0.0000,         0.0002,       125.4310,        90.9220,       159.8153,       299.1335,       264.2688,       456.3247,         0.4609,     82093.7266,     72480.2422
     84,         0.2364,         0.2236,         0.4600,         0.0000,         0.0002,       125.1010,        90.8643,       159.5980,       299.3931,       264.2961,       456.3417,         0.4598,     82093.5391,     72480.2422
     85,         0.2017,         0.2562,         0.4579,         0.0000,         0.0001,       124.7718,        90.8069,       159.3821,       299.6514,       264.3233,       456.3586,         0.4578,     82093.3516,     72480.2422
     86,         0.2472,         0.2083,         0.4555,         0.0000,         0.0004,       124.4436,        90.7498,       159.1674,       299.9096,       264.3501,       456.3755,         0.4551,     82093.1641,     72480.2422
     87,         0.3813,         0.0742,         0.4555,         0.0000,         0.0015,       124.1161,        90.6930,       158.9540,       300.1667,       264.3770,       456.3928,         0.4540,     82092.9766,     72480.2422
     88,         0.5167,        -0.0599,         0.4568,         0.0000,         0.0037,       123.7896,        90.6365,       158.7420,       300.4216,       264.4036,       456.4102,         0.4532,     82092.7891,     72480.2422
     89,         0.5787,        -0.1224,         0.4563,         0.0000,         0.0051,       123.4639,        90.5804,       158.5315,       300.6746,       264.4297,       456.4277,         0.4512,     82092.6016,     72480.2422
     90,         0.3904,         0.0627,         0.4532,         0.0000,         0.0032,       123.1391,        90.5247,       158.3224,       300.9257,       264.4561,       456.4453,         0.4500,     82092.4141,     72480.2422
     91,         0.2070,         0.2470,         0.4540,         0.0000,         0.0004,       122.8151,        90.4685,       158.1120,       301.1743,       264.4825,       456.4634,         0.4536,     82092.2266,     72480.2422
     92,         0.8580,        -0.3848,         0.4731,         0.0000,         0.0105,       122.4919,        90.4114,       157.8981,       301.4195,       264.5088,       456.4821,         0.4627,     82092.0391,     72480.2422
     93,         0.0706,         0.4014,         0.4720,         0.0000,         0.0064,       122.1697,        90.3537,       157.6823,       301.6633,       264.5356,       456.5008,         0.4656,     82091.8516,     72480.2422
     94,         0.4058,         0.0693,         0.4751,         0.0000,         0.0022,       121.8482,        90.2952,       157.4635,       301.9037,       264.5628,       456.5199,         0.4729,     82091.6641,     72480.2422
     95,         0.5293,        -0.0549,         0.4744,         0.0000,         0.0040,       121.5276,        90.2366,       157.2447,       302.1450,       264.5902,       456.5391,         0.4704,     82091.4766,     72480.2422
     96,         0.8271,        -0.3438,         0.4833,         0.0000,         0.0112,       121.2079,        90.1780,       157.0263,       302.3836,       264.6176,       456.5585,         0.4720,     82091.2891,     72480.2422
     97,         0.8412,        -0.3454,         0.4958,         0.0000,         0.0240,       120.8890,        90.1196,       156.8083,       302.6216,       264.6451,       456.5778,         0.4718,     82091.1016,     72480.2422
     98,         1.7265,        -1.1715,         0.5550,         0.0224,         0.0804,       120.5821,        90.0637,       156.6005,       302.8564,       264.6720,       456.5976,         0.4746,     82090.9141,     72480.2422
     99,         1.4733,        -0.8707,         0.6025,         0.0200,         0.1319,       120.2749,        90.0074,       156.3911,       303.0891,       264.6991,       456.6176,         0.4707,     82090.7266,     72480.2422
    100,         0.2149,         0.3448,         0.5597,         0.0000,         0.0964,       119.9584,        89.9489,       156.1739,       303.3206,       264.7262,       456.6379,         0.4633,     82090.5391,     72480.2422
    101,         1.4916,        -0.9046,         0.5869,         0.0215,         0.1211,       119.6535,        89.8928,       155.9656,       303.5486,       264.7532,       456.6585,         0.4658,     82090.3516,     72480.2422
    102,         2.1892,        -1.5254,         0.6638,         0.0965,         0.1952,       119.3869,        89.8442,       155.7876,       303.7730,       264.7799,       456.6795,         0.4686,     82090.1641,     72480.2422
    103,         0.6366,        -0.0333,         0.6034,         0.0000,         0.1218,       119.0728,        89.7860,       155.5713,       303.9856,       264.8060,       456.7023,         0.4816,     82089.9766,     72480.2422
    104,         0.4897,         0.0721,         0.5618,         0.0000,         0.0790,       118.7596,        89.7278,       155.3555,       304.1965,       264.8318,       456.7251,         0.4828,     82089.7891,     72480.2422
    105,         0.3439,         0.1978,         0.5416,         0.0000,         0.0641,       118.4471,        89.6697,       155.1399,       304.4105,       264.8573,       456.7469,         0.4775,     82089.6016,     72480.2422
    106,         0.1787,         0.3293,         0.5081,         0.0000,         0.0363,       118.1355,        89.6117,       154.9246,       304.6283,       264.8834,       456.7682,         0.4718,     82089.4141,     72480.2422
    107,         0.3242,         0.1675,         0.4917,         0.0000,         0.0211,       117.8246,        89.5537,       154.7096,       304.8454,       264.9095,       456.7896,         0.4707,     82089.2266,     72480.2422
    108,         0.2360,         0.2448,         0.4808,         0.0000,         0.0096,       117.5146,        89.4956,       154.4948,       305.0605,       264.9355,       456.8114,         0.4712,     82089.0391,     72480.2422
    109,         0.5523,        -0.0665,         0.4858,         0.0000,         0.0055,       117.2055,        89.4376,       154.2803,       305.2673,       264.9610,       456.8345,         0.4803,     82088.8516,     72480.2422
    110,         0.5038,         0.0170,         0.5208,         0.0000,         0.0182,       116.8971,        89.3796,       154.0661,       305.4553,       264.9853,       456.8600,         0.5026,     82088.6641,     72480.2422
    111,         0.7180,        -0.1511,         0.5668,         0.0000,         0.0500,       116.5895,        89.3216,       153.8522,       305.6316,       265.0088,       456.8868,         0.5168,     82088.4766,     72480.2422
    112,         0.4681,         0.1508,         0.6189,         0.0000,         0.0737,       116.2828,        89.2638,       153.6385,       305.7858,       265.0306,       456.9164,         0.5452,     82088.2500,     72480.2812
    113,         0.5853,         0.0590,         0.6442,         0.0000,         0.0881,       115.9768,        89.2059,       153.4251,       305.9311,       265.0521,       456.9460,         0.5561,     82088.0000,     72480.3438
    114,         1.6638,        -0.8873,         0.7765,         0.0689,         0.1875,       115.7061,        89.1549,       153.2396,       306.0504,       265.0717,       456.9793,         0.5891,     82087.6953,     72480.4609
    115,         2.2970,        -1.3083,         0.9887,         0.2050,         0.3309,       115.5041,        89.1177,       153.1089,       306.1196,       265.0877,       457.0187,         0.6578,     82087.3203,     72480.6484
    116,         0.9701,         0.0632,         1.0333,         0.0028,         0.3287,       115.2016,        89.0603,       152.8975,       306.1585,       265.1017,       457.0599,         0.7046,     82086.9453,     72480.8359
    117,         0.1330,         0.7534,         0.8865,         0.0000,         0.2313,       114.8985,        89.0026,       152.6854,       306.2383,       265.1186,       457.0927,         0.6552,     82086.5703,     72481.0234
    118,         1.2679,        -0.3141,         0.9538,         0.0702,         0.3103,       114.6313,        88.9519,       152.5016,       306.3194,       265.1358,       457.1277,         0.6435,     82086.1953,     72481.2109
    119,         2.3122,        -1.1353,         1.1769,         0.3584,         0.4661,       114.5087,        88.9302,       152.4334,       306.3493,       265.1494,       457.1698,         0.7108,     82085.7734,     72481.3984
    120,         0.4314,         0.7369,         1.1683,         0.0000,         0.4020,       114.2074,        88.8726,       152.2220,       306.3418,       265.1604,       457.2147,         0.7663,     82085.3984,     72481.5859
    121,         0.1602,         0.8006,         0.9608,         0.0000,         0.2597,       113.9070,        88.8150,       152.0107,       306.3858,       265.1750,       457.2503,         0.7011,     82085.0234,     72481.7734
    122,         0.6734,         0.2685,         0.9419,         0.0000,         0.2844,       113.6073,        88.7575,       151.7999,       306.4576,       265.1918,       457.2837,         0.6575,     82084.6484,     72481.9609
    123,         1.6309,        -0.5379,         1.0930,         0.1421,         0.3934,       113.3794,        88.7143,       151.6461,       306.4946,       265.2061,       457.3225,         0.6996,     82084.2344,     72482.1484
    124,         1.8523,        -0.5673,         1.2850,         0.3038,         0.5219,       113.2328,        88.6872,       151.5573,       306.4843,       265.2172,       457.3672,         0.7631,     82083.7969,     72482.3359
    125,         0.6773,         0.5863,         1.2636,         0.0000,         0.4521,       112.9349,        88.6297,       151.3470,       306.4414,       265.2258,       457.4139,         0.8115,     82083.2734,     72482.5234
    126,         2.3031,        -0.8742,         1.4289,         0.4475,         0.6412,       112.8614,        88.6170,       151.3160,       306.4150,       265.2356,       457.4585,         0.7876,     82082.8281,     72482.7109
    127,         2.1292,        -0.4506,         1.6786,         0.5064,         0.7702,       112.8174,        88.6102,       151.3085,       306.2970,       265.2390,       457.5157,         0.9084,     82082.2656,     72482.8984
    128,         2.0367,        -0.2662,         1.7704,         0.5573,         0.8031,       112.7990,        88.6086,       151.3215,       306.1373,       265.2393,       457.5764,         0.9673,     82081.6562,     72483.0859
    129,         1.1275,         0.4879,         1.6154,         1.5926,         0.5901,       114.0455,        88.5606,       151.1494,       305.9387,       265.2366,       457.6406,         1.0253,     82081.0000,     72483.2734
    130,         2.0536,        -0.0891,         1.9645,         2.2071,         0.9095,       115.5957,        88.5742,       151.2233,       305.7215,       265.2322,       457.7069,         1.0550,     82080.3281,     72483.4609
    131,         3.3994,        -1.1259,         2.2734,         2.5338,         1.0997,       117.3051,        88.6204,       151.4277,       305.4290,       265.2220,       457.7844,         1.1738,     82079.5859,     72483.7109
    132,         1.2100,         0.6822,         1.8921,         1.5309,         0.6274,       118.5089,        88.5663,       151.2309,       305.0887,       265.2081,       457.8642,         1.2648,     82078.8906,     72484.0234
    133,         0.5882,         1.2392,         1.8275,         1.4978,         0.6294,       119.6930,        88.5090,       151.0211,       304.8125,       265.1985,       457.9302,         1.1981,     82078.1406,     72484.2109
    134,         1.4757,         0.4533,         1.9290,         1.8136,         0.7855,       121.0318,        88.4833,       150.9378,       304.5825,       265.1917,       457.9897,         1.1435,     82077.3906,     72484.3984
    135,         2.1586,        -0.1016,         2.0570,         2.0805,         0.9156,       122.5003,        88.4843,       150.9616,       304.3588,       265.1846,       458.0501,         1.1415,     82076.6719,     72484.5859
    136,         2.9839,        -0.7282,         2.2557,         2.4173,         1.0842,       124.1332,        88.5191,       151.1208,       304.1177,       265.1760,       458.1135,         1.1715,     82075.9688,     72484.8203
    137,         3.1001,        -0.6973,         2.4028,         2.5208,         1.1852,       125.8135,        88.5653,       151.3246,       303.8449,       265.1645,       458.1809,         1.2176,     82075.2344,     72485.0781
    138,         3.1750,        -0.7169,         2.4580,         2.6281,         1.2437,       127.5429,        88.6233,       151.5752,       303.5767,       265.1520,       458.2471,         1.2143,     82074.5156,     72485.3516
    139,         3.8248,        -1.0767,         2.7480,         2.8126,         1.4006,       129.3600,        88.7008,       151.9030,       303.2079,       265.1313,       458.3293,         1.3474,     82073.7734,     72485.6562
    140,         3.4770,        -0.4990,         2.9779,         3.1400,         1.5899,       131.3358,        88.8118,       152.3644,       302.8162,       265.1082,       458.4120,         1.3880,     82073.0547,     72486.0234
    141,         1.8597,         0.8647,         2.7245,         2.5247,         1.2603,       132.9989,        88.8597,       152.5737,       302.3847,       265.0825,       458.4962,         1.4642,     82072.2734,     72486.3984
    142,         2.8476,        -0.0245,         2.8230,         2.5813,         1.2955,       134.6862,        88.9107,       152.7961,       301.9214,       265.0555,       458.5823,         1.5275,     82071.4219,     72486.7734
    143,         2.0561,         0.6890,         2.7452,         2.3051,         1.1597,       136.2309,        88.9338,       152.9067,       301.4214,       265.0256,       458.6711,         1.5855,     82070.4844,     72487.1484
    144,         1.3925,         0.9137,         2.3062,         1.5698,         0.8145,       137.4043,        88.8833,       152.7233,       301.0042,       265.0014,       458.7442,         1.4917,     82069.6641,     72487.5234
    145,         2.6537,        -0.0785,         2.5752,         2.2574,         1.1537,       138.9182,        88.9017,       152.8151,       300.6443,       264.9810,       458.8104,         1.4214,     82068.8594,     72487.8984
    146,         2.2119,         0.2469,         2.4588,         2.0361,         1.0554,       140.3175,        88.8983,       152.8198,       300.3022,       264.9614,       458.8750,         1.4034,     82068.0859,     72488.2734
    147,         1.6109,         0.7643,         2.3753,         1.8697,         1.0275,       141.6300,        88.8790,       152.7605,       300.0033,       264.9441,       458.9334,         1.3477,     82067.3438,     72488.6484
    148,         2.0424,         0.4576,         2.4999,         2.0290,         1.0969,       143.0186,        88.8747,       152.7611,       299.6612,       264.9241,       458.9996,         1.4031,     82066.5938,     72489.0234
    149,         3.0087,        -0.1956,         2.8131,         2.5368,         1.3618,       144.6572,        88.9210,       152.9646,       299.2878,       264.9013,       459.0701,         1.4513,     82065.7578,     72489.3984
    150,         1.1671,         1.6453,         2.8124,         2.4224,         1.2979,       146.2345,        88.9558,       153.1220,       298.8752,       264.8753,       459.1440,         1.5145,     82064.8672,     72489.7734
    151,         3.1780,        -0.1657,         3.0123,         2.7118,         1.4241,       147.9516,        89.0195,       153.3947,       298.4029,       264.8444,       459.2266,         1.5882,     82063.9297,     72490.1484
    152,         2.4458,         0.2364,         2.6822,         2.1071,         1.1458,       149.3626,        89.0228,       153.4254,       297.9836,       264.8170,       459.2967,         1.5364,     82063.0000,     72490.5234
    153,         3.1001,        -0.1313,         2.9688,         2.7327,         1.4782,       151.0825,        89.0886,       153.7064,       297.6104,       264.7926,       459.3601,         1.4906,     82062.1484,     72490.8984
    154,         3.8963,        -0.4700,         3.4263,         3.3559,         1.7777,       153.1089,        89.2167,       154.2359,       297.1227,       264.7592,       459.4427,         1.6486,     82061.1641,     72491.3203
    155,         4.4641,        -1.2595,         3.2046,         2.7715,         1.5207,       154.8380,        89.2862,       154.5311,       296.6232,       264.7244,       459.5230,         1.6839,     82060.1562,     72491.7656
