 month,GPP_m,NPP_m,Reco_m,NEE_m,Rh_m,Ra_m,RLEAV_m, RWOOD_m,RROOT_m,Rh4_m,Rh5_m,Rh6_m,Rh7_m,Rh8_m,pheno,NSC_yr,add_yr,store_yr, QC(1),QC(2),QC(3),QC(4),QC(5),QC(6),QC(7),QC(8), wcl(1),wcl(2),wcl(3),zwt,thawd,snowd,  ch4emission,ch4pro,ch4oxi,ch4difu,ch4ebusat,ch4pla, ch4v1,ch4v2,ch4v3,ch4v4,ch4v5,ch4v6,ch4v7,ch4v8,ch4v9,ch4v10,unsatebu
     45,         0.0000,         1.5576,         6.3887,         6.3887,         3.3661,        -3.0226,         2.3990,         0.2356,         0.3879,         0.7955,         0.0722,         1.5788,         0.8412,         0.0783,       141.0000,        14.6869,         0.0000,         0.0738,       196.4918,        99.3151,       195.7269,       223.0892,       253.2361,       454.9515,     81218.8516,     72753.1953,         0.9526,         0.9378,         0.9420,        -3.5254,       150.0000,         0.0000,         0.2332,         0.3693,         0.0485,         0.0551,         0.1096,         0.0686,         0.1978,         2.1107,         4.9920,         5.7117,         6.6211,         9.1271,         9.4749,         9.6062,         9.7165,         9.8164,         0.0000
     46,         0.0000,         0.4082,         4.2541,         4.2541,         2.3189,        -1.9352,         1.6581,         0.1122,         0.1649,         0.5122,         0.0491,         1.1072,         0.5949,         0.0554,       141.0000,        14.6869,         0.0000,         0.0738,       191.6270,        99.5241,       196.1055,       217.6071,       252.0459,       451.0386,     81180.9062,     72768.6016,         0.9522,         0.9369,         0.9416,       -32.8875,       150.0000,         0.0000,         0.1921,         0.2543,         0.0365,         0.0405,         0.0965,         0.0551,         0.0466,         1.3670,         4.2495,         5.0052,         6.0242,         8.3931,         8.7441,         8.8774,         8.9931,         9.0980,         0.0000
     47,         0.0000,         0.0203,         2.7559,         2.7559,         1.3854,        -1.3705,         1.1385,         0.0587,         0.1733,         0.3016,         0.0288,         0.6631,         0.3586,         0.0334,       141.0000,        14.6869,         0.0000,         0.0738,       179.4960,        98.1749,       190.3369,       224.0222,       252.0632,       448.6747,     81159.0312,     72777.1641,         0.9032,         0.9392,         0.9427,       -62.4086,       150.0000,         0.0000,         0.1043,         0.1211,         0.0207,         0.0093,         0.0567,         0.0383,         0.0091,         0.8481,         3.6345,         4.4376,         5.5262,         7.5466,         7.8488,         7.9654,         8.0812,         8.1855,         0.0000
     48,         0.0000,         0.0000,         1.2747,         1.2747,         0.7623,        -0.5124,         0.3927,         0.0189,         0.1007,         0.1673,         0.0153,         0.3638,         0.1975,         0.0184,       141.0000,        14.6869,         0.0000,         0.0738,       163.2546,        96.0839,       181.7555,       239.7527,       252.9816,       447.4597,     81149.2891,     72779.2969,         0.7626,         0.9265,         0.9467,       -83.8493,       150.0000,         0.0439,         0.0546,         0.0530,         0.0077,         0.0034,         0.0339,         0.0173,         0.0040,         1.2494,         4.3096,         5.3726,         6.1330,         7.0176,         7.1585,         7.2134,         7.3040,         7.3860,         0.0000
     49,         0.0000,         0.0000,         0.9329,         0.9329,         0.6940,        -0.2389,         0.1848,         0.0094,         0.0447,         0.1653,         0.0140,         0.3227,         0.1755,         0.0164,       141.0000,        15.1673,         0.0000,         0.0763,       143.1061,        93.7544,       172.4429,       260.3884,       254.1832,       446.9330,     81138.7656,     72779.2969,         0.9530,         0.9465,         0.9488,       -48.1427,       150.0000,         0.1475,         0.0249,         0.0402,         0.0055,         0.0033,         0.0107,         0.0110,         0.0043,         1.7758,         4.9414,         6.2679,         6.8247,         7.1014,         7.0824,         7.0737,         7.1199,         7.1636,         0.0000
     50,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000
     51,         0.0000,         0.0000,         0.2170,         0.2170,         0.2170,         0.0000,         0.0000,         0.0000,         0.0000,         0.0543,         0.0043,         0.0993,         0.0540,         0.0050,       141.0000,        15.1673,         0.0000,         0.0763,       131.8832,        92.9099,       169.1318,       272.0574,       254.6631,       446.8763,     81132.7812,     72779.2969,         0.9530,         0.9371,         0.9501,       -50.2000,         0.0000,         0.1550,         0.0082,         0.0097,         0.0020,         0.0018,         0.0009,         0.0055,         0.0036,         1.4833,         4.7100,         6.3435,         6.9451,         7.1678,         7.1072,         7.0746,         7.0999,         7.1261,         0.0000
     52,         0.0000,         0.0000,         0.5049,         0.5049,         0.4775,        -0.0274,         0.0200,         0.0012,         0.0062,         0.1273,         0.0097,         0.2135,         0.1161,         0.0108,       141.0000,        15.1673,         0.0000,         0.0763,       121.5903,        91.3621,       163.1527,       281.5309,       255.4416,       447.1032,     81126.6406,     72779.2969,         0.9526,         0.9381,         0.9428,       -45.8606,       150.0000,         0.0000,         0.0124,         0.0246,         0.0021,         0.0046,         0.0024,         0.0054,         0.0102,         1.7979,         4.2953,         6.3935,         7.1289,         7.3960,         7.3384,         7.3043,         7.3208,         7.3384,         0.0000
     53,         0.0000,         0.5602,         1.0801,         1.0801,         0.6515,        -0.4286,         0.3287,         0.0233,         0.0766,         0.1791,         0.0134,         0.2879,         0.1565,         0.0146,       116.0000,        15.1673,         0.0000,         0.0763,       127.7053,        90.4219,       159.7497,       287.7139,       256.1402,       447.6845,     81119.3594,     72780.6797,         0.7828,         0.9337,         0.9395,       -80.4953,       150.0000,         0.0000,         0.0331,         0.0372,         0.0066,         0.0033,         0.0216,         0.0082,         0.0053,         1.7191,         4.3304,         6.2493,         7.0632,         7.5266,         7.5062,         7.4881,         7.5082,         7.5302,         0.0000
     54,         0.0000,         1.7178,         2.5729,         2.5729,         1.2223,        -1.3506,         1.1117,         0.0764,         0.1625,         0.3449,         0.0255,         0.5348,         0.2900,         0.0270,       116.0000,        15.1673,         0.0000,         0.0763,       161.5822,        91.3378,       163.7670,       287.2242,       256.1929,       449.0225,     81101.8984,     72787.7500,         0.9527,         0.9374,         0.9413,        -1.3108,       150.0000,         0.0000,         0.0892,         0.1107,         0.0035,         0.0376,         0.0234,         0.0282,         0.0829,         0.9606,         3.3674,         5.0064,         6.3012,         7.6968,         7.8079,         7.8473,         7.8929,         7.9371,         0.0000
     55,         0.0000,         1.1118,         4.8701,         4.8701,         2.5183,        -2.3518,         1.9076,         0.1709,         0.2734,         0.6943,         0.0532,         1.1136,         0.6012,         0.0561,       116.0000,        15.1673,         0.0000,         0.0763,       175.2075,        94.9354,       178.2903,       268.8170,       254.7421,       450.9605,     81064.5859,     72802.5625,         0.9438,         0.9350,         0.9400,       -55.2588,       150.0000,         0.0000,         0.1622,         0.2633,         0.0286,         0.0604,         0.0552,         0.0466,         0.0318,         1.6722,         3.9368,         5.0139,         6.2172,         8.1806,         8.4362,         8.5427,         8.6329,         8.7169,         0.0000
     56,         0.0000,         2.2751,         6.6250,         6.6250,         3.3822,        -3.2428,         2.4796,         0.2567,         0.5065,         0.8700,         0.0722,         1.5359,         0.8269,         0.0772,       116.0000,        15.1673,         0.0000,         0.0763,       194.0324,        99.7792,       197.4034,       241.8831,       252.2186,       450.7751,     81013.1328,     72817.1406,         0.8276,         0.9316,         0.9377,       -75.2103,       150.0000,         0.0000,         0.2163,         0.3709,         0.0521,         0.0656,         0.0871,         0.0637,         0.0092,         1.9586,         4.7589,         5.5412,         6.5211,         8.8011,         9.1092,         9.2354,         9.3442,         9.4446,         0.0000
     57,         0.0000,         2.9635,         6.7423,         6.7423,         3.6827,        -3.0596,         2.2165,         0.2317,         0.6115,         0.8762,         0.0800,         1.7142,         0.9259,         0.0865,       116.0000,        15.1673,         0.0000,         0.0763,       212.0720,       104.6996,       216.4014,       217.3895,       249.3578,       447.6761,     80955.8984,     72833.6016,         0.9526,         0.9331,         0.9388,       -57.8288,       150.0000,         0.0000,         0.2112,         0.3917,         0.0687,         0.0342,         0.1105,         0.0665,         0.0377,         2.4766,         5.1772,         5.8770,         6.7644,         9.1885,         9.5185,         9.6428,         9.7495,         9.8479,         0.0000
     58,         0.0000,         2.1015,         5.2007,         5.2007,         3.3002,        -1.9005,         1.3324,         0.1387,         0.4295,         0.7217,         0.0718,         1.5707,         0.8559,         0.0801,       116.0000,        15.1673,         0.0000,         0.0763,       221.8882,       108.1156,       229.0335,       202.5018,       246.9308,       442.4786,     80901.3047,     72850.8906,         0.7875,         0.9340,         0.9391,       -80.6342,       150.0000,         0.0000,         0.2840,         0.3976,         0.0451,         0.0829,         0.1277,         0.0733,         0.0078,         1.5599,         4.7315,         5.4536,         6.4202,         9.0231,         9.3736,         9.4996,         9.6072,         9.7065,         0.0000
     59,         0.0000,         0.9490,         3.2322,         3.2322,         1.8260,        -1.4063,         1.1169,         0.0842,         0.2053,         0.3888,         0.0390,         0.8731,         0.4801,         0.0449,       116.0000,        15.1673,         0.0000,         0.0763,       222.1112,       109.7933,       234.6097,       208.3077,       246.4422,       439.4950,     80872.7500,     72864.1406,         0.9524,         0.9375,         0.9417,       -41.4531,       150.0000,         0.0000,         0.1239,         0.1532,         0.0363,         0.0103,         0.0709,         0.0427,         0.0340,         1.0719,         3.7088,         4.5303,         5.6262,         7.9780,         8.3262,         8.4580,         8.5785,         8.6883,         0.0079
     60,         0.0000,         0.2429,         2.3081,         2.3081,         1.4304,        -0.8778,         0.7468,         0.0418,         0.0892,         0.3123,         0.0300,         0.6781,         0.3748,         0.0351,       116.0000,        15.1673,         0.0000,         0.0763,       205.9565,       108.1015,       226.4637,       222.8859,       246.8962,       437.5279,     80849.6172,     72873.0625,         0.9527,         0.9405,         0.9437,       -24.0174,       150.0000,         0.0000,         0.1257,         0.1341,         0.0148,         0.0243,         0.0607,         0.0407,         0.0271,         0.7094,         3.5678,         4.5094,         5.5636,         7.3345,         7.6036,         7.7065,         7.8168,         7.9157,         0.0000
     61,         0.0000,         0.0000,         1.3609,         1.3609,         1.0624,        -0.2986,         0.2402,         0.0110,         0.0474,         0.2445,         0.0216,         0.4957,         0.2748,         0.0257,       116.0000,        11.5858,         0.0000,         0.0583,       180.5386,       104.9307,       212.4677,       249.1053,       248.3837,       436.6501,     80833.8984,     72876.4375,         0.7307,         0.8601,         0.9427,       -97.8147,       150.0000,         0.0000,         0.0693,         0.0744,         0.0135,         0.0092,         0.0386,         0.0215,         0.0165,         0.7142,         4.4483,         5.7624,         6.3903,         7.0099,         7.1085,         7.1498,         7.2254,         7.2944,         0.0000
     62,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000
     63,         0.0000,         0.0000,         0.5392,         0.5392,         0.5199,        -0.0193,         0.0144,         0.0007,         0.0041,         0.1285,         0.0104,         0.2372,         0.1316,         0.0123,       116.0000,        11.5858,         0.0000,         0.0583,       166.4180,       103.1637,       204.8723,       264.1176,       249.3235,       436.5951,     80825.8516,     72876.4375,         0.7239,         0.8492,         0.9418,       -97.6888,       150.0000,         0.0000,         0.0180,         0.0283,         0.0148,         0.0047,         0.0094,         0.0039,         0.0127,         0.4247,         4.3802,         6.0449,         6.6403,         7.0547,         7.0953,         7.1197,         7.1799,         7.2357,         0.0038
     64,         0.0000,         1.7807,         1.0417,         1.0417,         0.6968,        -0.3449,         0.2798,         0.0157,         0.0494,         0.1858,         0.0143,         0.3092,         0.1715,         0.0161,        69.0000,        11.5858,         0.0000,         0.0583,       195.3663,       101.6490,       198.3981,       276.5604,       250.1620,       437.0931,     80817.0312,     72878.6953,         0.9525,         0.9346,         0.9405,       -48.7319,       150.0000,         0.0000,         0.0189,         0.0449,         0.0104,         0.0059,         0.0039,         0.0091,         0.0132,         0.9495,         3.9187,         5.8267,         6.6620,         7.2711,         7.2931,         7.3082,         7.3576,         7.4022,         0.0004
     65,         0.0000,         1.0762,         2.5119,         2.5119,         1.1628,        -1.3491,         1.1144,         0.0741,         0.1606,         0.3224,         0.0239,         0.5087,         0.2815,         0.0264,        69.0000,        11.5858,         0.0000,         0.0583,       202.6834,       102.3757,       200.9587,       283.5033,       250.4931,       438.4046,     80799.3203,     72884.5078,         0.8076,         0.9296,         0.9365,       -78.2594,       150.0000,         0.0000,         0.0594,         0.0810,         0.0126,         0.0048,         0.0281,         0.0265,         0.0041,         0.7327,         2.9647,         4.6512,         5.9304,         7.4218,         7.5498,         7.6004,         7.6628,         7.7215,         0.0000
     66,         0.0000,         2.4225,         4.5660,         4.5660,         1.7679,        -2.7982,         2.0965,         0.1968,         0.5049,         0.4978,         0.0367,         0.7697,         0.4240,         0.0398,        69.0000,        11.5858,         0.0000,         0.0583,       216.0926,       106.7985,       218.1717,       280.9833,       249.9240,       440.5935,     80773.8984,     72893.8359,         0.7590,         0.7624,         0.8015,      -136.8265,       150.0000,         0.0000,         0.0385,         0.0963,         0.0780,         0.0096,         0.0081,         0.0208,         0.0232,         0.0325,         0.1986,         4.0054,         5.5939,         7.5454,         7.7990,         7.9032,         7.9988,         8.0882,         0.0473
     67,         0.0000,         2.8667,         5.6736,         5.6736,         2.7489,        -2.9246,         2.1265,         0.2067,         0.5914,         0.7550,         0.0573,         1.2112,         0.6632,         0.0622,        69.0000,        11.5858,         0.0000,         0.0583,       231.5908,       111.6923,       236.8830,       265.4890,       248.2925,       443.1273,     80733.4375,     72908.1875,         0.6847,         0.7863,         0.9374,      -119.0401,       150.0000,         0.0000,         0.0629,         0.1940,         0.0772,         0.0066,         0.0302,         0.0261,         0.0454,         0.0511,         2.9521,         4.5927,         5.9449,         8.1232,         8.4385,         8.5725,         8.6886,         8.7947,         0.0351
     68,         0.0000,         2.8241,         6.8218,         6.8218,         4.1615,        -2.6603,         1.8954,         0.1897,         0.5751,         1.0687,         0.0882,         1.8823,         1.0260,         0.0964,        69.0000,        11.5858,         0.0000,         0.0583,       245.9748,       116.2576,       253.7813,       233.5180,       245.0608,       443.6050,     80669.2891,     72928.2109,         0.9523,         0.9319,         0.9381,         6.6471,       150.0000,         0.0000,         0.2228,         0.4552,         0.0819,         0.0582,         0.0975,         0.0670,         0.3662,         2.5948,         5.2457,         5.9704,         6.9047,         9.3594,         9.6694,         9.7825,         9.8810,         9.9706,         0.0045
     69,         0.0000,         2.8145,         6.4964,         6.4964,         4.0707,        -2.4257,         1.6754,         0.1795,         0.5708,         0.9415,         0.0869,         1.9033,         1.0410,         0.0979,        69.0000,        11.5858,         0.0000,         0.0583,       259.0049,       120.6332,       269.5523,       209.2968,       241.8720,       439.6964,     80602.2891,     72948.7422,         0.9519,         0.9289,         0.9362,       -44.6104,       150.0000,         0.0000,         0.3723,         0.5340,         0.0492,         0.1330,         0.1465,         0.0929,         0.0790,         2.1596,         5.2928,         5.9441,         6.9043,         9.7540,        10.0885,        10.1902,        10.2762,        10.3572,         0.0000
     70,         0.0000,         2.5241,         5.5288,         5.5288,         3.1574,        -2.3714,         1.6882,         0.1680,         0.5152,         0.6846,         0.0673,         1.4996,         0.8280,         0.0779,        69.0000,        11.5858,         0.0000,         0.0583,       268.7493,       124.4450,       282.7592,       202.6082,       239.9814,       435.0677,     80548.8438,     72963.0391,         0.9520,         0.9306,         0.9376,       -51.0219,       150.0000,         0.0000,         0.2900,         0.3939,         0.0414,         0.0856,         0.1277,         0.0767,         0.0403,         1.5726,         4.4608,         5.1841,         6.2633,         9.1472,         9.5272,         9.6472,         9.7452,         9.8368,         0.0000
     71,         0.0000,         0.9302,         3.3321,         3.3321,         1.8561,        -1.4760,         1.1900,         0.0847,         0.2013,         0.3995,         0.0386,         0.8813,         0.4905,         0.0462,        69.0000,        11.5858,         0.0000,         0.0583,       264.4184,       125.6347,       285.5044,       213.2998,       239.7433,       432.4923,     80518.8672,     72976.3906,         0.7263,         0.8596,         0.9408,       -96.5907,       150.0000,         0.0000,         0.1539,         0.1600,         0.0294,         0.0052,         0.0993,         0.0494,         0.0114,         0.6253,         3.5165,         4.3165,         5.4380,         7.9992,         8.3694,         8.4980,         8.6128,         8.7184,         0.0000
     72,         0.0000,         0.4187,         2.4937,         2.4937,         1.3418,        -1.1519,         0.9666,         0.0566,         0.1287,         0.3028,         0.0273,         0.6278,         0.3508,         0.0330,        69.0000,        11.5858,         0.0000,         0.0583,       247.1288,       124.6852,       279.6723,       233.3172,       240.2904,       431.3466,     80497.8672,     72983.9688,         0.7284,         0.8512,         0.9417,       -97.3510,       150.0000,         0.0000,         0.0594,         0.0854,         0.0608,         0.0141,         0.0166,         0.0287,         0.0073,         0.2830,         2.6613,         3.9934,         5.1750,         7.1684,         7.4652,         7.5739,         7.6867,         7.7884,         0.0451
     73,         0.0000,         0.0000,         1.0424,         1.0424,         0.7814,        -0.2610,         0.2076,         0.0092,         0.0442,         0.1898,         0.0152,         0.3575,         0.2000,         0.0189,        69.0000,        14.2096,         0.0000,         0.0715,       216.6319,       121.5863,       264.9883,       268.7851,       242.1095,       431.2076,     80485.0938,     72983.9688,         0.7452,         0.9147,         0.9434,       -87.7558,       150.0000,         0.0000,         0.0261,         0.0423,         0.0337,         0.0134,         0.0051,         0.0076,         0.0028,         0.7296,         3.5673,         5.7896,         6.5202,         6.9690,         7.0291,         7.0517,         7.1129,         7.1669,         0.0238
     74,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000
     75,         0.0000,         1.0120,         0.6510,         0.6510,         0.5398,        -0.1112,         0.0863,         0.0043,         0.0206,         0.1444,         0.0105,         0.2389,         0.1336,         0.0126,        50.0000,        14.2096,         0.0000,         0.0715,       223.8285,       119.5543,       255.5443,       288.1530,       243.3140,       431.6610,     80477.4375,     72983.9688,         0.7487,         0.9177,         0.9404,       -86.7847,       150.0000,         0.0000,         0.0155,         0.0307,         0.0072,         0.0026,         0.0084,         0.0046,         0.0035,         1.1353,         4.0085,         6.0613,         6.7336,         7.1259,         7.1421,         7.1489,         7.1918,         7.2304,         0.0000
     76,         0.0000,         1.4754,         0.9618,         0.9618,         0.6189,        -0.3429,         0.2978,         0.0142,         0.0309,         0.1765,         0.0120,         0.2672,         0.1492,         0.0141,        50.0000,        14.2096,         0.0000,         0.0715,       243.5573,       118.1768,       248.9551,       307.6751,       244.3699,       432.5850,     80469.3672,     72984.6562,         0.7252,         0.7417,         0.9136,      -124.0629,       150.0000,         0.0000,         0.0173,         0.0314,         0.0262,         0.0091,         0.0021,         0.0062,         0.0199,         0.0256,         3.3279,         5.7461,         6.6258,         7.2331,         7.2512,         7.2580,         7.2971,         7.3350,         0.0121
     77,         0.0000,         0.6934,         3.0318,         3.0318,         1.1131,        -1.9187,         1.6461,         0.1026,         0.1700,         0.3351,         0.0218,         0.4702,         0.2614,         0.0246,        50.0000,        14.2096,         0.0000,         0.0715,       240.6257,       119.6387,       253.7748,       318.6802,       244.8425,       434.8786,     80454.6562,     72990.4688,         0.7457,         0.7540,         0.9000,      -120.6976,       150.0000,         0.0000,         0.0241,         0.0551,         0.0531,         0.0081,         0.0000,         0.0160,         0.0222,         0.0167,         0.4591,         3.8757,         5.5466,         7.2792,         7.4349,         7.4904,         7.5513,         7.6086,         0.0279
     78,         0.0000,         2.5816,         5.1541,         5.1541,         1.7246,        -3.4295,         2.6322,         0.2449,         0.5525,         0.5296,         0.0338,         0.7240,         0.3996,         0.0377,        50.0000,        14.2096,         0.0000,         0.0715,       252.4387,       124.1174,       270.5333,       319.7099,       244.6668,       438.6887,     80430.6797,     72998.5625,         0.7230,         0.5540,         0.7197,      -214.4732,       150.0000,         0.0000,         0.0212,         0.0831,         0.0800,         0.0051,         0.0000,         0.0161,         0.0057,         0.0295,         0.0496,         3.0613,         5.2357,         7.4154,         7.6959,         7.8034,         7.8975,         7.9839,         0.0536
     79,         0.0000,         2.9395,         6.3533,         6.3533,         2.8159,        -3.5374,         2.6258,         0.2466,         0.6650,         0.8492,         0.0554,         1.1967,         0.6530,         0.0616,        50.0000,        14.2096,         0.0000,         0.0715,       266.4679,       129.0652,       288.7838,       304.9341,       243.4376,       444.0657,     80392.5703,     73014.2969,         0.7153,         0.7294,         0.7586,      -162.4781,       150.0000,         0.0000,         0.0152,         0.1612,         0.1170,         0.0011,         0.0000,         0.0141,         0.0268,         0.0231,         0.1393,         3.5380,         5.4655,         7.9797,         8.3327,         8.4715,         8.5879,         8.6936,         0.0581
     80,         0.0000,         2.8552,         6.7920,         6.7920,         3.6072,        -3.1848,         2.3482,         0.2158,         0.6208,         1.0350,         0.0715,         1.5725,         0.8481,         0.0801,        50.0000,        14.2096,         0.0000,         0.0715,       278.4663,       133.7838,       305.8530,       280.9941,       241.3250,       448.3910,     80342.0938,     73027.6562,         0.7091,         0.6740,         0.7097,      -215.0399,       150.0000,         0.0000,         0.0159,         0.2070,         0.1796,         0.0007,         0.0000,         0.0152,         0.0035,         0.0576,         0.0951,         0.9715,         5.6457,         8.6670,         9.0417,         9.1786,         9.2936,         9.3980,         0.0896
     81,         0.0000,         2.8191,         6.2166,         6.2166,         3.2432,        -2.9734,         2.1647,         0.2006,         0.6082,         0.8744,         0.0640,         1.4526,         0.7785,         0.0736,        50.0000,        14.2096,         0.0000,         0.0715,       288.8716,       138.2745,       321.7090,       267.8132,       239.7260,       449.6437,     80296.5078,     73039.8906,         0.7629,         0.7570,         0.7573,      -186.3253,       150.0000,         0.0000,         0.0112,         0.1849,         0.1862,         0.0008,         0.0000,         0.0104,         0.0428,         0.0312,         0.2983,         0.5227,         5.2038,         8.6050,         9.0358,         9.1773,         9.2931,         9.3985,         0.1023
     82,         0.0000,         2.2942,         5.4688,         5.4688,         2.9403,        -2.5285,         1.8807,         0.1680,         0.4797,         0.7669,         0.0579,         1.3342,         0.7138,         0.0675,        50.0000,        14.2096,         0.0000,         0.0715,       295.9284,       142.0654,       334.4103,       261.4619,       238.5487,       449.5792,     80254.1250,     73054.3594,         0.8395,         0.9338,         0.9397,       -72.7179,       150.0000,         0.0000,         0.0557,         0.2089,         0.1121,         0.0022,         0.0325,         0.0211,         0.0092,         1.0745,         1.9417,         3.2646,         5.3675,         8.4536,         8.8997,         9.0461,         9.1627,         9.2666,         0.0655
     83,         0.0000,         0.9661,         3.3751,         3.3751,         1.7679,        -1.6072,         1.2901,         0.0917,         0.2255,         0.4517,         0.0338,         0.8086,         0.4328,         0.0410,        50.0000,        14.2096,         0.0000,         0.0715,       287.1690,       142.6624,       334.2396,       273.1536,       238.7552,       449.1115,     80228.1406,     73065.3828,         0.7597,         0.7630,         0.9004,      -114.8181,       150.0000,         0.0000,         0.0737,         0.1294,         0.0632,         0.0087,         0.0330,         0.0319,         0.0675,         0.0418,         1.9572,         3.4174,         5.0518,         7.6578,         8.0560,         8.1971,         8.3185,         8.4277,         0.0430
     84,         0.0000,         0.0202,         1.8324,         1.8324,         1.0146,        -0.8178,         0.6747,         0.0304,         0.1126,         0.2670,         0.0186,         0.4596,         0.2461,         0.0233,        50.0000,        14.2096,         0.0000,         0.0715,       261.4691,       139.9792,       320.8565,       299.0560,       240.0994,       449.1335,     80215.4062,     73070.9844,         0.7203,         0.6863,         0.8505,      -150.4781,       150.0000,         0.0000,         0.0272,         0.0577,         0.0591,         0.0096,         0.0000,         0.0176,         0.0318,         0.0190,         0.3972,         3.1716,         5.1497,         7.0099,         7.2868,         7.3831,         7.4849,         7.5754,         0.0433
     85,         0.0000,         0.0000,         0.8324,         0.8324,         0.6252,        -0.2071,         0.1613,         0.0075,         0.0384,         0.1757,         0.0112,         0.2764,         0.1479,         0.0140,        50.0000,        14.5109,         0.0000,         0.0729,       229.2137,       137.2182,       307.4454,       335.7214,       241.8490,       449.5982,     80204.2031,     73070.9844,         0.7304,         0.7454,         0.8159,      -143.8190,       100.0000,         0.0000,         0.0110,         0.0299,         0.0305,         0.0068,         0.0000,         0.0042,         0.0067,         0.0105,         0.1015,         3.2914,         6.0243,         6.8929,         6.9719,         6.9878,         7.0389,         7.0845,         0.0202
     86,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000,         0.0000
     87,         0.0000,         0.0000,         0.3095,         0.3095,         0.2833,        -0.0262,         0.0188,         0.0010,         0.0063,         0.0868,         0.0050,         0.1208,         0.0646,         0.0061,        50.0000,        14.5109,         0.0000,         0.0729,       211.3217,       135.8851,       301.0666,       355.7489,       242.7298,       450.0875,     80198.1094,     73070.9844,         0.7530,         0.8044,         0.9409,       -98.9690,       150.0000,         0.0000,         0.0019,         0.0132,         0.0086,         0.0007,         0.0000,         0.0012,         0.0040,         0.0559,         0.2698,         3.1457,         6.1107,         7.0006,         7.0378,         7.0303,         7.0621,         7.0917,         0.0010
     88,         0.0000,         1.9171,         0.8398,         0.8398,         0.5744,        -0.2653,         0.1960,         0.0102,         0.0592,         0.1832,         0.0102,         0.2406,         0.1283,         0.0122,        72.0000,        14.5109,         0.0000,         0.0729,       239.9923,       133.8356,       291.3514,       373.8110,       243.9885,       451.4434,     80189.8438,     73070.9844,         0.7540,         0.7595,         0.8558,      -126.6158,       150.0000,         0.0000,         0.0064,         0.0270,         0.0171,         0.0041,         0.0000,         0.0023,         0.0064,         0.0156,         0.2662,         3.3048,         6.0256,         7.1332,         7.2199,         7.2338,         7.2657,         7.2956,         0.0084
     89,        -0.0351,         1.1212,         2.0035,         2.0386,         0.7159,        -1.2876,         0.9121,         0.0580,         0.3176,         0.2401,         0.0128,         0.2928,         0.1555,         0.0147,        72.0000,        14.5109,         0.0000,         0.0729,       250.0859,       133.9843,       290.5853,       391.1123,       245.1021,       453.5923,     80182.7188,     73072.0703,         0.6386,         0.5967,         0.7263,      -221.3522,       150.0000,         0.0000,         0.0099,         0.0305,         0.0370,         0.0058,         0.0000,         0.0042,         0.0078,         0.0250,         0.0273,         2.8714,         5.8742,         7.2243,         7.3482,         7.3773,         7.4181,         7.4552,         0.0155
