 day,simuCH4_d,pro_sum_d,oxi_sum_d,fdifu1_d,ebu_sum_sat_d,pla_sum_d,CH4V1,CH4V2,CH4V3,CH4V4,CH4V5,    CH4V6,CH4V7,CH4V8,CH4V9,CH4V10,ebu_sum_unsat_d,zwt
     54,         0.0120,         0.0293,         0.0051,         0.0066,         0.0009,         0.0045,         0.0135,         1.8800,         4.1041,         5.9864,         7.2544,         7.8246,         7.9226,         7.9773,         8.0359,         8.0966,         0.0000,       -38.7966
     55,         0.0268,         0.0272,         0.0051,         0.0063,         0.0160,         0.0045,         0.0137,         1.8827,         4.1023,         5.9833,         7.2562,         7.8280,         7.9260,         7.9806,         8.0392,         8.0997,         0.0000,       -40.6122
     56,         0.0099,         0.0234,         0.0047,         0.0054,         0.0000,         0.0046,         0.0128,         1.9086,         4.0998,         5.9796,         7.2583,         7.8317,         7.9298,         7.9843,         8.0427,         8.1031,         0.0000,       -42.4415
     57,         0.0082,         0.0218,         0.0032,         0.0033,         0.0004,         0.0046,         0.0078,         1.9283,         4.0975,         5.9752,         7.2609,         7.8357,         7.9338,         7.9883,         8.0467,         8.1069,         0.0000,       -43.8215
     58,         0.0186,         0.0246,         0.0034,         0.0034,         0.0107,         0.0046,         0.0076,         1.9335,         4.0957,         5.9704,         7.2627,         7.8393,         7.9375,         7.9920,         8.0503,         8.1103,         0.0000,       -45.0339
     59,         0.0222,         0.0243,         0.0039,         0.0039,         0.0138,         0.0046,         0.0091,         1.9399,         4.0942,         5.9667,         7.2642,         7.8426,         7.9410,         7.9955,         8.0536,         8.1135,         0.0000,       -46.3298
     60,         0.0102,         0.0260,         0.0054,         0.0054,         0.0002,         0.0046,         0.0118,         1.9363,         4.0926,         5.9647,         7.2651,         7.8456,         7.9441,         7.9987,         8.0567,         8.1165,         0.0000,       -47.6801
     61,         0.0080,         0.0233,         0.0032,         0.0028,         0.0007,         0.0046,         0.0065,         1.9311,         4.0907,         5.9622,         7.2666,         7.8489,         7.9476,         8.0021,         8.0601,         8.1197,         0.0000,       -48.7451
     62,         0.0146,         0.0272,         0.0050,         0.0045,         0.0055,         0.0046,         0.0098,         1.9281,         4.0893,         5.9593,         7.2676,         7.8519,         7.9508,         8.0054,         8.0632,         8.1227,         0.0000,       -49.5317
     63,         0.0171,         0.0275,         0.0055,         0.0050,         0.0076,         0.0046,         0.0108,         1.9318,         4.0930,         5.9568,         7.2682,         7.8547,         7.9537,         8.0083,         8.0661,         8.1255,         0.0000,       -50.1626
     64,         0.0255,         0.0248,         0.0042,         0.0036,         0.0174,         0.0046,         0.0080,         1.9370,         4.0949,         5.9555,         7.2692,         7.8575,         7.9568,         8.0114,         8.0691,         8.1283,         0.0000,       -50.9621
     65,         0.0090,         0.0271,         0.0052,         0.0044,         0.0000,         0.0046,         0.0095,         1.9435,         4.0931,         5.9541,         7.2699,         7.8602,         7.9596,         8.0142,         8.0719,         8.1311,         0.0000,       -51.7643
     66,         0.0193,         0.0255,         0.0053,         0.0045,         0.0102,         0.0046,         0.0105,         1.9403,         4.0926,         5.9521,         7.2706,         7.8628,         7.9624,         8.0170,         8.0746,         8.1337,         0.0000,       -52.2789
     67,         0.0138,         0.0237,         0.0053,         0.0045,         0.0047,         0.0046,         0.0110,         1.9427,         4.1007,         5.9497,         7.2714,         7.8655,         7.9653,         8.0200,         8.0775,         8.1366,         0.0000,       -53.1482
     68,         0.0138,         0.0269,         0.0061,         0.0050,         0.0042,         0.0046,         0.0113,         1.9377,         4.1077,         5.9488,         7.2717,         7.8678,         7.9678,         8.0225,         8.0800,         8.1390,         0.0000,       -54.0244
     69,         0.0247,         0.0268,         0.0053,         0.0042,         0.0159,         0.0046,         0.0091,         1.9346,         4.1141,         5.9479,         7.2719,         7.8700,         7.9701,         8.0249,         8.0824,         8.1413,         0.0000,       -54.8639
     70,         0.0100,         0.0266,         0.0052,         0.0039,         0.0015,         0.0046,         0.0086,         1.9343,         4.1140,         5.9473,         7.2722,         7.8722,         7.9725,         8.0273,         8.0847,         8.1436,         0.0000,       -55.9296
     71,         0.0133,         0.0266,         0.0054,         0.0041,         0.0046,         0.0046,         0.0093,         1.9295,         4.1149,         5.9464,         7.2723,         7.8742,         7.9747,         8.0295,         8.0869,         8.1458,         0.0000,       -55.7624
     72,         0.0211,         0.0265,         0.0055,         0.0043,         0.0122,         0.0046,         0.0095,         1.9253,         4.1127,         5.9449,         7.2728,         7.8764,         7.9771,         8.0320,         8.0894,         8.1483,         0.0000,       -55.5681
     73,         0.0171,         0.0260,         0.0052,         0.0039,         0.0086,         0.0046,         0.0090,         1.9291,         4.1175,         5.9434,         7.2733,         7.8786,         7.9795,         8.0345,         8.0918,         8.1507,         0.0000,       -56.2958
     74,         0.0127,         0.0264,         0.0056,         0.0041,         0.0040,         0.0046,         0.0093,         1.9273,         4.1193,         5.9417,         7.2733,         7.8805,         7.9816,         8.0366,         8.0939,         8.1528,         0.0000,       -57.2267
     75,         0.0084,         0.0261,         0.0054,         0.0039,         0.0000,         0.0046,         0.0086,         1.9342,         4.1162,         5.9405,         7.2735,         7.8824,         7.9837,         8.0387,         8.0961,         8.1549,         0.0000,       -58.1148
     76,         0.0122,         0.0266,         0.0051,         0.0038,         0.0038,         0.0046,         0.0084,         1.9312,         4.1132,         5.9389,         7.2736,         7.8841,         7.9857,         8.0407,         8.0981,         8.1569,         0.0000,       -56.4562
     77,         0.0131,         0.0266,         0.0052,         0.0040,         0.0046,         0.0046,         0.0086,         1.9267,         4.1109,         5.9369,         7.2739,         7.8861,         7.9879,         8.0430,         8.1003,         8.1591,         0.0000,       -55.5747
     78,         0.0160,         0.0263,         0.0051,         0.0038,         0.0076,         0.0045,         0.0084,         1.9220,         4.1180,         5.9353,         7.2746,         7.8883,         7.9903,         8.0454,         8.1028,         8.1616,         0.0000,       -56.4732
     79,         0.0084,         0.0267,         0.0051,         0.0039,         0.0000,         0.0045,         0.0085,         1.9181,         4.1231,         5.9336,         7.2749,         7.8901,         7.9924,         8.0475,         8.1049,         8.1637,         0.0000,       -55.9616
     80,         0.0130,         0.0272,         0.0052,         0.0042,         0.0043,         0.0045,         0.0090,         1.9149,         4.1216,         5.9313,         7.2753,         7.8921,         7.9945,         8.0498,         8.1072,         8.1660,         0.0000,       -53.7674
     81,         0.0087,         0.0269,         0.0052,         0.0041,         0.0000,         0.0045,         0.0089,         1.9121,         4.1245,         5.9282,         7.2758,         7.8941,         7.9968,         8.0521,         8.1095,         8.1683,         0.0000,       -54.2030
     82,         0.0245,         0.0265,         0.0052,         0.0039,         0.0161,         0.0045,         0.0086,         1.9107,         4.1236,         5.9242,         7.2765,         7.8961,         7.9991,         8.0544,         8.1118,         8.1707,         0.0000,       -55.7503
     83,         0.0217,         0.0237,         0.0039,         0.0027,         0.0145,         0.0045,         0.0063,         1.9197,         4.1318,         5.9218,         7.2772,         7.8983,         8.0014,         8.0569,         8.1143,         8.1732,         0.0000,       -57.4289
     84,         0.0137,         0.0235,         0.0040,         0.0027,         0.0064,         0.0045,         0.0066,         1.9185,         4.1372,         5.9198,         7.2778,         7.9003,         8.0037,         8.0593,         8.1168,         8.1756,         0.0000,       -58.8337
     85,         0.0145,         0.0241,         0.0046,         0.0030,         0.0069,         0.0045,         0.0071,         1.9148,         4.1346,         5.9177,         7.2781,         7.9021,         8.0059,         8.0615,         8.1190,         8.1779,         0.0000,       -60.3726
     86,         0.0157,         0.0230,         0.0040,         0.0025,         0.0087,         0.0045,         0.0063,         1.9123,         4.1302,         5.9156,         7.2784,         7.9039,         8.0080,         8.0637,         8.1213,         8.1801,         0.0000,       -61.5788
     87,         0.0106,         0.0226,         0.0043,         0.0027,         0.0034,         0.0045,         0.0070,         1.9083,         4.1284,         5.9135,         7.2785,         7.9055,         8.0100,         8.0659,         8.1234,         8.1822,         0.0000,       -62.8279
     88,         0.0202,         0.0229,         0.0045,         0.0027,         0.0130,         0.0045,         0.0067,         1.9065,         4.1392,         5.9130,         7.2784,         7.9070,         8.0118,         8.0678,         8.1254,         8.1842,         0.0000,       -64.3240
     89,         0.0130,         0.0238,         0.0051,         0.0030,         0.0055,         0.0045,         0.0076,         1.9070,         4.1493,         5.9125,         7.2782,         7.9084,         8.0135,         8.0696,         8.1272,         8.1860,         0.0000,       -65.9208
     90,         0.0095,         0.0241,         0.0055,         0.0032,         0.0018,         0.0045,         0.0078,         1.9030,         4.1588,         5.9113,         7.2778,         7.9096,         8.0150,         8.0712,         8.1289,         8.1876,         0.0000,       -67.1500
     91,         0.0074,         0.0247,         0.0048,         0.0029,         0.0000,         0.0045,         0.0067,         1.8993,         4.1644,         5.9094,         7.2773,         7.9107,         8.0163,         8.0726,         8.1304,         8.1892,         0.0000,       -64.5955
     92,         0.0134,         0.0258,         0.0051,         0.0034,         0.0055,         0.0045,         0.0076,         1.8990,         4.1633,         5.9069,         7.2773,         7.9120,         8.0180,         8.0744,         8.1322,         8.1910,         0.0000,       -60.0849
     93,         0.0083,         0.0264,         0.0051,         0.0037,         0.0000,         0.0045,         0.0082,         1.9051,         4.1575,         5.9032,         7.2775,         7.9135,         8.0198,         8.0763,         8.1341,         8.1930,         0.0000,       -56.6912
     94,         0.0091,         0.0278,         0.0052,         0.0046,         0.0000,         0.0045,         0.0098,         1.9036,         4.1520,         5.8977,         7.2781,         7.9154,         8.0219,         8.0785,         8.1364,         8.1954,         0.0000,       -50.3036
     95,         0.0093,         0.0277,         0.0052,         0.0047,         0.0000,         0.0045,         0.0100,         1.9018,         4.1466,         5.8903,         7.2790,         7.9175,         8.0243,         8.0810,         8.1390,         8.1980,         0.0000,       -49.5727
     96,         0.0163,         0.0276,         0.0053,         0.0046,         0.0072,         0.0045,         0.0099,         1.9028,         4.1412,         5.8834,         7.2797,         7.9195,         8.0267,         8.0835,         8.1415,         8.2005,         0.0000,       -50.7717
     97,         0.0155,         0.0273,         0.0057,         0.0049,         0.0060,         0.0045,         0.0110,         1.9164,         4.1360,         5.8799,         7.2803,         7.9215,         8.0290,         8.0859,         8.1440,         8.2030,         0.0000,       -52.2239
     98,         0.0168,         0.0272,         0.0072,         0.0063,         0.0060,         0.0046,         0.0144,         1.9177,         4.1331,         5.8762,         7.2805,         7.9232,         8.0311,         8.0881,         8.1463,         8.2053,         0.0000,       -53.9786
     99,         0.0136,         0.0309,         0.0040,         0.0090,         0.0000,         0.0046,         0.0185,         1.9180,         4.1414,         5.8774,         7.2808,         7.9250,         8.0332,         8.0903,         8.1485,         8.2076,         0.0000,       -27.9617
    100,         0.0208,         0.0347,         0.0000,         0.0162,         0.0000,         0.0047,         0.0309,         1.9160,         4.1475,         5.8792,         7.2827,         7.9278,         8.0363,         8.0935,         8.1518,         8.2109,         0.0000,        16.4328
    101,         0.0213,         0.0350,         0.0000,         0.0166,         0.0000,         0.0047,         0.0316,         1.9143,         4.1460,         5.8801,         7.2854,         7.9312,         8.0400,         8.0973,         8.1556,         8.2147,         0.0000,        32.0460
    102,         0.0213,         0.0352,         0.0000,         0.0166,         0.0000,         0.0047,         0.0317,         1.9128,         4.1409,         5.8800,         7.2883,         7.9347,         8.0438,         8.1012,         8.1596,         8.2187,         0.0000,        25.7946
    103,         0.0218,         0.0364,         0.0000,         0.0172,         0.0000,         0.0047,         0.0327,         1.9123,         4.1363,         5.8789,         7.2912,         7.9382,         8.0472,         8.1046,         8.1631,         8.2226,         0.0000,        22.2909
    104,         0.0220,         0.0365,         0.0000,         0.0173,         0.0000,         0.0047,         0.0329,         1.9127,         4.1321,         5.8762,         7.2943,         7.9419,         8.0509,         8.1081,         8.1668,         8.2267,         0.0000,        16.6846
    105,         0.0219,         0.0360,         0.0000,         0.0172,         0.0000,         0.0047,         0.0327,         1.9130,         4.1280,         5.8709,         7.2963,         7.9454,         8.0546,         8.1119,         8.1706,         8.2307,         0.0000,        11.1187
    106,         0.0216,         0.0355,         0.0000,         0.0169,         0.0000,         0.0047,         0.0322,         1.9127,         4.1238,         5.8648,         7.2972,         7.9483,         8.0581,         8.1156,         8.1745,         8.2345,         0.0000,        10.9149
    107,         0.0214,         0.0354,         0.0000,         0.0168,         0.0000,         0.0046,         0.0319,         1.9115,         4.1194,         5.8586,         7.2979,         7.9511,         8.0616,         8.1194,         8.1784,         8.2382,         0.0000,        15.7566
    108,         0.0215,         0.0354,         0.0000,         0.0168,         0.0000,         0.0046,         0.0320,         1.9105,         4.1151,         5.8527,         7.2989,         7.9539,         8.0649,         8.1230,         8.1820,         8.2419,         0.0000,        12.8786
    109,         0.0217,         0.0362,         0.0000,         0.0170,         0.0000,         0.0046,         0.0324,         1.9096,         4.1109,         5.8469,         7.3000,         7.9568,         8.0682,         8.1265,         8.1857,         8.2456,         0.0000,         9.4396
    110,         0.0226,         0.0383,         0.0000,         0.0180,         0.0000,         0.0047,         0.0341,         1.9108,         4.1073,         5.8420,         7.3015,         7.9599,         8.0713,         8.1296,         8.1890,         8.2493,         0.0000,         5.9524
    111,         0.0233,         0.0397,         0.0000,         0.0186,         0.0000,         0.0047,         0.0353,         1.9140,         4.1045,         5.8378,         7.3034,         7.9634,         8.0749,         8.1331,         8.1926,         8.2535,         0.0000,         3.2443
    112,         0.0246,         0.0424,         0.0000,         0.0199,         0.0000,         0.0047,         0.0376,         1.9200,         4.1028,         5.8346,         7.3052,         7.9672,         8.0787,         8.1368,         8.1965,         8.2579,         0.0000,         2.2900
    113,         0.0250,         0.0434,         0.0000,         0.0203,         0.0000,         0.0047,         0.0384,         1.9280,         4.1018,         5.8322,         7.3066,         7.9713,         8.0832,         8.1413,         8.2012,         8.2629,         0.0000,         9.8058
    114,         0.0385,         0.0467,         0.0000,         0.0218,         0.0118,         0.0050,         0.0414,         1.9375,         4.1026,         5.8308,         7.3078,         7.9757,         8.0883,         8.1467,         8.2066,         8.2685,         0.0000,         9.4261
    115,         0.0360,         0.0531,         0.0000,         0.0255,         0.0014,         0.0091,         0.0480,         1.9290,         4.1092,         5.8304,         7.3054,         7.9812,         8.0944,         8.1527,         8.2129,         8.2752,         0.0000,        12.0486
    116,         0.0397,         0.0574,         0.0000,         0.0261,         0.0000,         0.0136,         0.0485,         1.8804,         4.1048,         5.8180,         7.2942,         7.9880,         8.1020,         8.1605,         8.2208,         8.2835,         0.0000,        13.4089
    117,         0.0375,         0.0525,         0.0000,         0.0242,         0.0000,         0.0133,         0.0451,         1.8117,         4.0869,         5.7966,         7.2756,         7.9939,         8.1102,         8.1696,         8.2298,         8.2920,         0.0000,        11.3126
    118,         0.0480,         0.0518,         0.0000,         0.0227,         0.0154,         0.0099,         0.0423,         1.7683,         4.0722,         5.7807,         7.2596,         7.9971,         8.1167,         8.1776,         8.2379,         8.2990,         0.0000,        14.5397
    119,         0.0604,         0.0584,         0.0000,         0.0260,         0.0216,         0.0128,         0.0486,         1.7394,         4.0722,         5.7654,         7.2470,         8.0016,         8.1231,         8.1849,         8.2456,         8.3068,         0.0000,         9.3992
    120,         0.0469,         0.0637,         0.0000,         0.0295,         0.0008,         0.0166,         0.0546,         1.6790,         4.0720,         5.7438,         7.2287,         8.0075,         8.1308,         8.1932,         8.2543,         8.3160,         0.0000,        17.0112
    121,         0.0407,         0.0571,         0.0000,         0.0255,         0.0000,         0.0151,         0.0472,         1.6073,         4.0651,         5.7171,         7.2049,         8.0125,         8.1389,         8.2028,         8.2642,         8.3254,         0.0000,        24.4032
    122,         0.0420,         0.0532,         0.0000,         0.0236,         0.0066,         0.0119,         0.0441,         1.5624,         4.0594,         5.6976,         7.1849,         8.0145,         8.1450,         8.2109,         8.2727,         8.3329,         0.0000,        19.3760
